s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.363E-04, 4.496E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.363E-04, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.004E+01, 9.991E+00, 0.000E+00, 4.107E-02, 2.056E-01, 2.740E-01, 1.308E-02, 0.000E+00, 0.000E+00, 1.028E+01, 1.052E+01, 0.000E+00, 2.257E-04, 0.000E+00, 0.000E+00
 2.002E+01, 2.910E+01, 0.000E+00,-3.046E-01, 5.256E-01,-1.207E+00, 3.884E-02, 0.000E+00, 0.000E+00, 2.808E+01, 2.815E+01, 0.000E+00, 6.677E-04, 0.000E+00, 0.000E+00
 3.003E+01, 4.881E+01, 0.000E+00,-1.019E+00, 8.513E-01,-3.010E+00, 6.419E-02, 0.000E+00, 0.000E+00, 4.562E+01, 4.570E+01, 0.000E+00, 1.112E-03, 0.000E+00, 0.000E+00
 4.003E+01, 6.853E+01, 0.000E+00,-2.285E+00,-5.933E-01,-4.830E+00, 8.919E-02, 0.000E+00, 0.000E+00, 6.084E+01, 6.091E+01, 0.000E+00, 1.556E-03, 0.000E+00, 0.000E+00
 5.000E+01, 8.821E+01, 0.000E+00,-4.340E+00,-7.711E+00,-6.852E+00, 1.138E-01, 0.000E+00, 0.000E+00, 6.933E+01, 6.942E+01, 0.000E+00, 2.000E-03, 0.000E+00, 0.000E+00
 6.001E+01, 1.079E+02, 0.000E+00,-7.757E+00,-1.896E+01,-9.333E+00, 1.380E-01, 0.000E+00, 0.000E+00, 7.199E+01, 7.204E+01, 0.000E+00, 2.443E-03, 0.000E+00, 0.000E+00
 7.002E+01, 1.276E+02, 0.000E+00,-1.180E+01,-3.445E+01,-1.091E+01, 1.615E-01, 0.000E+00, 0.000E+00, 7.053E+01, 7.060E+01, 0.000E+00, 2.887E-03, 0.000E+00, 0.000E+00
 8.000E+01, 1.448E+02, 0.000E+00,-1.784E+01,-4.736E+01,-1.315E+01, 1.818E-01, 0.000E+00, 0.000E+00, 6.662E+01, 6.661E+01, 0.000E+00, 3.268E-03, 0.000E+00, 0.000E+00
 9.003E+01, 1.452E+02, 0.000E+00,-2.238E+01,-5.458E+01,-1.406E+01, 1.811E-01, 0.000E+00, 0.000E+00, 5.436E+01, 5.432E+01, 0.000E+00, 3.272E-03, 0.000E+00, 0.000E+00
 1.000E+02, 1.427E+02, 0.000E+00,-2.549E+01,-6.909E+01,-1.360E+01, 1.776E-01, 0.000E+00, 0.000E+00, 3.468E+01, 3.466E+01, 0.000E+00, 3.213E-03, 0.000E+00, 0.000E+00
 1.100E+02, 1.400E+02, 0.000E+00,-2.837E+01,-7.225E+01,-1.330E+01, 1.748E-01, 0.000E+00, 0.000E+00, 2.625E+01, 2.621E+01, 0.000E+00, 3.155E-03, 0.000E+00, 0.000E+00
 1.200E+02, 1.376E+02, 0.000E+00,-2.991E+01,-7.603E+01,-1.225E+01, 1.720E-01, 0.000E+00, 0.000E+00, 1.953E+01, 1.954E+01, 0.000E+00, 3.097E-03, 0.000E+00, 0.000E+00
 1.300E+02, 1.348E+02, 0.000E+00,-3.180E+01,-8.178E+01,-1.187E+01, 1.685E-01, 0.000E+00, 0.000E+00, 9.596E+00, 9.504E+00, 0.000E+00, 3.039E-03, 0.000E+00, 0.000E+00
 1.400E+02, 1.323E+02, 0.000E+00,-3.145E+01,-7.960E+01,-1.116E+01, 1.659E-01, 0.000E+00, 0.000E+00, 1.026E+01, 1.025E+01, 0.000E+00, 2.981E-03, 0.000E+00, 0.000E+00
 1.500E+02, 1.296E+02, 0.000E+00,-3.018E+01,-8.407E+01,-1.011E+01, 1.634E-01, 0.000E+00, 0.000E+00, 5.435E+00, 5.432E+00, 0.000E+00, 2.922E-03, 0.000E+00, 0.000E+00
 1.600E+02, 1.271E+02, 0.000E+00,-3.013E+01,-8.616E+01,-9.559E+00, 1.601E-01, 0.000E+00, 0.000E+00, 1.431E+00, 1.366E+00, 0.000E+00, 2.864E-03, 0.000E+00, 0.000E+00
 1.700E+02, 1.244E+02, 0.000E+00,-2.946E+01,-8.302E+01,-9.318E+00, 1.572E-01, 0.000E+00, 0.000E+00, 2.687E+00, 2.714E+00, 0.000E+00, 2.806E-03, 0.000E+00, 0.000E+00
 1.800E+02, 1.220E+02, 0.000E+00,-2.867E+01,-8.616E+01,-8.375E+00, 1.539E-01, 0.000E+00, 0.000E+00,-9.525E-01,-1.054E+00, 0.000E+00, 2.748E-03, 0.000E+00, 0.000E+00
 1.900E+02, 1.194E+02, 0.000E+00,-2.746E+01,-8.459E+01,-7.691E+00, 1.512E-01, 0.000E+00, 0.000E+00,-2.801E-01,-2.233E-01, 0.000E+00, 2.689E-03, 0.000E+00, 0.000E+00
 2.000E+02, 1.167E+02, 0.000E+00,-2.609E+01,-8.471E+01,-7.265E+00, 1.477E-01, 0.000E+00, 0.000E+00,-1.150E+00,-1.237E+00, 0.000E+00, 2.631E-03, 0.000E+00, 0.000E+00
 2.100E+02, 1.143E+02, 0.000E+00,-2.585E+01,-8.463E+01,-7.033E+00, 1.450E-01, 0.000E+00, 0.000E+00,-3.057E+00,-3.106E+00, 0.000E+00, 2.573E-03, 0.000E+00, 0.000E+00
 2.200E+02, 1.115E+02, 0.000E+00,-2.463E+01,-8.219E+01,-6.231E+00, 1.415E-01, 0.000E+00, 0.000E+00,-1.355E+00,-1.411E+00, 0.000E+00, 2.515E-03, 0.000E+00, 0.000E+00
 2.300E+02, 1.091E+02, 0.000E+00,-2.427E+01,-8.211E+01,-5.935E+00, 1.383E-01, 0.000E+00, 0.000E+00,-3.024E+00,-3.029E+00, 0.000E+00, 2.456E-03, 0.000E+00, 0.000E+00
 2.400E+02, 1.064E+02, 0.000E+00,-2.244E+01,-8.252E+01,-5.604E+00, 1.356E-01, 0.000E+00, 0.000E+00,-3.926E+00,-3.999E+00, 0.000E+00, 2.398E-03, 0.000E+00, 0.000E+00
 2.500E+02, 1.039E+02, 0.000E+00,-2.200E+01,-8.224E+01,-5.167E+00, 1.322E-01, 0.000E+00, 0.000E+00,-5.309E+00,-5.388E+00, 0.000E+00, 2.340E-03, 0.000E+00, 0.000E+00
 2.600E+02, 1.011E+02, 0.000E+00,-2.056E+01,-8.024E+01,-4.853E+00, 1.294E-01, 0.000E+00, 0.000E+00,-4.406E+00,-4.420E+00, 0.000E+00, 2.282E-03, 0.000E+00, 0.000E+00
 2.700E+02, 9.859E+01, 0.000E+00,-1.957E+01,-8.030E+01,-4.673E+00, 1.260E-01, 0.000E+00, 0.000E+00,-5.776E+00,-5.820E+00, 0.000E+00, 2.224E-03, 0.000E+00, 0.000E+00
 2.800E+02, 9.626E+01, 0.000E+00,-1.875E+01,-7.538E+01,-4.132E+00, 1.222E-01, 0.000E+00, 0.000E+00,-1.938E+00,-1.884E+00, 0.000E+00, 2.165E-03, 0.000E+00, 0.000E+00
 2.900E+02, 9.347E+01, 0.000E+00,-1.744E+01,-7.969E+01,-3.986E+00, 1.195E-01, 0.000E+00, 0.000E+00,-7.519E+00,-7.533E+00, 0.000E+00, 2.107E-03, 0.000E+00, 0.000E+00
 3.000E+02, 9.100E+01, 0.000E+00,-1.679E+01,-7.396E+01,-3.865E+00, 1.163E-01, 0.000E+00, 0.000E+00,-3.446E+00,-3.502E+00, 0.000E+00, 2.049E-03, 0.000E+00, 0.000E+00
 3.100E+02, 8.829E+01, 0.000E+00,-1.546E+01,-7.579E+01,-3.764E+00, 1.133E-01, 0.000E+00, 0.000E+00,-6.552E+00,-6.606E+00, 0.000E+00, 1.991E-03, 0.000E+00, 0.000E+00
 3.200E+02, 8.580E+01, 0.000E+00,-1.557E+01,-7.202E+01,-3.170E+00, 1.097E-01, 0.000E+00, 0.000E+00,-4.882E+00,-4.853E+00, 0.000E+00, 1.932E-03, 0.000E+00, 0.000E+00
 3.300E+02, 8.316E+01, 0.000E+00,-1.441E+01,-7.222E+01,-3.202E+00, 1.068E-01, 0.000E+00, 0.000E+00,-6.519E+00,-6.562E+00, 0.000E+00, 1.874E-03, 0.000E+00, 0.000E+00
 3.400E+02, 8.061E+01, 0.000E+00,-1.324E+01,-6.822E+01,-2.835E+00, 1.039E-01, 0.000E+00, 0.000E+00,-3.540E+00,-3.581E+00, 0.000E+00, 1.816E-03, 0.000E+00, 0.000E+00
 3.500E+02, 7.808E+01, 0.000E+00,-1.224E+01,-7.110E+01,-2.769E+00, 1.006E-01, 0.000E+00, 0.000E+00,-7.966E+00,-7.927E+00, 0.000E+00, 1.758E-03, 0.000E+00, 0.000E+00
 3.600E+02, 7.541E+01, 0.000E+00,-1.146E+01,-6.982E+01,-2.580E+00, 9.723E-02, 0.000E+00, 0.000E+00,-8.340E+00,-8.354E+00, 0.000E+00, 1.700E-03, 0.000E+00, 0.000E+00
 3.700E+02, 7.288E+01, 0.000E+00,-1.131E+01,-6.485E+01,-2.465E+00, 9.358E-02, 0.000E+00, 0.000E+00,-5.549E+00,-5.651E+00, 0.000E+00, 1.642E-03, 0.000E+00, 0.000E+00
 3.800E+02, 7.031E+01, 0.000E+00,-1.067E+01,-6.215E+01,-2.127E+00, 9.027E-02, 0.000E+00, 0.000E+00,-4.602E+00,-4.547E+00, 0.000E+00, 1.583E-03, 0.000E+00, 0.000E+00
 3.900E+02, 6.770E+01, 0.000E+00,-9.813E+00,-6.441E+01,-2.285E+00, 8.730E-02, 0.000E+00, 0.000E+00,-8.705E+00,-8.721E+00, 0.000E+00, 1.525E-03, 0.000E+00, 0.000E+00
 4.000E+02, 6.511E+01, 0.000E+00,-9.157E+00,-6.245E+01,-1.883E+00, 8.420E-02, 0.000E+00, 0.000E+00,-8.180E+00,-8.297E+00, 0.000E+00, 1.467E-03, 0.000E+00, 0.000E+00
 4.100E+02, 6.260E+01, 0.000E+00,-8.486E+00,-6.095E+01,-1.637E+00, 8.094E-02, 0.000E+00, 0.000E+00,-8.416E+00,-8.400E+00, 0.000E+00, 1.409E-03, 0.000E+00, 0.000E+00
 4.200E+02, 5.987E+01, 0.000E+00,-7.751E+00,-5.636E+01,-1.335E+00, 7.762E-02, 0.000E+00, 0.000E+00,-5.493E+00,-5.496E+00, 0.000E+00, 1.350E-03, 0.000E+00, 0.000E+00
 4.300E+02, 5.743E+01, 0.000E+00,-7.168E+00,-5.685E+01,-1.384E+00, 7.437E-02, 0.000E+00, 0.000E+00,-7.904E+00,-7.897E+00, 0.000E+00, 1.292E-03, 0.000E+00, 0.000E+00
 4.400E+02, 5.477E+01, 0.000E+00,-6.570E+00,-5.706E+01,-1.068E+00, 7.120E-02, 0.000E+00, 0.000E+00,-9.890E+00,-9.849E+00, 0.000E+00, 1.234E-03, 0.000E+00, 0.000E+00
 4.500E+02, 5.218E+01, 0.000E+00,-6.062E+00,-5.287E+01,-9.028E-01, 6.785E-02, 0.000E+00, 0.000E+00,-7.578E+00,-7.581E+00, 0.000E+00, 1.176E-03, 0.000E+00, 0.000E+00
 4.600E+02, 4.965E+01, 0.000E+00,-5.631E+00,-5.200E+01,-8.797E-01, 6.453E-02, 0.000E+00, 0.000E+00,-8.802E+00,-8.800E+00, 0.000E+00, 1.118E-03, 0.000E+00, 0.000E+00
 4.700E+02, 4.707E+01, 0.000E+00,-5.139E+00,-4.941E+01,-5.407E-01, 6.128E-02, 0.000E+00, 0.000E+00,-7.995E+00,-7.954E+00, 0.000E+00, 1.059E-03, 0.000E+00, 0.000E+00
 4.800E+02, 4.448E+01, 0.000E+00,-4.732E+00,-4.813E+01,-5.512E-01, 5.797E-02, 0.000E+00, 0.000E+00,-8.881E+00,-8.875E+00, 0.000E+00, 1.001E-03, 0.000E+00, 0.000E+00
