s,mol/mol,mol/mol,mol/mol,mol/mol,C,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,kg/kg,kg/kg,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 1.800E+02, 2.062E-01, 2.817E-03, 4.459E-26, 8.542E-11, 6.233E+01, 2.060E-01, 2.939E-03, 4.230E-26, 6.414E-11, 6.448E+01, 6.578E+01, 6.740E+01, 9.272E-27, 8.796E-27, 1.542E-01, 1.322E-01, 2.405E-02, 5.014E-01, 5.147E-01, 4.244E-01, 2.829E+01, 2.677E+01, 2.142E+01, 4.618E+01, 4.725E+01, 4.232E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.271E+01, 2.858E+01, 4.528E+01, 5.203E+01, 5.382E+01, 5.852E+01, 5.998E+01, 6.189E+01, 6.305E+01, 6.743E+01, 7.713E+01, 2.095E+01, 3.923E+01, 4.733E+01, 5.352E+01, 5.488E+01, 5.776E+01, 5.856E+01, 5.884E+01, 5.922E+01, 6.274E+01, 7.020E+01
 2.000E+02, 2.056E-01, 3.247E-03, 4.176E-26, 6.614E-11, 7.063E+01, 2.055E-01, 3.297E-03, 4.936E-26, 6.413E-11, 7.005E+01, 7.328E+01, 7.313E+01, 8.683E-27, 1.026E-26, 2.071E-01, 1.738E-01, 3.024E-02, 6.550E-01, 5.813E-01, 4.917E-01, 3.129E+01, 2.875E+01, 2.182E+01, 5.294E+01, 5.116E+01, 4.643E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.511E+01, 3.414E+01, 5.217E+01, 5.887E+01, 6.031E+01, 6.322E+01, 6.474E+01, 6.761E+01, 7.173E+01, 7.964E+01, 9.163E+01, 2.125E+01, 4.408E+01, 5.420E+01, 6.116E+01, 6.280E+01, 6.464E+01, 6.525E+01, 6.618E+01, 6.525E+01, 6.899E+01, 7.653E+01
 2.200E+02, 2.047E-01, 3.848E-03, 4.314E-26, 1.271E-10, 7.915E+01, 2.048E-01, 3.816E-03, 4.283E-26, 6.420E-11, 7.741E+01, 8.344E+01, 8.093E+01, 8.967E-27, 8.903E-27, 2.527E-01, 2.123E-01, 3.690E-02, 7.104E-01, 6.677E-01, 5.787E-01, 3.430E+01, 3.078E+01, 2.223E+01, 5.784E+01, 5.613E+01, 5.100E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.001E+01, 2.000E+01, 2.835E+01, 3.630E+01, 5.808E+01, 6.623E+01, 6.821E+01, 7.206E+01, 7.392E+01, 7.701E+01, 8.066E+01, 8.671E+01, 9.663E+01, 2.151E+01, 4.962E+01, 6.274E+01, 6.957E+01, 7.143E+01, 7.351E+01, 7.398E+01, 7.444E+01, 7.384E+01, 7.589E+01, 8.329E+01
 2.400E+02, 2.042E-01, 4.200E-03, 4.845E-26, 6.515E-11, 8.515E+01, 2.041E-01, 4.261E-03, 5.207E-26, 6.473E-11, 8.424E+01, 8.850E+01, 8.798E+01, 1.007E-26, 1.082E-26, 3.064E-01, 2.483E-01, 4.350E-02, 8.220E-01, 7.415E-01, 6.685E-01, 3.774E+01, 3.294E+01, 2.269E+01, 6.344E+01, 6.047E+01, 5.604E+01, 2.000E+01, 2.000E+01, 2.001E+01, 2.001E+01, 2.000E+01, 3.175E+01, 3.806E+01, 6.558E+01, 7.248E+01, 7.435E+01, 7.943E+01, 8.145E+01, 8.631E+01, 9.117E+01, 9.723E+01, 1.063E+02, 2.201E+01, 5.423E+01, 6.858E+01, 7.582E+01, 7.770E+01, 7.988E+01, 8.032E+01, 8.059E+01, 7.950E+01, 8.489E+01, 9.183E+01
 2.600E+02, 2.037E-01, 4.591E-03, 8.094E-26, 1.417E-10, 9.176E+01, 2.035E-01, 4.716E-03, 6.167E-26, 6.475E-11, 9.129E+01, 9.487E+01, 9.498E+01, 1.682E-26, 1.281E-26, 3.569E-01, 2.867E-01, 5.032E-02, 9.022E-01, 8.393E-01, 7.303E-01, 4.162E+01, 3.494E+01, 2.317E+01, 6.818E+01, 6.499E+01, 5.992E+01, 2.000E+01, 2.000E+01, 2.001E+01, 2.001E+01, 2.001E+01, 3.692E+01, 3.978E+01, 6.930E+01, 7.901E+01, 8.175E+01, 8.625E+01, 8.879E+01, 9.366E+01, 9.956E+01, 1.046E+02, 1.121E+02, 2.208E+01, 5.978E+01, 7.384E+01, 8.335E+01, 8.444E+01, 8.525E+01, 8.566E+01, 8.657E+01, 8.584E+01, 9.035E+01, 9.524E+01
 2.800E+02, 2.029E-01, 5.138E-03, 9.753E-26, 8.024E-10, 9.944E+01, 2.029E-01, 5.121E-03, 6.016E-26, 6.490E-11, 9.818E+01, 1.037E+02, 1.014E+02, 2.026E-26, 1.250E-26, 4.109E-01, 3.239E-01, 5.639E-02, 9.314E-01, 8.786E-01, 7.838E-01, 4.509E+01, 3.688E+01, 2.365E+01, 7.179E+01, 6.914E+01, 6.392E+01, 2.000E+01, 2.000E+01, 2.001E+01, 2.002E+01, 2.001E+01, 3.976E+01, 4.366E+01, 7.379E+01, 8.875E+01, 9.278E+01, 9.948E+01, 1.020E+02, 1.045E+02, 1.083E+02, 1.095E+02, 1.143E+02, 2.201E+01, 6.295E+01, 7.869E+01, 8.785E+01, 8.910E+01, 8.971E+01, 9.058E+01, 9.142E+01, 9.184E+01, 9.370E+01, 1.005E+02
 3.000E+02, 2.024E-01, 5.519E-03, 9.608E-26, 5.244E-10, 1.064E+02, 2.025E-01, 5.471E-03, 6.262E-26, 6.495E-11, 1.035E+02, 1.095E+02, 1.070E+02, 1.996E-26, 1.301E-26, 4.678E-01, 3.687E-01, 6.314E-02, 1.036E+00, 9.626E-01, 8.678E-01, 4.858E+01, 3.913E+01, 2.414E+01, 7.665E+01, 7.328E+01, 6.831E+01, 2.000E+01, 2.000E+01, 2.002E+01, 2.003E+01, 2.002E+01, 4.087E+01, 4.729E+01, 7.709E+01, 9.170E+01, 9.551E+01, 1.003E+02, 1.025E+02, 1.066E+02, 1.109E+02, 1.143E+02, 1.209E+02, 2.244E+01, 6.731E+01, 8.210E+01, 9.137E+01, 9.317E+01, 9.494E+01, 9.525E+01, 9.732E+01, 9.724E+01, 1.000E+02, 1.061E+02
 3.200E+02, 2.020E-01, 5.826E-03, 9.526E-26, 3.754E-10, 1.099E+02, 2.019E-01, 5.887E-03, 6.322E-26, 6.509E-11, 1.091E+02, 1.134E+02, 1.131E+02, 1.979E-26, 1.313E-26, 5.148E-01, 4.166E-01, 7.068E-02, 1.108E+00, 1.068E+00, 9.539E-01, 5.188E+01, 4.161E+01, 2.467E+01, 8.127E+01, 7.838E+01, 7.305E+01, 2.001E+01, 2.001E+01, 2.003E+01, 2.004E+01, 2.002E+01, 4.449E+01, 4.945E+01, 8.269E+01, 9.659E+01, 9.850E+01, 1.037E+02, 1.069E+02, 1.124E+02, 1.164E+02, 1.201E+02, 1.272E+02, 2.319E+01, 6.687E+01, 8.883E+01, 9.856E+01, 1.000E+02, 1.023E+02, 1.027E+02, 1.033E+02, 1.023E+02, 1.074E+02, 1.132E+02
 3.400E+02, 2.016E-01, 6.087E-03, 5.537E-26, 6.515E-11, 1.134E+02, 2.015E-01, 6.166E-03, 7.229E-26, 6.511E-11, 1.134E+02, 1.166E+02, 1.163E+02, 1.150E-26, 1.501E-26, 5.526E-01, 4.593E-01, 7.819E-02, 1.159E+00, 1.158E+00, 1.038E+00, 5.446E+01, 4.407E+01, 2.519E+01, 8.487E+01, 8.334E+01, 7.760E+01, 2.001E+01, 2.001E+01, 2.004E+01, 2.005E+01, 2.003E+01, 4.544E+01, 4.877E+01, 8.686E+01, 1.017E+02, 1.043E+02, 1.078E+02, 1.091E+02, 1.103E+02, 1.117E+02, 1.175E+02, 1.302E+02, 2.329E+01, 6.659E+01, 9.211E+01, 1.025E+02, 1.047E+02, 1.069E+02, 1.073E+02, 1.082E+02, 1.082E+02, 1.099E+02, 1.186E+02
 3.600E+02, 2.012E-01, 6.350E-03, 4.637E-26, 7.476E-11, 1.169E+02, 2.012E-01, 6.398E-03, 7.996E-26, 6.514E-11, 1.156E+02, 1.199E+02, 1.188E+02, 9.630E-27, 1.661E-26, 6.047E-01, 5.015E-01, 8.504E-02, 1.201E+00, 1.200E+00, 1.102E+00, 5.765E+01, 4.640E+01, 2.571E+01, 8.768E+01, 8.717E+01, 8.162E+01, 2.001E+01, 2.001E+01, 2.005E+01, 2.006E+01, 2.004E+01, 4.810E+01, 5.373E+01, 8.747E+01, 1.067E+02, 1.096E+02, 1.134E+02, 1.149E+02, 1.168E+02, 1.189E+02, 1.229E+02, 1.309E+02, 2.326E+01, 7.265E+01, 9.619E+01, 1.095E+02, 1.109E+02, 1.124E+02, 1.122E+02, 1.130E+02, 1.129E+02, 1.138E+02, 1.226E+02
 3.800E+02, 2.007E-01, 6.765E-03, 7.478E-26, 1.933E-10, 1.219E+02, 2.007E-01, 6.744E-03, 6.575E-26, 6.525E-11, 1.202E+02, 1.265E+02, 1.239E+02, 1.553E-26, 1.365E-26, 6.761E-01, 5.290E-01, 9.181E-02, 1.271E+00, 1.262E+00, 1.163E+00, 6.135E+01, 4.827E+01, 2.623E+01, 9.184E+01, 9.087E+01, 8.571E+01, 2.002E+01, 2.002E+01, 2.007E+01, 2.008E+01, 2.006E+01, 4.979E+01, 5.399E+01, 9.354E+01, 1.111E+02, 1.150E+02, 1.197E+02, 1.210E+02, 1.226E+02, 1.246E+02, 1.303E+02, 1.374E+02, 2.380E+01, 7.366E+01, 1.053E+02, 1.141E+02, 1.147E+02, 1.153E+02, 1.155E+02, 1.164E+02, 1.168E+02, 1.203E+02, 1.280E+02
 4.000E+02, 2.004E-01, 6.969E-03, 9.664E-26, 1.190E-10, 1.268E+02, 2.001E-01, 7.148E-03, 6.930E-26, 6.537E-11, 1.264E+02, 1.290E+02, 1.312E+02, 2.007E-26, 1.439E-26, 7.207E-01, 5.656E-01, 9.863E-02, 1.411E+00, 1.368E+00, 1.236E+00, 6.442E+01, 5.019E+01, 2.673E+01, 9.701E+01, 9.500E+01, 8.917E+01, 2.003E+01, 2.002E+01, 2.009E+01, 2.010E+01, 2.008E+01, 5.150E+01, 5.683E+01, 9.811E+01, 1.129E+02, 1.168E+02, 1.227E+02, 1.243E+02, 1.265E+02, 1.304E+02, 1.338E+02, 1.447E+02, 2.364E+01, 8.044E+01, 1.057E+02, 1.158E+02, 1.165E+02, 1.194E+02, 1.197E+02, 1.200E+02, 1.207E+02, 1.229E+02, 1.306E+02
 4.200E+02, 2.000E-01, 7.263E-03, 8.880E-26, 4.440E-10, 1.296E+02, 1.998E-01, 7.380E-03, 8.323E-26, 6.568E-11, 1.316E+02, 1.339E+02, 1.343E+02, 1.844E-26, 1.728E-26, 7.747E-01, 6.126E-01, 1.057E-01, 1.449E+00, 1.411E+00, 1.274E+00, 6.744E+01, 5.227E+01, 2.726E+01, 1.007E+02, 9.858E+01, 9.263E+01, 2.004E+01, 2.003E+01, 2.011E+01, 2.013E+01, 2.010E+01, 5.363E+01, 5.769E+01, 1.010E+02, 1.206E+02, 1.220E+02, 1.237E+02, 1.246E+02, 1.266E+02, 1.300E+02, 1.375E+02, 1.482E+02, 2.388E+01, 7.973E+01, 1.068E+02, 1.192E+02, 1.220E+02, 1.245E+02, 1.249E+02, 1.256E+02, 1.255E+02, 1.278E+02, 1.337E+02
 4.400E+02, 1.993E-01, 7.720E-03, 1.308E-25, 1.207E-10, 1.363E+02, 1.991E-01, 7.854E-03, 8.124E-26, 6.582E-11, 1.375E+02, 1.410E+02, 1.424E+02, 2.716E-26, 1.686E-26, 8.798E-01, 6.724E-01, 1.163E-01, 1.638E+00, 1.611E+00, 1.463E+00, 7.180E+01, 5.477E+01, 2.787E+01, 1.070E+02, 1.050E+02, 9.860E+01, 2.005E+01, 2.004E+01, 2.014E+01, 2.016E+01, 2.012E+01, 5.622E+01, 6.109E+01, 1.036E+02, 1.244E+02, 1.251E+02, 1.295E+02, 1.310E+02, 1.333E+02, 1.367E+02, 1.462E+02, 1.580E+02, 2.392E+01, 8.376E+01, 1.131E+02, 1.260E+02, 1.269E+02, 1.287E+02, 1.294E+02, 1.304E+02, 1.306E+02, 1.353E+02, 1.444E+02
 4.600E+02, 1.981E-01, 8.577E-03, 1.596E-25, 1.141E-10, 1.477E+02, 1.977E-01, 8.902E-03, 8.326E-26, 6.607E-11, 1.518E+02, 1.545E+02, 1.607E+02, 3.311E-26, 1.728E-26, 1.046E+00, 8.185E-01, 1.395E-01, 1.968E+00, 1.997E+00, 1.736E+00, 7.833E+01, 5.978E+01, 2.893E+01, 1.170E+02, 1.170E+02, 1.080E+02, 2.006E+01, 2.005E+01, 2.017E+01, 2.019E+01, 2.015E+01, 5.883E+01, 6.248E+01, 1.105E+02, 1.325E+02, 1.363E+02, 1.383E+02, 1.391E+02, 1.394E+02, 1.427E+02, 1.567E+02, 1.746E+02, 2.472E+01, 8.834E+01, 1.173E+02, 1.362E+02, 1.374E+02, 1.388E+02, 1.398E+02, 1.401E+02, 1.400E+02, 1.456E+02, 1.609E+02
 4.800E+02, 1.968E-01, 9.517E-03, 1.637E-25, 1.649E-10, 1.621E+02, 1.960E-01, 1.013E-02, 7.817E-26, 6.653E-11, 1.723E+02, 1.687E+02, 1.792E+02, 3.396E-26, 1.621E-26, 1.294E+00, 1.002E+00, 1.722E-01, 2.395E+00, 2.471E+00, 2.159E+00, 8.741E+01, 6.684E+01, 3.049E+01, 1.310E+02, 1.329E+02, 1.219E+02, 2.008E+01, 2.006E+01, 2.021E+01, 2.023E+01, 2.018E+01, 6.309E+01, 7.015E+01, 1.212E+02, 1.511E+02, 1.551E+02, 1.583E+02, 1.590E+02, 1.593E+02, 1.573E+02, 1.744E+02, 1.965E+02, 2.557E+01, 9.295E+01, 1.245E+02, 1.398E+02, 1.459E+02, 1.533E+02, 1.566E+02, 1.587E+02, 1.586E+02, 1.672E+02, 1.853E+02
 5.000E+02, 1.948E-01, 1.094E-02, 4.058E-15, 7.259E-11, 1.799E+02, 1.942E-01, 1.137E-02, 4.932E-17, 6.673E-11, 1.899E+02, 1.887E+02, 1.992E+02, 8.411E-16, 1.022E-17, 1.632E+00, 1.265E+00, 2.192E-01, 2.853E+00, 2.899E+00, 2.521E+00, 9.954E+01, 7.585E+01, 3.266E+01, 1.475E+02, 1.492E+02, 1.360E+02, 2.010E+01, 2.007E+01, 2.026E+01, 2.028E+01, 2.022E+01, 6.649E+01, 7.258E+01, 1.380E+02, 1.638E+02, 1.693E+02, 1.740E+02, 1.757E+02, 1.766E+02, 1.765E+02, 1.901E+02, 2.190E+02, 2.660E+01, 9.988E+01, 1.450E+02, 1.614E+02, 1.660E+02, 1.738E+02, 1.745E+02, 1.755E+02, 1.748E+02, 1.870E+02, 2.010E+02
 5.200E+02, 1.923E-01, 1.279E-02, 8.925E-13, 1.024E-10, 2.028E+02, 1.922E-01, 1.285E-02, 1.002E-12, 6.633E-11, 2.090E+02, 2.122E+02, 2.168E+02, 1.849E-13, 2.075E-13, 2.097E+00, 1.578E+00, 2.742E-01, 3.327E+00, 3.526E+00, 3.078E+00, 1.151E+02, 8.787E+01, 3.536E+01, 1.643E+02, 1.691E+02, 1.544E+02, 2.012E+01, 2.009E+01, 2.030E+01, 2.032E+01, 2.026E+01, 7.435E+01, 8.381E+01, 1.485E+02, 1.870E+02, 1.913E+02, 1.936E+02, 1.939E+02, 1.923E+02, 1.925E+02, 2.144E+02, 2.380E+02, 2.797E+01, 1.121E+02, 1.590E+02, 1.768E+02, 1.833E+02, 1.932E+02, 1.953E+02, 1.973E+02, 1.977E+02, 2.022E+02, 2.257E+02
 5.400E+02, 1.902E-01, 1.428E-02, 1.464E-10, 3.420E-09, 2.252E+02, 1.898E-01, 1.457E-02, 3.835E-12, 6.551E-11, 2.261E+02, 2.342E+02, 2.365E+02, 3.031E-11, 7.940E-13, 2.925E+00, 1.950E+00, 3.392E-01, 4.233E+00, 4.233E+00, 3.613E+00, 1.400E+02, 1.011E+02, 3.856E+01, 1.891E+02, 1.898E+02, 1.734E+02, 2.015E+01, 2.011E+01, 2.036E+01, 2.038E+01, 2.031E+01, 8.614E+01, 9.361E+01, 1.665E+02, 2.057E+02, 2.141E+02, 2.213E+02, 2.232E+02, 2.277E+02, 2.306E+02, 2.438E+02, 2.694E+02, 2.971E+01, 1.238E+02, 1.774E+02, 1.998E+02, 2.064E+02, 2.110E+02, 2.121E+02, 2.139E+02, 2.141E+02, 2.296E+02, 2.508E+02
 5.600E+02, 1.878E-01, 1.597E-02, 2.594E-10, 3.849E-09, 2.479E+02, 1.868E-01, 1.671E-02, 8.715E-12, 6.012E-11, 2.512E+02, 2.582E+02, 2.635E+02, 5.368E-11, 1.803E-12, 3.423E+00, 2.415E+00, 4.162E-01, 4.910E+00, 4.957E+00, 4.241E+00, 1.602E+02, 1.158E+02, 4.224E+01, 2.119E+02, 2.111E+02, 1.922E+02, 2.018E+01, 2.013E+01, 2.042E+01, 2.044E+01, 2.036E+01, 9.972E+01, 1.093E+02, 1.814E+02, 2.279E+02, 2.345E+02, 2.388E+02, 2.430E+02, 2.502E+02, 2.569E+02, 2.746E+02, 2.979E+02, 3.109E+01, 1.383E+02, 2.056E+02, 2.256E+02, 2.313E+02, 2.362E+02, 2.361E+02, 2.343E+02, 2.333E+02, 2.462E+02, 2.679E+02
 5.800E+02, 1.854E-01, 1.768E-02, 1.946E-09, 5.047E-09, 2.742E+02, 1.838E-01, 1.883E-02, 1.944E-11, 9.495E-11, 2.801E+02, 2.837E+02, 2.933E+02, 4.025E-10, 4.019E-12, 4.091E+00, 3.074E+00, 5.170E-01, 5.610E+00, 5.753E+00, 5.035E+00, 1.798E+02, 1.361E+02, 4.676E+01, 2.300E+02, 2.336E+02, 2.141E+02, 2.021E+01, 2.015E+01, 2.048E+01, 2.050E+01, 2.042E+01, 1.146E+02, 1.267E+02, 1.854E+02, 2.567E+02, 2.628E+02, 2.628E+02, 2.636E+02, 2.630E+02, 2.626E+02, 2.805E+02, 3.089E+02, 3.572E+01, 1.618E+02, 2.194E+02, 2.473E+02, 2.502E+02, 2.524E+02, 2.532E+02, 2.543E+02, 2.559E+02, 2.677E+02, 2.908E+02
