s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-1.248E-03,-1.595E-11, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.248E-03, 0.000E+00, 0.000E+00
 1.500E+01, 3.851E+01,-1.444E+01,-1.646E+01,-2.700E+00,-2.872E-01, 0.000E+00, 0.000E+00, 4.760E+00, 4.627E+00, 1.607E-03, 1.607E-03
 3.000E+01, 5.995E+01,-2.294E+01,-3.284E+01,-3.686E+00,-4.455E-01, 0.000E+00, 0.000E+00, 3.232E-01, 3.646E-02, 2.410E-03, 2.410E-03
 4.500E+01, 5.995E+01,-2.272E+01,-3.389E+01,-3.482E+00,-4.566E-01, 0.000E+00, 0.000E+00,-3.135E-01,-6.010E-01, 2.410E-03, 2.410E-03
 6.000E+01, 6.023E+01,-2.281E+01,-3.347E+01,-3.457E+00,-4.638E-01, 0.000E+00, 0.000E+00, 3.344E-01, 2.774E-02, 2.423E-03, 2.423E-03
 7.500E+01, 6.196E+01,-2.356E+01,-3.488E+01,-3.366E+00,-4.832E-01, 0.000E+00, 0.000E+00,-2.449E-02,-3.365E-01, 2.520E-03, 2.520E-03
 9.000E+01, 6.773E+01,-2.570E+01,-3.804E+01,-3.542E+00,-5.318E-01, 0.000E+00, 0.000E+00, 2.319E-01,-8.399E-02, 2.823E-03, 2.823E-03
 1.050E+02, 7.852E+01,-2.975E+01,-4.381E+01,-4.079E+00,-6.012E-01, 0.000E+00, 0.000E+00, 7.102E-01, 2.757E-01, 3.373E-03, 3.373E-03
 1.200E+02, 9.179E+01,-3.474E+01,-5.135E+01,-4.621E+00,-6.771E-01, 0.000E+00, 0.000E+00, 8.915E-01, 4.020E-01, 4.055E-03, 4.055E-03
 1.350E+02, 1.071E+02,-4.075E+01,-6.058E+01,-5.175E+00,-7.676E-01, 0.000E+00, 0.000E+00, 4.258E-01,-1.845E-01, 4.863E-03, 4.863E-03
 1.500E+02, 1.225E+02,-4.653E+01,-6.934E+01,-5.510E+00,-8.564E-01, 0.000E+00, 0.000E+00, 9.154E-01, 2.244E-01, 5.606E-03, 5.606E-03
 1.650E+02, 1.445E+02,-5.535E+01,-8.223E+01,-6.224E+00,-9.928E-01, 0.000E+00, 0.000E+00, 5.185E-01,-2.966E-01, 6.785E-03, 6.785E-03
 1.800E+02, 1.682E+02,-6.411E+01,-9.630E+01,-6.941E+00,-1.137E+00, 0.000E+00, 0.000E+00, 8.347E-01,-2.591E-01, 7.990E-03, 7.990E-03
 1.950E+02, 1.942E+02,-7.422E+01,-1.118E+02,-7.542E+00,-1.307E+00, 0.000E+00, 0.000E+00, 5.542E-01,-6.632E-01, 9.311E-03, 9.311E-03
 2.100E+02, 2.350E+02,-9.027E+01,-1.345E+02,-8.653E+00,-1.577E+00, 0.000E+00, 0.000E+00, 1.524E+00,-2.642E-03, 1.146E-02, 1.146E-02
 2.250E+02, 2.890E+02,-1.112E+02,-1.661E+02,-1.036E+01,-1.955E+00, 0.000E+00, 0.000E+00, 1.255E+00,-6.186E-01, 1.424E-02, 1.424E-02
 2.400E+02, 3.831E+02,-1.482E+02,-2.211E+02,-1.183E+01,-2.609E+00, 0.000E+00, 0.000E+00, 1.700E+00,-6.824E-01, 1.909E-02, 1.909E-02
 2.550E+02, 5.194E+02,-2.012E+02,-3.009E+02,-1.451E+01,-3.591E+00, 0.000E+00, 0.000E+00, 2.181E+00,-8.309E-01, 2.637E-02, 2.637E-02
 2.700E+02, 7.361E+02,-2.843E+02,-4.303E+02,-1.771E+01,-5.249E+00, 0.000E+00, 0.000E+00, 2.329E+00,-1.478E+00, 3.795E-02, 3.795E-02
 2.850E+02, 1.096E+03,-4.245E+02,-6.416E+02,-2.192E+01,-7.979E+00, 0.000E+00, 0.000E+00, 4.355E+00, 4.340E-01, 5.763E-02, 5.763E-02
 3.000E+02, 1.534E+03,-5.953E+02,-9.002E+02,-2.535E+01,-1.125E+01, 0.000E+00, 0.000E+00, 4.841E+00, 1.640E+00, 8.334E-02, 8.334E-02
 3.150E+02, 1.823E+03,-7.115E+02,-1.073E+03,-2.811E+01,-1.349E+01, 0.000E+00, 0.000E+00, 3.783E-01,-2.498E+00, 1.028E-01, 1.028E-01
 3.300E+02, 1.917E+03,-7.504E+02,-1.126E+03,-2.794E+01,-1.436E+01, 0.000E+00, 0.000E+00,-4.097E-03,-2.124E+00, 1.100E-01, 1.100E-01
 3.450E+02, 1.991E+03,-7.788E+02,-1.172E+03,-2.757E+01,-1.501E+01, 0.000E+00, 0.000E+00,-2.088E-02,-2.497E+00, 1.162E-01, 1.162E-01
 3.600E+02, 2.088E+03,-8.184E+02,-1.226E+03,-2.874E+01,-1.554E+01, 0.000E+00, 0.000E+00, 2.195E+00, 1.168E-01, 1.240E-01, 1.240E-01
 3.750E+02, 2.186E+03,-8.582E+02,-1.287E+03,-2.693E+01,-1.615E+01, 0.000E+00, 0.000E+00,-2.460E-01,-2.423E+00, 1.357E-01, 1.357E-01
 3.900E+02, 2.288E+03,-8.954E+02,-1.348E+03,-2.751E+01,-1.655E+01, 0.000E+00, 0.000E+00, 1.814E+00,-1.087E-01, 1.449E-01, 1.449E-01
 4.050E+02, 2.221E+03,-8.667E+02,-1.319E+03,-2.597E+01,-1.573E+01, 0.000E+00, 0.000E+00,-4.434E+00,-6.683E+00, 1.369E-01, 1.369E-01
 4.200E+02, 1.627E+03,-6.231E+02,-9.760E+02,-2.289E+01,-1.064E+01, 0.000E+00, 0.000E+00,-1.438E+00,-5.225E+00, 8.664E-02, 8.664E-02
 4.350E+02, 1.139E+03,-4.280E+02,-6.925E+02,-1.836E+01,-7.557E+00, 0.000E+00, 0.000E+00,-3.362E+00,-7.299E+00, 5.826E-02, 5.826E-02
 4.500E+02, 8.824E+02,-3.285E+02,-5.382E+02,-1.576E+01,-5.990E+00, 0.000E+00, 0.000E+00,-1.923E+00,-6.037E+00, 4.481E-02, 4.481E-02
 4.650E+02, 6.927E+02,-2.550E+02,-4.257E+02,-1.252E+01,-4.768E+00, 0.000E+00, 0.000E+00,-1.920E+00,-5.239E+00, 3.490E-02, 3.490E-02
 4.800E+02, 5.859E+02,-2.143E+02,-3.606E+02,-1.031E+01,-4.034E+00, 0.000E+00, 0.000E+00,-5.527E-01,-3.401E+00, 2.933E-02, 2.933E-02
 4.950E+02, 5.087E+02,-1.847E+02,-3.154E+02,-8.558E+00,-3.531E+00, 0.000E+00, 0.000E+00,-8.363E-01,-3.427E+00, 2.540E-02, 2.540E-02
 5.100E+02, 4.498E+02,-1.625E+02,-2.805E+02,-7.602E+00,-3.149E+00, 0.000E+00, 0.000E+00,-1.525E+00,-3.875E+00, 2.240E-02, 2.240E-02
 5.250E+02, 4.052E+02,-1.455E+02,-2.526E+02,-6.954E+00,-2.840E+00, 0.000E+00, 0.000E+00,-4.992E-01,-2.647E+00, 2.007E-02, 2.007E-02
 5.400E+02, 3.583E+02,-1.280E+02,-2.253E+02,-5.396E+00,-2.544E+00, 0.000E+00, 0.000E+00,-1.053E+00,-2.890E+00, 1.773E-02, 1.773E-02
 5.550E+02, 3.301E+02,-1.171E+02,-2.073E+02,-4.990E+00,-2.350E+00, 0.000E+00, 0.000E+00, 7.843E-02,-1.587E+00, 1.624E-02, 1.624E-02
 5.700E+02, 3.074E+02,-1.086E+02,-1.952E+02,-4.613E+00,-2.190E+00, 0.000E+00, 0.000E+00,-1.630E+00,-3.194E+00, 1.509E-02, 1.509E-02
 5.850E+02, 2.787E+02,-9.800E+01,-1.765E+02,-3.771E+00,-2.017E+00, 0.000E+00, 0.000E+00,-2.277E-01,-1.560E+00, 1.360E-02, 1.360E-02
 6.000E+02, 2.584E+02,-9.015E+01,-1.644E+02,-3.517E+00,-1.870E+00, 0.000E+00, 0.000E+00,-1.836E-01,-1.530E+00, 1.260E-02, 1.260E-02
 6.150E+02, 2.445E+02,-8.520E+01,-1.556E+02,-3.347E+00,-1.780E+00, 0.000E+00, 0.000E+00,-2.597E-01,-1.459E+00, 1.185E-02, 1.185E-02
 6.300E+02, 2.294E+02,-7.990E+01,-1.468E+02,-2.959E+00,-1.689E+00, 0.000E+00, 0.000E+00,-8.848E-01,-1.948E+00, 1.110E-02, 1.110E-02
 6.450E+02, 2.129E+02,-7.359E+01,-1.369E+02,-2.625E+00,-1.592E+00, 0.000E+00, 0.000E+00,-7.603E-01,-1.749E+00, 1.025E-02, 1.025E-02
 6.600E+02, 2.030E+02,-6.986E+01,-1.295E+02,-2.662E+00,-1.531E+00, 0.000E+00, 0.000E+00, 4.488E-01,-5.755E-01, 9.748E-03, 9.748E-03
 6.750E+02, 1.945E+02,-6.700E+01,-1.257E+02,-2.378E+00,-1.469E+00, 0.000E+00, 0.000E+00,-9.712E-01,-2.006E+00, 9.305E-03, 9.305E-03
 6.900E+02, 1.840E+02,-6.325E+01,-1.179E+02,-2.165E+00,-1.419E+00, 0.000E+00, 0.000E+00, 2.421E-01,-6.825E-01, 8.769E-03, 8.769E-03
 7.050E+02, 1.690E+02,-5.783E+01,-1.089E+02,-1.944E+00,-1.306E+00, 0.000E+00, 0.000E+00,-2.199E-01,-1.024E+00, 7.998E-03, 7.998E-03
 7.200E+02, 1.620E+02,-5.536E+01,-1.045E+02,-1.760E+00,-1.252E+00, 0.000E+00, 0.000E+00,-1.303E-01,-8.954E-01, 7.636E-03, 7.636E-03
 7.350E+02, 1.575E+02,-5.381E+01,-1.023E+02,-1.781E+00,-1.225E+00, 0.000E+00, 0.000E+00,-8.442E-01,-1.630E+00, 7.412E-03, 7.412E-03
 7.500E+02, 1.488E+02,-5.075E+01,-9.606E+01,-1.453E+00,-1.176E+00, 0.000E+00, 0.000E+00, 1.523E-01,-6.167E-01, 6.955E-03, 6.955E-03
 7.650E+02, 1.382E+02,-4.693E+01,-9.072E+01,-1.090E+00,-1.121E+00, 0.000E+00, 0.000E+00,-1.036E+00,-1.625E+00, 6.424E-03, 6.424E-03
 7.800E+02, 1.259E+02,-4.260E+01,-8.230E+01,-5.835E-01,-1.032E+00, 0.000E+00, 0.000E+00,-3.102E-02,-5.781E-01, 5.800E-03, 5.800E-03
 7.950E+02, 1.211E+02,-4.099E+01,-7.910E+01,-6.294E-01,-1.006E+00, 0.000E+00, 0.000E+00,-1.402E-01,-6.458E-01, 5.536E-03, 5.536E-03
 8.100E+02, 1.199E+02,-4.061E+01,-7.826E+01,-6.232E-01,-1.003E+00, 0.000E+00, 0.000E+00,-2.801E-02,-5.789E-01, 5.478E-03, 5.478E-03
