s,C,mu-m,mu-m,s,m2/s
 6.0100000E+000, 7.7523063E+000, 9.4119117E+002, 9.4119117E+002, 5.9150000E+000, 0.0000000E+000
 6.2100000E+000, 7.7530948E+000, 9.4075488E+002, 9.4075488E+002, 6.1150000E+000, 0.0000000E+000
 6.4100000E+000, 7.7538077E+000, 9.4031843E+002, 9.4031843E+002, 6.3150000E+000, 0.0000000E+000
 6.6100000E+000, 7.7544521E+000, 9.3988183E+002, 9.3988183E+002, 6.5150000E+000, 0.0000000E+000
 6.8100000E+000, 7.7550347E+000, 9.3944508E+002, 9.3944508E+002, 6.7150000E+000, 0.0000000E+000
 7.0100000E+000, 7.7555613E+000, 9.3900818E+002, 9.3900818E+002, 6.9150000E+000, 0.0000000E+000
 7.2100000E+000, 7.7560375E+000, 9.3857113E+002, 9.3857113E+002, 7.1150000E+000, 0.0000000E+000
 7.4100000E+000, 7.7564680E+000, 9.3813394E+002, 9.3813394E+002, 7.3150000E+000, 0.0000000E+000
 7.6100000E+000, 7.7568572E+000, 9.3769660E+002, 9.3769660E+002, 7.5150000E+000, 0.0000000E+000
 7.8100000E+000, 7.7572092E+000, 9.3725911E+002, 9.3725911E+002, 7.7150000E+000, 0.0000000E+000
 8.0100000E+000, 7.7575275E+000, 9.3682148E+002, 9.3682148E+002, 7.9150000E+000, 0.0000000E+000
 8.2100000E+000, 7.7578153E+000, 9.3638371E+002, 9.3638371E+002, 8.1150000E+000, 0.0000000E+000
 8.4100000E+000, 7.7580757E+000, 9.3594579E+002, 9.3594579E+002, 8.3150000E+000, 0.0000000E+000
 8.6100000E+000, 7.7583113E+000, 9.3550773E+002, 9.3550773E+002, 8.5150000E+000, 0.0000000E+000
 8.8100000E+000, 7.7585244E+000, 9.3506953E+002, 9.3506953E+002, 8.7150000E+000, 0.0000000E+000
 9.0100000E+000, 7.7587173E+000, 9.3463119E+002, 9.3463119E+002, 8.9150000E+000, 0.0000000E+000
 9.2100000E+000, 7.7588919E+000, 9.3419271E+002, 9.3419271E+002, 9.1150000E+000, 0.0000000E+000
 9.4100000E+000, 7.7590500E+000, 9.3375409E+002, 9.3375409E+002, 9.3150000E+000, 0.0000000E+000
 9.6100000E+000, 7.7591931E+000, 9.3331532E+002, 9.3331532E+002, 9.5150000E+000, 0.0000000E+000
 9.8100000E+000, 7.7593229E+000, 9.3287642E+002, 9.3287642E+002, 9.7150000E+000, 0.0000000E+000
 1.0010000E+001, 7.7594404E+000, 9.3243738E+002, 9.3243738E+002, 9.9150000E+000, 0.0000000E+000
 1.0210000E+001, 7.7595470E+000, 9.3199819E+002, 9.3243738E+002, 9.9150000E+000, 4.0938282E-009
 1.0410000E+001, 7.7596437E+000, 9.3155887E+002, 9.3243738E+002, 9.9150000E+000, 4.0935240E-009
 1.0610000E+001, 7.7597315E+000, 9.3111941E+002, 9.3243738E+002, 9.9150000E+000, 4.0932121E-009
 1.0810000E+001, 7.7598112E+000, 9.3067980E+002, 9.3243738E+002, 9.9150000E+000, 4.0928976E-009
 1.1010000E+001, 7.7598836E+000, 9.3024006E+002, 9.3243738E+002, 9.9150000E+000, 4.0925817E-009
 1.1210000E+001, 7.7599495E+000, 9.2980018E+002, 9.3243738E+002, 9.9150000E+000, 4.0922647E-009
 1.1410000E+001, 7.7600094E+000, 9.2936016E+002, 9.3243738E+002, 9.9150000E+000, 4.0919468E-009
 1.1610000E+001, 7.7600640E+000, 9.2892000E+002, 9.3243738E+002, 9.9150000E+000, 4.0916282E-009
 1.1810000E+001, 7.7601138E+000, 9.2847970E+002, 9.3243738E+002, 9.9150000E+000, 4.0913089E-009
 1.2010000E+001, 7.7601593E+000, 9.2803926E+002, 9.3243738E+002, 9.9150000E+000, 4.0909889E-009
 1.2210000E+001, 7.7602008E+000, 9.2759868E+002, 9.3243738E+002, 9.9150000E+000, 4.0906683E-009
 1.2410000E+001, 7.7602388E+000, 9.2715797E+002, 9.3243738E+002, 9.9150000E+000, 4.0903472E-009
 1.2610000E+001, 7.7602736E+000, 9.2671711E+002, 9.3243738E+002, 9.9150000E+000, 4.0900256E-009
 1.2810000E+001, 7.7603055E+000, 9.2627611E+002, 9.3243738E+002, 9.9150000E+000, 4.0897036E-009
 1.3010000E+001, 7.7603348E+000, 9.2583497E+002, 9.3243738E+002, 9.9150000E+000, 4.0893810E-009
 1.3210000E+001, 7.7603618E+000, 9.2539370E+002, 9.3243738E+002, 9.9150000E+000, 4.0890581E-009
 1.3410000E+001, 7.7603867E+000, 9.2495228E+002, 9.3243738E+002, 9.9150000E+000, 4.0887347E-009
 1.3610000E+001, 7.7604097E+000, 9.2451072E+002, 9.3243738E+002, 9.9150000E+000, 4.0884110E-009
 1.3810000E+001, 7.7604310E+000, 9.2406903E+002, 9.3243738E+002, 9.9150000E+000, 4.0880868E-009
 1.4010000E+001, 7.7604507E+000, 9.2362719E+002, 9.3243738E+002, 9.9150000E+000, 4.0877624E-009
 1.4210000E+001, 7.7604691E+000, 9.2318521E+002, 9.3243738E+002, 9.9150000E+000, 4.0874376E-009
 1.4410000E+001, 7.7604862E+000, 9.2274309E+002, 9.3243738E+002, 9.9150000E+000, 4.0871124E-009
 1.4610000E+001, 7.7605022E+000, 9.2230083E+002, 9.3243738E+002, 9.9150000E+000, 4.0867870E-009
 1.4810000E+001, 7.7605172E+000, 9.2185843E+002, 9.3243738E+002, 9.9150000E+000, 4.0864613E-009
 1.5000000E+001, 7.7605309E+000, 9.2142696E+002, 9.3243738E+002, 9.9150000E+000, 4.0861516E-009
