s,C,mu-m,mu-m,s,m2/s
Time,"T","Diameter","Diameter_t","Timer2","dD2/dt"
 0.0000000E+000, 5.2000000E+001, 9.6000000E+002, 9.6000000E+002, 0.0000000E+000, 0.0000000E+000
 2.0000000E-001, 5.0393978E+001, 9.5606838E+002, 9.5606838E+002, 1.0500000E-001, 0.0000000E+000
 4.0000000E-001, 4.8492758E+001, 9.4914644E+002, 9.4914644E+002, 3.0500000E-001, 0.0000000E+000
 6.0000000E-001, 4.7552753E+001, 9.4267812E+002, 9.4267812E+002, 5.0500000E-001, 0.0000000E+000
 8.0000000E-001, 4.7084118E+001, 9.3642039E+002, 9.3642039E+002, 7.0500000E-001, 0.0000000E+000
 1.0000000E+000, 4.6842848E+001, 9.3024703E+002, 9.3024703E+002, 9.0500000E-001, 0.0000000E+000
 1.2000000E+000, 4.6717154E+001, 9.2410142E+002, 9.2410142E+002, 1.1050000E+000, 0.0000000E+000
 1.4000000E+000, 4.6651853E+001, 9.1795732E+002, 9.1795732E+002, 1.3050000E+000, 0.0000000E+000
 1.6000000E+000, 4.6618064E+001, 9.1180091E+002, 9.1180091E+002, 1.5050000E+000, 0.0000000E+000
 1.8000000E+000, 4.6600647E+001, 9.0562477E+002, 9.0562477E+002, 1.7050000E+000, 0.0000000E+000
 2.0000000E+000, 4.6591687E+001, 8.9942484E+002, 8.9942484E+002, 1.9050000E+000, 0.0000000E+000
 2.2100000E+000, 4.6586994E+001, 8.9304266E+002, 8.9304266E+002, 2.1100000E+000, 0.0000000E+000
 2.4100000E+000, 4.6584569E+001, 8.8663174E+002, 8.8663174E+002, 2.3150000E+000, 0.0000000E+000
 2.6100000E+000, 4.6583311E+001, 8.8034815E+002, 8.8034815E+002, 2.5150000E+000, 0.0000000E+000
 2.8100000E+000, 4.6582593E+001, 8.7403525E+002, 8.7403525E+002, 2.7150000E+000, 0.0000000E+000
 3.0100000E+000, 4.6582141E+001, 8.6769240E+002, 8.6769240E+002, 2.9150000E+000, 0.0000000E+000
 3.2100000E+000, 4.6581820E+001, 8.6131902E+002, 8.6131902E+002, 3.1150000E+000, 0.0000000E+000
 3.4100000E+000, 4.6581561E+001, 8.5491454E+002, 8.5491454E+002, 3.3150000E+000, 0.0000000E+000
 3.6100000E+000, 4.6581331E+001, 8.4847837E+002, 8.4847837E+002, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 4.6581114E+001, 8.4200993E+002, 8.4200993E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 4.6580900E+001, 8.3550862E+002, 8.3550862E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 4.6580687E+001, 8.2897381E+002, 8.2897381E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 4.6580473E+001, 8.2240488E+002, 8.2240488E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 4.6580256E+001, 8.1580116E+002, 8.1580116E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 4.6580036E+001, 8.0916197E+002, 8.0916197E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 4.6579813E+001, 8.0248660E+002, 8.0248660E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 4.6579586E+001, 7.9577434E+002, 8.0248660E+002, 4.9150000E+000, 5.3566637E-008
 5.4100000E+000, 4.6579356E+001, 7.8902442E+002, 8.0248660E+002, 4.9150000E+000, 5.3489691E-008
 5.6100000E+000, 4.6579123E+001, 7.8223607E+002, 8.0248660E+002, 4.9150000E+000, 5.3412142E-008
 5.8100000E+000, 4.6578885E+001, 7.7540848E+002, 8.0248660E+002, 4.9150000E+000, 5.3334047E-008
 6.0100000E+000, 4.6578644E+001, 7.6854080E+002, 8.0248660E+002, 4.9150000E+000, 5.3255410E-008
 6.2100000E+000, 4.6578399E+001, 7.6163218E+002, 8.0248660E+002, 4.9150000E+000, 5.3176224E-008
 6.4100000E+000, 4.6578150E+001, 7.5468170E+002, 8.0248660E+002, 4.9150000E+000, 5.3096482E-008
 6.6100000E+000, 4.6577896E+001, 7.4768844E+002, 8.0248660E+002, 4.9150000E+000, 5.3016174E-008
 6.8100000E+000, 4.6577638E+001, 7.4065143E+002, 8.0248660E+002, 4.9150000E+000, 5.2935287E-008
 7.0100000E+000, 4.6577375E+001, 7.3356964E+002, 8.0248660E+002, 4.9150000E+000, 5.2853811E-008
 7.2100000E+000, 4.6577108E+001, 7.2644204E+002, 8.0248660E+002, 4.9150000E+000, 5.2771734E-008
 7.4100000E+000, 4.6576836E+001, 7.1926751E+002, 8.0248660E+002, 4.9150000E+000, 5.2689044E-008
 7.6100000E+000, 4.6576559E+001, 7.1204494E+002, 8.0248660E+002, 4.9150000E+000, 5.2605726E-008
 7.8100000E+000, 4.6576276E+001, 7.0477312E+002, 8.0248660E+002, 4.9150000E+000, 5.2521769E-008
 8.0100000E+000, 4.6575988E+001, 6.9745083E+002, 8.0248660E+002, 4.9150000E+000, 5.2437157E-008
 8.2100000E+000, 4.6575695E+001, 6.9007675E+002, 8.0248660E+002, 4.9150000E+000, 5.2351877E-008
 8.4100000E+000, 4.6575396E+001, 6.8264956E+002, 8.0248660E+002, 4.9150000E+000, 5.2265912E-008
 8.6100000E+000, 4.6575090E+001, 6.7516782E+002, 8.0248660E+002, 4.9150000E+000, 5.2179248E-008
