s,C,mu-m,mu-m,s,m2/s
Time,"T","Diameter","Diameter_t","Timer2","dD2/dt"
 0.0000000E+000, 2.7600000E+001, 8.5000000E+002, 8.5000000E+002, 0.0000000E+000, 0.0000000E+000
 2.0000000E-001, 2.7490620E+001, 8.4905602E+002, 8.4905602E+002, 1.0500000E-001, 0.0000000E+000
 4.0000000E-001, 2.7317124E+001, 8.4726952E+002, 8.4726952E+002, 3.0500000E-001, 0.0000000E+000
 6.0000000E-001, 2.7185940E+001, 8.4549734E+002, 8.4549734E+002, 5.0500000E-001, 0.0000000E+000
 8.0000000E-001, 2.7085597E+001, 8.4373399E+002, 8.4373399E+002, 7.0500000E-001, 0.0000000E+000
 1.0000000E+000, 2.7008780E+001, 8.4197671E+002, 8.4197671E+002, 9.0500000E-001, 0.0000000E+000
 1.2000000E+000, 2.6949982E+001, 8.4022348E+002, 8.4022348E+002, 1.1050000E+000, 0.0000000E+000
 1.4000000E+000, 2.6904994E+001, 8.3847280E+002, 8.3847280E+002, 1.3050000E+000, 0.0000000E+000
 1.6000000E+000, 2.6870588E+001, 8.3672347E+002, 8.3672347E+002, 1.5050000E+000, 0.0000000E+000
 1.8000000E+000, 2.6844291E+001, 8.3497460E+002, 8.3497460E+002, 1.7050000E+000, 0.0000000E+000
 2.0000000E+000, 2.6824205E+001, 8.3322549E+002, 8.3322549E+002, 1.9050000E+000, 0.0000000E+000
 2.2100000E+000, 2.6808558E+001, 8.3143187E+002, 8.3143187E+002, 2.1100000E+000, 0.0000000E+000
 2.4100000E+000, 2.6796680E+001, 8.2963701E+002, 8.2963701E+002, 2.3150000E+000, 0.0000000E+000
 2.6100000E+000, 2.6787893E+001, 8.2788441E+002, 8.2788441E+002, 2.5150000E+000, 0.0000000E+000
 2.8100000E+000, 2.6781205E+001, 8.2613007E+002, 8.2613007E+002, 2.7150000E+000, 0.0000000E+000
 3.0100000E+000, 2.6776250E+001, 8.2437389E+002, 8.2437389E+002, 2.9150000E+000, 0.0000000E+000
 3.2100000E+000, 2.6775083E+001, 8.2261764E+002, 8.2261764E+002, 3.1150000E+000, 0.0000000E+000
 3.4100000E+000, 2.6775068E+001, 8.2085968E+002, 8.2085968E+002, 3.3150000E+000, 0.0000000E+000
 3.6100000E+000, 2.6775059E+001, 8.1909921E+002, 8.1909921E+002, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 2.6775080E+001, 8.1733621E+002, 8.1733621E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 2.6775046E+001, 8.1557063E+002, 8.1557063E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 2.6775072E+001, 8.1380252E+002, 8.1380252E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 2.6775067E+001, 8.1203181E+002, 8.1203181E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 2.6775069E+001, 8.1025851E+002, 8.1025851E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 2.6775069E+001, 8.0848261E+002, 8.0848261E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 2.6775073E+001, 8.0670409E+002, 8.0670409E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 2.6775077E+001, 8.0492293E+002, 8.0670409E+002, 4.9150000E+000, 1.4346629E-008
 5.4100000E+000, 2.6775082E+001, 8.0313913E+002, 8.0670409E+002, 4.9150000E+000, 1.4341429E-008
 5.6100000E+000, 2.6775062E+001, 8.0135264E+002, 8.0670409E+002, 4.9150000E+000, 1.4337263E-008
 5.8100000E+000, 2.6775073E+001, 7.9956350E+002, 8.0670409E+002, 4.9150000E+000, 1.4331744E-008
 6.0100000E+000, 2.6775060E+001, 7.9777165E+002, 8.0670409E+002, 4.9150000E+000, 1.4326319E-008
 6.2100000E+000, 2.6775049E+001, 7.9597710E+002, 8.0670409E+002, 4.9150000E+000, 1.4321472E-008
 6.4100000E+000, 2.6775068E+001, 7.9417984E+002, 8.0670409E+002, 4.9150000E+000, 1.4316037E-008
 6.6100000E+000, 2.6775060E+001, 7.9237983E+002, 8.0670409E+002, 4.9150000E+000, 1.4311031E-008
 6.8100000E+000, 2.6775082E+001, 7.9057709E+002, 8.0670409E+002, 4.9150000E+000, 1.4305596E-008
 7.0100000E+000, 2.6775076E+001, 7.8877156E+002, 8.0670409E+002, 4.9150000E+000, 1.4300178E-008
 7.2100000E+000, 2.6775070E+001, 7.8696325E+002, 8.0670409E+002, 4.9150000E+000, 1.4295061E-008
 7.4100000E+000, 2.6775066E+001, 7.8515215E+002, 8.0670409E+002, 4.9150000E+000, 1.4289633E-008
 7.6100000E+000, 2.6775068E+001, 7.8333823E+002, 8.0670409E+002, 4.9150000E+000, 1.4284456E-008
 7.8100000E+000, 2.6775098E+001, 7.8152151E+002, 8.0670409E+002, 4.9150000E+000, 1.4279020E-008
 8.0100000E+000, 2.6775072E+001, 7.7970190E+002, 8.0670409E+002, 4.9150000E+000, 1.4273584E-008
 8.2100000E+000, 2.6775048E+001, 7.7787943E+002, 8.0670409E+002, 4.9150000E+000, 1.4268346E-008
 8.4100000E+000, 2.6775087E+001, 7.7605413E+002, 8.0670409E+002, 4.9150000E+000, 1.4262897E-008
 8.6100000E+000, 2.6775069E+001, 7.7422589E+002, 8.0670409E+002, 4.9150000E+000, 1.4257623E-008
 8.8100000E+000, 2.6775080E+001, 7.7239476E+002, 8.0670409E+002, 4.9150000E+000, 1.4252159E-008
 9.0100000E+000, 2.6775093E+001, 7.7056071E+002, 8.0670409E+002, 4.9150000E+000, 1.4246692E-008
 9.2100000E+000, 2.6775050E+001, 7.6872367E+002, 8.0670409E+002, 4.9150000E+000, 1.4241370E-008
 9.4100000E+000, 2.6775098E+001, 7.6688373E+002, 8.0670409E+002, 4.9150000E+000, 1.4235887E-008
 9.6100000E+000, 2.6775062E+001, 7.6504076E+002, 8.0670409E+002, 4.9150000E+000, 1.4230536E-008
 9.8100000E+000, 2.6775082E+001, 7.6319483E+002, 8.0670409E+002, 4.9150000E+000, 1.4225035E-008
 1.0000000E+001, 2.6775091E+001, 7.6139215E+002, 8.0670409E+002, 4.9150000E+000, 1.4219880E-008
