s,C,mu-m,mu-m,s,m2/s
 5.4100000E+000, 7.6050057E+000, 9.3639717E+002, 9.3639717E+002, 5.3150000E+000, 0.0000000E+000
 5.6100000E+000, 7.6057296E+000, 9.3572795E+002, 9.3572795E+002, 5.5150000E+000, 0.0000000E+000
 5.8100000E+000, 7.6063489E+000, 9.3505840E+002, 9.3505840E+002, 5.7150000E+000, 0.0000000E+000
 6.0100000E+000, 7.6068787E+000, 9.3438855E+002, 9.3438855E+002, 5.9150000E+000, 0.0000000E+000
 6.2100000E+000, 7.6073319E+000, 9.3371839E+002, 9.3371839E+002, 6.1150000E+000, 0.0000000E+000
 6.4100000E+000, 7.6077196E+000, 9.3304791E+002, 9.3304791E+002, 6.3150000E+000, 0.0000000E+000
 6.6100000E+000, 7.6080514E+000, 9.3237713E+002, 9.3237713E+002, 6.5150000E+000, 0.0000000E+000
 6.8100000E+000, 7.6083353E+000, 9.3170605E+002, 9.3170605E+002, 6.7150000E+000, 0.0000000E+000
 7.0100000E+000, 7.6085783E+000, 9.3103466E+002, 9.3103466E+002, 6.9150000E+000, 0.0000000E+000
 7.2100000E+000, 7.6087864E+000, 9.3036297E+002, 9.3036297E+002, 7.1150000E+000, 0.0000000E+000
 7.4100000E+000, 7.6089646E+000, 9.2969098E+002, 9.2969098E+002, 7.3150000E+000, 0.0000000E+000
 7.6100000E+000, 7.6091174E+000, 9.2901868E+002, 9.2901868E+002, 7.5150000E+000, 0.0000000E+000
 7.8100000E+000, 7.6092484E+000, 9.2834609E+002, 9.2834609E+002, 7.7150000E+000, 0.0000000E+000
 8.0100000E+000, 7.6093608E+000, 9.2767320E+002, 9.2767320E+002, 7.9150000E+000, 0.0000000E+000
 8.2100000E+000, 7.6094574E+000, 9.2700000E+002, 9.2700000E+002, 8.1150000E+000, 0.0000000E+000
 8.4100000E+000, 7.6095404E+000, 9.2632651E+002, 9.2632651E+002, 8.3150000E+000, 0.0000000E+000
 8.6100000E+000, 7.6096118E+000, 9.2565272E+002, 9.2565272E+002, 8.5150000E+000, 0.0000000E+000
 8.8100000E+000, 7.6096734E+000, 9.2497862E+002, 9.2497862E+002, 8.7150000E+000, 0.0000000E+000
 9.0100000E+000, 7.6097266E+000, 9.2430423E+002, 9.2430423E+002, 8.9150000E+000, 0.0000000E+000
 9.2100000E+000, 7.6097727E+000, 9.2362954E+002, 9.2362954E+002, 9.1150000E+000, 0.0000000E+000
 9.4100000E+000, 7.6098126E+000, 9.2295455E+002, 9.2295455E+002, 9.3150000E+000, 0.0000000E+000
 9.6100000E+000, 7.6098473E+000, 9.2227926E+002, 9.2227926E+002, 9.5150000E+000, 0.0000000E+000
 9.8100000E+000, 7.6098776E+000, 9.2160366E+002, 9.2160366E+002, 9.7150000E+000, 0.0000000E+000
 1.0010000E+001, 7.6099040E+000, 9.2092777E+002, 9.2092777E+002, 9.9150000E+000, 0.0000000E+000
 1.0210000E+001, 7.6099273E+000, 9.2025157E+002, 9.2092777E+002, 9.9150000E+000, 6.2241052E-009
 1.0410000E+001, 7.6099478E+000, 9.1957507E+002, 9.2092777E+002, 9.9150000E+000, 6.2232216E-009
 1.0610000E+001, 7.6099660E+000, 9.1889827E+002, 9.2092777E+002, 9.9150000E+000, 6.2223270E-009
 1.0810000E+001, 7.6099822E+000, 9.1822117E+002, 9.2092777E+002, 9.9150000E+000, 6.2214289E-009
 1.1010000E+001, 7.6099967E+000, 9.1754377E+002, 9.2092777E+002, 9.9150000E+000, 6.2205291E-009
 1.1210000E+001, 7.6100097E+000, 9.1686606E+002, 9.2092777E+002, 9.9150000E+000, 6.2196280E-009
 1.1410000E+001, 7.6100216E+000, 9.1618804E+002, 9.2092777E+002, 9.9150000E+000, 6.2187260E-009
 1.1610000E+001, 7.6100324E+000, 9.1550973E+002, 9.2092777E+002, 9.9150000E+000, 6.2178231E-009
 1.1810000E+001, 7.6100423E+000, 9.1483110E+002, 9.2092777E+002, 9.9150000E+000, 6.2169195E-009
 1.2010000E+001, 7.6100515E+000, 9.1415218E+002, 9.2092777E+002, 9.9150000E+000, 6.2160151E-009
 1.2210000E+001, 7.6100600E+000, 9.1347294E+002, 9.2092777E+002, 9.9150000E+000, 6.2151101E-009
 1.2410000E+001, 7.6100680E+000, 9.1279340E+002, 9.2092777E+002, 9.9150000E+000, 6.2142044E-009
 1.2610000E+001, 7.6100755E+000, 9.1211356E+002, 9.2092777E+002, 9.9150000E+000, 6.2132981E-009
 1.2810000E+001, 7.6100826E+000, 9.1143340E+002, 9.2092777E+002, 9.9150000E+000, 6.2123911E-009
 1.3010000E+001, 7.6100894E+000, 9.1075294E+002, 9.2092777E+002, 9.9150000E+000, 6.2114836E-009
 1.3210000E+001, 7.6100959E+000, 9.1007217E+002, 9.2092777E+002, 9.9150000E+000, 6.2105755E-009
 1.3410000E+001, 7.6101022E+000, 9.0939109E+002, 9.2092777E+002, 9.9150000E+000, 6.2096668E-009
 1.3610000E+001, 7.6101083E+000, 9.0870970E+002, 9.2092777E+002, 9.9150000E+000, 6.2087575E-009
 1.3810000E+001, 7.6101142E+000, 9.0802800E+002, 9.2092777E+002, 9.9150000E+000, 6.2078476E-009
 1.4010000E+001, 7.6101200E+000, 9.0734599E+002, 9.2092777E+002, 9.9150000E+000, 6.2069372E-009
 1.4210000E+001, 7.6101257E+000, 9.0666367E+002, 9.2092777E+002, 9.9150000E+000, 6.2060263E-009
 1.4410000E+001, 7.6101312E+000, 9.0598104E+002, 9.2092777E+002, 9.9150000E+000, 6.2051148E-009
 1.4610000E+001, 7.6101367E+000, 9.0529810E+002, 9.2092777E+002, 9.9150000E+000, 6.2042027E-009
 1.4810000E+001, 7.6101421E+000, 9.0461484E+002, 9.2092777E+002, 9.9150000E+000, 6.2032901E-009
 1.5000000E+001, 7.6101473E+000, 9.0394836E+002, 9.2092777E+002, 9.9150000E+000, 6.2024226E-009
