s,C,mu-m,mu-m,s,m2/s
 9.4100000E+000, 7.4116055E+000, 9.2524106E+002, 9.2524106E+002, 9.3150000E+000, 0.0000000E+000
 9.6100000E+000, 7.4117700E+000, 9.2460950E+002, 9.2460950E+002, 9.5150000E+000, 0.0000000E+000
 9.8100000E+000, 7.4119120E+000, 9.2397766E+002, 9.2397766E+002, 9.7150000E+000, 0.0000000E+000
 1.0010000E+001, 7.4120347E+000, 9.2334555E+002, 9.2334555E+002, 9.9150000E+000, 0.0000000E+000
 1.0210000E+001, 7.4121408E+000, 9.2271317E+002, 9.2334555E+002, 9.9150000E+000, 5.8362682E-009
 1.0410000E+001, 7.4122326E+000, 9.2208053E+002, 9.2334555E+002, 9.9150000E+000, 5.8355210E-009
 1.0610000E+001, 7.4123121E+000, 9.2144761E+002, 9.2334555E+002, 9.9150000E+000, 5.8347622E-009
 1.0810000E+001, 7.4123810E+000, 9.2081443E+002, 9.2334555E+002, 9.9150000E+000, 5.8339993E-009
 1.1010000E+001, 7.4124408E+000, 9.2018098E+002, 9.2334555E+002, 9.9150000E+000, 5.8332338E-009
 1.1210000E+001, 7.4124929E+000, 9.1954726E+002, 9.2334555E+002, 9.9150000E+000, 5.8324663E-009
 1.1410000E+001, 7.4125382E+000, 9.1891327E+002, 9.2334555E+002, 9.9150000E+000, 5.8316972E-009
 1.1610000E+001, 7.4125777E+000, 9.1827901E+002, 9.2334555E+002, 9.9150000E+000, 5.8309266E-009
 1.1810000E+001, 7.4126123E+000, 9.1764449E+002, 9.2334555E+002, 9.9150000E+000, 5.8301547E-009
 1.2010000E+001, 7.4126426E+000, 9.1700969E+002, 9.2334555E+002, 9.9150000E+000, 5.8293817E-009
 1.2210000E+001, 7.4126693E+000, 9.1637462E+002, 9.2334555E+002, 9.9150000E+000, 5.8286075E-009
 1.2410000E+001, 7.4126928E+000, 9.1573929E+002, 9.2334555E+002, 9.9150000E+000, 5.8278323E-009
 1.2610000E+001, 7.4127137E+000, 9.1510368E+002, 9.2334555E+002, 9.9150000E+000, 5.8270562E-009
 1.2810000E+001, 7.4127322E+000, 9.1446780E+002, 9.2334555E+002, 9.9150000E+000, 5.8262792E-009
 1.3010000E+001, 7.4127487E+000, 9.1383165E+002, 9.2334555E+002, 9.9150000E+000, 5.8255014E-009
 1.3210000E+001, 7.4127636E+000, 9.1319523E+002, 9.2334555E+002, 9.9150000E+000, 5.8247227E-009
 1.3410000E+001, 7.4127770E+000, 9.1255854E+002, 9.2334555E+002, 9.9150000E+000, 5.8239433E-009
 1.3610000E+001, 7.4127891E+000, 9.1192157E+002, 9.2334555E+002, 9.9150000E+000, 5.8231631E-009
 1.3810000E+001, 7.4128002E+000, 9.1128434E+002, 9.2334555E+002, 9.9150000E+000, 5.8223823E-009
 1.4010000E+001, 7.4128103E+000, 9.1064683E+002, 9.2334555E+002, 9.9150000E+000, 5.8216008E-009
 1.4210000E+001, 7.4128196E+000, 9.1000904E+002, 9.2334555E+002, 9.9150000E+000, 5.8208186E-009
 1.4410000E+001, 7.4128283E+000, 9.0937099E+002, 9.2334555E+002, 9.9150000E+000, 5.8200358E-009
 1.4610000E+001, 7.4128364E+000, 9.0873265E+002, 9.2334555E+002, 9.9150000E+000, 5.8192524E-009
 1.4810000E+001, 7.4128440E+000, 9.0809405E+002, 9.2334555E+002, 9.9150000E+000, 5.8184684E-009
 1.5000000E+001, 7.4128510E+000, 9.0747114E+002, 9.2334555E+002, 9.9150000E+000, 5.8177231E-009
