s,C,mu-m,mu-m,s,m2/s
 4.0100000E+000, 5.4900000E+000, 1.0686525E+003, 1.0686525E+003, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 5.4900000E+000, 1.0670312E+003, 1.0670312E+003, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 5.4900000E+000, 1.0654079E+003, 1.0654079E+003, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 5.4900000E+000, 1.0637826E+003, 1.0637826E+003, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 5.4900000E+000, 1.0621554E+003, 1.0621554E+003, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 5.4900000E+000, 1.0605262E+003, 1.0605262E+003, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 5.4900000E+000, 1.0588950E+003, 1.0605262E+003, 4.9150000E+000, 1.7283131E-008
 5.4100000E+000, 5.4900000E+000, 1.0572618E+003, 1.0605262E+003, 4.9150000E+000, 1.7280390E-008
 5.6100000E+000, 5.4900000E+000, 1.0556266E+003, 1.0605262E+003, 4.9150000E+000, 1.7277616E-008
 5.8100000E+000, 5.4900000E+000, 1.0539895E+003, 1.0605262E+003, 4.9150000E+000, 1.7274832E-008
 6.0100000E+000, 5.4900000E+000, 1.0523503E+003, 1.0605262E+003, 4.9150000E+000, 1.7272041E-008
 6.2100000E+000, 5.4900000E+000, 1.0507090E+003, 1.0605262E+003, 4.9150000E+000, 1.7269244E-008
 6.4100000E+000, 5.4900000E+000, 1.0490658E+003, 1.0605262E+003, 4.9150000E+000, 1.7266443E-008
 6.6100000E+000, 5.4900000E+000, 1.0474205E+003, 1.0605262E+003, 4.9150000E+000, 1.7263638E-008
 6.8100000E+000, 5.4900000E+000, 1.0457731E+003, 1.0605262E+003, 4.9150000E+000, 1.7260828E-008
 7.0100000E+000, 5.4900000E+000, 1.0441237E+003, 1.0605262E+003, 4.9150000E+000, 1.7258014E-008
 7.2100000E+000, 5.4900000E+000, 1.0424723E+003, 1.0605262E+003, 4.9150000E+000, 1.7255197E-008
 7.4100000E+000, 5.4900000E+000, 1.0408187E+003, 1.0605262E+003, 4.9150000E+000, 1.7252375E-008
 7.6100000E+000, 5.4900000E+000, 1.0391631E+003, 1.0605262E+003, 4.9150000E+000, 1.7249549E-008
 7.8100000E+000, 5.4900000E+000, 1.0375054E+003, 1.0605262E+003, 4.9150000E+000, 1.7246720E-008
 8.0100000E+000, 5.4900000E+000, 1.0358456E+003, 1.0605262E+003, 4.9150000E+000, 1.7243886E-008
 8.2100000E+000, 5.4900000E+000, 1.0341836E+003, 1.0605262E+003, 4.9150000E+000, 1.7241048E-008
 8.4100000E+000, 5.4900000E+000, 1.0325196E+003, 1.0605262E+003, 4.9150000E+000, 1.7238207E-008
 8.6100000E+000, 5.4900000E+000, 1.0308534E+003, 1.0605262E+003, 4.9150000E+000, 1.7235361E-008
 8.8100000E+000, 5.4900000E+000, 1.0291851E+003, 1.0605262E+003, 4.9150000E+000, 1.7232511E-008
 9.0100000E+000, 5.4900000E+000, 1.0275146E+003, 1.0605262E+003, 4.9150000E+000, 1.7229658E-008
 9.2100000E+000, 5.4900000E+000, 1.0258420E+003, 1.0605262E+003, 4.9150000E+000, 1.7226800E-008
 9.4100000E+000, 5.4900000E+000, 1.0241672E+003, 1.0605262E+003, 4.9150000E+000, 1.7223938E-008
 9.6100000E+000, 5.4900000E+000, 1.0224903E+003, 1.0605262E+003, 4.9150000E+000, 1.7221072E-008
 9.8100000E+000, 5.4900000E+000, 1.0208111E+003, 1.0605262E+003, 4.9150000E+000, 1.7218202E-008
 1.0000000E+001, 5.4900000E+000, 1.0191719E+003, 1.0605262E+003, 4.9150000E+000, 1.7215472E-008
