s,C,mu-m,mu-m,s,m2/s
 7.0100000E+000, 3.4920068E+001, 9.5393940E+002, 9.6993342E+002, 4.9150000E+000, 1.5381317E-008
 7.2100000E+000, 3.4919146E+001, 9.5232957E+002, 9.6993342E+002, 4.9150000E+000, 1.5377616E-008
 7.4100000E+000, 3.4918382E+001, 9.5071772E+002, 9.6993342E+002, 4.9150000E+000, 1.5373982E-008
 7.6100000E+000, 3.4917748E+001, 9.4910382E+002, 9.6993342E+002, 4.9150000E+000, 1.5370407E-008
 7.8100000E+000, 3.4917223E+001, 9.4748786E+002, 9.6993342E+002, 4.9150000E+000, 1.5366884E-008
 8.0100000E+000, 3.4916787E+001, 9.4586981E+002, 9.6993342E+002, 4.9150000E+000, 1.5363405E-008
 8.2100000E+000, 3.4916426E+001, 9.4424966E+002, 9.6993342E+002, 4.9150000E+000, 1.5359966E-008
 8.4100000E+000, 3.4916125E+001, 9.4262739E+002, 9.6993342E+002, 4.9150000E+000, 1.5356562E-008
 8.6100000E+000, 3.4915876E+001, 9.4100300E+002, 9.6993342E+002, 4.9150000E+000, 1.5353189E-008
 8.8100000E+000, 3.4915669E+001, 9.3937646E+002, 9.6993342E+002, 4.9150000E+000, 1.5349842E-008
 9.0100000E+000, 3.4915496E+001, 9.3774776E+002, 9.6993342E+002, 4.9150000E+000, 1.5346519E-008
 9.2100000E+000, 3.4915352E+001, 9.3611689E+002, 9.6993342E+002, 4.9150000E+000, 1.5343217E-008
 9.4100000E+000, 3.4915231E+001, 9.3448384E+002, 9.6993342E+002, 4.9150000E+000, 1.5339933E-008
 9.6100000E+000, 3.4915130E+001, 9.3284860E+002, 9.6993342E+002, 4.9150000E+000, 1.5336665E-008
 9.8100000E+000, 3.4915045E+001, 9.3121115E+002, 9.6993342E+002, 4.9150000E+000, 1.5333410E-008
 1.0010000E+001, 3.4914973E+001, 9.2957148E+002, 9.6993342E+002, 4.9150000E+000, 1.5330168E-008
 1.0210000E+001, 3.4914912E+001, 9.2792959E+002, 9.6993342E+002, 4.9150000E+000, 1.5326936E-008
 1.0410000E+001, 3.4914860E+001, 9.2628546E+002, 9.6993342E+002, 4.9150000E+000, 1.5323713E-008
 1.0610000E+001, 3.4914815E+001, 9.2463907E+002, 9.6993342E+002, 4.9150000E+000, 1.5320498E-008
 1.0810000E+001, 3.4914776E+001, 9.2299043E+002, 9.6993342E+002, 4.9150000E+000, 1.5317290E-008
 1.1010000E+001, 3.4914742E+001, 9.2133951E+002, 9.6993342E+002, 4.9150000E+000, 1.5314087E-008
 1.1210000E+001, 3.4914713E+001, 9.1968631E+002, 9.6993342E+002, 4.9150000E+000, 1.5310890E-008
 1.1410000E+001, 3.4914686E+001, 9.1803081E+002, 9.6993342E+002, 4.9150000E+000, 1.5307696E-008
 1.1610000E+001, 3.4914662E+001, 9.1637301E+002, 9.6993342E+002, 4.9150000E+000, 1.5304505E-008
 1.1810000E+001, 3.4914640E+001, 9.1471289E+002, 9.6993342E+002, 4.9150000E+000, 1.5301317E-008
 1.2010000E+001, 3.4914621E+001, 9.1305044E+002, 9.6993342E+002, 4.9150000E+000, 1.5298131E-008
 1.2210000E+001, 3.4914602E+001, 9.1138566E+002, 9.6993342E+002, 4.9150000E+000, 1.5294947E-008
 1.2410000E+001, 3.4914585E+001, 9.0971852E+002, 9.6993342E+002, 4.9150000E+000, 1.5291763E-008
 1.2610000E+001, 3.4914569E+001, 9.0804902E+002, 9.6993342E+002, 4.9150000E+000, 1.5288580E-008
 1.2810000E+001, 3.4914553E+001, 9.0637714E+002, 9.6993342E+002, 4.9150000E+000, 1.5285397E-008
 1.3010000E+001, 3.4914538E+001, 9.0470288E+002, 9.6993342E+002, 4.9150000E+000, 1.5282214E-008
 1.3210000E+001, 3.4914524E+001, 9.0302622E+002, 9.6993342E+002, 4.9150000E+000, 1.5279030E-008
 1.3410000E+001, 3.4914510E+001, 9.0134715E+002, 9.6993342E+002, 4.9150000E+000, 1.5275846E-008
 1.3610000E+001, 3.4914497E+001, 8.9966566E+002, 9.6993342E+002, 4.9150000E+000, 1.5272660E-008
 1.3810000E+001, 3.4914483E+001, 8.9798174E+002, 9.6993342E+002, 4.9150000E+000, 1.5269473E-008
 1.4010000E+001, 3.4914470E+001, 8.9629538E+002, 9.6993342E+002, 4.9150000E+000, 1.5266284E-008
 1.4210000E+001, 3.4914457E+001, 8.9460656E+002, 9.6993342E+002, 4.9150000E+000, 1.5263093E-008
 1.4410000E+001, 3.4914444E+001, 8.9291526E+002, 9.6993342E+002, 4.9150000E+000, 1.5259900E-008
 1.4610000E+001, 3.4914431E+001, 8.9122149E+002, 9.6993342E+002, 4.9150000E+000, 1.5256705E-008
 1.4810000E+001, 3.4914419E+001, 8.8952522E+002, 9.6993342E+002, 4.9150000E+000, 1.5253507E-008
 1.5010000E+001, 3.4914406E+001, 8.8782645E+002, 9.6993342E+002, 4.9150000E+000, 1.5250306E-008
 1.5210000E+001, 3.4914393E+001, 8.8612516E+002, 9.6993342E+002, 4.9150000E+000, 1.5247103E-008
 1.5410000E+001, 3.4914381E+001, 8.8442133E+002, 9.6993342E+002, 4.9150000E+000, 1.5243897E-008
 1.5610000E+001, 3.4914368E+001, 8.8271496E+002, 9.6993342E+002, 4.9150000E+000, 1.5240688E-008
 1.5810000E+001, 3.4914355E+001, 8.8100604E+002, 9.6993342E+002, 4.9150000E+000, 1.5237475E-008
 1.6010000E+001, 3.4914343E+001, 8.7929454E+002, 9.6993342E+002, 4.9150000E+000, 1.5234259E-008
 1.6210000E+001, 3.4914330E+001, 8.7758046E+002, 9.6993342E+002, 4.9150000E+000, 1.5231040E-008
 1.6410000E+001, 3.4914317E+001, 8.7586378E+002, 9.6993342E+002, 4.9150000E+000, 1.5227817E-008
 1.6610000E+001, 3.4914305E+001, 8.7414449E+002, 9.6993342E+002, 4.9150000E+000, 1.5224591E-008
 1.6810000E+001, 3.4914292E+001, 8.7242258E+002, 9.6993342E+002, 4.9150000E+000, 1.5221360E-008
 1.7010000E+001, 3.4914279E+001, 8.7069803E+002, 9.6993342E+002, 4.9150000E+000, 1.5218126E-008
 1.7210000E+001, 3.4914266E+001, 8.6897083E+002, 9.6993342E+002, 4.9150000E+000, 1.5214888E-008
 1.7410000E+001, 3.4914253E+001, 8.6724096E+002, 9.6993342E+002, 4.9150000E+000, 1.5211646E-008
 1.7610000E+001, 3.4914240E+001, 8.6550841E+002, 9.6993342E+002, 4.9150000E+000, 1.5208400E-008
 1.7810000E+001, 3.4914227E+001, 8.6377317E+002, 9.6993342E+002, 4.9150000E+000, 1.5205150E-008
 1.8000000E+001, 3.4914215E+001, 8.6207872E+002, 9.6993342E+002, 4.9150000E+000, 1.5202058E-008
 1.8200000E+001, 3.4914202E+001, 8.6038165E+002, 9.6993342E+002, 4.9150000E+000, 1.5198799E-008
 1.8400000E+001, 3.4914189E+001, 8.5863838E+002, 9.6993342E+002, 4.9150000E+000, 1.5195536E-008
 1.8600000E+001, 3.4914176E+001, 8.5689236E+002, 9.6993342E+002, 4.9150000E+000, 1.5192268E-008
 1.8800000E+001, 3.4914163E+001, 8.5514358E+002, 9.6993342E+002, 4.9150000E+000, 1.5188996E-008
 1.9000000E+001, 3.4914149E+001, 8.5339201E+002, 9.6993342E+002, 4.9150000E+000, 1.5185720E-008
 1.9200000E+001, 3.4914136E+001, 8.5163765E+002, 9.6993342E+002, 4.9150000E+000, 1.5182438E-008
 1.9400000E+001, 3.4914123E+001, 8.4988048E+002, 9.6993342E+002, 4.9150000E+000, 1.5179152E-008
 1.9600000E+001, 3.4914110E+001, 8.4812049E+002, 9.6993342E+002, 4.9150000E+000, 1.5175861E-008
 1.9800000E+001, 3.4914096E+001, 8.4635765E+002, 9.6993342E+002, 4.9150000E+000, 1.5172566E-008
 2.0000000E+001, 3.4914083E+001, 8.4459195E+002, 9.6993342E+002, 4.9150000E+000, 1.5169265E-008
 2.0200000E+001, 3.4914069E+001, 8.4282339E+002, 9.6993342E+002, 4.9150000E+000, 1.5165960E-008
 2.0400000E+001, 3.4914056E+001, 8.4105193E+002, 9.6993342E+002, 4.9150000E+000, 1.5162650E-008
 2.0600000E+001, 3.4914042E+001, 8.3927757E+002, 9.6993342E+002, 4.9150000E+000, 1.5159334E-008
 2.0800000E+001, 3.4914028E+001, 8.3750029E+002, 9.6993342E+002, 4.9150000E+000, 1.5156014E-008
 2.1000000E+001, 3.4914015E+001, 8.3572007E+002, 9.6993342E+002, 4.9150000E+000, 1.5152688E-008
 2.1200000E+001, 3.4914001E+001, 8.3393690E+002, 9.6993342E+002, 4.9150000E+000, 1.5149357E-008
 2.1400000E+001, 3.4913987E+001, 8.3215075E+002, 9.6993342E+002, 4.9150000E+000, 1.5146021E-008
 2.1600000E+001, 3.4913973E+001, 8.3036163E+002, 9.6993342E+002, 4.9150000E+000, 1.5142680E-008
 2.1800000E+001, 3.4913959E+001, 8.2856949E+002, 9.6993342E+002, 4.9150000E+000, 1.5139334E-008
 2.2000000E+001, 3.4913945E+001, 8.2677434E+002, 9.6993342E+002, 4.9150000E+000, 1.5135982E-008
 2.2200000E+001, 3.4913931E+001, 8.2497614E+002, 9.6993342E+002, 4.9150000E+000, 1.5132625E-008
 2.2400000E+001, 3.4913917E+001, 8.2317489E+002, 9.6993342E+002, 4.9150000E+000, 1.5129262E-008
 2.2600000E+001, 3.4913903E+001, 8.2137057E+002, 9.6993342E+002, 4.9150000E+000, 1.5125894E-008
 2.2800000E+001, 3.4913889E+001, 8.1956316E+002, 9.6993342E+002, 4.9150000E+000, 1.5122520E-008
 2.3000000E+001, 3.4913875E+001, 8.1775263E+002, 9.6993342E+002, 4.9150000E+000, 1.5119141E-008
 2.3200000E+001, 3.4913861E+001, 8.1593898E+002, 9.6993342E+002, 4.9150000E+000, 1.5115756E-008
 2.3400000E+001, 3.4913846E+001, 8.1412218E+002, 9.6993342E+002, 4.9150000E+000, 1.5112365E-008
 2.3600000E+001, 3.4913832E+001, 8.1230222E+002, 9.6993342E+002, 4.9150000E+000, 1.5108969E-008
 2.3800000E+001, 3.4913818E+001, 8.1047907E+002, 9.6993342E+002, 4.9150000E+000, 1.5105567E-008
 2.4000000E+001, 3.4913803E+001, 8.0865272E+002, 9.6993342E+002, 4.9150000E+000, 1.5102159E-008
 2.4200000E+001, 3.4913788E+001, 8.0682315E+002, 9.6993342E+002, 4.9150000E+000, 1.5098745E-008
 2.4400000E+001, 3.4913774E+001, 8.0499034E+002, 9.6993342E+002, 4.9150000E+000, 1.5095326E-008
 2.4600000E+001, 3.4913759E+001, 8.0315427E+002, 9.6993342E+002, 4.9150000E+000, 1.5091901E-008
 2.4800000E+001, 3.4913744E+001, 8.0131492E+002, 9.6993342E+002, 4.9150000E+000, 1.5088469E-008
 2.5000000E+001, 3.4913730E+001, 7.9947227E+002, 9.6993342E+002, 4.9150000E+000, 1.5085032E-008
 2.5200000E+001, 3.4913715E+001, 7.9762629E+002, 9.6993342E+002, 4.9150000E+000, 1.5081589E-008
 2.5400000E+001, 3.4913700E+001, 7.9577698E+002, 9.6993342E+002, 4.9150000E+000, 1.5078139E-008
 2.5600000E+001, 3.4913685E+001, 7.9392431E+002, 9.6993342E+002, 4.9150000E+000, 1.5074684E-008
 2.5800000E+001, 3.4913670E+001, 7.9206825E+002, 9.6993342E+002, 4.9150000E+000, 1.5071222E-008
 2.6000000E+001, 3.4913655E+001, 7.9020880E+002, 9.6993342E+002, 4.9150000E+000, 1.5067755E-008
 2.6200000E+001, 3.4913640E+001, 7.8834592E+002, 9.6993342E+002, 4.9150000E+000, 1.5064281E-008
 2.6400000E+001, 3.4913625E+001, 7.8647959E+002, 9.6993342E+002, 4.9150000E+000, 1.5060800E-008
 2.6600000E+001, 3.4913609E+001, 7.8460980E+002, 9.6993342E+002, 4.9150000E+000, 1.5057314E-008
 2.6800000E+001, 3.4913594E+001, 7.8273652E+002, 9.6993342E+002, 4.9150000E+000, 1.5053821E-008
 2.7000000E+001, 3.4913579E+001, 7.8085972E+002, 9.6993342E+002, 4.9150000E+000, 1.5050321E-008
 2.7200000E+001, 3.4913563E+001, 7.7897940E+002, 9.6993342E+002, 4.9150000E+000, 1.5046816E-008
 2.7400000E+001, 3.4913548E+001, 7.7709552E+002, 9.6993342E+002, 4.9150000E+000, 1.5043303E-008
 2.7600000E+001, 3.4913532E+001, 7.7520806E+002, 9.6993342E+002, 4.9150000E+000, 1.5039785E-008
 2.7800000E+001, 3.4913516E+001, 7.7331699E+002, 9.6993342E+002, 4.9150000E+000, 1.5036259E-008
 2.8000000E+001, 3.4913501E+001, 7.7142231E+002, 9.6993342E+002, 4.9150000E+000, 1.5032727E-008
 2.8200000E+001, 3.4913485E+001, 7.6952397E+002, 9.6993342E+002, 4.9150000E+000, 1.5029189E-008
 2.8400000E+001, 3.4913469E+001, 7.6762197E+002, 9.6993342E+002, 4.9150000E+000, 1.5025644E-008
 2.8600000E+001, 3.4913453E+001, 7.6571626E+002, 9.6993342E+002, 4.9150000E+000, 1.5022092E-008
 2.8800000E+001, 3.4913437E+001, 7.6380684E+002, 9.6993342E+002, 4.9150000E+000, 1.5018533E-008
 2.9000000E+001, 3.4913421E+001, 7.6189367E+002, 9.6993342E+002, 4.9150000E+000, 1.5014968E-008
 2.9200000E+001, 3.4913405E+001, 7.5997672E+002, 9.6993342E+002, 4.9150000E+000, 1.5011395E-008
 2.9400000E+001, 3.4913389E+001, 7.5805599E+002, 9.6993342E+002, 4.9150000E+000, 1.5007816E-008
 2.9600000E+001, 3.4913373E+001, 7.5613143E+002, 9.6993342E+002, 4.9150000E+000, 1.5004230E-008
 2.9800000E+001, 3.4913356E+001, 7.5420302E+002, 9.6993342E+002, 4.9150000E+000, 1.5000637E-008
 3.0000000E+001, 3.4913340E+001, 7.5227075E+002, 9.6993342E+002, 4.9150000E+000, 1.4997036E-008
 3.0200000E+001, 3.4913323E+001, 7.5033457E+002, 9.6993342E+002, 4.9150000E+000, 1.4993429E-008
 3.0400000E+001, 3.4913307E+001, 7.4839446E+002, 9.6993342E+002, 4.9150000E+000, 1.4989815E-008
 3.0600000E+001, 3.4913290E+001, 7.4645041E+002, 9.6993342E+002, 4.9150000E+000, 1.4986193E-008
 3.0800000E+001, 3.4913273E+001, 7.4450237E+002, 9.6993342E+002, 4.9150000E+000, 1.4982565E-008
 3.1000000E+001, 3.4913257E+001, 7.4255033E+002, 9.6993342E+002, 4.9150000E+000, 1.4978929E-008
 3.1200000E+001, 3.4913240E+001, 7.4059424E+002, 9.6993342E+002, 4.9150000E+000, 1.4975285E-008
 3.1400000E+001, 3.4913223E+001, 7.3863410E+002, 9.6993342E+002, 4.9150000E+000, 1.4971635E-008
 3.1600000E+001, 3.4913206E+001, 7.3666986E+002, 9.6993342E+002, 4.9150000E+000, 1.4967977E-008
 3.1800000E+001, 3.4913189E+001, 7.3470150E+002, 9.6993342E+002, 4.9150000E+000, 1.4964311E-008
 3.2000000E+001, 3.4913172E+001, 7.3272899E+002, 9.6993342E+002, 4.9150000E+000, 1.4960638E-008
 3.2200000E+001, 3.4913154E+001, 7.3075229E+002, 9.6993342E+002, 4.9150000E+000, 1.4956958E-008
 3.2400000E+001, 3.4913137E+001, 7.2877139E+002, 9.6993342E+002, 4.9150000E+000, 1.4953270E-008
 3.2600000E+001, 3.4913120E+001, 7.2678624E+002, 9.6993342E+002, 4.9150000E+000, 1.4949574E-008
 3.2800000E+001, 3.4913102E+001, 7.2479683E+002, 9.6993342E+002, 4.9150000E+000, 1.4945871E-008
 3.3000000E+001, 3.4913085E+001, 7.2280310E+002, 9.6993342E+002, 4.9150000E+000, 1.4942160E-008
 3.3200000E+001, 3.4913067E+001, 7.2080505E+002, 9.6993342E+002, 4.9150000E+000, 1.4938441E-008
 3.3400000E+001, 3.4913049E+001, 7.1880263E+002, 9.6993342E+002, 4.9150000E+000, 1.4934714E-008
 3.3600000E+001, 3.4913031E+001, 7.1679580E+002, 9.6993342E+002, 4.9150000E+000, 1.4930980E-008
 3.3800000E+001, 3.4913014E+001, 7.1478455E+002, 9.6993342E+002, 4.9150000E+000, 1.4927237E-008
 3.4000000E+001, 3.4912996E+001, 7.1276883E+002, 9.6993342E+002, 4.9150000E+000, 1.4923487E-008
 3.4200000E+001, 3.4912977E+001, 7.1074861E+002, 9.6993342E+002, 4.9150000E+000, 1.4919729E-008
 3.4400000E+001, 3.4912959E+001, 7.0872386E+002, 9.6993342E+002, 4.9150000E+000, 1.4915962E-008
 3.4600000E+001, 3.4912941E+001, 7.0669455E+002, 9.6993342E+002, 4.9150000E+000, 1.4912187E-008
 3.4800000E+001, 3.4912923E+001, 7.0466063E+002, 9.6993342E+002, 4.9150000E+000, 1.4908405E-008
 3.5000000E+001, 3.4912904E+001, 7.0262207E+002, 9.6993342E+002, 4.9150000E+000, 1.4904614E-008
 3.5200000E+001, 3.4912886E+001, 7.0057884E+002, 9.6993342E+002, 4.9150000E+000, 1.4900814E-008
 3.5400000E+001, 3.4912867E+001, 6.9853090E+002, 9.6993342E+002, 4.9150000E+000, 1.4897006E-008
 3.5600000E+001, 3.4912848E+001, 6.9647822E+002, 9.6993342E+002, 4.9150000E+000, 1.4893190E-008
 3.5800000E+001, 3.4912830E+001, 6.9442075E+002, 9.6993342E+002, 4.9150000E+000, 1.4889366E-008
 3.6000000E+001, 3.4912811E+001, 6.9235846E+002, 9.6993342E+002, 4.9150000E+000, 1.4885533E-008
 3.6200000E+001, 3.4912792E+001, 6.9029132E+002, 9.6993342E+002, 4.9150000E+000, 1.4881691E-008
 3.6400000E+001, 3.4912773E+001, 6.8821927E+002, 9.6993342E+002, 4.9150000E+000, 1.4877841E-008
 3.6600000E+001, 3.4912753E+001, 6.8614229E+002, 9.6993342E+002, 4.9150000E+000, 1.4873982E-008
 3.6800000E+001, 3.4912734E+001, 6.8406033E+002, 9.6993342E+002, 4.9150000E+000, 1.4870114E-008
 3.7000000E+001, 3.4912715E+001, 6.8197335E+002, 9.6993342E+002, 4.9150000E+000, 1.4866237E-008
 3.7200000E+001, 3.4912695E+001, 6.7988131E+002, 9.6993342E+002, 4.9150000E+000, 1.4862352E-008
 3.7400000E+001, 3.4912676E+001, 6.7778417E+002, 9.6993342E+002, 4.9150000E+000, 1.4858457E-008
 3.7600000E+001, 3.4912656E+001, 6.7568190E+002, 9.6993342E+002, 4.9150000E+000, 1.4854554E-008
 3.7800000E+001, 3.4912636E+001, 6.7357443E+002, 9.6993342E+002, 4.9150000E+000, 1.4850642E-008
 3.8000000E+001, 3.4912616E+001, 6.7146174E+002, 9.6993342E+002, 4.9150000E+000, 1.4846720E-008
 3.8200000E+001, 3.4912596E+001, 6.6934378E+002, 9.6993342E+002, 4.9150000E+000, 1.4842789E-008
 3.8400000E+001, 3.4912576E+001, 6.6722050E+002, 9.6993342E+002, 4.9150000E+000, 1.4838849E-008
 3.8600000E+001, 3.4912556E+001, 6.6509186E+002, 9.6993342E+002, 4.9150000E+000, 1.4834900E-008
 3.8800000E+001, 3.4912535E+001, 6.6295782E+002, 9.6993342E+002, 4.9150000E+000, 1.4830941E-008
 3.9000000E+001, 3.4912515E+001, 6.6081832E+002, 9.6993342E+002, 4.9150000E+000, 1.4826973E-008
 3.9200000E+001, 3.4912494E+001, 6.5867332E+002, 9.6993342E+002, 4.9150000E+000, 1.4822996E-008
 3.9400000E+001, 3.4912474E+001, 6.5652277E+002, 9.6993342E+002, 4.9150000E+000, 1.4819008E-008
 3.9600000E+001, 3.4912453E+001, 6.5436662E+002, 9.6993342E+002, 4.9150000E+000, 1.4815011E-008
 3.9800000E+001, 3.4912432E+001, 6.5220483E+002, 9.6993342E+002, 4.9150000E+000, 1.4811005E-008
 4.0000000E+001, 3.4912411E+001, 6.5003734E+002, 9.6993342E+002, 4.9150000E+000, 1.4806988E-008
 4.0200000E+001, 3.4912390E+001, 6.4786411E+002, 9.6993342E+002, 4.9150000E+000, 1.4802962E-008
 4.0400000E+001, 3.4912368E+001, 6.4568508E+002, 9.6993342E+002, 4.9150000E+000, 1.4798926E-008
 4.0600000E+001, 3.4912347E+001, 6.4350019E+002, 9.6993342E+002, 4.9150000E+000, 1.4794880E-008
 4.0800000E+001, 3.4912325E+001, 6.4130941E+002, 9.6993342E+002, 4.9150000E+000, 1.4790823E-008
 4.1000000E+001, 3.4912304E+001, 6.3911266E+002, 9.6993342E+002, 4.9150000E+000, 1.4786757E-008
 4.1200000E+001, 3.4912282E+001, 6.3690991E+002, 9.6993342E+002, 4.9150000E+000, 1.4782680E-008
 4.1400000E+001, 3.4912260E+001, 6.3470108E+002, 9.6993342E+002, 4.9150000E+000, 1.4778593E-008
 4.1600000E+001, 3.4912238E+001, 6.3248613E+002, 9.6993342E+002, 4.9150000E+000, 1.4774496E-008
 4.1800000E+001, 3.4912216E+001, 6.3026500E+002, 9.6993342E+002, 4.9150000E+000, 1.4770388E-008
 4.2000000E+001, 3.4912193E+001, 6.2803763E+002, 9.6993342E+002, 4.9150000E+000, 1.4766270E-008
 4.2200000E+001, 3.4912171E+001, 6.2580396E+002, 9.6993342E+002, 4.9150000E+000, 1.4762140E-008
 4.2400000E+001, 3.4912148E+001, 6.2356394E+002, 9.6993342E+002, 4.9150000E+000, 1.4758001E-008
 4.2600000E+001, 3.4912126E+001, 6.2131749E+002, 9.6993342E+002, 4.9150000E+000, 1.4753850E-008
 4.2800000E+001, 3.4912103E+001, 6.1906456E+002, 9.6993342E+002, 4.9150000E+000, 1.4749689E-008
 4.3000000E+001, 3.4912080E+001, 6.1680508E+002, 9.6993342E+002, 4.9150000E+000, 1.4745516E-008
 4.3210000E+001, 3.4912056E+001, 6.1448223E+002, 9.6993342E+002, 4.9150000E+000, 1.4741123E-008
 4.3410000E+001, 3.4912032E+001, 6.1215242E+002, 9.6993342E+002, 4.9150000E+000, 1.4736928E-008
 4.3610000E+001, 3.4912009E+001, 6.0987258E+002, 9.6993342E+002, 4.9150000E+000, 1.4732721E-008
 4.3810000E+001, 3.4911985E+001, 6.0758593E+002, 9.6993342E+002, 4.9150000E+000, 1.4728504E-008
 4.4010000E+001, 3.4911961E+001, 6.0529239E+002, 9.6993342E+002, 4.9150000E+000, 1.4724274E-008
 4.4210000E+001, 3.4911937E+001, 6.0299191E+002, 9.6993342E+002, 4.9150000E+000, 1.4720034E-008
 4.4410000E+001, 3.4911913E+001, 6.0068440E+002, 9.6993342E+002, 4.9150000E+000, 1.4715781E-008
 4.4610000E+001, 3.4911889E+001, 5.9836980E+002, 9.6993342E+002, 4.9150000E+000, 1.4711517E-008
 4.4810000E+001, 3.4911864E+001, 5.9604803E+002, 9.6993342E+002, 4.9150000E+000, 1.4707241E-008
 4.5010000E+001, 3.4911840E+001, 5.9371902E+002, 9.6993342E+002, 4.9150000E+000, 1.4702954E-008
 4.5210000E+001, 3.4911815E+001, 5.9138269E+002, 9.6993342E+002, 4.9150000E+000, 1.4698654E-008
 4.5410000E+001, 3.4911790E+001, 5.8903896E+002, 9.6993342E+002, 4.9150000E+000, 1.4694342E-008
 4.5610000E+001, 3.4911765E+001, 5.8668776E+002, 9.6993342E+002, 4.9150000E+000, 1.4690018E-008
 4.5810000E+001, 3.4911740E+001, 5.8432901E+002, 9.6993342E+002, 4.9150000E+000, 1.4685682E-008
 4.6010000E+001, 3.4911715E+001, 5.8196261E+002, 9.6993342E+002, 4.9150000E+000, 1.4681333E-008
 4.6210000E+001, 3.4911689E+001, 5.7958850E+002, 9.6993342E+002, 4.9150000E+000, 1.4676971E-008
