s,C,mu-m,mu-m,s,m2/s
 7.6100000E+000, 2.5878782E+001, 7.8722168E+002, 8.0903676E+002, 4.9150000E+000, 1.3388805E-008
 7.8100000E+000, 2.5878768E+001, 7.8552684E+002, 8.0903676E+002, 4.9150000E+000, 1.3384128E-008
 8.0100000E+000, 2.5878759E+001, 7.8382954E+002, 8.0903676E+002, 4.9150000E+000, 1.3379447E-008
 8.2100000E+000, 2.5878755E+001, 7.8212975E+002, 8.0903676E+002, 4.9150000E+000, 1.3374762E-008
 8.4100000E+000, 2.5878753E+001, 7.8042747E+002, 8.0903676E+002, 4.9150000E+000, 1.3370072E-008
 8.6100000E+000, 2.5878754E+001, 7.7872269E+002, 8.0903676E+002, 4.9150000E+000, 1.3365377E-008
 8.8100000E+000, 2.5878756E+001, 7.7701539E+002, 8.0903676E+002, 4.9150000E+000, 1.3360676E-008
 9.0100000E+000, 2.5878760E+001, 7.7530555E+002, 8.0903676E+002, 4.9150000E+000, 1.3355969E-008
 9.2100000E+000, 2.5878765E+001, 7.7359317E+002, 8.0903676E+002, 4.9150000E+000, 1.3351255E-008
 9.4100000E+000, 2.5878770E+001, 7.7187823E+002, 8.0903676E+002, 4.9150000E+000, 1.3346535E-008
 9.6100000E+000, 2.5878776E+001, 7.7016071E+002, 8.0903676E+002, 4.9150000E+000, 1.3341809E-008
 9.8100000E+000, 2.5878782E+001, 7.6844061E+002, 8.0903676E+002, 4.9150000E+000, 1.3337075E-008
 1.0000000E+001, 2.5878789E+001, 7.6676101E+002, 8.0903676E+002, 4.9150000E+000, 1.3332571E-008
