s,C,mu-m,mu-m,s,m2/s
Time,"T","Diameter","Diameter_t","Timer2","dD2/dt"
 0.0000000E+000, 2.7800000E+001, 8.5000000E+002, 8.5000000E+002, 0.0000000E+000, 0.0000000E+000
 2.0000000E-001, 2.7691986E+001, 8.4887311E+002, 8.4887311E+002, 1.0500000E-001, 0.0000000E+000
 4.0000000E-001, 2.7526967E+001, 8.4673974E+002, 8.4673974E+002, 3.0500000E-001, 0.0000000E+000
 6.0000000E-001, 2.7414985E+001, 8.4462580E+002, 8.4462580E+002, 5.0500000E-001, 0.0000000E+000
 8.0000000E-001, 2.7335552E+001, 8.4252156E+002, 8.4252156E+002, 7.0500000E-001, 0.0000000E+000
 1.0000000E+000, 2.7279563E+001, 8.4042408E+002, 8.4042408E+002, 9.0500000E-001, 0.0000000E+000
 1.2000000E+000, 2.7238932E+001, 8.3832887E+002, 8.3832887E+002, 1.1050000E+000, 0.0000000E+000
 1.4000000E+000, 2.7209408E+001, 8.3623429E+002, 8.3623429E+002, 1.3050000E+000, 0.0000000E+000
 1.6000000E+000, 2.7187975E+001, 8.3413923E+002, 8.3413923E+002, 1.5050000E+000, 0.0000000E+000
 1.8000000E+000, 2.7172433E+001, 8.3204290E+002, 8.3204290E+002, 1.7050000E+000, 0.0000000E+000
 2.0000000E+000, 2.7161176E+001, 8.2994469E+002, 8.2994469E+002, 1.9050000E+000, 0.0000000E+000
 2.2100000E+000, 2.7152872E+001, 8.2779162E+002, 8.2779162E+002, 2.1100000E+000, 0.0000000E+000
 2.4100000E+000, 2.7146905E+001, 8.2563579E+002, 8.2563579E+002, 2.3150000E+000, 0.0000000E+000
 2.6100000E+000, 2.7142731E+001, 8.2352961E+002, 8.2352961E+002, 2.5150000E+000, 0.0000000E+000
 2.8100000E+000, 2.7139725E+001, 8.2142037E+002, 8.2142037E+002, 2.7150000E+000, 0.0000000E+000
 3.0100000E+000, 2.7137563E+001, 8.1930794E+002, 8.1930794E+002, 2.9150000E+000, 0.0000000E+000
 3.2100000E+000, 2.7136012E+001, 8.1719220E+002, 8.1719220E+002, 3.1150000E+000, 0.0000000E+000
 3.4100000E+000, 2.7134901E+001, 8.1507308E+002, 8.1507308E+002, 3.3150000E+000, 0.0000000E+000
 3.6100000E+000, 2.7134107E+001, 8.1295051E+002, 8.1295051E+002, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 2.7133540E+001, 8.1082444E+002, 8.1082444E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 2.7133138E+001, 8.0869482E+002, 8.0869482E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 2.7132853E+001, 8.0656162E+002, 8.0656162E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 2.7132653E+001, 8.0442480E+002, 8.0442480E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 2.7132513E+001, 8.0228434E+002, 8.0228434E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 2.7132415E+001, 8.0014019E+002, 8.0014019E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 2.7132349E+001, 7.9799234E+002, 7.9799234E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 2.7132304E+001, 7.9584075E+002, 7.9799234E+002, 4.9150000E+000, 1.7138437E-008
 5.4100000E+000, 2.7132275E+001, 7.9368541E+002, 7.9799234E+002, 4.9150000E+000, 1.7130243E-008
 5.6100000E+000, 2.7132257E+001, 7.9152628E+002, 7.9799234E+002, 4.9150000E+000, 1.7122008E-008
 5.8100000E+000, 2.7132247E+001, 7.8936334E+002, 7.9799234E+002, 4.9150000E+000, 1.7113750E-008
 6.0100000E+000, 2.7132243E+001, 7.8719656E+002, 7.9799234E+002, 4.9150000E+000, 1.7105475E-008
 6.2100000E+000, 2.7132242E+001, 7.8502592E+002, 7.9799234E+002, 4.9150000E+000, 1.7097182E-008
 6.4100000E+000, 2.7132244E+001, 7.8285139E+002, 7.9799234E+002, 4.9150000E+000, 1.7088872E-008
 6.6100000E+000, 2.7132248E+001, 7.8067295E+002, 7.9799234E+002, 4.9150000E+000, 1.7080546E-008
 6.8100000E+000, 2.7132254E+001, 7.7849057E+002, 7.9799234E+002, 4.9150000E+000, 1.7072202E-008
 7.0100000E+000, 2.7132261E+001, 7.7630422E+002, 7.9799234E+002, 4.9150000E+000, 1.7063841E-008
 7.2100000E+000, 2.7132268E+001, 7.7411388E+002, 7.9799234E+002, 4.9150000E+000, 1.7055462E-008
 7.4100000E+000, 2.7132276E+001, 7.7191952E+002, 7.9799234E+002, 4.9150000E+000, 1.7047066E-008
 7.6100000E+000, 2.7132284E+001, 7.6972111E+002, 7.9799234E+002, 4.9150000E+000, 1.7038652E-008
 7.8100000E+000, 2.7132293E+001, 7.6751863E+002, 7.9799234E+002, 4.9150000E+000, 1.7030220E-008
 8.0100000E+000, 2.7132301E+001, 7.6531204E+002, 7.9799234E+002, 4.9150000E+000, 1.7021769E-008
 8.2100000E+000, 2.7132310E+001, 7.6310132E+002, 7.9799234E+002, 4.9150000E+000, 1.7013301E-008
 8.4100000E+000, 2.7132319E+001, 7.6088645E+002, 7.9799234E+002, 4.9150000E+000, 1.7004814E-008
 8.6100000E+000, 2.7132328E+001, 7.5866738E+002, 7.9799234E+002, 4.9150000E+000, 1.6996308E-008
 8.8100000E+000, 2.7132338E+001, 7.5644410E+002, 7.9799234E+002, 4.9150000E+000, 1.6987784E-008
 9.0100000E+000, 2.7132347E+001, 7.5421657E+002, 7.9799234E+002, 4.9150000E+000, 1.6979241E-008
 9.2100000E+000, 2.7132356E+001, 7.5198476E+002, 7.9799234E+002, 4.9150000E+000, 1.6970679E-008
 9.4100000E+000, 2.7132366E+001, 7.4974865E+002, 7.9799234E+002, 4.9150000E+000, 1.6962098E-008
 9.6100000E+000, 2.7132375E+001, 7.4750819E+002, 7.9799234E+002, 4.9150000E+000, 1.6953497E-008
 9.8100000E+000, 2.7132385E+001, 7.4526337E+002, 7.9799234E+002, 4.9150000E+000, 1.6944877E-008
