s,C,mu-m,mu-m,s,m2/s
Time,"T","Diameter","Diameter_t","Timer2","dD2/dt"
 0.0000000E+000, 7.6000000E+000, 9.5400000E+002, 9.5400000E+002, 0.0000000E+000, 0.0000000E+000
 2.0000000E-001, 7.6204025E+000, 9.5370072E+002, 9.5370072E+002, 1.0500000E-001, 0.0000000E+000
 4.0000000E-001, 7.6559551E+000, 9.5312963E+002, 9.5312963E+002, 3.0500000E-001, 0.0000000E+000
 6.0000000E-001, 7.6871171E+000, 9.5255714E+002, 9.5255714E+002, 5.0500000E-001, 0.0000000E+000
 8.0000000E-001, 7.7144157E+000, 9.5198338E+002, 9.5198338E+002, 7.0500000E-001, 0.0000000E+000
 1.0000000E+000, 7.7365208E+000, 9.5140695E+002, 9.5140695E+002, 9.0500000E-001, 0.0000000E+000
 1.2000000E+000, 7.7545781E+000, 9.5082842E+002, 9.5082842E+002, 1.1050000E+000, 0.0000000E+000
 1.4000000E+000, 7.7703850E+000, 9.5024906E+002, 9.5024906E+002, 1.3050000E+000, 0.0000000E+000
 1.6000000E+000, 7.7842192E+000, 9.4966894E+002, 9.4966894E+002, 1.5050000E+000, 0.0000000E+000
 1.8000000E+000, 7.7963248E+000, 9.4908814E+002, 9.4908814E+002, 1.7050000E+000, 0.0000000E+000
 2.0000000E+000, 7.8069160E+000, 9.4850670E+002, 9.4850670E+002, 1.9050000E+000, 0.0000000E+000
 2.2100000E+000, 7.8163920E+000, 9.4791013E+002, 9.4791013E+002, 2.1100000E+000, 0.0000000E+000
 2.4100000E+000, 7.8246613E+000, 9.4731299E+002, 9.4731299E+002, 2.3150000E+000, 0.0000000E+000
 2.6100000E+000, 7.8317000E+000, 9.4672992E+002, 9.4672992E+002, 2.5150000E+000, 0.0000000E+000
 2.8100000E+000, 7.8378544E+000, 9.4614638E+002, 9.4614638E+002, 2.7150000E+000, 0.0000000E+000
 3.0100000E+000, 7.8432347E+000, 9.4556241E+002, 9.4556241E+002, 2.9150000E+000, 0.0000000E+000
 3.2100000E+000, 7.8479376E+000, 9.4497803E+002, 9.4497803E+002, 3.1150000E+000, 0.0000000E+000
 3.4100000E+000, 7.8520480E+000, 9.4439327E+002, 9.4439327E+002, 3.3150000E+000, 0.0000000E+000
 3.6100000E+000, 7.8556400E+000, 9.4380814E+002, 9.4380814E+002, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 7.8587787E+000, 9.4322266E+002, 9.4322266E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 7.8615208E+000, 9.4263685E+002, 9.4263685E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 7.8639163E+000, 9.4205072E+002, 9.4205072E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 7.8660087E+000, 9.4146428E+002, 9.4146428E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 7.8678363E+000, 9.4087755E+002, 9.4087755E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 7.8694323E+000, 9.4029052E+002, 9.4029052E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 7.8708261E+000, 9.3970321E+002, 9.3970321E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 7.8720431E+000, 9.3911563E+002, 9.3911563E+002, 5.1150000E+000, 0.0000000E+000
 5.4100000E+000, 7.8731058E+000, 9.3852777E+002, 9.3852777E+002, 5.3150000E+000, 0.0000000E+000
 5.6100000E+000, 7.8740336E+000, 9.3793966E+002, 9.3793966E+002, 5.5150000E+000, 0.0000000E+000
 5.8100000E+000, 7.8748437E+000, 9.3735127E+002, 9.3735127E+002, 5.7150000E+000, 0.0000000E+000
