s,C,mu-m,mu-m,s,m2/s
Time,"T","Diameter","Diameter_t","Timer2","dD2/dt"
 0.0000000E+000, 8.5000000E+000, 9.5400000E+002, 9.5400000E+002, 0.0000000E+000, 0.0000000E+000
 2.0000000E-001, 8.4906935E+000, 9.5389267E+002, 9.5389267E+002, 1.0500000E-001, 0.0000000E+000
 4.0000000E-001, 8.4735105E+000, 9.5368836E+002, 9.5368836E+002, 3.0500000E-001, 0.0000000E+000
 6.0000000E-001, 8.4570957E+000, 9.5348423E+002, 9.5348423E+002, 5.0500000E-001, 0.0000000E+000
 8.0000000E-001, 8.4414148E+000, 9.5328027E+002, 9.5328027E+002, 7.0500000E-001, 0.0000000E+000
 1.0000000E+000, 8.4264348E+000, 9.5307647E+002, 9.5307647E+002, 9.0500000E-001, 0.0000000E+000
 1.2000000E+000, 8.4121245E+000, 9.5287281E+002, 9.5287281E+002, 1.1050000E+000, 0.0000000E+000
 1.4000000E+000, 8.3984539E+000, 9.5266930E+002, 9.5266930E+002, 1.3050000E+000, 0.0000000E+000
 1.6000000E+000, 8.3853943E+000, 9.5246592E+002, 9.5246592E+002, 1.5050000E+000, 0.0000000E+000
 1.8000000E+000, 8.3729186E+000, 9.5226266E+002, 9.5226266E+002, 1.7050000E+000, 0.0000000E+000
 2.0000000E+000, 8.3610006E+000, 9.5205953E+002, 9.5205953E+002, 1.9050000E+000, 0.0000000E+000
 2.2100000E+000, 8.3494144E+000, 9.5185150E+002, 9.5185150E+002, 2.1100000E+000, 0.0000000E+000
 2.4100000E+000, 8.3387116E+000, 9.5164391E+002, 9.5164391E+002, 2.3150000E+000, 0.0000000E+000
 2.6100000E+000, 8.3287925E+000, 9.5144153E+002, 9.5144153E+002, 2.5150000E+000, 0.0000000E+000
 2.8100000E+000, 8.3193168E+000, 9.5123924E+002, 9.5123924E+002, 2.7150000E+000, 0.0000000E+000
 3.0100000E+000, 8.3102648E+000, 9.5103702E+002, 9.5103702E+002, 2.9150000E+000, 0.0000000E+000
 3.2100000E+000, 8.3016175E+000, 9.5083488E+002, 9.5083488E+002, 3.1150000E+000, 0.0000000E+000
 3.4100000E+000, 8.2933570E+000, 9.5063281E+002, 9.5063281E+002, 3.3150000E+000, 0.0000000E+000
 3.6100000E+000, 8.2854659E+000, 9.5043081E+002, 9.5043081E+002, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 8.2779279E+000, 9.5022887E+002, 9.5022887E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 8.2707271E+000, 9.5002698E+002, 9.5002698E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 8.2638486E+000, 9.4982515E+002, 9.4982515E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 8.2572780E+000, 9.4962336E+002, 9.4962336E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 8.2510016E+000, 9.4942162E+002, 9.4942162E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 8.2450063E+000, 9.4921992E+002, 9.4921992E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 8.2392795E+000, 9.4901826E+002, 9.4901826E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 8.2338093E+000, 9.4881663E+002, 9.4881663E+002, 5.1150000E+000, 0.0000000E+000
 5.4100000E+000, 8.2285842E+000, 9.4861503E+002, 9.4861503E+002, 5.3150000E+000, 0.0000000E+000
 5.6100000E+000, 8.2235934E+000, 9.4841346E+002, 9.4841346E+002, 5.5150000E+000, 0.0000000E+000
 5.8100000E+000, 8.2188263E+000, 9.4821192E+002, 9.4821192E+002, 5.7150000E+000, 0.0000000E+000
 6.0100000E+000, 8.2142730E+000, 9.4801040E+002, 9.4801040E+002, 5.9150000E+000, 0.0000000E+000
 6.2100000E+000, 8.2099240E+000, 9.4780889E+002, 9.4780889E+002, 6.1150000E+000, 0.0000000E+000
 6.4100000E+000, 8.2057702E+000, 9.4760741E+002, 9.4760741E+002, 6.3150000E+000, 0.0000000E+000
 6.6100000E+000, 8.2018028E+000, 9.4740594E+002, 9.4740594E+002, 6.5150000E+000, 0.0000000E+000
 6.8100000E+000, 8.1980136E+000, 9.4720448E+002, 9.4720448E+002, 6.7150000E+000, 0.0000000E+000
 7.0100000E+000, 8.1943945E+000, 9.4700303E+002, 9.4700303E+002, 6.9150000E+000, 0.0000000E+000
 7.2100000E+000, 8.1909381E+000, 9.4680159E+002, 9.4680159E+002, 7.1150000E+000, 0.0000000E+000
 7.4100000E+000, 8.1876370E+000, 9.4660016E+002, 9.4660016E+002, 7.3150000E+000, 0.0000000E+000
 7.6100000E+000, 8.1844843E+000, 9.4639872E+002, 9.4639872E+002, 7.5150000E+000, 0.0000000E+000
