s,C,mu-m,mu-m,s,m2/s
Time,"T","Diameter","Diameter_t","Timer2","dD2/dt"
 0.0000000E+000, 3.1000000E+000, 1.1000000E+003, 1.1000000E+003, 0.0000000E+000, 0.0000000E+000
 2.0000000E-001, 5.4900000E+000, 1.0987021E+003, 1.0987021E+003, 1.0500000E-001, 0.0000000E+000
 4.0000000E-001, 5.4900000E+000, 1.0961946E+003, 1.0961946E+003, 3.0500000E-001, 0.0000000E+000
 6.0000000E-001, 5.4900000E+000, 1.0936831E+003, 1.0936831E+003, 5.0500000E-001, 0.0000000E+000
 8.0000000E-001, 5.4900000E+000, 1.0911677E+003, 1.0911677E+003, 7.0500000E-001, 0.0000000E+000
 1.0000000E+000, 5.4900000E+000, 1.0886483E+003, 1.0886483E+003, 9.0500000E-001, 0.0000000E+000
 1.2000000E+000, 5.4900000E+000, 1.0861250E+003, 1.0861250E+003, 1.1050000E+000, 0.0000000E+000
 1.4000000E+000, 5.4900000E+000, 1.0835976E+003, 1.0835976E+003, 1.3050000E+000, 0.0000000E+000
 1.6000000E+000, 5.4900000E+000, 1.0810662E+003, 1.0810662E+003, 1.5050000E+000, 0.0000000E+000
 1.8000000E+000, 5.4900000E+000, 1.0785307E+003, 1.0785307E+003, 1.7050000E+000, 0.0000000E+000
 2.0000000E+000, 5.4900000E+000, 1.0759911E+003, 1.0759911E+003, 1.9050000E+000, 0.0000000E+000
 2.2100000E+000, 5.4900000E+000, 1.0733838E+003, 1.0733838E+003, 2.1100000E+000, 0.0000000E+000
 2.4100000E+000, 5.4900000E+000, 1.0707722E+003, 1.0707722E+003, 2.3150000E+000, 0.0000000E+000
 2.6100000E+000, 5.4900000E+000, 1.0682200E+003, 1.0682200E+003, 2.5150000E+000, 0.0000000E+000
 2.8100000E+000, 5.4900000E+000, 1.0656637E+003, 1.0656637E+003, 2.7150000E+000, 0.0000000E+000
 3.0100000E+000, 5.4900000E+000, 1.0631032E+003, 1.0631032E+003, 2.9150000E+000, 0.0000000E+000
 3.2100000E+000, 5.4900000E+000, 1.0605384E+003, 1.0605384E+003, 3.1150000E+000, 0.0000000E+000
 3.4100000E+000, 5.4900000E+000, 1.0579694E+003, 1.0579694E+003, 3.3150000E+000, 0.0000000E+000
 3.6100000E+000, 5.4900000E+000, 1.0553961E+003, 1.0553961E+003, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 5.4900000E+000, 1.0528185E+003, 1.0528185E+003, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 5.4900000E+000, 1.0502366E+003, 1.0502366E+003, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 5.4900000E+000, 1.0476503E+003, 1.0476503E+003, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 5.4900000E+000, 1.0450596E+003, 1.0450596E+003, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 5.4900000E+000, 1.0424645E+003, 1.0424645E+003, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 5.4900000E+000, 1.0398650E+003, 1.0398650E+003, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 5.4900000E+000, 1.0372610E+003, 1.0372610E+003, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 5.4900000E+000, 1.0346526E+003, 1.0372610E+003, 4.9150000E+000, 2.7012337E-008
 5.4100000E+000, 5.4900000E+000, 1.0320396E+003, 1.0372610E+003, 4.9150000E+000, 2.7001689E-008
 5.6100000E+000, 5.4900000E+000, 1.0294221E+003, 1.0372610E+003, 4.9150000E+000, 2.6990974E-008
 5.8100000E+000, 5.4900000E+000, 1.0267999E+003, 1.0372610E+003, 4.9150000E+000, 2.6980227E-008
 6.0100000E+000, 5.4900000E+000, 1.0241732E+003, 1.0372610E+003, 4.9150000E+000, 2.6969453E-008
 6.2100000E+000, 5.4900000E+000, 1.0215419E+003, 1.0372610E+003, 4.9150000E+000, 2.6958654E-008
 6.4100000E+000, 5.4900000E+000, 1.0189059E+003, 1.0372610E+003, 4.9150000E+000, 2.6947833E-008
 6.6100000E+000, 5.4900000E+000, 1.0162651E+003, 1.0372610E+003, 4.9150000E+000, 2.6936988E-008
 6.8100000E+000, 5.4900000E+000, 1.0136197E+003, 1.0372610E+003, 4.9150000E+000, 2.6926120E-008
 7.0100000E+000, 5.4900000E+000, 1.0109695E+003, 1.0372610E+003, 4.9150000E+000, 2.6915230E-008
 7.2100000E+000, 5.4900000E+000, 1.0083146E+003, 1.0372610E+003, 4.9150000E+000, 2.6904316E-008
 7.4100000E+000, 5.4900000E+000, 1.0056548E+003, 1.0372610E+003, 4.9150000E+000, 2.6893380E-008
 7.6100000E+000, 5.4900000E+000, 1.0029902E+003, 1.0372610E+003, 4.9150000E+000, 2.6882420E-008
 7.8100000E+000, 5.4900000E+000, 1.0003206E+003, 1.0372610E+003, 4.9150000E+000, 2.6871437E-008
 8.0100000E+000, 5.4900000E+000, 9.9764623E+002, 1.0372610E+003, 4.9150000E+000, 2.6860431E-008
 8.2100000E+000, 5.4900000E+000, 9.9496688E+002, 1.0372610E+003, 4.9150000E+000, 2.6849401E-008
 8.4100000E+000, 5.4900000E+000, 9.9228254E+002, 1.0372610E+003, 4.9150000E+000, 2.6838348E-008
 8.6100000E+000, 5.4900000E+000, 9.8959320E+002, 1.0372610E+003, 4.9150000E+000, 2.6827272E-008
 8.8100000E+000, 5.4900000E+000, 9.8689882E+002, 1.0372610E+003, 4.9150000E+000, 2.6816171E-008
 9.0100000E+000, 5.4900000E+000, 9.8419937E+002, 1.0372610E+003, 4.9150000E+000, 2.6805047E-008
 9.2100000E+000, 5.4900000E+000, 9.8149480E+002, 1.0372610E+003, 4.9150000E+000, 2.6793898E-008
 9.4100000E+000, 5.4900000E+000, 9.7878509E+002, 1.0372610E+003, 4.9150000E+000, 2.6782726E-008
 9.6100000E+000, 5.4900000E+000, 9.7607020E+002, 1.0372610E+003, 4.9150000E+000, 2.6771529E-008
 9.8100000E+000, 5.4900000E+000, 9.7335009E+002, 1.0372610E+003, 4.9150000E+000, 2.6760307E-008
 1.0000000E+001, 5.4900000E+000, 9.7069295E+002, 1.0372610E+003, 4.9150000E+000, 2.6749624E-008
