s,C,mu-m,mu-m,s,m2/s
Time,"T","Diameter","Diameter_t","Timer2","dD2/dt"
 0.0000000E+000, 4.9000000E+001, 8.8000000E+002, 8.8000000E+002, 0.0000000E+000, 0.0000000E+000
 2.0000000E-001, 4.7751626E+001, 8.7729792E+002, 8.7729792E+002, 1.0500000E-001, 0.0000000E+000
 4.0000000E-001, 4.6112808E+001, 8.7248199E+002, 8.7248199E+002, 3.0500000E-001, 0.0000000E+000
 6.0000000E-001, 4.5161863E+001, 8.6796477E+002, 8.6796477E+002, 5.0500000E-001, 0.0000000E+000
 8.0000000E-001, 4.4604841E+001, 8.6361269E+002, 8.6361269E+002, 7.0500000E-001, 0.0000000E+000
 1.0000000E+000, 4.4271810E+001, 8.5934601E+002, 8.5934601E+002, 9.0500000E-001, 0.0000000E+000
 1.2000000E+000, 4.4070461E+001, 8.5512401E+002, 8.5512401E+002, 1.1050000E+000, 0.0000000E+000
 1.4000000E+000, 4.3947954E+001, 8.5092121E+002, 8.5092121E+002, 1.3050000E+000, 0.0000000E+000
 1.6000000E+000, 4.3873489E+001, 8.4672423E+002, 8.4672423E+002, 1.5050000E+000, 0.0000000E+000
 1.8000000E+000, 4.3828324E+001, 8.4252496E+002, 8.4252496E+002, 1.7050000E+000, 0.0000000E+000
 2.0000000E+000, 4.3801001E+001, 8.3831841E+002, 8.3831841E+002, 1.9050000E+000, 0.0000000E+000
 2.2100000E+000, 4.3784226E+001, 8.3399584E+002, 8.3399584E+002, 2.1100000E+000, 0.0000000E+000
 2.4100000E+000, 4.3774207E+001, 8.2966034E+002, 8.2966034E+002, 2.3150000E+000, 0.0000000E+000
 2.6100000E+000, 4.3768381E+001, 8.2541670E+002, 8.2541670E+002, 2.5150000E+000, 0.0000000E+000
 2.8100000E+000, 4.3764870E+001, 8.2115853E+002, 8.2115853E+002, 2.7150000E+000, 0.0000000E+000
 3.0100000E+000, 4.3762742E+001, 8.1688528E+002, 8.1688528E+002, 2.9150000E+000, 0.0000000E+000
 3.2100000E+000, 4.3761437E+001, 8.1259649E+002, 8.1259649E+002, 3.1150000E+000, 0.0000000E+000
 3.4100000E+000, 4.3760620E+001, 8.0829182E+002, 8.0829182E+002, 3.3150000E+000, 0.0000000E+000
 3.6100000E+000, 4.3760089E+001, 8.0397099E+002, 8.0397099E+002, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 4.3759726E+001, 7.9963371E+002, 7.9963371E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 4.3759460E+001, 7.9527974E+002, 7.9527974E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 4.3759251E+001, 7.9090884E+002, 7.9090884E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 4.3759073E+001, 7.8652074E+002, 7.8652074E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 4.3758913E+001, 7.8211522E+002, 7.8211522E+002, 4.5150000E+000, 0.0000000E+000
