s,C,mu-m,mu-m,s,m2/s
 3.4100000E+000, 8.0360519E+000, 9.4952071E+002, 9.4952071E+002, 3.3150000E+000, 0.0000000E+000
 3.6100000E+000, 8.0339028E+000, 9.4925042E+002, 9.4925042E+002, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 8.0318827E+000, 9.4898011E+002, 9.4898011E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 8.0299839E+000, 9.4870977E+002, 9.4870977E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 8.0281993E+000, 9.4843940E+002, 9.4843940E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 8.0265220E+000, 9.4816901E+002, 9.4816901E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 8.0249456E+000, 9.4789858E+002, 9.4789858E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 8.0234641E+000, 9.4762812E+002, 9.4762812E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 8.0220719E+000, 9.4735763E+002, 9.4735763E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 8.0207636E+000, 9.4708710E+002, 9.4708710E+002, 5.1150000E+000, 0.0000000E+000
 5.4100000E+000, 8.0195343E+000, 9.4681653E+002, 9.4681653E+002, 5.3150000E+000, 0.0000000E+000
 5.6100000E+000, 8.0183791E+000, 9.4654592E+002, 9.4654592E+002, 5.5150000E+000, 0.0000000E+000
 5.8100000E+000, 8.0172937E+000, 9.4627527E+002, 9.4627527E+002, 5.7150000E+000, 0.0000000E+000
 6.0100000E+000, 8.0162739E+000, 9.4600459E+002, 9.4600459E+002, 5.9150000E+000, 0.0000000E+000
 6.2100000E+000, 8.0153157E+000, 9.4573386E+002, 9.4573386E+002, 6.1150000E+000, 0.0000000E+000
 6.4100000E+000, 8.0144156E+000, 9.4546308E+002, 9.4546308E+002, 6.3150000E+000, 0.0000000E+000
 6.6100000E+000, 8.0135699E+000, 9.4519226E+002, 9.4519226E+002, 6.5150000E+000, 0.0000000E+000
 6.8100000E+000, 8.0127756E+000, 9.4492140E+002, 9.4492140E+002, 6.7150000E+000, 0.0000000E+000
 7.0100000E+000, 8.0120294E+000, 9.4465049E+002, 9.4465049E+002, 6.9150000E+000, 0.0000000E+000
 7.2100000E+000, 8.0113284E+000, 9.4437953E+002, 9.4437953E+002, 7.1150000E+000, 0.0000000E+000
 7.4100000E+000, 8.0106701E+000, 9.4410853E+002, 9.4410853E+002, 7.3150000E+000, 0.0000000E+000
 7.6100000E+000, 8.0100518E+000, 9.4383748E+002, 9.4383748E+002, 7.5150000E+000, 0.0000000E+000
 7.8100000E+000, 8.0094711E+000, 9.4356637E+002, 9.4356637E+002, 7.7150000E+000, 0.0000000E+000
 8.0100000E+000, 8.0089258E+000, 9.4329522E+002, 9.4329522E+002, 7.9150000E+000, 0.0000000E+000
 8.2100000E+000, 8.0084137E+000, 9.4302402E+002, 9.4302402E+002, 8.1150000E+000, 0.0000000E+000
 8.4100000E+000, 8.0079328E+000, 9.4275276E+002, 9.4275276E+002, 8.3150000E+000, 0.0000000E+000
 8.6100000E+000, 8.0074814E+000, 9.4248146E+002, 9.4248146E+002, 8.5150000E+000, 0.0000000E+000
 8.8100000E+000, 8.0070575E+000, 9.4221010E+002, 9.4221010E+002, 8.7150000E+000, 0.0000000E+000
 9.0100000E+000, 8.0066595E+000, 9.4193869E+002, 9.4193869E+002, 8.9150000E+000, 0.0000000E+000
 9.2100000E+000, 8.0062860E+000, 9.4166722E+002, 9.4166722E+002, 9.1150000E+000, 0.0000000E+000
 9.4100000E+000, 8.0059353E+000, 9.4139571E+002, 9.4139571E+002, 9.3150000E+000, 0.0000000E+000
 9.6100000E+000, 8.0056062E+000, 9.4112413E+002, 9.4112413E+002, 9.5150000E+000, 0.0000000E+000
 9.8100000E+000, 8.0052972E+000, 9.4085251E+002, 9.4085251E+002, 9.7150000E+000, 0.0000000E+000
 1.0010000E+001, 8.0050073E+000, 9.4058083E+002, 9.4058083E+002, 9.9150000E+000, 0.0000000E+000
 1.0210000E+001, 8.0047353E+000, 9.4030909E+002, 9.4058083E+002, 9.9150000E+000, 2.5554134E-009
 1.0410000E+001, 8.0044800E+000, 9.4003730E+002, 9.4058083E+002, 9.9150000E+000, 2.5553121E-009
 1.0610000E+001, 8.0042406E+000, 9.3976545E+002, 9.4058083E+002, 9.9150000E+000, 2.5552074E-009
 1.0810000E+001, 8.0040159E+000, 9.3949355E+002, 9.4058083E+002, 9.9150000E+000, 2.5551025E-009
 1.1010000E+001, 8.0038051E+000, 9.3922159E+002, 9.4058083E+002, 9.9150000E+000, 2.5549978E-009
 1.1210000E+001, 8.0036075E+000, 9.3894957E+002, 9.4058083E+002, 9.9150000E+000, 2.5548937E-009
 1.1410000E+001, 8.0034221E+000, 9.3867750E+002, 9.4058083E+002, 9.9150000E+000, 2.5547901E-009
 1.1610000E+001, 8.0032482E+000, 9.3840537E+002, 9.4058083E+002, 9.9150000E+000, 2.5546871E-009
 1.1810000E+001, 8.0030852E+000, 9.3813318E+002, 9.4058083E+002, 9.9150000E+000, 2.5545847E-009
 1.2010000E+001, 8.0029324E+000, 9.3786093E+002, 9.4058083E+002, 9.9150000E+000, 2.5544828E-009
 1.2210000E+001, 8.0027892E+000, 9.3758863E+002, 9.4058083E+002, 9.9150000E+000, 2.5543815E-009
 1.2410000E+001, 8.0026549E+000, 9.3731627E+002, 9.4058083E+002, 9.9150000E+000, 2.5542806E-009
 1.2610000E+001, 8.0025291E+000, 9.3704385E+002, 9.4058083E+002, 9.9150000E+000, 2.5541803E-009
 1.2810000E+001, 8.0024113E+000, 9.3677137E+002, 9.4058083E+002, 9.9150000E+000, 2.5540805E-009
 1.3010000E+001, 8.0023008E+000, 9.3649883E+002, 9.4058083E+002, 9.9150000E+000, 2.5539811E-009
 1.3210000E+001, 8.0021974E+000, 9.3622623E+002, 9.4058083E+002, 9.9150000E+000, 2.5538821E-009
 1.3410000E+001, 8.0021005E+000, 9.3595358E+002, 9.4058083E+002, 9.9150000E+000, 2.5537836E-009
 1.3610000E+001, 8.0020099E+000, 9.3568086E+002, 9.4058083E+002, 9.9150000E+000, 2.5536855E-009
 1.3810000E+001, 8.0019250E+000, 9.3540809E+002, 9.4058083E+002, 9.9150000E+000, 2.5535878E-009
 1.4010000E+001, 8.0018455E+000, 9.3513526E+002, 9.4058083E+002, 9.9150000E+000, 2.5534904E-009
 1.4210000E+001, 8.0017712E+000, 9.3486236E+002, 9.4058083E+002, 9.9150000E+000, 2.5533934E-009
 1.4410000E+001, 8.0017016E+000, 9.3458941E+002, 9.4058083E+002, 9.9150000E+000, 2.5532967E-009
 1.4610000E+001, 8.0016366E+000, 9.3431640E+002, 9.4058083E+002, 9.9150000E+000, 2.5532003E-009
 1.4810000E+001, 8.0015758E+000, 9.3404333E+002, 9.4058083E+002, 9.9150000E+000, 2.5531042E-009
 1.5000000E+001, 8.0015203E+000, 9.3377703E+002, 9.4058083E+002, 9.9150000E+000, 2.5530132E-009
