s,C,mu-m,mu-m,s,m2/s
 3.6100000E+000, 7.8125478E+000, 9.4752466E+002, 9.4752466E+002, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 7.8146772E+000, 9.4715362E+002, 9.4715362E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 7.8166323E+000, 9.4678243E+002, 9.4678243E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 7.8184273E+000, 9.4641109E+002, 9.4641109E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 7.8200752E+000, 9.4603962E+002, 9.4603962E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 7.8215879E+000, 9.4566800E+002, 9.4566800E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 7.8229766E+000, 9.4529626E+002, 9.4529626E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 7.8242513E+000, 9.4492438E+002, 9.4492438E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 7.8254214E+000, 9.4455237E+002, 9.4455237E+002, 5.1150000E+000, 0.0000000E+000
 5.4100000E+000, 7.8264954E+000, 9.4418023E+002, 9.4418023E+002, 5.3150000E+000, 0.0000000E+000
 5.6100000E+000, 7.8274812E+000, 9.4380797E+002, 9.4380797E+002, 5.5150000E+000, 0.0000000E+000
 5.8100000E+000, 7.8283860E+000, 9.4343559E+002, 9.4343559E+002, 5.7150000E+000, 0.0000000E+000
 6.0100000E+000, 7.8292164E+000, 9.4306308E+002, 9.4306308E+002, 5.9150000E+000, 0.0000000E+000
 6.2100000E+000, 7.8299786E+000, 9.4269045E+002, 9.4269045E+002, 6.1150000E+000, 0.0000000E+000
 6.4100000E+000, 7.8306781E+000, 9.4231771E+002, 9.4231771E+002, 6.3150000E+000, 0.0000000E+000
 6.6100000E+000, 7.8313201E+000, 9.4194485E+002, 9.4194485E+002, 6.5150000E+000, 0.0000000E+000
 6.8100000E+000, 7.8319093E+000, 9.4157187E+002, 9.4157187E+002, 6.7150000E+000, 0.0000000E+000
 7.0100000E+000, 7.8324501E+000, 9.4119877E+002, 9.4119877E+002, 6.9150000E+000, 0.0000000E+000
 7.2100000E+000, 7.8329464E+000, 9.4082556E+002, 9.4082556E+002, 7.1150000E+000, 0.0000000E+000
 7.4100000E+000, 7.8334020E+000, 9.4045224E+002, 9.4045224E+002, 7.3150000E+000, 0.0000000E+000
 7.6100000E+000, 7.8338201E+000, 9.4007881E+002, 9.4007881E+002, 7.5150000E+000, 0.0000000E+000
 7.8100000E+000, 7.8342038E+000, 9.3970526E+002, 9.3970526E+002, 7.7150000E+000, 0.0000000E+000
 8.0100000E+000, 7.8345560E+000, 9.3933161E+002, 9.3933161E+002, 7.9150000E+000, 0.0000000E+000
 8.2100000E+000, 7.8348793E+000, 9.3895784E+002, 9.3895784E+002, 8.1150000E+000, 0.0000000E+000
 8.4100000E+000, 7.8351761E+000, 9.3858396E+002, 9.3858396E+002, 8.3150000E+000, 0.0000000E+000
 8.6100000E+000, 7.8354486E+000, 9.3820997E+002, 9.3820997E+002, 8.5150000E+000, 0.0000000E+000
 8.8100000E+000, 7.8356987E+000, 9.3783588E+002, 9.3783588E+002, 8.7150000E+000, 0.0000000E+000
 9.0100000E+000, 7.8359284E+000, 9.3746167E+002, 9.3746167E+002, 8.9150000E+000, 0.0000000E+000
 9.2100000E+000, 7.8361393E+000, 9.3708736E+002, 9.3708736E+002, 9.1150000E+000, 0.0000000E+000
 9.4100000E+000, 7.8363330E+000, 9.3671294E+002, 9.3671294E+002, 9.3150000E+000, 0.0000000E+000
 9.6100000E+000, 7.8365108E+000, 9.3633841E+002, 9.3633841E+002, 9.5150000E+000, 0.0000000E+000
 9.8100000E+000, 7.8366742E+000, 9.3596377E+002, 9.3596377E+002, 9.7150000E+000, 0.0000000E+000
 1.0010000E+001, 7.8368244E+000, 9.3558903E+002, 9.3558903E+002, 9.9150000E+000, 0.0000000E+000
 1.0210000E+001, 7.8369623E+000, 9.3521418E+002, 9.3558903E+002, 9.9150000E+000, 3.5061475E-009
 1.0410000E+001, 7.8370891E+000, 9.3483922E+002, 9.3558903E+002, 9.9150000E+000, 3.5059526E-009
 1.0610000E+001, 7.8372057E+000, 9.3446416E+002, 9.3558903E+002, 9.9150000E+000, 3.5057511E-009
 1.0810000E+001, 7.8373128E+000, 9.3408899E+002, 9.3558903E+002, 9.9150000E+000, 3.5055473E-009
 1.1010000E+001, 7.8374114E+000, 9.3371371E+002, 9.3558903E+002, 9.9150000E+000, 3.5053423E-009
 1.1210000E+001, 7.8375021E+000, 9.3333833E+002, 9.3558903E+002, 9.9150000E+000, 3.5051362E-009
 1.1410000E+001, 7.8375856E+000, 9.3296284E+002, 9.3558903E+002, 9.9150000E+000, 3.5049293E-009
 1.1610000E+001, 7.8376625E+000, 9.3258724E+002, 9.3558903E+002, 9.9150000E+000, 3.5047217E-009
 1.1810000E+001, 7.8377332E+000, 9.3221154E+002, 9.3558903E+002, 9.9150000E+000, 3.5045135E-009
 1.2010000E+001, 7.8377985E+000, 9.3183573E+002, 9.3558903E+002, 9.9150000E+000, 3.5043046E-009
 1.2210000E+001, 7.8378586E+000, 9.3145981E+002, 9.3558903E+002, 9.9150000E+000, 3.5040952E-009
 1.2410000E+001, 7.8379141E+000, 9.3108379E+002, 9.3558903E+002, 9.9150000E+000, 3.5038853E-009
 1.2610000E+001, 7.8379653E+000, 9.3070767E+002, 9.3558903E+002, 9.9150000E+000, 3.5036749E-009
 1.2810000E+001, 7.8380125E+000, 9.3033143E+002, 9.3558903E+002, 9.9150000E+000, 3.5034640E-009
 1.3010000E+001, 7.8380562E+000, 9.2995509E+002, 9.3558903E+002, 9.9150000E+000, 3.5032527E-009
 1.3210000E+001, 7.8380966E+000, 9.2957865E+002, 9.3558903E+002, 9.9150000E+000, 3.5030409E-009
 1.3410000E+001, 7.8381340E+000, 9.2920209E+002, 9.3558903E+002, 9.9150000E+000, 3.5028288E-009
 1.3610000E+001, 7.8381686E+000, 9.2882544E+002, 9.3558903E+002, 9.9150000E+000, 3.5026163E-009
 1.3810000E+001, 7.8382008E+000, 9.2844867E+002, 9.3558903E+002, 9.9150000E+000, 3.5024034E-009
 1.4010000E+001, 7.8382305E+000, 9.2807180E+002, 9.3558903E+002, 9.9150000E+000, 3.5021903E-009
 1.4210000E+001, 7.8382582E+000, 9.2769482E+002, 9.3558903E+002, 9.9150000E+000, 3.5019767E-009
 1.4410000E+001, 7.8382840E+000, 9.2731774E+002, 9.3558903E+002, 9.9150000E+000, 3.5017629E-009
 1.4610000E+001, 7.8383079E+000, 9.2694055E+002, 9.3558903E+002, 9.9150000E+000, 3.5015488E-009
 1.4810000E+001, 7.8383303E+000, 9.2656325E+002, 9.3558903E+002, 9.9150000E+000, 3.5013344E-009
 1.5000000E+001, 7.8383506E+000, 9.2619528E+002, 9.3558903E+002, 9.9150000E+000, 3.5011305E-009
