s,C,mu-m,mu-m,s,m2/s
 7.6100000E+000, 2.8441232E+001, 7.5539182E+002, 7.8899794E+002, 4.9150000E+000, 1.9950350E-008
 7.8100000E+000, 2.8441238E+001, 7.5276737E+002, 7.8899794E+002, 4.9150000E+000, 1.9938078E-008
 8.0100000E+000, 2.8441244E+001, 7.5013708E+002, 7.8899794E+002, 4.9150000E+000, 1.9925773E-008
 8.2100000E+000, 2.8441250E+001, 7.4750088E+002, 7.8899794E+002, 4.9150000E+000, 1.9913437E-008
 8.4100000E+000, 2.8441256E+001, 7.4485873E+002, 7.8899794E+002, 4.9150000E+000, 1.9901067E-008
 8.6100000E+000, 2.8441262E+001, 7.4221059E+002, 7.8899794E+002, 4.9150000E+000, 1.9888665E-008
 8.8100000E+000, 2.8441269E+001, 7.3955639E+002, 7.8899794E+002, 4.9150000E+000, 1.9876230E-008
 9.0100000E+000, 2.8441275E+001, 7.3689609E+002, 7.8899794E+002, 4.9150000E+000, 1.9863761E-008
 9.2100000E+000, 2.8441281E+001, 7.3422964E+002, 7.8899794E+002, 4.9150000E+000, 1.9851259E-008
 9.4100000E+000, 2.8441287E+001, 7.3155699E+002, 7.8899794E+002, 4.9150000E+000, 1.9838722E-008
 9.6100000E+000, 2.8441294E+001, 7.2887807E+002, 7.8899794E+002, 4.9150000E+000, 1.9826152E-008
 9.8100000E+000, 2.8441300E+001, 7.2619284E+002, 7.8899794E+002, 4.9150000E+000, 1.9813547E-008
 1.0000000E+001, 2.8441306E+001, 7.2356864E+002, 7.8899794E+002, 4.9150000E+000, 1.9801541E-008
