s,C,mu-m,mu-m,s,m2/s
 3.6100000E+000, 7.9924680E+000, 9.4446111E+002, 9.4446111E+002, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 7.9967781E+000, 9.4391317E+002, 9.4391317E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 8.0005786E+000, 9.4336489E+002, 9.4336489E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 8.0039294E+000, 9.4281628E+002, 9.4281628E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 8.0068833E+000, 9.4226737E+002, 9.4226737E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 8.0094872E+000, 9.4171816E+002, 9.4171816E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 8.0117823E+000, 9.4116867E+002, 9.4116867E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 8.0138050E+000, 9.4061890E+002, 9.4061890E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 8.0155875E+000, 9.4006886E+002, 9.4006886E+002, 5.1150000E+000, 0.0000000E+000
 5.4100000E+000, 8.0171582E+000, 9.3951856E+002, 9.3951856E+002, 5.3150000E+000, 0.0000000E+000
 5.6100000E+000, 8.0185422E+000, 9.3896801E+002, 9.3896801E+002, 5.5150000E+000, 0.0000000E+000
 5.8100000E+000, 8.0197616E+000, 9.3841721E+002, 9.3841721E+002, 5.7150000E+000, 0.0000000E+000
 6.0100000E+000, 8.0208359E+000, 9.3786616E+002, 9.3786616E+002, 5.9150000E+000, 0.0000000E+000
 6.2100000E+000, 8.0217824E+000, 9.3731488E+002, 9.3731488E+002, 6.1150000E+000, 0.0000000E+000
 6.4100000E+000, 8.0226162E+000, 9.3676336E+002, 9.3676336E+002, 6.3150000E+000, 0.0000000E+000
 6.6100000E+000, 8.0233507E+000, 9.3621161E+002, 9.3621161E+002, 6.5150000E+000, 0.0000000E+000
 6.8100000E+000, 8.0239978E+000, 9.3565963E+002, 9.3565963E+002, 6.7150000E+000, 0.0000000E+000
 7.0100000E+000, 8.0245678E+000, 9.3510743E+002, 9.3510743E+002, 6.9150000E+000, 0.0000000E+000
 7.2100000E+000, 8.0250700E+000, 9.3455500E+002, 9.3455500E+002, 7.1150000E+000, 0.0000000E+000
 7.4100000E+000, 8.0255125E+000, 9.3400235E+002, 9.3400235E+002, 7.3150000E+000, 0.0000000E+000
 7.6100000E+000, 8.0259024E+000, 9.3344947E+002, 9.3344947E+002, 7.5150000E+000, 0.0000000E+000
 7.8100000E+000, 8.0262459E+000, 9.3289638E+002, 9.3289638E+002, 7.7150000E+000, 0.0000000E+000
 8.0100000E+000, 8.0265487E+000, 9.3234307E+002, 9.3234307E+002, 7.9150000E+000, 0.0000000E+000
 8.2100000E+000, 8.0268156E+000, 9.3178954E+002, 9.3178954E+002, 8.1150000E+000, 0.0000000E+000
 8.4100000E+000, 8.0270509E+000, 9.3123580E+002, 9.3123580E+002, 8.3150000E+000, 0.0000000E+000
 8.6100000E+000, 8.0272584E+000, 9.3068184E+002, 9.3068184E+002, 8.5150000E+000, 0.0000000E+000
 8.8100000E+000, 8.0274415E+000, 9.3012767E+002, 9.3012767E+002, 8.7150000E+000, 0.0000000E+000
 9.0100000E+000, 8.0276031E+000, 9.2957328E+002, 9.2957328E+002, 8.9150000E+000, 0.0000000E+000
 9.2100000E+000, 8.0277457E+000, 9.2901868E+002, 9.2901868E+002, 9.1150000E+000, 0.0000000E+000
 9.4100000E+000, 8.0278717E+000, 9.2846386E+002, 9.2846386E+002, 9.3150000E+000, 0.0000000E+000
 9.6100000E+000, 8.0279831E+000, 9.2790883E+002, 9.2790883E+002, 9.5150000E+000, 0.0000000E+000
 9.8100000E+000, 8.0280816E+000, 9.2735359E+002, 9.2735359E+002, 9.7150000E+000, 0.0000000E+000
 1.0010000E+001, 8.0281688E+000, 9.2679814E+002, 9.2679814E+002, 9.9150000E+000, 0.0000000E+000
 1.0210000E+001, 8.0282461E+000, 9.2624247E+002, 9.2679814E+002, 9.9150000E+000, 5.1478260E-009
 1.0410000E+001, 8.0283146E+000, 9.2568659E+002, 9.2679814E+002, 9.9150000E+000, 5.1472802E-009
 1.0610000E+001, 8.0283755E+000, 9.2513049E+002, 9.2679814E+002, 9.9150000E+000, 5.1467247E-009
 1.0810000E+001, 8.0284296E+000, 9.2457418E+002, 9.2679814E+002, 9.9150000E+000, 5.1461661E-009
 1.1010000E+001, 8.0284778E+000, 9.2401766E+002, 9.2679814E+002, 9.9150000E+000, 5.1456057E-009
 1.1210000E+001, 8.0285207E+000, 9.2346093E+002, 9.2679814E+002, 9.9150000E+000, 5.1450440E-009
 1.1410000E+001, 8.0285591E+000, 9.2290398E+002, 9.2679814E+002, 9.9150000E+000, 5.1444812E-009
 1.1610000E+001, 8.0285935E+000, 9.2234682E+002, 9.2679814E+002, 9.9150000E+000, 5.1439175E-009
 1.1810000E+001, 8.0286244E+000, 9.2178945E+002, 9.2679814E+002, 9.9150000E+000, 5.1433529E-009
 1.2010000E+001, 8.0286521E+000, 9.2123186E+002, 9.2679814E+002, 9.9150000E+000, 5.1427876E-009
 1.2210000E+001, 8.0286772E+000, 9.2067405E+002, 9.2679814E+002, 9.9150000E+000, 5.1422216E-009
 1.2410000E+001, 8.0286998E+000, 9.2011604E+002, 9.2679814E+002, 9.9150000E+000, 5.1416549E-009
 1.2610000E+001, 8.0287204E+000, 9.1955781E+002, 9.2679814E+002, 9.9150000E+000, 5.1410876E-009
 1.2810000E+001, 8.0287391E+000, 9.1899936E+002, 9.2679814E+002, 9.9150000E+000, 5.1405197E-009
 1.3010000E+001, 8.0287563E+000, 9.1844070E+002, 9.2679814E+002, 9.9150000E+000, 5.1399513E-009
 1.3210000E+001, 8.0287720E+000, 9.1788182E+002, 9.2679814E+002, 9.9150000E+000, 5.1393823E-009
 1.3410000E+001, 8.0287864E+000, 9.1732273E+002, 9.2679814E+002, 9.9150000E+000, 5.1388128E-009
 1.3610000E+001, 8.0287998E+000, 9.1676342E+002, 9.2679814E+002, 9.9150000E+000, 5.1382428E-009
 1.3810000E+001, 8.0288123E+000, 9.1620390E+002, 9.2679814E+002, 9.9150000E+000, 5.1376724E-009
 1.4010000E+001, 8.0288239E+000, 9.1564415E+002, 9.2679814E+002, 9.9150000E+000, 5.1371015E-009
 1.4210000E+001, 8.0288348E+000, 9.1508420E+002, 9.2679814E+002, 9.9150000E+000, 5.1365302E-009
 1.4410000E+001, 8.0288450E+000, 9.1452402E+002, 9.2679814E+002, 9.9150000E+000, 5.1359585E-009
 1.4610000E+001, 8.0288547E+000, 9.1396363E+002, 9.2679814E+002, 9.9150000E+000, 5.1353863E-009
 1.4810000E+001, 8.0288639E+000, 9.1340302E+002, 9.2679814E+002, 9.9150000E+000, 5.1348138E-009
 1.5000000E+001, 8.0288724E+000, 9.1285622E+002, 9.2679814E+002, 9.9150000E+000, 5.1342695E-009
