s,C,mu-m,mu-m,s,m2/s
Time,"T","Diameter","Diameter_t","Timer2","dD2/dt"
 0.0000000E+000, 3.5600000E+001, 8.5000000E+002, 8.5000000E+002, 0.0000000E+000, 0.0000000E+000
 2.0000000E-001, 3.5126062E+001, 8.4823570E+002, 8.4823570E+002, 1.0500000E-001, 0.0000000E+000
 4.0000000E-001, 3.4454036E+001, 8.4496408E+002, 8.4496408E+002, 3.0500000E-001, 0.0000000E+000
 6.0000000E-001, 3.4030092E+001, 8.4178933E+002, 8.4178933E+002, 5.0500000E-001, 0.0000000E+000
 8.0000000E-001, 3.3754507E+001, 8.3866630E+002, 8.3866630E+002, 7.0500000E-001, 0.0000000E+000
 1.0000000E+000, 3.3573965E+001, 8.3557275E+002, 8.3557275E+002, 9.0500000E-001, 0.0000000E+000
 1.2000000E+000, 3.3455628E+001, 8.3249586E+002, 8.3249586E+002, 1.1050000E+000, 0.0000000E+000
 1.4000000E+000, 3.3378105E+001, 8.2942733E+002, 8.2942733E+002, 1.3050000E+000, 0.0000000E+000
 1.6000000E+000, 3.3328875E+001, 8.2636378E+002, 8.2636378E+002, 1.5050000E+000, 0.0000000E+000
 1.8000000E+000, 3.3298149E+001, 8.2330159E+002, 8.2330159E+002, 1.7050000E+000, 0.0000000E+000
 2.0000000E+000, 3.3278118E+001, 8.2023608E+002, 8.2023608E+002, 1.9050000E+000, 0.0000000E+000
 2.2100000E+000, 3.3264846E+001, 8.1708891E+002, 8.1708891E+002, 2.1100000E+000, 0.0000000E+000
 2.4100000E+000, 3.3256294E+001, 8.1393571E+002, 8.1393571E+002, 2.3150000E+000, 0.0000000E+000
 2.6100000E+000, 3.3250933E+001, 8.1085285E+002, 8.1085285E+002, 2.5150000E+000, 0.0000000E+000
 2.8100000E+000, 3.3247468E+001, 8.0776307E+002, 8.0776307E+002, 2.7150000E+000, 0.0000000E+000
 3.0100000E+000, 3.3245232E+001, 8.0466606E+002, 8.0466606E+002, 2.9150000E+000, 0.0000000E+000
 3.2100000E+000, 3.3243792E+001, 8.0156159E+002, 8.0156159E+002, 3.1150000E+000, 0.0000000E+000
 3.4100000E+000, 3.3242864E+001, 7.9844948E+002, 7.9844948E+002, 3.3150000E+000, 0.0000000E+000
 3.6100000E+000, 3.3242266E+001, 7.9532959E+002, 7.9532959E+002, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 3.3241879E+001, 7.9220180E+002, 7.9220180E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 3.3241628E+001, 7.8906601E+002, 7.8906601E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 3.3241463E+001, 7.8592213E+002, 7.8592213E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 3.3241352E+001, 7.8277007E+002, 7.8277007E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 3.3241276E+001, 7.7960973E+002, 7.7960973E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 3.3241222E+001, 7.7644105E+002, 7.7644105E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 3.3241182E+001, 7.7326392E+002, 7.7326392E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 3.3241150E+001, 7.7007827E+002, 7.7326392E+002, 4.9150000E+000, 2.4565770E-008
 5.4100000E+000, 3.3241124E+001, 7.6688401E+002, 7.7326392E+002, 4.9150000E+000, 2.4548061E-008
 5.6100000E+000, 3.3241101E+001, 7.6368106E+002, 7.7326392E+002, 4.9150000E+000, 2.4530255E-008
 5.8100000E+000, 3.3241080E+001, 7.6046932E+002, 7.7326392E+002, 4.9150000E+000, 2.4512382E-008
 6.0100000E+000, 3.3241060E+001, 7.5724871E+002, 7.7326392E+002, 4.9150000E+000, 2.4494449E-008
 6.2100000E+000, 3.3241041E+001, 7.5401914E+002, 7.7326392E+002, 4.9150000E+000, 2.4476455E-008
 6.4100000E+000, 3.3241022E+001, 7.5078052E+002, 7.7326392E+002, 4.9150000E+000, 2.4458401E-008
 6.6100000E+000, 3.3241003E+001, 7.4753275E+002, 7.7326392E+002, 4.9150000E+000, 2.4440287E-008
 6.8100000E+000, 3.3240984E+001, 7.4427573E+002, 7.7326392E+002, 4.9150000E+000, 2.4422113E-008
 7.0100000E+000, 3.3240966E+001, 7.4100937E+002, 7.7326392E+002, 4.9150000E+000, 2.4403878E-008
 7.2100000E+000, 3.3240947E+001, 7.3773358E+002, 7.7326392E+002, 4.9150000E+000, 2.4385581E-008
 7.4100000E+000, 3.3240928E+001, 7.3444824E+002, 7.7326392E+002, 4.9150000E+000, 2.4367223E-008
 7.6100000E+000, 3.3240909E+001, 7.3115326E+002, 7.7326392E+002, 4.9150000E+000, 2.4348802E-008
 7.8100000E+000, 3.3240890E+001, 7.2784854E+002, 7.7326392E+002, 4.9150000E+000, 2.4330318E-008
 8.0100000E+000, 3.3240870E+001, 7.2453396E+002, 7.7326392E+002, 4.9150000E+000, 2.4311770E-008
 8.2100000E+000, 3.3240851E+001, 7.2120943E+002, 7.7326392E+002, 4.9150000E+000, 2.4293158E-008
 8.4100000E+000, 3.3240831E+001, 7.1787482E+002, 7.7326392E+002, 4.9150000E+000, 2.4274480E-008
 8.6100000E+000, 3.3240811E+001, 7.1453003E+002, 7.7326392E+002, 4.9150000E+000, 2.4255738E-008
 8.8100000E+000, 3.3240791E+001, 7.1117495E+002, 7.7326392E+002, 4.9150000E+000, 2.4236929E-008
 9.0100000E+000, 3.3240771E+001, 7.0780945E+002, 7.7326392E+002, 4.9150000E+000, 2.4218053E-008
 9.2100000E+000, 3.3240750E+001, 7.0443341E+002, 7.7326392E+002, 4.9150000E+000, 2.4199109E-008
 9.4100000E+000, 3.3240730E+001, 7.0104673E+002, 7.7326392E+002, 4.9150000E+000, 2.4180098E-008
 9.6100000E+000, 3.3240709E+001, 6.9764926E+002, 7.7326392E+002, 4.9150000E+000, 2.4161017E-008
 9.8100000E+000, 3.3240688E+001, 6.9424089E+002, 7.7326392E+002, 4.9150000E+000, 2.4141866E-008
