s,C,mu-m,mu-m,s,m2/s
 5.4100000E+000, 7.4593140E+000, 9.3842403E+002, 9.3842403E+002, 5.3150000E+000, 0.0000000E+000
 5.6100000E+000, 7.4598470E+000, 9.3783325E+002, 9.3783325E+002, 5.5150000E+000, 0.0000000E+000
 5.8100000E+000, 7.4603113E+000, 9.3724222E+002, 9.3724222E+002, 5.7150000E+000, 0.0000000E+000
 6.0100000E+000, 7.4607157E+000, 9.3665095E+002, 9.3665095E+002, 5.9150000E+000, 0.0000000E+000
 6.2100000E+000, 7.4610680E+000, 9.3605943E+002, 9.3605943E+002, 6.1150000E+000, 0.0000000E+000
 6.4100000E+000, 7.4613750E+000, 9.3546767E+002, 9.3546767E+002, 6.3150000E+000, 0.0000000E+000
 6.6100000E+000, 7.4616425E+000, 9.3487567E+002, 9.3487567E+002, 6.5150000E+000, 0.0000000E+000
 6.8100000E+000, 7.4618756E+000, 9.3428343E+002, 9.3428343E+002, 6.7150000E+000, 0.0000000E+000
 7.0100000E+000, 7.4620787E+000, 9.3369095E+002, 9.3369095E+002, 6.9150000E+000, 0.0000000E+000
 7.2100000E+000, 7.4622559E+000, 9.3309822E+002, 9.3309822E+002, 7.1150000E+000, 0.0000000E+000
 7.4100000E+000, 7.4624105E+000, 9.3250526E+002, 9.3250526E+002, 7.3150000E+000, 0.0000000E+000
 7.6100000E+000, 7.4625453E+000, 9.3191206E+002, 9.3191206E+002, 7.5150000E+000, 0.0000000E+000
 7.8100000E+000, 7.4626631E+000, 9.3131863E+002, 9.3131863E+002, 7.7150000E+000, 0.0000000E+000
 8.0100000E+000, 7.4627659E+000, 9.3072495E+002, 9.3072495E+002, 7.9150000E+000, 0.0000000E+000
 8.2100000E+000, 7.4628558E+000, 9.3013104E+002, 9.3013104E+002, 8.1150000E+000, 0.0000000E+000
 8.4100000E+000, 7.4629345E+000, 9.2953689E+002, 9.2953689E+002, 8.3150000E+000, 0.0000000E+000
 8.6100000E+000, 7.4630034E+000, 9.2894250E+002, 9.2894250E+002, 8.5150000E+000, 0.0000000E+000
 8.8100000E+000, 7.4630637E+000, 9.2834788E+002, 9.2834788E+002, 8.7150000E+000, 0.0000000E+000
 9.0100000E+000, 7.4631167E+000, 9.2775302E+002, 9.2775302E+002, 8.9150000E+000, 0.0000000E+000
 9.2100000E+000, 7.4631633E+000, 9.2715792E+002, 9.2715792E+002, 9.1150000E+000, 0.0000000E+000
 9.4100000E+000, 7.4632043E+000, 9.2656258E+002, 9.2656258E+002, 9.3150000E+000, 0.0000000E+000
 9.6100000E+000, 7.4632405E+000, 9.2596701E+002, 9.2596701E+002, 9.5150000E+000, 0.0000000E+000
 9.8100000E+000, 7.4632725E+000, 9.2537119E+002, 9.2537119E+002, 9.7150000E+000, 0.0000000E+000
 1.0010000E+001, 7.4633008E+000, 9.2477514E+002, 9.2477514E+002, 9.9150000E+000, 0.0000000E+000
 1.0210000E+001, 7.4633260E+000, 9.2417885E+002, 9.2477514E+002, 9.9150000E+000, 5.5118888E-009
 1.0410000E+001, 7.4633484E+000, 9.2358233E+002, 9.2477514E+002, 9.9150000E+000, 5.5112266E-009
 1.0610000E+001, 7.4633684E+000, 9.2298556E+002, 9.2477514E+002, 9.9150000E+000, 5.5105546E-009
 1.0810000E+001, 7.4633864E+000, 9.2238855E+002, 9.2477514E+002, 9.9150000E+000, 5.5098797E-009
 1.1010000E+001, 7.4634026E+000, 9.2179131E+002, 9.2477514E+002, 9.9150000E+000, 5.5092033E-009
 1.1210000E+001, 7.4634172E+000, 9.2119382E+002, 9.2477514E+002, 9.9150000E+000, 5.5085259E-009
 1.1410000E+001, 7.4634305E+000, 9.2059610E+002, 9.2477514E+002, 9.9150000E+000, 5.5078478E-009
 1.1610000E+001, 7.4634426E+000, 9.1999813E+002, 9.2477514E+002, 9.9150000E+000, 5.5071690E-009
 1.1810000E+001, 7.4634537E+000, 9.1939992E+002, 9.2477514E+002, 9.9150000E+000, 5.5064896E-009
 1.2010000E+001, 7.4634639E+000, 9.1880148E+002, 9.2477514E+002, 9.9150000E+000, 5.5058097E-009
 1.2210000E+001, 7.4634733E+000, 9.1820279E+002, 9.2477514E+002, 9.9150000E+000, 5.5051293E-009
 1.2410000E+001, 7.4634821E+000, 9.1760386E+002, 9.2477514E+002, 9.9150000E+000, 5.5044484E-009
 1.2610000E+001, 7.4634904E+000, 9.1700468E+002, 9.2477514E+002, 9.9150000E+000, 5.5037670E-009
 1.2810000E+001, 7.4634981E+000, 9.1640527E+002, 9.2477514E+002, 9.9150000E+000, 5.5030852E-009
 1.3010000E+001, 7.4635054E+000, 9.1580561E+002, 9.2477514E+002, 9.9150000E+000, 5.5024029E-009
 1.3210000E+001, 7.4635123E+000, 9.1520571E+002, 9.2477514E+002, 9.9150000E+000, 5.5017202E-009
 1.3410000E+001, 7.4635190E+000, 9.1460556E+002, 9.2477514E+002, 9.9150000E+000, 5.5010371E-009
 1.3610000E+001, 7.4635253E+000, 9.1400517E+002, 9.2477514E+002, 9.9150000E+000, 5.5003536E-009
 1.3810000E+001, 7.4635314E+000, 9.1340454E+002, 9.2477514E+002, 9.9150000E+000, 5.4996697E-009
 1.4010000E+001, 7.4635373E+000, 9.1280366E+002, 9.2477514E+002, 9.9150000E+000, 5.4989854E-009
 1.4210000E+001, 7.4635431E+000, 9.1220254E+002, 9.2477514E+002, 9.9150000E+000, 5.4983007E-009
 1.4410000E+001, 7.4635486E+000, 9.1160117E+002, 9.2477514E+002, 9.9150000E+000, 5.4976156E-009
 1.4610000E+001, 7.4635541E+000, 9.1099956E+002, 9.2477514E+002, 9.9150000E+000, 5.4969302E-009
 1.4810000E+001, 7.4635594E+000, 9.1039770E+002, 9.2477514E+002, 9.9150000E+000, 5.4962443E-009
 1.5000000E+001, 7.4635645E+000, 9.0981065E+002, 9.2477514E+002, 9.9150000E+000, 5.4955924E-009
