s,C,mu-m,mu-m,s,m2/s
 7.6100000E+000, 2.5603633E+001, 7.8827348E+002, 8.0967499E+002, 4.9150000E+000, 1.3148955E-008
 7.8100000E+000, 2.5603616E+001, 7.8661113E+002, 8.0967499E+002, 4.9150000E+000, 1.3144441E-008
 8.0100000E+000, 2.5603605E+001, 7.8494641E+002, 8.0967499E+002, 4.9150000E+000, 1.3139925E-008
 8.2100000E+000, 2.5603600E+001, 7.8327931E+002, 8.0967499E+002, 4.9150000E+000, 1.3135406E-008
 8.4100000E+000, 2.5603598E+001, 7.8160982E+002, 8.0967499E+002, 4.9150000E+000, 1.3130883E-008
 8.6100000E+000, 2.5603599E+001, 7.7993792E+002, 8.0967499E+002, 4.9150000E+000, 1.3126356E-008
 8.8100000E+000, 2.5603602E+001, 7.7826360E+002, 8.0967499E+002, 4.9150000E+000, 1.3121823E-008
 9.0100000E+000, 2.5603606E+001, 7.7658686E+002, 8.0967499E+002, 4.9150000E+000, 1.3117286E-008
 9.2100000E+000, 2.5603612E+001, 7.7490767E+002, 8.0967499E+002, 4.9150000E+000, 1.3112743E-008
 9.4100000E+000, 2.5603619E+001, 7.7322603E+002, 8.0967499E+002, 4.9150000E+000, 1.3108195E-008
 9.6100000E+000, 2.5603627E+001, 7.7154191E+002, 8.0967499E+002, 4.9150000E+000, 1.3103640E-008
 9.8100000E+000, 2.5603635E+001, 7.6985532E+002, 8.0967499E+002, 4.9150000E+000, 1.3099079E-008
 1.0000000E+001, 2.5603643E+001, 7.6820849E+002, 8.0967499E+002, 4.9150000E+000, 1.3094740E-008
