s,C,mu-m,mu-m,s,m2/s
Time,"T","Diameter","Diameter_t","Timer2","dD2/dt"
 0.0000000E+000, 3.5600000E+001, 7.1000000E+002, 7.1000000E+002, 0.0000000E+000, 0.0000000E+000
 2.0000000E-001, 3.4992327E+001, 7.0802610E+002, 7.0802610E+002, 1.0500000E-001, 0.0000000E+000
 4.0000000E-001, 3.4213539E+001, 7.0438871E+002, 7.0438871E+002, 3.0500000E-001, 0.0000000E+000
 6.0000000E-001, 3.3786909E+001, 7.0086132E+002, 7.0086132E+002, 5.0500000E-001, 0.0000000E+000
 8.0000000E-001, 3.3545512E+001, 6.9738277E+002, 6.9738277E+002, 7.0500000E-001, 0.0000000E+000
 1.0000000E+000, 3.3408720E+001, 6.9392664E+002, 6.9392664E+002, 9.0500000E-001, 0.0000000E+000
 1.2000000E+000, 3.3332567E+001, 6.9047973E+002, 6.9047973E+002, 1.1050000E+000, 0.0000000E+000
 1.4000000E+000, 3.3291941E+001, 6.8703523E+002, 6.8703523E+002, 1.3050000E+000, 0.0000000E+000
 1.6000000E+000, 3.3269166E+001, 6.8358510E+002, 6.8358510E+002, 1.5050000E+000, 0.0000000E+000
 1.8000000E+000, 3.3256409E+001, 6.8012664E+002, 6.8012664E+002, 1.7050000E+000, 0.0000000E+000
 2.0000000E+000, 3.3249292E+001, 6.7665833E+002, 6.7665833E+002, 1.9050000E+000, 0.0000000E+000
 2.2100000E+000, 3.3245270E+001, 6.7309209E+002, 6.7309209E+002, 2.1100000E+000, 0.0000000E+000
 2.4100000E+000, 3.3243062E+001, 6.6951403E+002, 6.6951403E+002, 2.3150000E+000, 0.0000000E+000
 2.6100000E+000, 3.3241883E+001, 6.6601130E+002, 6.6601130E+002, 2.5150000E+000, 0.0000000E+000
 2.8100000E+000, 3.3241228E+001, 6.6249654E+002, 6.6249654E+002, 2.7150000E+000, 0.0000000E+000
 3.0100000E+000, 3.3240862E+001, 6.5896952E+002, 6.5896952E+002, 2.9150000E+000, 0.0000000E+000
 3.2100000E+000, 3.3240654E+001, 6.5543005E+002, 6.5543005E+002, 3.1150000E+000, 0.0000000E+000
 3.4100000E+000, 3.3240530E+001, 6.5187793E+002, 6.5187793E+002, 3.3150000E+000, 0.0000000E+000
 3.6100000E+000, 3.3240454E+001, 6.4831300E+002, 6.4831300E+002, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 3.3240401E+001, 6.4473507E+002, 6.4473507E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 3.3240362E+001, 6.4114396E+002, 6.4114396E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 3.3240330E+001, 6.3753950E+002, 6.3753950E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 3.3240301E+001, 6.3392151E+002, 6.3392151E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 3.3240274E+001, 6.3028979E+002, 6.3028979E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 3.3240247E+001, 6.2664415E+002, 6.2664415E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 3.3240221E+001, 6.2298440E+002, 6.2298440E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 3.3240195E+001, 6.1931034E+002, 6.2298440E+002, 4.9150000E+000, 2.2799577E-008
 5.4100000E+000, 3.3240169E+001, 6.1562175E+002, 6.2298440E+002, 4.9150000E+000, 2.2776755E-008
 5.6100000E+000, 3.3240143E+001, 6.1191844E+002, 6.2298440E+002, 4.9150000E+000, 2.2753789E-008
 5.8100000E+000, 3.3240116E+001, 6.0820019E+002, 6.2298440E+002, 4.9150000E+000, 2.2730705E-008
 6.0100000E+000, 3.3240089E+001, 6.0446676E+002, 6.2298440E+002, 4.9150000E+000, 2.2707507E-008
 6.2100000E+000, 3.3240062E+001, 6.0071795E+002, 6.2298440E+002, 4.9150000E+000, 2.2684196E-008
 6.4100000E+000, 3.3240034E+001, 5.9695350E+002, 6.2298440E+002, 4.9150000E+000, 2.2660772E-008
 6.6100000E+000, 3.3240006E+001, 5.9317320E+002, 6.2298440E+002, 4.9150000E+000, 2.2637233E-008
 6.8100000E+000, 3.3239978E+001, 5.8937678E+002, 6.2298440E+002, 4.9150000E+000, 2.2613578E-008
 7.0100000E+000, 3.3239949E+001, 5.8556400E+002, 6.2298440E+002, 4.9150000E+000, 2.2589805E-008
 7.2100000E+000, 3.3239920E+001, 5.8173459E+002, 6.2298440E+002, 4.9150000E+000, 2.2565914E-008
 7.4100000E+000, 3.3239891E+001, 5.7788830E+002, 6.2298440E+002, 4.9150000E+000, 2.2541901E-008
 7.6100000E+000, 3.3239861E+001, 5.7402485E+002, 6.2298440E+002, 4.9150000E+000, 2.2517766E-008
 7.8100000E+000, 3.3239831E+001, 5.7014396E+002, 6.2298440E+002, 4.9150000E+000, 2.2493507E-008
 8.0100000E+000, 3.3239801E+001, 5.6624534E+002, 6.2298440E+002, 4.9150000E+000, 2.2469121E-008
 8.2100000E+000, 3.3239770E+001, 5.6232869E+002, 6.2298440E+002, 4.9150000E+000, 2.2444608E-008
 8.4100000E+000, 3.3239739E+001, 5.5839370E+002, 6.2298440E+002, 4.9150000E+000, 2.2419965E-008
 8.6100000E+000, 3.3239707E+001, 5.5444008E+002, 6.2298440E+002, 4.9150000E+000, 2.2395191E-008
 8.8100000E+000, 3.3239675E+001, 5.5046748E+002, 6.2298440E+002, 4.9150000E+000, 2.2370283E-008
 9.0100000E+000, 3.3239643E+001, 5.4647557E+002, 6.2298440E+002, 4.9150000E+000, 2.2345239E-008
 9.2100000E+000, 3.3239610E+001, 5.4246402E+002, 6.2298440E+002, 4.9150000E+000, 2.2320057E-008
 9.4100000E+000, 3.3239577E+001, 5.3843246E+002, 6.2298440E+002, 4.9150000E+000, 2.2294735E-008
 9.6100000E+000, 3.3239543E+001, 5.3438054E+002, 6.2298440E+002, 4.9150000E+000, 2.2269272E-008
 9.8100000E+000, 3.3239509E+001, 5.3030787E+002, 6.2298440E+002, 4.9150000E+000, 2.2243663E-008
 1.0010000E+001, 3.3239474E+001, 5.2621407E+002, 6.2298440E+002, 4.9150000E+000, 2.2217908E-008
 1.0210000E+001, 3.3239439E+001, 5.2209873E+002, 6.2298440E+002, 4.9150000E+000, 2.2192003E-008
 1.0410000E+001, 3.3239403E+001, 5.1796143E+002, 6.2298440E+002, 4.9150000E+000, 2.2165947E-008
 1.0610000E+001, 3.3239367E+001, 5.1380176E+002, 6.2298440E+002, 4.9150000E+000, 2.2139737E-008
 1.0810000E+001, 3.3239330E+001, 5.0961927E+002, 6.2298440E+002, 4.9150000E+000, 2.2113369E-008
 1.1010000E+001, 3.3239292E+001, 5.0541349E+002, 6.2298440E+002, 4.9150000E+000, 2.2086842E-008
 1.1210000E+001, 3.3239255E+001, 5.0118396E+002, 6.2298440E+002, 4.9150000E+000, 2.2060153E-008
 1.1410000E+001, 3.3239216E+001, 4.9693017E+002, 6.2298440E+002, 4.9150000E+000, 2.2033298E-008
 1.1610000E+001, 3.3239177E+001, 4.9265164E+002, 6.2298440E+002, 4.9150000E+000, 2.2006274E-008
 1.1810000E+001, 3.3239137E+001, 4.8834781E+002, 6.2298440E+002, 4.9150000E+000, 2.1979080E-008
 1.2010000E+001, 3.3239097E+001, 4.8401816E+002, 6.2298440E+002, 4.9150000E+000, 2.1951711E-008
 1.2210000E+001, 3.3239056E+001, 4.7966210E+002, 6.2298440E+002, 4.9150000E+000, 2.1924164E-008
 1.2410000E+001, 3.3239014E+001, 4.7527906E+002, 6.2298440E+002, 4.9150000E+000, 2.1896436E-008
 1.2610000E+001, 3.3238971E+001, 4.7086842E+002, 6.2298440E+002, 4.9150000E+000, 2.1868523E-008
 1.2810000E+001, 3.3238928E+001, 4.6642954E+002, 6.2298440E+002, 4.9150000E+000, 2.1840422E-008
 1.3010000E+001, 3.3238884E+001, 4.6196177E+002, 6.2298440E+002, 4.9150000E+000, 2.1812130E-008
 1.3210000E+001, 3.3238839E+001, 4.5746441E+002, 6.2298440E+002, 4.9150000E+000, 2.1783641E-008
 1.3410000E+001, 3.3238794E+001, 4.5293674E+002, 6.2298440E+002, 4.9150000E+000, 2.1754952E-008
 1.3610000E+001, 3.3238747E+001, 4.4837803E+002, 6.2298440E+002, 4.9150000E+000, 2.1726060E-008
 1.3810000E+001, 3.3238700E+001, 4.4378748E+002, 6.2298440E+002, 4.9150000E+000, 2.1696959E-008
 1.4010000E+001, 3.3238652E+001, 4.3916430E+002, 6.2298440E+002, 4.9150000E+000, 2.1667646E-008
 1.4210000E+001, 3.3238603E+001, 4.3450762E+002, 6.2298440E+002, 4.9150000E+000, 2.1638115E-008
 1.4410000E+001, 3.3238553E+001, 4.2981657E+002, 6.2298440E+002, 4.9150000E+000, 2.1608363E-008
 1.4610000E+001, 3.3238501E+001, 4.2509021E+002, 6.2298440E+002, 4.9150000E+000, 2.1578383E-008
 1.4810000E+001, 3.3238449E+001, 4.2032756E+002, 6.2298440E+002, 4.9150000E+000, 2.1548171E-008
 1.5010000E+001, 3.3238396E+001, 4.1552763E+002, 6.2298440E+002, 4.9150000E+000, 2.1517721E-008
 1.5210000E+001, 3.3238342E+001, 4.1068932E+002, 6.2298440E+002, 4.9150000E+000, 2.1487029E-008
 1.5410000E+001, 3.3238286E+001, 4.0581153E+002, 6.2298440E+002, 4.9150000E+000, 2.1456087E-008
 1.5610000E+001, 3.3238229E+001, 4.0089307E+002, 6.2298440E+002, 4.9150000E+000, 2.1424890E-008
 1.5810000E+001, 3.3238171E+001, 3.9593270E+002, 6.2298440E+002, 4.9150000E+000, 2.1393431E-008
 1.6010000E+001, 3.3238112E+001, 3.9092911E+002, 6.2298440E+002, 4.9150000E+000, 2.1361705E-008
 1.6210000E+001, 3.3238051E+001, 3.8588094E+002, 6.2298440E+002, 4.9150000E+000, 2.1329703E-008
 1.6410000E+001, 3.3237989E+001, 3.8078672E+002, 6.2298440E+002, 4.9150000E+000, 2.1297419E-008
 1.6610000E+001, 3.3237925E+001, 3.7564492E+002, 6.2298440E+002, 4.9150000E+000, 2.1264845E-008
 1.6810000E+001, 3.3237859E+001, 3.7045392E+002, 6.2298440E+002, 4.9150000E+000, 2.1231973E-008
 1.7010000E+001, 3.3237792E+001, 3.6521198E+002, 6.2298440E+002, 4.9150000E+000, 2.1198795E-008
 1.7210000E+001, 3.3237723E+001, 3.5991728E+002, 6.2298440E+002, 4.9150000E+000, 2.1165301E-008
 1.7410000E+001, 3.3237653E+001, 3.5456788E+002, 6.2298440E+002, 4.9150000E+000, 2.1131483E-008
