s,C,mu-m,mu-m,s,m2/s
 5.0100000E+000, 2.7346802E+001, 4.1454846E+002, 4.1454846E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 2.7346812E+001, 4.1263177E+002, 4.1454846E+002, 4.9150000E+000, 7.9240260E-009
 5.4100000E+000, 2.7346822E+001, 4.1070776E+002, 4.1454846E+002, 4.9150000E+000, 7.9207354E-009
 5.6100000E+000, 2.7346833E+001, 4.0877631E+002, 4.1454846E+002, 4.9150000E+000, 7.9174179E-009
 5.8100000E+000, 2.7346844E+001, 4.0683733E+002, 4.1454846E+002, 4.9150000E+000, 7.9140832E-009
 6.0100000E+000, 2.7346854E+001, 4.0489073E+002, 4.1454846E+002, 4.9150000E+000, 7.9107332E-009
 6.2100000E+000, 2.7346865E+001, 4.0293640E+002, 4.1454846E+002, 4.9150000E+000, 7.9073684E-009
 6.4100000E+000, 2.7346876E+001, 4.0097425E+002, 4.1454846E+002, 4.9150000E+000, 7.9039889E-009
 6.6100000E+000, 2.7346888E+001, 3.9900417E+002, 4.1454846E+002, 4.9150000E+000, 7.9005947E-009
 6.8100000E+000, 2.7346899E+001, 3.9702605E+002, 4.1454846E+002, 4.9150000E+000, 7.8971856E-009
 7.0100000E+000, 2.7346910E+001, 3.9503978E+002, 4.1454846E+002, 4.9150000E+000, 7.8937615E-009
 7.2100000E+000, 2.7346922E+001, 3.9304525E+002, 4.1454846E+002, 4.9150000E+000, 7.8903224E-009
 7.4100000E+000, 2.7346933E+001, 3.9104236E+002, 4.1454846E+002, 4.9150000E+000, 7.8868679E-009
 7.6100000E+000, 2.7346945E+001, 3.8903097E+002, 4.1454846E+002, 4.9150000E+000, 7.8833981E-009
 7.8100000E+000, 2.7346957E+001, 3.8701097E+002, 4.1454846E+002, 4.9150000E+000, 7.8799126E-009
 8.0100000E+000, 2.7346968E+001, 3.8498224E+002, 4.1454846E+002, 4.9150000E+000, 7.8764113E-009
 8.2100000E+000, 2.7346980E+001, 3.8294465E+002, 4.1454846E+002, 4.9150000E+000, 7.8728940E-009
 8.4100000E+000, 2.7346993E+001, 3.8089807E+002, 4.1454846E+002, 4.9150000E+000, 7.8693605E-009
 8.6100000E+000, 2.7347005E+001, 3.7884237E+002, 4.1454846E+002, 4.9150000E+000, 7.8658106E-009
 8.8100000E+000, 2.7347017E+001, 3.7677742E+002, 4.1454846E+002, 4.9150000E+000, 7.8622442E-009
 9.0100000E+000, 2.7347029E+001, 3.7470308E+002, 4.1454846E+002, 4.9150000E+000, 7.8586609E-009
 9.2100000E+000, 2.7347042E+001, 3.7261920E+002, 4.1454846E+002, 4.9150000E+000, 7.8550605E-009
 9.4100000E+000, 2.7347055E+001, 3.7052563E+002, 4.1454846E+002, 4.9150000E+000, 7.8514429E-009
 9.6100000E+000, 2.7347067E+001, 3.6842224E+002, 4.1454846E+002, 4.9150000E+000, 7.8478078E-009
 9.8100000E+000, 2.7347080E+001, 3.6630887E+002, 4.1454846E+002, 4.9150000E+000, 7.8441550E-009
 1.0010000E+001, 2.7347093E+001, 3.6418535E+002, 4.1454846E+002, 4.9150000E+000, 7.8404843E-009
 1.0210000E+001, 2.7347106E+001, 3.6205152E+002, 4.1454846E+002, 4.9150000E+000, 7.8367953E-009
 1.0410000E+001, 2.7347120E+001, 3.5990723E+002, 4.1454846E+002, 4.9150000E+000, 7.8330879E-009
 1.0610000E+001, 2.7347133E+001, 3.5775229E+002, 4.1454846E+002, 4.9150000E+000, 7.8293617E-009
 1.0810000E+001, 2.7347146E+001, 3.5558654E+002, 4.1454846E+002, 4.9150000E+000, 7.8256166E-009
 1.1010000E+001, 2.7347160E+001, 3.5340979E+002, 4.1454846E+002, 4.9150000E+000, 7.8218522E-009
 1.1210000E+001, 2.7347174E+001, 3.5122185E+002, 4.1454846E+002, 4.9150000E+000, 7.8180683E-009
