s,C,mu-m,mu-m,s,m2/s
 6.0100000E+000, 7.7991265E+000, 9.4208952E+002, 9.4208952E+002, 5.9150000E+000, 0.0000000E+000
 6.2100000E+000, 7.8003266E+000, 9.4168353E+002, 9.4168353E+002, 6.1150000E+000, 0.0000000E+000
 6.4100000E+000, 7.8014192E+000, 9.4127738E+002, 9.4127738E+002, 6.3150000E+000, 0.0000000E+000
 6.6100000E+000, 7.8024137E+000, 9.4087110E+002, 9.4087110E+002, 6.5150000E+000, 0.0000000E+000
 6.8100000E+000, 7.8033191E+000, 9.4046467E+002, 9.4046467E+002, 6.7150000E+000, 0.0000000E+000
 7.0100000E+000, 7.8041432E+000, 9.4005810E+002, 9.4005810E+002, 6.9150000E+000, 0.0000000E+000
 7.2100000E+000, 7.8048933E+000, 9.3965139E+002, 9.3965139E+002, 7.1150000E+000, 0.0000000E+000
 7.4100000E+000, 7.8055762E+000, 9.3924454E+002, 9.3924454E+002, 7.3150000E+000, 0.0000000E+000
 7.6100000E+000, 7.8061977E+000, 9.3883756E+002, 9.3883756E+002, 7.5150000E+000, 0.0000000E+000
 7.8100000E+000, 7.8067635E+000, 9.3843045E+002, 9.3843045E+002, 7.7150000E+000, 0.0000000E+000
 8.0100000E+000, 7.8072786E+000, 9.3802320E+002, 9.3802320E+002, 7.9150000E+000, 0.0000000E+000
 8.2100000E+000, 7.8077474E+000, 9.3761582E+002, 9.3761582E+002, 8.1150000E+000, 0.0000000E+000
 8.4100000E+000, 7.8081742E+000, 9.3720831E+002, 9.3720831E+002, 8.3150000E+000, 0.0000000E+000
 8.6100000E+000, 7.8085628E+000, 9.3680067E+002, 9.3680067E+002, 8.5150000E+000, 0.0000000E+000
 8.8100000E+000, 7.8089166E+000, 9.3639290E+002, 9.3639290E+002, 8.7150000E+000, 0.0000000E+000
 9.0100000E+000, 7.8092387E+000, 9.3598501E+002, 9.3598501E+002, 8.9150000E+000, 0.0000000E+000
 9.2100000E+000, 7.8095320E+000, 9.3557698E+002, 9.3557698E+002, 9.1150000E+000, 0.0000000E+000
 9.4100000E+000, 7.8097991E+000, 9.3516883E+002, 9.3516883E+002, 9.3150000E+000, 0.0000000E+000
 9.6100000E+000, 7.8100424E+000, 9.3476056E+002, 9.3476056E+002, 9.5150000E+000, 0.0000000E+000
 9.8100000E+000, 7.8102640E+000, 9.3435215E+002, 9.3435215E+002, 9.7150000E+000, 0.0000000E+000
 1.0010000E+001, 7.8104659E+000, 9.3394362E+002, 9.3394362E+002, 9.9150000E+000, 0.0000000E+000
 1.0210000E+001, 7.8106499E+000, 9.3353497E+002, 9.3394362E+002, 9.9150000E+000, 3.8155105E-009
 1.0410000E+001, 7.8108176E+000, 9.3312619E+002, 9.3394362E+002, 9.9150000E+000, 3.8152674E-009
 1.0610000E+001, 7.8109704E+000, 9.3271728E+002, 9.3394362E+002, 9.9150000E+000, 3.8150167E-009
 1.0810000E+001, 7.8111098E+000, 9.3230826E+002, 9.3394362E+002, 9.9150000E+000, 3.8147631E-009
 1.1010000E+001, 7.8112369E+000, 9.3189910E+002, 9.3394362E+002, 9.9150000E+000, 3.8145078E-009
 1.1210000E+001, 7.8113529E+000, 9.3148983E+002, 9.3394362E+002, 9.9150000E+000, 3.8142511E-009
 1.1410000E+001, 7.8114588E+000, 9.3108042E+002, 9.3394362E+002, 9.9150000E+000, 3.8139933E-009
 1.1610000E+001, 7.8115555E+000, 9.3067090E+002, 9.3394362E+002, 9.9150000E+000, 3.8137344E-009
 1.1810000E+001, 7.8116438E+000, 9.3026125E+002, 9.3394362E+002, 9.9150000E+000, 3.8134746E-009
 1.2010000E+001, 7.8117245E+000, 9.2985148E+002, 9.3394362E+002, 9.9150000E+000, 3.8132138E-009
 1.2210000E+001, 7.8117983E+000, 9.2944158E+002, 9.3394362E+002, 9.9150000E+000, 3.8129523E-009
 1.2410000E+001, 7.8118658E+000, 9.2903156E+002, 9.3394362E+002, 9.9150000E+000, 3.8126900E-009
 1.2610000E+001, 7.8119276E+000, 9.2862142E+002, 9.3394362E+002, 9.9150000E+000, 3.8124270E-009
 1.2810000E+001, 7.8119843E+000, 9.2821115E+002, 9.3394362E+002, 9.9150000E+000, 3.8121634E-009
 1.3010000E+001, 7.8120362E+000, 9.2780076E+002, 9.3394362E+002, 9.9150000E+000, 3.8118991E-009
 1.3210000E+001, 7.8120839E+000, 9.2739024E+002, 9.3394362E+002, 9.9150000E+000, 3.8116342E-009
 1.3410000E+001, 7.8121277E+000, 9.2697960E+002, 9.3394362E+002, 9.9150000E+000, 3.8113687E-009
 1.3610000E+001, 7.8121679E+000, 9.2656884E+002, 9.3394362E+002, 9.9150000E+000, 3.8111027E-009
 1.3810000E+001, 7.8122050E+000, 9.2615796E+002, 9.3394362E+002, 9.9150000E+000, 3.8108362E-009
 1.4010000E+001, 7.8122391E+000, 9.2574695E+002, 9.3394362E+002, 9.9150000E+000, 3.8105693E-009
 1.4210000E+001, 7.8122706E+000, 9.2533581E+002, 9.3394362E+002, 9.9150000E+000, 3.8103019E-009
 1.4410000E+001, 7.8122997E+000, 9.2492456E+002, 9.3394362E+002, 9.9150000E+000, 3.8100340E-009
 1.4610000E+001, 7.8123266E+000, 9.2451317E+002, 9.3394362E+002, 9.9150000E+000, 3.8097658E-009
 1.4810000E+001, 7.8123516E+000, 9.2410167E+002, 9.3394362E+002, 9.9150000E+000, 3.8094972E-009
 1.5000000E+001, 7.8123742E+000, 9.2370033E+002, 9.3394362E+002, 9.9150000E+000, 3.8092416E-009
