s,C,mu-m,mu-m,s,m2/s
 3.8100000E+000, 7.1941999E+000, 9.4241211E+002, 9.4241211E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 7.1969601E+000, 9.4178228E+002, 9.4178228E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 7.1993381E+000, 9.4115209E+002, 9.4115209E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 7.2013865E+000, 9.4052156E+002, 9.4052156E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 7.2031510E+000, 9.3989069E+002, 9.3989069E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 7.2046707E+000, 9.3925951E+002, 9.3925951E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 7.2059795E+000, 9.3862801E+002, 9.3862801E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 7.2071065E+000, 9.3799620E+002, 9.3799620E+002, 5.1150000E+000, 0.0000000E+000
 5.4100000E+000, 7.2080770E+000, 9.3736410E+002, 9.3736410E+002, 5.3150000E+000, 0.0000000E+000
 5.6100000E+000, 7.2089127E+000, 9.3673170E+002, 9.3673170E+002, 5.5150000E+000, 0.0000000E+000
 5.8100000E+000, 7.2096322E+000, 9.3609901E+002, 9.3609901E+002, 5.7150000E+000, 0.0000000E+000
 6.0100000E+000, 7.2102519E+000, 9.3546603E+002, 9.3546603E+002, 5.9150000E+000, 0.0000000E+000
 6.2100000E+000, 7.2107854E+000, 9.3483277E+002, 9.3483277E+002, 6.1150000E+000, 0.0000000E+000
 6.4100000E+000, 7.2112450E+000, 9.3419923E+002, 9.3419923E+002, 6.3150000E+000, 0.0000000E+000
 6.6100000E+000, 7.2116408E+000, 9.3356541E+002, 9.3356541E+002, 6.5150000E+000, 0.0000000E+000
 6.8100000E+000, 7.2119817E+000, 9.3293131E+002, 9.3293131E+002, 6.7150000E+000, 0.0000000E+000
 7.0100000E+000, 7.2122755E+000, 9.3229694E+002, 9.3229694E+002, 6.9150000E+000, 0.0000000E+000
 7.2100000E+000, 7.2125287E+000, 9.3166230E+002, 9.3166230E+002, 7.1150000E+000, 0.0000000E+000
 7.4100000E+000, 7.2127471E+000, 9.3102739E+002, 9.3102739E+002, 7.3150000E+000, 0.0000000E+000
 7.6100000E+000, 7.2129354E+000, 9.3039220E+002, 9.3039220E+002, 7.5150000E+000, 0.0000000E+000
 7.8100000E+000, 7.2130980E+000, 9.2975674E+002, 9.2975674E+002, 7.7150000E+000, 0.0000000E+000
 8.0100000E+000, 7.2132384E+000, 9.2912102E+002, 9.2912102E+002, 7.9150000E+000, 0.0000000E+000
 8.2100000E+000, 7.2133598E+000, 9.2848502E+002, 9.2848502E+002, 8.1150000E+000, 0.0000000E+000
 8.4100000E+000, 7.2134648E+000, 9.2784875E+002, 9.2784875E+002, 8.3150000E+000, 0.0000000E+000
 8.6100000E+000, 7.2135557E+000, 9.2721222E+002, 9.2721222E+002, 8.5150000E+000, 0.0000000E+000
 8.8100000E+000, 7.2136346E+000, 9.2657542E+002, 9.2657542E+002, 8.7150000E+000, 0.0000000E+000
 9.0100000E+000, 7.2137031E+000, 9.2593834E+002, 9.2593834E+002, 8.9150000E+000, 0.0000000E+000
 9.2100000E+000, 7.2137627E+000, 9.2530100E+002, 9.2530100E+002, 9.1150000E+000, 0.0000000E+000
 9.4100000E+000, 7.2138146E+000, 9.2466339E+002, 9.2466339E+002, 9.3150000E+000, 0.0000000E+000
 9.6100000E+000, 7.2138600E+000, 9.2402551E+002, 9.2402551E+002, 9.5150000E+000, 0.0000000E+000
 9.8100000E+000, 7.2138998E+000, 9.2338735E+002, 9.2338735E+002, 9.7150000E+000, 0.0000000E+000
 1.0010000E+001, 7.2139348E+000, 9.2274893E+002, 9.2274893E+002, 9.9150000E+000, 0.0000000E+000
 1.0210000E+001, 7.2139656E+000, 9.2211024E+002, 9.2274893E+002, 9.9150000E+000, 5.8906897E-009
 1.0410000E+001, 7.2139928E+000, 9.2147128E+002, 9.2274893E+002, 9.9150000E+000, 5.8899097E-009
 1.0610000E+001, 7.2140170E+000, 9.2083205E+002, 9.2274893E+002, 9.9150000E+000, 5.8891191E-009
 1.0810000E+001, 7.2140386E+000, 9.2019255E+002, 9.2274893E+002, 9.9150000E+000, 5.8883253E-009
 1.1010000E+001, 7.2140580E+000, 9.1955277E+002, 9.2274893E+002, 9.9150000E+000, 5.8875298E-009
 1.1210000E+001, 7.2140754E+000, 9.1891273E+002, 9.2274893E+002, 9.9150000E+000, 5.8867331E-009
 1.1410000E+001, 7.2140912E+000, 9.1827241E+002, 9.2274893E+002, 9.9150000E+000, 5.8859355E-009
 1.1610000E+001, 7.2141056E+000, 9.1763182E+002, 9.2274893E+002, 9.9150000E+000, 5.8851371E-009
 1.1810000E+001, 7.2141188E+000, 9.1699096E+002, 9.2274893E+002, 9.9150000E+000, 5.8843379E-009
 1.2010000E+001, 7.2141310E+000, 9.1634982E+002, 9.2274893E+002, 9.9150000E+000, 5.8835381E-009
 1.2210000E+001, 7.2141423E+000, 9.1570841E+002, 9.2274893E+002, 9.9150000E+000, 5.8827377E-009
 1.2410000E+001, 7.2141528E+000, 9.1506673E+002, 9.2274893E+002, 9.9150000E+000, 5.8819366E-009
 1.2610000E+001, 7.2141627E+000, 9.1442477E+002, 9.2274893E+002, 9.9150000E+000, 5.8811350E-009
 1.2810000E+001, 7.2141721E+000, 9.1378254E+002, 9.2274893E+002, 9.9150000E+000, 5.8803328E-009
 1.3010000E+001, 7.2141810E+000, 9.1314003E+002, 9.2274893E+002, 9.9150000E+000, 5.8795301E-009
 1.3210000E+001, 7.2141894E+000, 9.1249725E+002, 9.2274893E+002, 9.9150000E+000, 5.8787268E-009
 1.3410000E+001, 7.2141976E+000, 9.1185419E+002, 9.2274893E+002, 9.9150000E+000, 5.8779231E-009
 1.3610000E+001, 7.2142054E+000, 9.1121085E+002, 9.2274893E+002, 9.9150000E+000, 5.8771188E-009
 1.3810000E+001, 7.2142130E+000, 9.1056724E+002, 9.2274893E+002, 9.9150000E+000, 5.8763140E-009
 1.4010000E+001, 7.2142204E+000, 9.0992335E+002, 9.2274893E+002, 9.9150000E+000, 5.8755087E-009
 1.4210000E+001, 7.2142276E+000, 9.0927918E+002, 9.2274893E+002, 9.9150000E+000, 5.8747030E-009
 1.4410000E+001, 7.2142347E+000, 9.0863474E+002, 9.2274893E+002, 9.9150000E+000, 5.8738968E-009
 1.4610000E+001, 7.2142416E+000, 9.0799001E+002, 9.2274893E+002, 9.9150000E+000, 5.8730901E-009
 1.4810000E+001, 7.2142484E+000, 9.0734501E+002, 9.2274893E+002, 9.9150000E+000, 5.8722829E-009
 1.5000000E+001, 7.2142550E+000, 9.0671586E+002, 9.2274893E+002, 9.9150000E+000, 5.8715156E-009
