s,C,mu-m,mu-m,s,m2/s
 3.8100000E+000, 5.5794766E+000, 9.4420401E+002, 9.4420401E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 5.5801025E+000, 9.4367128E+002, 9.4367128E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 5.5806503E+000, 9.4313833E+002, 9.4313833E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 5.5811299E+000, 9.4260519E+002, 9.4260519E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 5.5815498E+000, 9.4207184E+002, 9.4207184E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 5.5819174E+000, 9.4153830E+002, 9.4153830E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 5.5822392E+000, 9.4100456E+002, 9.4100456E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 5.5825211E+000, 9.4047062E+002, 9.4047062E+002, 5.1150000E+000, 0.0000000E+000
 5.4100000E+000, 5.5827679E+000, 9.3993649E+002, 9.3993649E+002, 5.3150000E+000, 0.0000000E+000
 5.6100000E+000, 5.5829841E+000, 9.3940217E+002, 9.3940217E+002, 5.5150000E+000, 0.0000000E+000
 5.8100000E+000, 5.5831735E+000, 9.3886765E+002, 9.3886765E+002, 5.7150000E+000, 0.0000000E+000
 6.0100000E+000, 5.5833395E+000, 9.3833294E+002, 9.3833294E+002, 5.9150000E+000, 0.0000000E+000
 6.2100000E+000, 5.5834850E+000, 9.3779803E+002, 9.3779803E+002, 6.1150000E+000, 0.0000000E+000
 6.4100000E+000, 5.5836126E+000, 9.3726294E+002, 9.3726294E+002, 6.3150000E+000, 0.0000000E+000
 6.6100000E+000, 5.5837246E+000, 9.3672765E+002, 9.3672765E+002, 6.5150000E+000, 0.0000000E+000
 6.8100000E+000, 5.5838229E+000, 9.3619217E+002, 9.3619217E+002, 6.7150000E+000, 0.0000000E+000
 7.0100000E+000, 5.5839092E+000, 9.3565650E+002, 9.3565650E+002, 6.9150000E+000, 0.0000000E+000
 7.2100000E+000, 5.5839851E+000, 9.3512064E+002, 9.3512064E+002, 7.1150000E+000, 0.0000000E+000
 7.4100000E+000, 5.5840519E+000, 9.3458459E+002, 9.3458459E+002, 7.3150000E+000, 0.0000000E+000
 7.6100000E+000, 5.5841107E+000, 9.3404835E+002, 9.3404835E+002, 7.5150000E+000, 0.0000000E+000
 7.8100000E+000, 5.5841625E+000, 9.3351192E+002, 9.3351192E+002, 7.7150000E+000, 0.0000000E+000
 8.0100000E+000, 5.5842083E+000, 9.3297530E+002, 9.3297530E+002, 7.9150000E+000, 0.0000000E+000
 8.2100000E+000, 5.5842487E+000, 9.3243848E+002, 9.3243848E+002, 8.1150000E+000, 0.0000000E+000
 8.4100000E+000, 5.5842845E+000, 9.3190148E+002, 9.3190148E+002, 8.3150000E+000, 0.0000000E+000
 8.6100000E+000, 5.5843163E+000, 9.3136428E+002, 9.3136428E+002, 8.5150000E+000, 0.0000000E+000
 8.8100000E+000, 5.5843445E+000, 9.3082690E+002, 9.3082690E+002, 8.7150000E+000, 0.0000000E+000
 9.0100000E+000, 5.5843697E+000, 9.3028932E+002, 9.3028932E+002, 8.9150000E+000, 0.0000000E+000
 9.2100000E+000, 5.5843922E+000, 9.2975155E+002, 9.2975155E+002, 9.1150000E+000, 0.0000000E+000
 9.4100000E+000, 5.5844123E+000, 9.2921359E+002, 9.2921359E+002, 9.3150000E+000, 0.0000000E+000
 9.6100000E+000, 5.5844304E+000, 9.2867543E+002, 9.2867543E+002, 9.5150000E+000, 0.0000000E+000
 9.8100000E+000, 5.5844466E+000, 9.2813709E+002, 9.2813709E+002, 9.7150000E+000, 0.0000000E+000
 1.0010000E+001, 5.5844614E+000, 9.2759855E+002, 9.2759855E+002, 9.9150000E+000, 0.0000000E+000
 1.0210000E+001, 5.5844748E+000, 9.2705982E+002, 9.2759855E+002, 9.9150000E+000, 4.9952471E-009
 1.0410000E+001, 5.5844870E+000, 9.2652090E+002, 9.2759855E+002, 9.9150000E+000, 4.9947007E-009
 1.0610000E+001, 5.5844981E+000, 9.2598178E+002, 9.2759855E+002, 9.9150000E+000, 4.9941456E-009
 1.0810000E+001, 5.5845084E+000, 9.2544247E+002, 9.2759855E+002, 9.9150000E+000, 4.9935880E-009
 1.1010000E+001, 5.5845179E+000, 9.2490297E+002, 9.2759855E+002, 9.9150000E+000, 4.9930294E-009
 1.1210000E+001, 5.5845267E+000, 9.2436327E+002, 9.2759855E+002, 9.9150000E+000, 4.9924699E-009
 1.1410000E+001, 5.5845349E+000, 9.2382338E+002, 9.2759855E+002, 9.9150000E+000, 4.9919099E-009
 1.1610000E+001, 5.5845426E+000, 9.2328330E+002, 9.2759855E+002, 9.9150000E+000, 4.9913495E-009
 1.1810000E+001, 5.5845498E+000, 9.2274302E+002, 9.2759855E+002, 9.9150000E+000, 4.9907887E-009
 1.2010000E+001, 5.5845567E+000, 9.2220255E+002, 9.2759855E+002, 9.9150000E+000, 4.9902275E-009
 1.2210000E+001, 5.5845632E+000, 9.2166188E+002, 9.2759855E+002, 9.9150000E+000, 4.9896659E-009
 1.2410000E+001, 5.5845694E+000, 9.2112102E+002, 9.2759855E+002, 9.9150000E+000, 4.9891040E-009
 1.2610000E+001, 5.5845754E+000, 9.2057996E+002, 9.2759855E+002, 9.9150000E+000, 4.9885418E-009
 1.2810000E+001, 5.5845811E+000, 9.2003871E+002, 9.2759855E+002, 9.9150000E+000, 4.9879793E-009
 1.3010000E+001, 5.5845867E+000, 9.1949726E+002, 9.2759855E+002, 9.9150000E+000, 4.9874165E-009
 1.3210000E+001, 5.5845921E+000, 9.1895562E+002, 9.2759855E+002, 9.9150000E+000, 4.9868534E-009
 1.3410000E+001, 5.5845973E+000, 9.1841377E+002, 9.2759855E+002, 9.9150000E+000, 4.9862900E-009
 1.3610000E+001, 5.5846024E+000, 9.1787174E+002, 9.2759855E+002, 9.9150000E+000, 4.9857264E-009
 1.3810000E+001, 5.5846074E+000, 9.1732950E+002, 9.2759855E+002, 9.9150000E+000, 4.9851624E-009
 1.4010000E+001, 5.5846123E+000, 9.1678707E+002, 9.2759855E+002, 9.9150000E+000, 4.9845982E-009
 1.4210000E+001, 5.5846172E+000, 9.1624444E+002, 9.2759855E+002, 9.9150000E+000, 4.9840337E-009
 1.4410000E+001, 5.5846219E+000, 9.1570161E+002, 9.2759855E+002, 9.9150000E+000, 4.9834689E-009
 1.4610000E+001, 5.5846266E+000, 9.1515859E+002, 9.2759855E+002, 9.9150000E+000, 4.9829039E-009
 1.4810000E+001, 5.5846313E+000, 9.1461537E+002, 9.2759855E+002, 9.9150000E+000, 4.9823386E-009
 1.5000000E+001, 5.5846357E+000, 9.1408553E+002, 9.2759855E+002, 9.9150000E+000, 4.9818013E-009
