s,C,mu-m,mu-m,s,m2/s
Time,"T","Diameter","Diameter_t","Timer2","dD2/dt"
 0.0000000E+000, 0.0000000E+000, 1.1000000E+003, 1.1000000E+003, 0.0000000E+000, 0.0000000E+000
 2.0000000E-001, 5.4900000E+000, 1.0988804E+003, 1.0988804E+003, 1.0500000E-001, 0.0000000E+000
 4.0000000E-001, 5.4900000E+000, 1.0966859E+003, 1.0966859E+003, 3.0500000E-001, 0.0000000E+000
 6.0000000E-001, 5.4900000E+000, 1.0944883E+003, 1.0944883E+003, 5.0500000E-001, 0.0000000E+000
 8.0000000E-001, 5.4900000E+000, 1.0922875E+003, 1.0922875E+003, 7.0500000E-001, 0.0000000E+000
 1.0000000E+000, 5.4900000E+000, 1.0900836E+003, 1.0900836E+003, 9.0500000E-001, 0.0000000E+000
 1.2000000E+000, 5.4900000E+000, 1.0878765E+003, 1.0878765E+003, 1.1050000E+000, 0.0000000E+000
 1.4000000E+000, 5.4900000E+000, 1.0856663E+003, 1.0856663E+003, 1.3050000E+000, 0.0000000E+000
 1.6000000E+000, 5.4900000E+000, 1.0834529E+003, 1.0834529E+003, 1.5050000E+000, 0.0000000E+000
 1.8000000E+000, 5.4900000E+000, 1.0812363E+003, 1.0812363E+003, 1.7050000E+000, 0.0000000E+000
 2.0000000E+000, 5.4900000E+000, 1.0790165E+003, 1.0790165E+003, 1.9050000E+000, 0.0000000E+000
 2.2100000E+000, 5.4900000E+000, 1.0767378E+003, 1.0767378E+003, 2.1100000E+000, 0.0000000E+000
 2.4100000E+000, 5.4900000E+000, 1.0744557E+003, 1.0744557E+003, 2.3150000E+000, 0.0000000E+000
 2.6100000E+000, 5.4900000E+000, 1.0722260E+003, 1.0722260E+003, 2.5150000E+000, 0.0000000E+000
 2.8100000E+000, 5.4900000E+000, 1.0699929E+003, 1.0699929E+003, 2.7150000E+000, 0.0000000E+000
 3.0100000E+000, 5.4900000E+000, 1.0677566E+003, 1.0677566E+003, 2.9150000E+000, 0.0000000E+000
 3.2100000E+000, 5.4900000E+000, 1.0655170E+003, 1.0655170E+003, 3.1150000E+000, 0.0000000E+000
 3.4100000E+000, 5.4900000E+000, 1.0632740E+003, 1.0632740E+003, 3.3150000E+000, 0.0000000E+000
 3.6100000E+000, 5.4900000E+000, 1.0610277E+003, 1.0610277E+003, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 5.4900000E+000, 1.0587779E+003, 1.0587779E+003, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 5.4900000E+000, 1.0565249E+003, 1.0565249E+003, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 5.4900000E+000, 1.0542683E+003, 1.0542683E+003, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 5.4900000E+000, 1.0520084E+003, 1.0520084E+003, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 5.4900000E+000, 1.0497450E+003, 1.0497450E+003, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 5.4900000E+000, 1.0474782E+003, 1.0474782E+003, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 5.4900000E+000, 1.0452079E+003, 1.0452079E+003, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 5.4900000E+000, 1.0429341E+003, 1.0452079E+003, 4.9150000E+000, 2.3733001E-008
 5.4100000E+000, 5.4900000E+000, 1.0406567E+003, 1.0452079E+003, 4.9150000E+000, 2.3725513E-008
 5.6100000E+000, 5.4900000E+000, 1.0383759E+003, 1.0452079E+003, 4.9150000E+000, 2.3717971E-008
 5.8100000E+000, 5.4900000E+000, 1.0360914E+003, 1.0452079E+003, 4.9150000E+000, 2.3710407E-008
 6.0100000E+000, 5.4900000E+000, 1.0338034E+003, 1.0452079E+003, 4.9150000E+000, 2.3702824E-008
 6.2100000E+000, 5.4900000E+000, 1.0315118E+003, 1.0452079E+003, 4.9150000E+000, 2.3695226E-008
 6.4100000E+000, 5.4900000E+000, 1.0292166E+003, 1.0452079E+003, 4.9150000E+000, 2.3687613E-008
 6.6100000E+000, 5.4900000E+000, 1.0269177E+003, 1.0452079E+003, 4.9150000E+000, 2.3679985E-008
 6.8100000E+000, 5.4900000E+000, 1.0246152E+003, 1.0452079E+003, 4.9150000E+000, 2.3672343E-008
 7.0100000E+000, 5.4900000E+000, 1.0223090E+003, 1.0452079E+003, 4.9150000E+000, 2.3664686E-008
 7.2100000E+000, 5.4900000E+000, 1.0199991E+003, 1.0452079E+003, 4.9150000E+000, 2.3657015E-008
 7.4100000E+000, 5.4900000E+000, 1.0176854E+003, 1.0452079E+003, 4.9150000E+000, 2.3649330E-008
 7.6100000E+000, 5.4900000E+000, 1.0153681E+003, 1.0452079E+003, 4.9150000E+000, 2.3641630E-008
