m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 4.013E+01, 2.000E-02, 2.060E+01,-1.058E+00
 6.860E-02, 4.014E+01, 6.865E-02, 2.014E+01,-1.040E+00
 1.172E-01, 4.102E+01, 1.173E-01, 1.996E+01,-1.037E+00
 1.658E-01, 4.241E+01, 1.659E-01, 1.995E+01,-1.030E+00
 2.144E-01, 4.367E+01, 2.146E-01, 2.000E+01,-1.022E+00
 2.630E-01, 4.623E+01, 2.632E-01, 2.006E+01,-1.013E+00
 3.116E-01, 5.029E+01, 3.119E-01, 2.010E+01,-1.006E+00
 3.602E-01, 5.446E+01, 3.605E-01, 2.013E+01,-9.919E-01
 4.088E-01, 5.840E+01, 4.092E-01, 2.016E+01,-9.623E-01
 4.574E-01, 6.267E+01, 4.578E-01, 2.017E+01,-9.423E-01
 5.060E-01, 6.669E+01, 5.065E-01, 2.017E+01,-9.268E-01
 5.547E-01, 7.154E+01, 5.551E-01, 2.018E+01,-8.978E-01
 6.033E-01, 7.811E+01, 6.038E-01, 2.020E+01,-8.548E-01
 6.519E-01, 8.617E+01, 6.524E-01, 2.023E+01,-8.116E-01
 7.005E-01, 9.810E+01, 7.011E-01, 2.026E+01,-7.673E-01
 7.491E-01, 1.107E+02, 7.497E-01, 2.032E+01,-7.029E-01
 7.977E-01, 1.206E+02, 7.984E-01, 2.058E+01,-6.454E-01
 8.463E-01, 1.245E+02, 8.470E-01, 2.373E+01,-5.963E-01
 8.949E-01, 1.253E+02, 8.957E-01, 3.834E+01,-3.427E-01
 9.435E-01, 1.285E+02, 9.443E-01, 6.593E+01, 1.448E-01
 9.921E-01, 1.326E+02, 9.930E-01, 8.874E+01, 4.740E-01
 1.041E+00, 1.357E+02, 1.042E+00, 1.058E+02, 7.847E-01
 1.089E+00, 1.375E+02, 1.090E+00, 1.188E+02, 9.915E-01
 1.138E+00, 1.380E+02, 1.139E+00, 1.256E+02, 1.168E+00
 1.187E+00, 1.383E+02, 1.188E+00, 1.281E+02, 1.240E+00
 1.235E+00, 1.388E+02, 1.236E+00, 1.290E+02, 1.290E+00
 1.284E+00, 1.397E+02, 1.285E+00, 1.297E+02, 1.391E+00
 1.332E+00, 1.403E+02, 1.334E+00, 1.306E+02, 1.453E+00
 1.381E+00, 1.405E+02, 1.382E+00, 1.317E+02, 1.490E+00
 1.430E+00, 1.403E+02, 1.431E+00, 1.334E+02, 1.564E+00
 1.478E+00, 1.398E+02, 1.479E+00, 1.350E+02, 1.627E+00
 1.527E+00, 1.398E+02, 1.528E+00, 1.361E+02, 1.698E+00
 1.575E+00, 1.400E+02, 1.577E+00, 1.370E+02, 1.809E+00
 1.624E+00, 1.404E+02, 1.625E+00, 1.375E+02, 1.914E+00
 1.673E+00, 1.406E+02, 1.674E+00, 1.378E+02, 2.047E+00
 1.721E+00, 1.405E+02, 1.723E+00, 1.382E+02, 2.262E+00
 1.770E+00, 1.404E+02, 1.771E+00, 1.387E+02, 2.281E+00
 1.818E+00, 1.406E+02, 1.820E+00, 1.379E+02, 1.315E+00
 1.867E+00, 1.408E+02,NaN,NaN,NaN
 1.916E+00, 1.407E+02,NaN,NaN,NaN
 1.964E+00, 1.406E+02,NaN,NaN,NaN
 2.013E+00, 1.404E+02,NaN,NaN,NaN
 2.061E+00, 1.401E+02,NaN,NaN,NaN
 2.110E+00, 1.390E+02,NaN,NaN,NaN
