s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 3.100E+01, 2.130E+00
 1.002E+01, 3.100E+01, 2.130E+00
 2.000E+01, 3.102E+01, 2.130E+00
 3.002E+01, 3.105E+01, 2.130E+00
 4.003E+01, 5.559E+01, 1.992E+00
 5.002E+01, 7.355E+01, 1.301E+00
 6.004E+01, 8.029E+01, 8.485E-01
 7.001E+01, 8.564E+01, 8.326E-01
 8.005E+01, 9.250E+01, 9.140E-01
 9.004E+01, 9.741E+01, 1.140E+00
 1.000E+02, 9.366E+01, 1.369E+00
 1.100E+02, 9.460E+01, 1.429E+00
 1.200E+02, 1.003E+02, 1.230E+00
 1.300E+02, 1.110E+02, 1.064E+00
 1.400E+02, 1.184E+02, 1.050E+00
 1.500E+02, 1.231E+02, 1.169E+00
 1.600E+02, 1.252E+02, 1.062E+00
 1.700E+02, 1.273E+02, 1.019E+00
 1.800E+02, 1.307E+02, 1.096E+00
 1.900E+02, 1.356E+02, 1.024E+00
 2.000E+02, 1.349E+02, 9.292E-01
 2.100E+02, 1.292E+02, 9.537E-01
 2.200E+02, 1.315E+02, 9.865E-01
 2.300E+02, 1.334E+02, 9.380E-01
 2.400E+02, 1.319E+02, 8.480E-01
 2.500E+02, 1.337E+02, 8.000E-01
 2.600E+02, 1.403E+02, 8.277E-01
 2.700E+02, 1.542E+02, 8.565E-01
 2.800E+02, 1.588E+02, 8.836E-01
 2.900E+02, 1.568E+02, 9.488E-01
 3.000E+02, 1.619E+02, 9.024E-01
 3.100E+02, 1.609E+02, 8.376E-01
 3.200E+02, 1.608E+02, 8.335E-01
 3.300E+02, 1.595E+02, 8.496E-01
 3.400E+02, 1.542E+02, 8.681E-01
 3.500E+02, 1.569E+02, 8.118E-01
 3.600E+02, 1.609E+02, 7.758E-01
 3.700E+02, 1.637E+02, 8.101E-01
 3.800E+02, 1.696E+02, 8.663E-01
 3.900E+02, 1.793E+02, 8.146E-01
 4.000E+02, 1.815E+02, 8.156E-01
 4.100E+02, 1.784E+02, 8.802E-01
 4.201E+02, 1.798E+02, 8.497E-01
 4.300E+02, 1.794E+02, 8.096E-01
 4.400E+02, 1.784E+02, 8.157E-01
 4.500E+02, 1.834E+02, 7.730E-01
 4.600E+02, 1.858E+02, 8.058E-01
 4.700E+02, 1.880E+02, 8.631E-01
 4.800E+02, 1.861E+02, 8.571E-01
 4.900E+02, 1.875E+02, 8.030E-01
 5.000E+02, 1.888E+02, 7.702E-01
 5.100E+02, 1.912E+02, 7.698E-01
 5.200E+02, 1.911E+02, 8.339E-01
 5.300E+02, 1.934E+02, 8.392E-01
 5.400E+02, 1.977E+02, 7.853E-01
 5.500E+02, 1.939E+02, 7.490E-01
 5.600E+02, 1.927E+02, 8.147E-01
 5.700E+02, 1.935E+02, 7.975E-01
 5.800E+02, 1.959E+02, 7.484E-01
 5.900E+02, 2.000E+02, 8.048E-01
 6.000E+02, 1.988E+02, 8.387E-01
 6.100E+02, 1.965E+02, 7.992E-01
 6.200E+02, 1.955E+02, 7.316E-01
 6.300E+02, 1.994E+02, 7.482E-01
 6.400E+02, 2.038E+02, 8.016E-01
 6.500E+02, 1.967E+02, 8.508E-01
 6.600E+02, 1.994E+02, 8.161E-01
 6.700E+02, 2.038E+02, 7.078E-01
 6.800E+02, 2.074E+02, 7.285E-01
 6.900E+02, 1.989E+02, 8.169E-01
 7.000E+02, 1.979E+02, 8.134E-01
 7.100E+02, 2.004E+02, 7.627E-01
 7.200E+02, 1.984E+02, 7.395E-01
 7.300E+02, 1.976E+02, 7.509E-01
 7.400E+02, 1.959E+02, 7.400E-01
 7.500E+02, 1.993E+02, 7.436E-01
 7.600E+02, 2.059E+02, 7.730E-01
 7.700E+02, 2.073E+02, 8.447E-01
 7.800E+02, 2.074E+02, 7.690E-01
 7.900E+02, 2.105E+02, 7.337E-01
 8.000E+02, 2.129E+02, 7.488E-01
 8.100E+02, 2.086E+02, 7.658E-01
 8.200E+02, 2.091E+02, 7.567E-01
 8.300E+02, 2.025E+02, 7.449E-01
 8.400E+02, 2.022E+02, 7.489E-01
 8.500E+02, 2.058E+02, 7.374E-01
 8.600E+02, 2.063E+02, 7.262E-01
 8.700E+02, 2.019E+02, 7.276E-01
 8.800E+02, 2.053E+02, 7.381E-01
 8.900E+02, 2.106E+02, 7.606E-01
 9.000E+02, 2.107E+02, 7.797E-01
 9.100E+02, 2.101E+02, 7.705E-01
 9.200E+02, 2.140E+02, 7.549E-01
 9.300E+02, 2.141E+02, 7.738E-01
 9.400E+02, 2.143E+02, 7.550E-01
 9.500E+02, 2.139E+02, 7.455E-01
 9.600E+02, 2.077E+02, 7.358E-01
 9.700E+02, 2.061E+02, 7.290E-01
 9.800E+02, 2.027E+02, 7.880E-01
 9.901E+02, 2.087E+02, 7.631E-01
 1.000E+03, 2.136E+02, 6.945E-01
 1.010E+03, 2.121E+02, 7.323E-01
 1.020E+03, 2.149E+02, 7.991E-01
 1.030E+03, 2.150E+02, 7.305E-01
 1.040E+03, 2.139E+02, 7.303E-01
 1.050E+03, 2.099E+02, 7.640E-01
 1.060E+03, 2.063E+02, 7.760E-01
 1.070E+03, 2.104E+02, 7.398E-01
 1.080E+03, 2.112E+02, 7.505E-01
 1.090E+03, 2.114E+02, 7.809E-01
 1.100E+03, 2.150E+02, 7.216E-01
 1.110E+03, 2.158E+02, 7.412E-01
 1.120E+03, 2.143E+02, 7.260E-01
 1.130E+03, 2.159E+02, 7.702E-01
 1.140E+03, 2.151E+02, 7.330E-01
 1.150E+03, 2.137E+02, 7.701E-01
 1.160E+03, 2.131E+02, 7.390E-01
 1.170E+03, 2.167E+02, 7.230E-01
 1.180E+03, 2.101E+02, 7.219E-01
 1.190E+03, 2.068E+02, 7.268E-01
 1.200E+03, 2.105E+02, 7.043E-01
 1.210E+03, 2.182E+02, 7.027E-01
 1.220E+03, 2.206E+02, 7.128E-01
 1.230E+03, 2.127E+02, 7.013E-01
 1.240E+03, 2.098E+02, 7.361E-01
 1.250E+03, 2.181E+02, 7.491E-01
 1.260E+03, 2.211E+02, 7.368E-01
 1.270E+03, 2.187E+02, 7.479E-01
 1.280E+03, 2.170E+02, 7.493E-01
 1.290E+03, 2.190E+02, 7.257E-01
 1.300E+03, 2.154E+02, 7.482E-01
 1.310E+03, 2.142E+02, 7.476E-01
 1.320E+03, 2.143E+02, 7.393E-01
 1.330E+03, 2.155E+02, 7.232E-01
 1.340E+03, 2.176E+02, 7.820E-01
 1.350E+03, 2.203E+02, 7.420E-01
 1.360E+03, 2.163E+02, 7.247E-01
