s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.900E+01, 2.130E+00
 1.003E+01, 2.900E+01, 2.130E+00
 2.004E+01, 6.934E+01, 2.070E+00
 3.001E+01, 1.096E+02, 1.339E+00
 4.002E+01, 9.402E+01, 1.079E+00
 5.002E+01, 1.098E+02, 1.113E+00
 6.004E+01, 1.247E+02, 1.027E+00
 7.004E+01, 1.379E+02, 1.003E+00
 8.003E+01, 1.501E+02, 1.141E+00
 9.003E+01, 1.636E+02, 1.002E+00
 1.000E+02, 1.597E+02, 9.363E-01
 1.100E+02, 1.645E+02, 9.729E-01
 1.200E+02, 1.737E+02, 9.130E-01
 1.300E+02, 1.854E+02, 8.212E-01
 1.400E+02, 1.870E+02, 8.594E-01
 1.500E+02, 1.860E+02, 8.225E-01
 1.600E+02, 1.889E+02, 7.726E-01
 1.700E+02, 1.818E+02, 8.134E-01
 1.800E+02, 1.833E+02, 7.576E-01
 1.900E+02, 1.791E+02, 7.149E-01
 2.000E+02, 1.736E+02, 6.198E-01
 2.100E+02, 1.740E+02, 6.148E-01
 2.201E+02, 1.774E+02, 6.540E-01
 2.300E+02, 1.826E+02, 6.152E-01
 2.400E+02, 1.802E+02, 6.793E-01
 2.500E+02, 1.913E+02, 6.658E-01
 2.600E+02, 1.906E+02, 6.356E-01
 2.700E+02, 1.854E+02, 5.618E-01
 2.800E+02, 1.955E+02, 5.423E-01
 2.900E+02, 1.905E+02, 5.733E-01
 3.000E+02, 1.915E+02, 5.820E-01
 3.100E+02, 1.892E+02, 5.692E-01
 3.200E+02, 1.996E+02, 5.095E-01
 3.300E+02, 2.093E+02, 4.879E-01
 3.400E+02, 2.070E+02, 5.600E-01
 3.500E+02, 2.041E+02, 6.308E-01
 3.600E+02, 2.059E+02, 6.027E-01
 3.700E+02, 2.182E+02, 6.056E-01
 3.800E+02, 2.157E+02, 6.506E-01
 3.900E+02, 2.122E+02, 5.677E-01
 4.000E+02, 2.091E+02, 5.432E-01
 4.100E+02, 2.133E+02, 6.629E-01
 4.200E+02, 2.102E+02, 5.838E-01
 4.300E+02, 2.172E+02, 5.653E-01
 4.400E+02, 2.173E+02, 6.294E-01
 4.500E+02, 2.219E+02, 5.933E-01
 4.600E+02, 2.164E+02, 6.277E-01
 4.700E+02, 2.171E+02, 6.091E-01
 4.800E+02, 2.217E+02, 4.725E-01
 4.900E+02, 2.145E+02, 5.800E-01
 5.000E+02, 2.163E+02, 5.772E-01
 5.101E+02, 2.266E+02, 5.982E-01
 5.200E+02, 2.274E+02, 6.253E-01
 5.301E+02, 2.218E+02, 5.373E-01
 5.400E+02, 2.154E+02, 5.903E-01
 5.500E+02, 2.120E+02, 6.417E-01
 5.600E+02, 2.224E+02, 5.545E-01
 5.700E+02, 2.233E+02, 5.048E-01
 5.800E+02, 2.224E+02, 5.695E-01
 5.900E+02, 2.206E+02, 6.318E-01
 6.000E+02, 2.306E+02, 6.263E-01
 6.100E+02, 2.236E+02, 6.325E-01
 6.201E+02, 2.250E+02, 6.062E-01
 6.300E+02, 2.283E+02, 6.187E-01
 6.400E+02, 2.255E+02, 6.590E-01
 6.500E+02, 2.219E+02, 6.153E-01
 6.600E+02, 2.224E+02, 6.391E-01
 6.700E+02, 2.247E+02, 6.106E-01
 6.801E+02, 2.206E+02, 6.042E-01
 6.900E+02, 2.215E+02, 6.193E-01
 7.000E+02, 2.160E+02, 5.132E-01
 7.100E+02, 2.170E+02, 5.343E-01
 7.200E+02, 2.093E+02, 7.294E-01
 7.300E+02, 2.175E+02, 6.610E-01
 7.400E+02, 2.227E+02, 4.777E-01
 7.500E+02, 2.366E+02, 4.712E-01
 7.601E+02, 2.219E+02, 5.737E-01
 7.700E+02, 2.170E+02, 6.279E-01
 7.800E+02, 2.237E+02, 6.176E-01
 7.900E+02, 2.257E+02, 5.527E-01
 8.000E+02, 2.261E+02, 6.076E-01
 8.100E+02, 2.253E+02, 5.728E-01
 8.200E+02, 2.194E+02, 5.512E-01
 8.300E+02, 2.204E+02, 6.126E-01
 8.400E+02, 2.207E+02, 5.415E-01
 8.501E+02, 2.216E+02, 5.790E-01
 8.601E+02, 2.242E+02, 6.110E-01
 8.700E+02, 2.273E+02, 5.348E-01
