m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 1.506E+02, 2.000E-02, 1.400E+01, 7.035E-06
 6.860E-02, 1.520E+02, 6.865E-02, 1.400E+01, 8.632E-06
 1.172E-01, 1.520E+02, 1.173E-01, 1.400E+01, 7.868E-06
 1.658E-01, 1.518E+02, 1.659E-01, 1.400E+01, 6.477E-06
 2.144E-01, 1.529E+02, 2.146E-01, 1.400E+01, 5.670E-06
 2.630E-01, 1.561E+02, 2.632E-01, 1.400E+01, 2.101E-06
 3.116E-01, 1.593E+02, 3.119E-01, 1.400E+01, 1.998E-06
 3.602E-01, 1.620E+02, 3.605E-01, 1.400E+01, 3.177E-06
 4.088E-01, 1.650E+02, 4.092E-01, 1.400E+01, 5.035E-06
 4.574E-01, 1.707E+02, 4.578E-01, 1.400E+01, 7.652E-06
 5.060E-01, 1.806E+02, 5.065E-01, 1.400E+01, 1.059E-05
 5.547E-01, 1.922E+02, 5.551E-01, 1.400E+01, 9.416E-06
 6.033E-01, 2.070E+02, 6.038E-01, 1.400E+01, 5.134E-06
 6.519E-01, 2.223E+02, 6.524E-01, 1.400E+01, 5.756E-07
 7.005E-01, 2.362E+02, 7.011E-01, 1.400E+01,-1.730E-06
 7.491E-01, 2.448E+02, 7.497E-01, 1.400E+01,-3.151E-06
 7.977E-01, 2.488E+02, 7.984E-01, 1.400E+01,-2.986E-06
 8.463E-01, 2.514E+02, 8.470E-01, 1.400E+01,-4.218E-06
 8.949E-01, 2.540E+02, 8.957E-01, 1.400E+01,-6.676E-06
 9.435E-01, 2.554E+02, 9.443E-01, 1.400E+01,-8.833E-06
 9.921E-01, 2.560E+02, 9.930E-01, 1.400E+01,-1.028E-05
 1.041E+00, 2.566E+02, 1.042E+00, 1.400E+01,-8.266E-06
 1.089E+00, 2.574E+02, 1.090E+00, 1.400E+01,-1.722E-06
 1.138E+00, 2.581E+02, 1.139E+00, 1.400E+01, 4.717E-06
 1.187E+00, 2.585E+02, 1.188E+00, 1.400E+01, 6.628E-06
 1.235E+00, 2.590E+02, 1.236E+00, 1.400E+01, 7.004E-06
 1.284E+00, 2.594E+02, 1.285E+00, 1.400E+01, 4.624E-06
 1.332E+00, 2.596E+02, 1.334E+00, 1.400E+01, 8.770E-06
 1.381E+00, 2.596E+02, 1.382E+00, 1.881E+01,-6.253E-01
 1.430E+00, 2.597E+02, 1.431E+00, 1.843E+01,-8.970E-01
 1.478E+00, 2.600E+02, 1.479E+00, 2.071E+01,-6.707E-01
 1.527E+00, 2.604E+02, 1.528E+00, 3.809E+01,-4.361E-01
 1.575E+00, 2.609E+02, 1.577E+00, 8.336E+01,-1.708E-01
 1.624E+00, 2.616E+02, 1.625E+00, 1.495E+02, 4.623E-01
 1.673E+00, 2.621E+02, 1.674E+00, 2.075E+02, 9.233E-01
 1.721E+00, 2.622E+02, 1.723E+00, 2.364E+02, 1.447E+00
 1.770E+00, 2.622E+02, 1.771E+00, 2.473E+02, 1.811E+00
 1.818E+00, 2.617E+02, 1.820E+00, 2.482E+02, 1.102E+00
 1.867E+00, 2.618E+02,NaN,NaN,NaN
 1.916E+00, 2.624E+02,NaN,NaN,NaN
 1.964E+00, 2.635E+02,NaN,NaN,NaN
 2.013E+00, 2.657E+02,NaN,NaN,NaN
 2.061E+00, 2.673E+02,NaN,NaN,NaN
 2.110E+00, 2.685E+02,NaN,NaN,NaN
