s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.500E+01, 2.130E+00
 1.002E+01, 2.500E+01, 2.130E+00
 2.005E+01, 2.501E+01, 2.130E+00
 3.001E+01, 2.503E+01, 2.130E+00
 4.006E+01, 2.503E+01, 2.130E+00
 5.007E+01, 4.198E+01, 1.907E+00
 6.002E+01, 5.162E+01, 1.222E+00
 7.006E+01, 5.130E+01, 7.558E-01
 8.000E+01, 5.609E+01, 6.960E-01
 9.005E+01, 5.851E+01, 6.632E-01
 1.000E+02, 6.240E+01, 8.865E-01
 1.101E+02, 6.269E+01, 1.144E+00
 1.200E+02, 6.514E+01, 1.351E+00
 1.301E+02, 6.371E+01, 1.512E+00
 1.400E+02, 6.193E+01, 1.521E+00
 1.500E+02, 6.528E+01, 1.332E+00
 1.600E+02, 7.254E+01, 1.109E+00
 1.700E+02, 7.607E+01, 1.062E+00
 1.800E+02, 7.912E+01, 1.105E+00
 1.900E+02, 8.020E+01, 1.178E+00
 2.000E+02, 8.070E+01, 1.273E+00
 2.100E+02, 8.153E+01, 1.198E+00
 2.200E+02, 8.176E+01, 1.212E+00
 2.300E+02, 8.406E+01, 1.134E+00
 2.400E+02, 8.522E+01, 1.163E+00
 2.500E+02, 8.635E+01, 1.187E+00
 2.600E+02, 8.711E+01, 1.166E+00
 2.700E+02, 9.011E+01, 1.116E+00
 2.800E+02, 8.949E+01, 1.092E+00
 2.900E+02, 8.869E+01, 1.145E+00
 3.000E+02, 8.868E+01, 1.118E+00
 3.100E+02, 8.423E+01, 1.135E+00
 3.200E+02, 8.534E+01, 1.129E+00
 3.300E+02, 9.137E+01, 1.060E+00
 3.401E+02, 9.617E+01, 1.069E+00
 3.500E+02, 9.441E+01, 1.137E+00
 3.600E+02, 9.360E+01, 1.171E+00
 3.700E+02, 9.796E+01, 1.070E+00
 3.800E+02, 9.778E+01, 1.082E+00
 3.900E+02, 9.732E+01, 1.150E+00
 4.000E+02, 9.798E+01, 1.160E+00
 4.100E+02, 9.829E+01, 1.141E+00
 4.200E+02, 1.021E+02, 1.107E+00
 4.300E+02, 9.945E+01, 1.139E+00
 4.401E+02, 1.003E+02, 1.120E+00
 4.500E+02, 1.008E+02, 1.134E+00
 4.600E+02, 1.010E+02, 1.135E+00
 4.700E+02, 1.017E+02, 1.159E+00
 4.800E+02, 1.022E+02, 1.167E+00
 4.900E+02, 1.012E+02, 1.120E+00
 5.000E+02, 1.020E+02, 1.082E+00
 5.100E+02, 1.005E+02, 1.110E+00
 5.200E+02, 1.036E+02, 1.126E+00
 5.300E+02, 1.052E+02, 1.129E+00
 5.400E+02, 1.057E+02, 1.172E+00
 5.500E+02, 1.066E+02, 1.159E+00
 5.600E+02, 1.076E+02, 1.127E+00
 5.700E+02, 1.072E+02, 1.078E+00
 5.801E+02, 1.067E+02, 1.031E+00
 5.900E+02, 1.055E+02, 1.086E+00
 6.000E+02, 1.054E+02, 1.172E+00
 6.101E+02, 1.046E+02, 1.173E+00
 6.200E+02, 1.028E+02, 1.071E+00
 6.300E+02, 1.034E+02, 1.078E+00
 6.400E+02, 1.078E+02, 1.032E+00
 6.501E+02, 1.083E+02, 1.080E+00
 6.600E+02, 1.064E+02, 1.116E+00
 6.700E+02, 1.054E+02, 1.141E+00
 6.800E+02, 1.063E+02, 1.154E+00
 6.900E+02, 1.072E+02, 1.116E+00
 7.001E+02, 1.068E+02, 1.142E+00
 7.100E+02, 1.128E+02, 1.023E+00
 7.200E+02, 1.089E+02, 1.045E+00
 7.300E+02, 1.053E+02, 1.150E+00
 7.400E+02, 1.038E+02, 1.150E+00
 7.500E+02, 1.026E+02, 1.049E+00
 7.600E+02, 1.078E+02, 1.032E+00
 7.700E+02, 1.079E+02, 1.134E+00
 7.801E+02, 1.100E+02, 1.089E+00
 7.901E+02, 1.075E+02, 1.119E+00
 8.000E+02, 1.065E+02, 1.104E+00
 8.101E+02, 1.064E+02, 1.097E+00
 8.200E+02, 1.100E+02, 1.115E+00
 8.300E+02, 1.115E+02, 1.092E+00
 8.401E+02, 1.112E+02, 1.086E+00
 8.501E+02, 1.098E+02, 1.137E+00
 8.600E+02, 1.104E+02, 1.155E+00
 8.700E+02, 1.072E+02, 1.190E+00
 8.801E+02, 1.048E+02, 1.123E+00
 8.900E+02, 1.072E+02, 1.076E+00
 9.000E+02, 1.062E+02, 1.136E+00
 9.101E+02, 1.070E+02, 1.128E+00
 9.201E+02, 1.088E+02, 1.080E+00
 9.300E+02, 1.088E+02, 1.030E+00
 9.400E+02, 1.079E+02, 1.040E+00
 9.501E+02, 1.059E+02, 1.099E+00
 9.600E+02, 1.034E+02, 1.057E+00
 9.701E+02, 1.046E+02, 1.052E+00
 9.800E+02, 1.086E+02, 1.045E+00
 9.900E+02, 1.101E+02, 1.037E+00
 1.000E+03, 1.104E+02, 1.079E+00
 1.010E+03, 1.109E+02, 1.071E+00
 1.020E+03, 1.104E+02, 1.063E+00
 1.030E+03, 1.106E+02, 1.037E+00
 1.040E+03, 1.101E+02, 1.058E+00
 1.050E+03, 1.076E+02, 1.111E+00
 1.060E+03, 1.050E+02, 1.130E+00
 1.070E+03, 1.047E+02, 1.039E+00
 1.080E+03, 1.047E+02, 1.078E+00
 1.090E+03, 1.048E+02, 1.102E+00
 1.100E+03, 1.082E+02, 1.076E+00
 1.110E+03, 1.074E+02, 1.050E+00
 1.120E+03, 1.076E+02, 1.039E+00
 1.130E+03, 1.045E+02, 1.104E+00
 1.140E+03, 1.052E+02, 1.143E+00
 1.150E+03, 1.060E+02, 1.064E+00
 1.160E+03, 1.079E+02, 1.074E+00
 1.170E+03, 1.080E+02, 1.110E+00
 1.180E+03, 1.076E+02, 1.137E+00
 1.190E+03, 1.079E+02, 1.098E+00
 1.200E+03, 1.082E+02, 1.039E+00
 1.210E+03, 1.078E+02, 1.082E+00
 1.220E+03, 1.097E+02, 1.131E+00
 1.230E+03, 1.080E+02, 1.177E+00
 1.240E+03, 1.060E+02, 1.111E+00
 1.250E+03, 1.060E+02, 1.049E+00
 1.260E+03, 1.088E+02, 9.981E-01
 1.270E+03, 1.098E+02, 9.949E-01
 1.280E+03, 1.073E+02, 1.100E+00
 1.290E+03, 1.087E+02, 1.109E+00
 1.300E+03, 1.097E+02, 1.069E+00
 1.310E+03, 1.112E+02, 1.098E+00
 1.320E+03, 1.115E+02, 1.083E+00
 1.330E+03, 1.092E+02, 1.079E+00
 1.340E+03, 1.073E+02, 1.098E+00
 1.350E+03, 1.076E+02, 1.038E+00
 1.360E+03, 1.061E+02, 1.033E+00
 1.370E+03, 1.070E+02, 1.110E+00
 1.380E+03, 1.070E+02, 1.142E+00
 1.390E+03, 1.080E+02, 1.060E+00
 1.400E+03, 1.069E+02, 1.040E+00
 1.410E+03, 1.068E+02, 1.049E+00
 1.420E+03, 1.073E+02, 1.075E+00
 1.430E+03, 1.072E+02, 1.165E+00
 1.440E+03, 1.037E+02, 1.111E+00
 1.450E+03, 1.098E+02, 1.072E+00
 1.460E+03, 1.120E+02, 1.076E+00
 1.470E+03, 1.098E+02, 1.076E+00
 1.480E+03, 1.083E+02, 1.109E+00
 1.490E+03, 1.066E+02, 1.073E+00
 1.500E+03, 1.073E+02, 1.025E+00
 1.510E+03, 1.078E+02, 1.098E+00
 1.520E+03, 1.107E+02, 1.130E+00
 1.530E+03, 1.098E+02, 1.113E+00
 1.540E+03, 1.127E+02, 1.089E+00
 1.550E+03, 1.126E+02, 1.127E+00
 1.560E+03, 1.095E+02, 1.096E+00
 1.570E+03, 1.053E+02, 1.114E+00
 1.580E+03, 1.037E+02, 1.127E+00
 1.590E+03, 1.071E+02, 1.116E+00
 1.600E+03, 1.094E+02, 1.107E+00
 1.610E+03, 1.101E+02, 1.048E+00
 1.620E+03, 1.107E+02, 1.044E+00
 1.630E+03, 1.105E+02, 1.073E+00
 1.640E+03, 1.124E+02, 1.082E+00
 1.650E+03, 1.114E+02, 1.099E+00
 1.660E+03, 1.113E+02, 1.089E+00
 1.670E+03, 1.071E+02, 1.121E+00
 1.680E+03, 1.087E+02, 1.105E+00
 1.690E+03, 1.107E+02, 1.096E+00
 1.700E+03, 1.118E+02, 1.100E+00
 1.710E+03, 1.099E+02, 1.146E+00
 1.720E+03, 1.113E+02, 1.105E+00
 1.730E+03, 1.090E+02, 1.124E+00
 1.740E+03, 1.107E+02, 1.122E+00
 1.750E+03, 1.102E+02, 1.102E+00
 1.760E+03, 1.086E+02, 1.131E+00
 1.770E+03, 1.078E+02, 1.120E+00
 1.780E+03, 1.060E+02, 1.120E+00
 1.790E+03, 1.099E+02, 1.094E+00
 1.800E+03, 1.101E+02, 1.070E+00
