s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 1.900E+01, 2.130E+00
 1.004E+01, 1.901E+01, 2.130E+00
 2.003E+01, 2.007E+01, 2.128E+00
 3.004E+01, 6.554E+01, 1.937E+00
 4.002E+01, 5.844E+01, 1.249E+00
 5.003E+01, 4.958E+01, 9.377E-01
 6.002E+01, 5.464E+01, 1.045E+00
 7.000E+01, 5.998E+01, 1.085E+00
 8.002E+01, 6.334E+01, 1.069E+00
 9.001E+01, 6.755E+01, 1.163E+00
 1.000E+02, 7.234E+01, 1.160E+00
 1.100E+02, 7.513E+01, 1.041E+00
 1.200E+02, 7.433E+01, 9.526E-01
 1.300E+02, 7.414E+01, 9.177E-01
 1.400E+02, 7.707E+01, 8.765E-01
 1.501E+02, 7.845E+01, 9.171E-01
 1.600E+02, 8.838E+01, 8.900E-01
 1.700E+02, 8.889E+01, 9.416E-01
 1.800E+02, 9.331E+01, 9.580E-01
 1.900E+02, 9.675E+01, 8.958E-01
 2.000E+02, 9.372E+01, 8.834E-01
 2.100E+02, 9.732E+01, 8.739E-01
 2.201E+02, 9.717E+01, 8.166E-01
 2.300E+02, 9.619E+01, 7.608E-01
 2.400E+02, 9.154E+01, 7.427E-01
 2.501E+02, 9.421E+01, 6.665E-01
 2.601E+02, 9.069E+01, 6.268E-01
 2.701E+02, 9.054E+01, 6.245E-01
 2.801E+02, 9.285E+01, 6.538E-01
 2.900E+02, 9.356E+01, 6.562E-01
 3.000E+02, 9.302E+01, 6.238E-01
 3.100E+02, 9.184E+01, 6.068E-01
 3.200E+02, 9.092E+01, 6.191E-01
 3.301E+02, 9.303E+01, 5.636E-01
 3.400E+02, 9.665E+01, 5.092E-01
 3.500E+02, 9.607E+01, 5.424E-01
 3.600E+02, 9.954E+01, 5.681E-01
 3.700E+02, 1.011E+02, 5.830E-01
 3.801E+02, 9.801E+01, 6.169E-01
 3.900E+02, 9.922E+01, 5.703E-01
 4.001E+02, 1.025E+02, 5.837E-01
 4.100E+02, 1.027E+02, 5.701E-01
 4.200E+02, 1.045E+02, 4.820E-01
 4.300E+02, 1.024E+02, 4.474E-01
 4.400E+02, 1.014E+02, 5.037E-01
 4.500E+02, 1.036E+02, 5.467E-01
 4.601E+02, 1.053E+02, 5.390E-01
 4.701E+02, 1.054E+02, 5.505E-01
 4.800E+02, 1.069E+02, 5.403E-01
 4.901E+02, 1.075E+02, 5.319E-01
 5.000E+02, 1.085E+02, 4.870E-01
 5.100E+02, 1.110E+02, 4.974E-01
 5.200E+02, 1.099E+02, 5.529E-01
 5.301E+02, 1.074E+02, 5.533E-01
 5.400E+02, 1.064E+02, 5.242E-01
 5.501E+02, 1.052E+02, 4.869E-01
 5.600E+02, 1.064E+02, 4.679E-01
 5.700E+02, 1.100E+02, 5.230E-01
 5.800E+02, 1.121E+02, 5.703E-01
 5.900E+02, 1.123E+02, 5.433E-01
 6.001E+02, 1.117E+02, 4.930E-01
 6.100E+02, 1.115E+02, 5.078E-01
 6.200E+02, 1.131E+02, 5.698E-01
 6.300E+02, 1.103E+02, 5.534E-01
 6.400E+02, 1.088E+02, 5.248E-01
 6.501E+02, 1.133E+02, 5.130E-01
 6.600E+02, 1.144E+02, 5.132E-01
 6.700E+02, 1.116E+02, 5.573E-01
 6.800E+02, 1.108E+02, 5.328E-01
 6.901E+02, 1.135E+02, 4.778E-01
 7.000E+02, 1.134E+02, 4.872E-01
 7.101E+02, 1.115E+02, 5.177E-01
 7.200E+02, 1.120E+02, 5.300E-01
 7.301E+02, 1.123E+02, 5.586E-01
 7.401E+02, 1.145E+02, 5.251E-01
 7.500E+02, 1.151E+02, 5.002E-01
 7.601E+02, 1.112E+02, 4.815E-01
 7.700E+02, 1.135E+02, 5.054E-01
 7.800E+02, 1.130E+02, 5.224E-01
 7.901E+02, 1.152E+02, 5.415E-01
 8.000E+02, 1.186E+02, 5.614E-01
 8.100E+02, 1.187E+02, 5.308E-01
 8.200E+02, 1.158E+02, 5.560E-01
 8.300E+02, 1.152E+02, 5.504E-01
 8.400E+02, 1.202E+02, 5.515E-01
 8.501E+02, 1.188E+02, 5.796E-01
 8.601E+02, 1.149E+02, 5.690E-01
 8.700E+02, 1.128E+02, 4.880E-01
 8.800E+02, 1.136E+02, 4.776E-01
 8.900E+02, 1.113E+02, 5.093E-01
 9.001E+02, 1.129E+02, 4.731E-01
 9.100E+02, 1.160E+02, 4.833E-01
 9.200E+02, 1.190E+02, 5.509E-01
 9.300E+02, 1.182E+02, 6.116E-01
 9.400E+02, 1.169E+02, 5.628E-01
 9.500E+02, 1.154E+02, 5.274E-01
 9.601E+02, 1.150E+02, 5.600E-01
 9.700E+02, 1.132E+02, 5.567E-01
 9.801E+02, 1.134E+02, 5.251E-01
 9.900E+02, 1.144E+02, 5.013E-01
 1.000E+03, 1.163E+02, 4.902E-01
 1.010E+03, 1.184E+02, 5.184E-01
 1.020E+03, 1.180E+02, 5.985E-01
 1.030E+03, 1.167E+02, 6.466E-01
 1.040E+03, 1.164E+02, 5.879E-01
 1.050E+03, 1.196E+02, 5.772E-01
 1.060E+03, 1.163E+02, 6.046E-01
 1.070E+03, 1.158E+02, 5.875E-01
 1.080E+03, 1.180E+02, 5.090E-01
 1.090E+03, 1.162E+02, 4.954E-01
 1.100E+03, 1.175E+02, 5.036E-01
 1.110E+03, 1.147E+02, 6.431E-01
 1.120E+03, 1.146E+02, 5.900E-01
 1.130E+03, 1.169E+02, 4.990E-01
 1.140E+03, 1.149E+02, 5.273E-01
 1.150E+03, 1.119E+02, 5.300E-01
 1.160E+03, 1.161E+02, 5.014E-01
 1.170E+03, 1.183E+02, 5.089E-01
 1.180E+03, 1.161E+02, 4.880E-01
 1.190E+03, 1.139E+02, 5.117E-01
 1.200E+03, 1.154E+02, 5.541E-01
 1.210E+03, 1.199E+02, 5.627E-01
 1.220E+03, 1.146E+02, 4.928E-01
 1.230E+03, 1.130E+02, 4.543E-01
 1.240E+03, 1.133E+02, 5.008E-01
 1.250E+03, 1.150E+02, 5.574E-01
 1.260E+03, 1.199E+02, 5.503E-01
 1.270E+03, 1.216E+02, 4.889E-01
 1.280E+03, 1.183E+02, 5.345E-01
 1.290E+03, 1.160E+02, 5.692E-01
 1.300E+03, 1.136E+02, 5.024E-01
 1.310E+03, 1.157E+02, 4.715E-01
 1.320E+03, 1.162E+02, 5.062E-01
 1.330E+03, 1.141E+02, 4.848E-01
 1.340E+03, 1.151E+02, 4.871E-01
 1.350E+03, 1.157E+02, 4.985E-01
 1.360E+03, 1.143E+02, 4.912E-01
 1.370E+03, 1.164E+02, 4.608E-01
 1.380E+03, 1.178E+02, 4.944E-01
 1.390E+03, 1.145E+02, 5.522E-01
 1.400E+03, 1.135E+02, 5.759E-01
 1.410E+03, 1.152E+02, 5.183E-01
 1.420E+03, 1.165E+02, 4.761E-01
 1.430E+03, 1.144E+02, 4.539E-01
 1.440E+03, 1.163E+02, 4.995E-01
 1.450E+03, 1.202E+02, 5.121E-01
 1.460E+03, 1.171E+02, 5.031E-01
 1.470E+03, 1.145E+02, 5.496E-01
 1.480E+03, 1.178E+02, 5.386E-01
 1.490E+03, 1.161E+02, 5.353E-01
 1.500E+03, 1.139E+02, 5.205E-01
 1.510E+03, 1.170E+02, 4.564E-01
 1.520E+03, 1.196E+02, 4.345E-01
 1.530E+03, 1.167E+02, 4.755E-01
 1.540E+03, 1.175E+02, 5.609E-01
 1.550E+03, 1.164E+02, 5.616E-01
 1.560E+03, 1.187E+02, 5.741E-01
 1.570E+03, 1.192E+02, 5.658E-01
 1.580E+03, 1.173E+02, 5.092E-01
 1.590E+03, 1.173E+02, 5.240E-01
 1.600E+03, 1.159E+02, 5.172E-01
 1.610E+03, 1.136E+02, 4.884E-01
 1.620E+03, 1.114E+02, 4.679E-01
 1.630E+03, 1.129E+02, 4.959E-01
 1.640E+03, 1.139E+02, 5.048E-01
 1.650E+03, 1.157E+02, 4.839E-01
 1.660E+03, 1.169E+02, 4.823E-01
 1.670E+03, 1.161E+02, 5.015E-01
 1.680E+03, 1.180E+02, 4.587E-01
 1.690E+03, 1.157E+02, 4.986E-01
 1.700E+03, 1.139E+02, 5.771E-01
 1.710E+03, 1.167E+02, 5.315E-01
 1.720E+03, 1.176E+02, 4.834E-01
 1.730E+03, 1.162E+02, 5.579E-01
 1.740E+03, 1.154E+02, 5.628E-01
 1.750E+03, 1.187E+02, 5.375E-01
 1.760E+03, 1.180E+02, 5.190E-01
 1.770E+03, 1.159E+02, 5.078E-01
 1.780E+03, 1.176E+02, 5.527E-01
 1.790E+03, 1.181E+02, 5.724E-01
 1.800E+03, 1.175E+02, 5.960E-01
