s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 8.000E+00, 2.130E+00
 1.003E+01, 8.000E+00, 2.130E+00
 2.005E+01, 8.014E+00, 2.130E+00
 3.002E+01, 8.899E+00, 2.128E+00
 4.001E+01, 3.245E+01, 1.730E+00
 5.005E+01, 3.567E+01, 1.222E+00
 6.004E+01, 4.507E+01, 1.489E+00
 7.005E+01, 4.227E+01, 1.378E+00
 8.003E+01, 4.783E+01, 1.215E+00
 9.001E+01, 5.645E+01, 1.087E+00
 1.000E+02, 5.795E+01, 1.118E+00
 1.100E+02, 5.927E+01, 1.151E+00
 1.200E+02, 6.524E+01, 1.145E+00
 1.300E+02, 6.887E+01, 1.210E+00
 1.400E+02, 7.248E+01, 1.125E+00
 1.500E+02, 7.286E+01, 1.061E+00
 1.600E+02, 7.646E+01, 9.225E-01
 1.700E+02, 7.445E+01, 9.092E-01
 1.800E+02, 7.454E+01, 9.022E-01
 1.901E+02, 8.054E+01, 8.921E-01
 2.000E+02, 8.190E+01, 9.633E-01
 2.100E+02, 8.414E+01, 8.916E-01
 2.200E+02, 8.498E+01, 8.365E-01
 2.300E+02, 8.782E+01, 8.319E-01
 2.400E+02, 8.948E+01, 7.617E-01
 2.500E+02, 8.824E+01, 7.412E-01
 2.600E+02, 9.408E+01, 8.254E-01
 2.700E+02, 9.606E+01, 8.722E-01
 2.800E+02, 9.581E+01, 8.906E-01
 2.900E+02, 1.025E+02, 8.084E-01
 3.000E+02, 1.026E+02, 7.340E-01
 3.100E+02, 1.035E+02, 7.278E-01
 3.200E+02, 1.049E+02, 7.463E-01
 3.300E+02, 1.068E+02, 8.333E-01
 3.400E+02, 1.083E+02, 8.297E-01
 3.500E+02, 1.141E+02, 8.233E-01
 3.600E+02, 1.113E+02, 8.124E-01
 3.700E+02, 1.170E+02, 7.355E-01
 3.800E+02, 1.139E+02, 7.791E-01
 3.900E+02, 1.142E+02, 7.584E-01
 4.000E+02, 1.172E+02, 7.553E-01
 4.100E+02, 1.196E+02, 7.905E-01
 4.200E+02, 1.223E+02, 7.559E-01
 4.300E+02, 1.218E+02, 7.486E-01
 4.400E+02, 1.209E+02, 7.869E-01
 4.500E+02, 1.270E+02, 8.443E-01
 4.600E+02, 1.294E+02, 8.346E-01
 4.700E+02, 1.343E+02, 8.500E-01
 4.800E+02, 1.335E+02, 8.520E-01
 4.900E+02, 1.340E+02, 8.774E-01
 5.000E+02, 1.279E+02, 8.622E-01
 5.100E+02, 1.294E+02, 8.263E-01
 5.200E+02, 1.316E+02, 7.852E-01
 5.300E+02, 1.324E+02, 8.158E-01
 5.400E+02, 1.368E+02, 8.426E-01
 5.500E+02, 1.398E+02, 8.535E-01
 5.600E+02, 1.468E+02, 8.200E-01
 5.700E+02, 1.406E+02, 9.170E-01
 5.800E+02, 1.413E+02, 9.226E-01
 5.900E+02, 1.435E+02, 8.772E-01
 6.000E+02, 1.400E+02, 8.795E-01
 6.100E+02, 1.461E+02, 8.523E-01
 6.200E+02, 1.432E+02, 8.773E-01
 6.300E+02, 1.468E+02, 8.574E-01
 6.400E+02, 1.518E+02, 9.255E-01
 6.500E+02, 1.460E+02, 9.108E-01
 6.600E+02, 1.503E+02, 8.858E-01
 6.700E+02, 1.520E+02, 8.956E-01
 6.800E+02, 1.561E+02, 9.045E-01
 6.901E+02, 1.509E+02, 8.869E-01
 7.000E+02, 1.482E+02, 9.038E-01
 7.100E+02, 1.479E+02, 9.010E-01
 7.200E+02, 1.499E+02, 8.472E-01
 7.300E+02, 1.474E+02, 8.884E-01
 7.400E+02, 1.477E+02, 8.871E-01
 7.500E+02, 1.479E+02, 9.061E-01
 7.600E+02, 1.529E+02, 8.506E-01
 7.700E+02, 1.549E+02, 8.952E-01
 7.800E+02, 1.522E+02, 9.271E-01
 7.900E+02, 1.500E+02, 9.233E-01
 8.000E+02, 1.490E+02, 8.871E-01
 8.100E+02, 1.567E+02, 8.317E-01
 8.200E+02, 1.544E+02, 8.452E-01
 8.300E+02, 1.517E+02, 9.169E-01
 8.400E+02, 1.584E+02, 9.093E-01
 8.500E+02, 1.616E+02, 9.102E-01
 8.600E+02, 1.573E+02, 8.634E-01
 8.700E+02, 1.544E+02, 8.663E-01
 8.800E+02, 1.501E+02, 8.978E-01
 8.900E+02, 1.551E+02, 9.171E-01
 9.001E+02, 1.558E+02, 8.887E-01
 9.100E+02, 1.579E+02, 8.895E-01
 9.200E+02, 1.530E+02, 9.046E-01
 9.300E+02, 1.555E+02, 8.478E-01
 9.400E+02, 1.592E+02, 8.408E-01
 9.500E+02, 1.576E+02, 9.259E-01
 9.600E+02, 1.571E+02, 9.792E-01
 9.700E+02, 1.644E+02, 9.531E-01
 9.800E+02, 1.642E+02, 9.360E-01
 9.900E+02, 1.583E+02, 8.485E-01
 1.000E+03, 1.596E+02, 8.956E-01
 1.010E+03, 1.647E+02, 9.683E-01
 1.020E+03, 1.741E+02, 9.455E-01
 1.030E+03, 1.573E+02, 8.723E-01
 1.040E+03, 1.575E+02, 8.876E-01
 1.050E+03, 1.542E+02, 8.602E-01
 1.060E+03, 1.586E+02, 9.168E-01
 1.070E+03, 1.650E+02, 9.146E-01
 1.080E+03, 1.617E+02, 8.882E-01
 1.090E+03, 1.620E+02, 9.414E-01
 1.100E+03, 1.676E+02, 9.619E-01
 1.110E+03, 1.608E+02, 8.947E-01
 1.120E+03, 1.599E+02, 8.477E-01
 1.130E+03, 1.580E+02, 9.160E-01
 1.140E+03, 1.623E+02, 8.575E-01
 1.150E+03, 1.621E+02, 8.717E-01
 1.160E+03, 1.593E+02, 9.279E-01
 1.170E+03, 1.668E+02, 9.699E-01
 1.180E+03, 1.679E+02, 9.456E-01
 1.190E+03, 1.631E+02, 8.824E-01
 1.200E+03, 1.618E+02, 8.734E-01
 1.210E+03, 1.548E+02, 9.021E-01
 1.220E+03, 1.541E+02, 8.853E-01
 1.230E+03, 1.606E+02, 8.818E-01
 1.240E+03, 1.578E+02, 8.423E-01
 1.250E+03, 1.651E+02, 8.760E-01
 1.260E+03, 1.627E+02, 9.215E-01
 1.270E+03, 1.621E+02, 9.486E-01
 1.280E+03, 1.594E+02, 8.777E-01
 1.290E+03, 1.599E+02, 8.785E-01
 1.300E+03, 1.611E+02, 8.570E-01
 1.310E+03, 1.554E+02, 7.942E-01
 1.320E+03, 1.596E+02, 8.281E-01
 1.330E+03, 1.611E+02, 9.085E-01
 1.340E+03, 1.585E+02, 8.952E-01
 1.350E+03, 1.592E+02, 8.747E-01
 1.360E+03, 1.620E+02, 8.338E-01
 1.370E+03, 1.602E+02, 8.430E-01
 1.380E+03, 1.569E+02, 8.480E-01
 1.390E+03, 1.553E+02, 8.778E-01
 1.400E+03, 1.633E+02, 9.097E-01
 1.410E+03, 1.647E+02, 9.107E-01
 1.420E+03, 1.700E+02, 8.704E-01
 1.430E+03, 1.636E+02, 9.064E-01
 1.440E+03, 1.635E+02, 8.906E-01
 1.450E+03, 1.580E+02, 8.901E-01
 1.460E+03, 1.616E+02, 8.418E-01
 1.470E+03, 1.629E+02, 8.217E-01
 1.480E+03, 1.612E+02, 8.632E-01
 1.490E+03, 1.537E+02, 9.045E-01
 1.500E+03, 1.616E+02, 9.426E-01
 1.510E+03, 1.608E+02, 9.063E-01
 1.520E+03, 1.635E+02, 8.503E-01
 1.530E+03, 1.617E+02, 8.567E-01
 1.540E+03, 1.621E+02, 9.136E-01
 1.550E+03, 1.668E+02, 9.481E-01
 1.560E+03, 1.636E+02, 9.235E-01
 1.570E+03, 1.663E+02, 9.377E-01
 1.580E+03, 1.635E+02, 8.802E-01
 1.590E+03, 1.690E+02, 9.100E-01
 1.600E+03, 1.682E+02, 9.610E-01
 1.610E+03, 1.693E+02, 9.532E-01
 1.620E+03, 1.612E+02, 9.067E-01
 1.630E+03, 1.654E+02, 9.270E-01
 1.640E+03, 1.635E+02, 8.882E-01
 1.650E+03, 1.662E+02, 8.745E-01
 1.660E+03, 1.677E+02, 9.494E-01
 1.670E+03, 1.706E+02, 9.808E-01
 1.680E+03, 1.674E+02, 9.738E-01
 1.690E+03, 1.626E+02, 9.291E-01
 1.700E+03, 1.662E+02, 8.888E-01
 1.710E+03, 1.693E+02, 8.646E-01
 1.720E+03, 1.646E+02, 9.278E-01
 1.730E+03, 1.647E+02, 9.363E-01
 1.740E+03, 1.599E+02, 9.025E-01
 1.750E+03, 1.595E+02, 8.683E-01
 1.760E+03, 1.660E+02, 8.878E-01
 1.770E+03, 1.574E+02, 8.909E-01
 1.780E+03, 1.634E+02, 8.604E-01
 1.790E+03, 1.620E+02, 9.035E-01
 1.800E+03, 1.574E+02, 8.990E-01
