s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 1.400E+01, 2.130E+00
 1.002E+01, 1.400E+01, 2.130E+00
 2.005E+01, 1.402E+01, 2.130E+00
 3.002E+01, 1.404E+01, 2.130E+00
 4.005E+01, 3.628E+01, 1.775E+00
 5.004E+01, 4.191E+01, 1.318E+00
 6.005E+01, 4.131E+01, 1.358E+00
 7.001E+01, 5.500E+01, 1.304E+00
 8.003E+01, 5.627E+01, 1.225E+00
 9.004E+01, 5.605E+01, 1.199E+00
 1.001E+02, 6.338E+01, 1.099E+00
 1.100E+02, 6.314E+01, 1.135E+00
 1.200E+02, 6.975E+01, 1.139E+00
 1.300E+02, 7.409E+01, 1.129E+00
 1.400E+02, 8.005E+01, 1.167E+00
 1.500E+02, 7.624E+01, 1.216E+00
 1.600E+02, 8.196E+01, 1.148E+00
 1.700E+02, 8.040E+01, 1.042E+00
 1.800E+02, 8.054E+01, 1.049E+00
 1.900E+02, 8.527E+01, 1.047E+00
 2.000E+02, 8.434E+01, 1.067E+00
 2.100E+02, 8.564E+01, 1.002E+00
 2.200E+02, 8.495E+01, 1.033E+00
 2.300E+02, 9.089E+01, 1.064E+00
 2.400E+02, 9.529E+01, 1.052E+00
 2.500E+02, 9.172E+01, 1.051E+00
 2.600E+02, 9.453E+01, 9.788E-01
 2.700E+02, 9.630E+01, 1.007E+00
 2.800E+02, 9.927E+01, 1.025E+00
 2.900E+02, 9.616E+01, 1.047E+00
 3.000E+02, 9.655E+01, 9.819E-01
 3.100E+02, 9.992E+01, 9.719E-01
 3.200E+02, 9.949E+01, 1.049E+00
 3.300E+02, 1.019E+02, 1.032E+00
 3.400E+02, 1.020E+02, 1.035E+00
 3.500E+02, 1.014E+02, 1.014E+00
 3.600E+02, 1.031E+02, 1.022E+00
 3.700E+02, 1.018E+02, 1.030E+00
 3.800E+02, 1.028E+02, 1.016E+00
 3.900E+02, 1.069E+02, 9.929E-01
 4.000E+02, 1.092E+02, 1.049E+00
 4.100E+02, 1.107E+02, 1.077E+00
 4.200E+02, 1.052E+02, 1.124E+00
 4.300E+02, 1.062E+02, 1.068E+00
 4.401E+02, 1.057E+02, 1.012E+00
 4.500E+02, 1.133E+02, 1.001E+00
 4.600E+02, 1.111E+02, 1.055E+00
 4.700E+02, 1.028E+02, 1.034E+00
 4.800E+02, 1.054E+02, 1.030E+00
 4.901E+02, 1.095E+02, 1.038E+00
 5.000E+02, 1.070E+02, 1.075E+00
 5.100E+02, 1.049E+02, 1.064E+00
 5.200E+02, 1.085E+02, 1.117E+00
 5.300E+02, 1.115E+02, 1.063E+00
 5.400E+02, 1.088E+02, 1.080E+00
 5.500E+02, 1.136E+02, 1.065E+00
 5.600E+02, 1.170E+02, 1.077E+00
 5.700E+02, 1.179E+02, 1.101E+00
 5.800E+02, 1.143E+02, 1.078E+00
 5.900E+02, 1.056E+02, 1.065E+00
 6.000E+02, 1.121E+02, 1.016E+00
 6.100E+02, 1.140E+02, 1.062E+00
 6.200E+02, 1.243E+02, 1.020E+00
 6.301E+02, 1.200E+02, 1.060E+00
 6.400E+02, 1.113E+02, 1.057E+00
 6.500E+02, 1.133E+02, 1.068E+00
 6.600E+02, 1.127E+02, 1.106E+00
 6.700E+02, 1.100E+02, 1.054E+00
 6.800E+02, 1.137E+02, 1.052E+00
 6.900E+02, 1.135E+02, 1.037E+00
 7.000E+02, 1.196E+02, 1.014E+00
 7.100E+02, 1.156E+02, 1.049E+00
 7.200E+02, 1.109E+02, 1.057E+00
 7.300E+02, 1.147E+02, 9.992E-01
 7.400E+02, 1.105E+02, 1.039E+00
 7.500E+02, 1.122E+02, 1.003E+00
 7.600E+02, 1.112E+02, 1.040E+00
 7.700E+02, 1.131E+02, 1.080E+00
 7.800E+02, 1.118E+02, 1.032E+00
 7.900E+02, 1.111E+02, 1.055E+00
 8.000E+02, 1.168E+02, 1.030E+00
 8.100E+02, 1.124E+02, 1.086E+00
 8.201E+02, 1.206E+02, 1.131E+00
 8.300E+02, 1.228E+02, 1.090E+00
 8.401E+02, 1.135E+02, 1.118E+00
 8.500E+02, 1.207E+02, 1.096E+00
 8.600E+02, 1.221E+02, 1.162E+00
 8.700E+02, 1.181E+02, 1.171E+00
 8.800E+02, 1.199E+02, 1.143E+00
 8.900E+02, 1.197E+02, 1.109E+00
 9.000E+02, 1.210E+02, 1.084E+00
 9.100E+02, 1.211E+02, 1.157E+00
 9.201E+02, 1.235E+02, 1.143E+00
 9.301E+02, 1.231E+02, 1.150E+00
 9.400E+02, 1.279E+02, 1.164E+00
 9.500E+02, 1.266E+02, 1.183E+00
 9.601E+02, 1.239E+02, 1.143E+00
 9.700E+02, 1.239E+02, 1.131E+00
 9.800E+02, 1.230E+02, 1.121E+00
 9.900E+02, 1.235E+02, 1.098E+00
 1.000E+03, 1.165E+02, 1.118E+00
 1.010E+03, 1.111E+02, 1.054E+00
 1.020E+03, 1.145E+02, 1.011E+00
 1.030E+03, 1.167E+02, 1.034E+00
 1.040E+03, 1.064E+02, 1.046E+00
 1.050E+03, 1.126E+02, 1.038E+00
 1.060E+03, 1.153E+02, 1.019E+00
 1.070E+03, 1.089E+02, 1.070E+00
 1.080E+03, 1.138E+02, 1.074E+00
 1.090E+03, 1.154E+02, 1.050E+00
 1.100E+03, 1.173E+02, 1.078E+00
 1.110E+03, 1.197E+02, 1.101E+00
 1.120E+03, 1.206E+02, 1.115E+00
 1.130E+03, 1.186E+02, 1.146E+00
 1.140E+03, 1.200E+02, 1.060E+00
 1.150E+03, 1.179E+02, 1.047E+00
 1.160E+03, 1.159E+02, 1.110E+00
 1.170E+03, 1.157E+02, 1.115E+00
 1.180E+03, 1.222E+02, 1.105E+00
 1.190E+03, 1.193E+02, 1.159E+00
 1.200E+03, 1.185E+02, 1.145E+00
 1.210E+03, 1.209E+02, 1.123E+00
 1.220E+03, 1.147E+02, 1.064E+00
 1.230E+03, 1.121E+02, 1.042E+00
 1.240E+03, 1.135E+02, 1.058E+00
 1.250E+03, 1.157E+02, 1.046E+00
 1.260E+03, 1.218E+02, 1.032E+00
 1.270E+03, 1.197E+02, 1.058E+00
 1.280E+03, 1.180E+02, 1.078E+00
 1.290E+03, 1.112E+02, 1.110E+00
 1.300E+03, 1.140E+02, 1.020E+00
 1.310E+03, 1.141E+02, 1.063E+00
 1.320E+03, 1.123E+02, 1.100E+00
 1.330E+03, 1.186E+02, 1.081E+00
 1.340E+03, 1.130E+02, 1.060E+00
 1.350E+03, 1.161E+02, 1.012E+00
 1.360E+03, 1.109E+02, 9.973E-01
 1.370E+03, 1.091E+02, 1.006E+00
 1.380E+03, 1.166E+02, 1.005E+00
 1.390E+03, 1.139E+02, 1.089E+00
 1.400E+03, 1.140E+02, 1.089E+00
 1.410E+03, 1.064E+02, 1.086E+00
 1.420E+03, 1.124E+02, 1.062E+00
 1.430E+03, 1.130E+02, 1.069E+00
 1.440E+03, 1.159E+02, 1.093E+00
 1.450E+03, 1.103E+02, 1.068E+00
 1.460E+03, 1.098E+02, 1.013E+00
 1.470E+03, 1.099E+02, 9.893E-01
 1.480E+03, 1.108E+02, 1.011E+00
 1.490E+03, 1.124E+02, 1.066E+00
 1.500E+03, 1.082E+02, 1.019E+00
 1.510E+03, 1.178E+02, 9.968E-01
 1.520E+03, 1.170E+02, 1.004E+00
 1.530E+03, 1.210E+02, 1.060E+00
 1.540E+03, 1.181E+02, 1.113E+00
 1.550E+03, 1.186E+02, 1.103E+00
 1.560E+03, 1.108E+02, 1.090E+00
 1.570E+03, 1.146E+02, 1.081E+00
 1.580E+03, 1.171E+02, 1.086E+00
 1.590E+03, 1.142E+02, 1.103E+00
 1.600E+03, 1.196E+02, 1.109E+00
 1.610E+03, 1.169E+02, 1.108E+00
 1.620E+03, 1.159E+02, 1.144E+00
 1.630E+03, 1.149E+02, 1.094E+00
 1.640E+03, 1.164E+02, 1.061E+00
 1.650E+03, 1.162E+02, 1.075E+00
 1.660E+03, 1.203E+02, 1.078E+00
 1.670E+03, 1.166E+02, 1.064E+00
 1.680E+03, 1.199E+02, 1.072E+00
 1.690E+03, 1.180E+02, 1.113E+00
 1.700E+03, 1.189E+02, 1.138E+00
 1.710E+03, 1.226E+02, 1.076E+00
 1.720E+03, 1.195E+02, 1.046E+00
 1.730E+03, 1.208E+02, 1.078E+00
 1.740E+03, 1.213E+02, 1.067E+00
 1.750E+03, 1.154E+02, 1.117E+00
 1.760E+03, 1.168E+02, 1.098E+00
 1.770E+03, 1.199E+02, 1.013E+00
 1.780E+03, 1.205E+02, 1.081E+00
 1.790E+03, 1.133E+02, 1.063E+00
 1.800E+03, 1.153E+02, 1.120E+00
