m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 4.639E+01, 2.000E-02, 2.955E+01,-8.612E-01
 6.860E-02, 4.624E+01, 6.865E-02, 2.903E+01,-8.774E-01
 1.172E-01, 4.639E+01, 1.173E-01, 2.893E+01,-8.728E-01
 1.658E-01, 4.681E+01, 1.659E-01, 2.895E+01,-8.642E-01
 2.144E-01, 4.747E+01, 2.146E-01, 2.900E+01,-8.626E-01
 2.630E-01, 4.859E+01, 2.632E-01, 2.907E+01,-8.490E-01
 3.116E-01, 5.077E+01, 3.119E-01, 2.912E+01,-8.400E-01
 3.602E-01, 5.368E+01, 3.605E-01, 2.915E+01,-8.273E-01
 4.088E-01, 5.636E+01, 4.092E-01, 2.917E+01,-8.174E-01
 4.574E-01, 5.918E+01, 4.578E-01, 2.918E+01,-8.142E-01
 5.060E-01, 6.186E+01, 5.065E-01, 2.918E+01,-7.908E-01
 5.547E-01, 6.538E+01, 5.551E-01, 2.919E+01,-7.774E-01
 6.033E-01, 6.903E+01, 6.038E-01, 2.921E+01,-7.520E-01
 6.519E-01, 7.366E+01, 6.524E-01, 2.925E+01,-7.201E-01
 7.005E-01, 8.003E+01, 7.011E-01, 2.927E+01,-6.936E-01
 7.491E-01, 8.580E+01, 7.497E-01, 2.931E+01,-6.544E-01
 7.977E-01, 9.247E+01, 7.984E-01, 2.938E+01,-6.099E-01
 8.463E-01, 1.017E+02, 8.470E-01, 2.969E+01,-5.661E-01
 8.949E-01, 1.128E+02, 8.957E-01, 3.208E+01,-5.193E-01
 9.435E-01, 1.194E+02, 9.443E-01, 4.181E+01,-3.933E-01
 9.921E-01, 1.232E+02, 9.930E-01, 6.006E+01,-2.218E-02
 1.041E+00, 1.252E+02, 1.042E+00, 8.034E+01, 3.536E-01
 1.089E+00, 1.277E+02, 1.090E+00, 1.005E+02, 7.068E-01
 1.138E+00, 1.296E+02, 1.139E+00, 1.136E+02, 9.327E-01
 1.187E+00, 1.310E+02, 1.188E+00, 1.192E+02, 1.033E+00
 1.235E+00, 1.327E+02, 1.236E+00, 1.220E+02, 1.103E+00
 1.284E+00, 1.337E+02, 1.285E+00, 1.231E+02, 1.131E+00
 1.332E+00, 1.342E+02, 1.334E+00, 1.234E+02, 1.170E+00
 1.381E+00, 1.344E+02, 1.382E+00, 1.242E+02, 1.231E+00
 1.430E+00, 1.346E+02, 1.431E+00, 1.252E+02, 1.301E+00
 1.478E+00, 1.347E+02, 1.479E+00, 1.256E+02, 1.359E+00
 1.527E+00, 1.349E+02, 1.528E+00, 1.262E+02, 1.413E+00
 1.575E+00, 1.351E+02, 1.577E+00, 1.272E+02, 1.504E+00
 1.624E+00, 1.352E+02, 1.625E+00, 1.287E+02, 1.633E+00
 1.673E+00, 1.354E+02, 1.674E+00, 1.305E+02, 1.792E+00
 1.721E+00, 1.356E+02, 1.723E+00, 1.324E+02, 1.992E+00
 1.770E+00, 1.360E+02, 1.771E+00, 1.331E+02, 1.959E+00
 1.818E+00, 1.362E+02, 1.820E+00, 1.312E+02, 8.583E-01
 1.867E+00, 1.363E+02,NaN,NaN,NaN
 1.916E+00, 1.365E+02,NaN,NaN,NaN
 1.964E+00, 1.369E+02,NaN,NaN,NaN
 2.013E+00, 1.371E+02,NaN,NaN,NaN
 2.061E+00, 1.372E+02,NaN,NaN,NaN
 2.110E+00, 1.362E+02,NaN,NaN,NaN
