s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.500E+01, 2.130E+00
 1.002E+01, 2.500E+01, 2.130E+00
 2.002E+01, 2.504E+01, 2.130E+00
 3.001E+01, 3.586E+01, 2.108E+00
 4.003E+01, 9.290E+01, 1.638E+00
 5.000E+01, 8.302E+01, 7.470E-01
 6.000E+01, 8.749E+01, 6.766E-01
 7.003E+01, 9.954E+01, 8.369E-01
 8.001E+01, 1.104E+02, 1.240E+00
 9.003E+01, 1.294E+02, 1.330E+00
 1.000E+02, 1.502E+02, 1.205E+00
 1.100E+02, 1.575E+02, 1.231E+00
 1.200E+02, 1.631E+02, 1.289E+00
 1.300E+02, 1.761E+02, 1.109E+00
 1.400E+02, 1.672E+02, 1.189E+00
 1.500E+02, 1.512E+02, 1.241E+00
 1.600E+02, 1.619E+02, 1.016E+00
 1.700E+02, 1.700E+02, 9.654E-01
 1.800E+02, 1.826E+02, 1.045E+00
 1.900E+02, 1.812E+02, 1.138E+00
 2.000E+02, 1.744E+02, 1.106E+00
 2.100E+02, 1.882E+02, 9.648E-01
 2.200E+02, 2.029E+02, 9.915E-01
 2.300E+02, 2.075E+02, 1.060E+00
 2.400E+02, 2.061E+02, 1.123E+00
 2.500E+02, 2.031E+02, 1.082E+00
 2.600E+02, 1.986E+02, 1.027E+00
 2.700E+02, 2.104E+02, 1.023E+00
 2.800E+02, 2.108E+02, 1.105E+00
 2.900E+02, 2.112E+02, 1.085E+00
 3.000E+02, 2.165E+02, 1.057E+00
 3.100E+02, 2.181E+02, 1.026E+00
 3.200E+02, 2.186E+02, 1.101E+00
 3.300E+02, 2.205E+02, 1.041E+00
 3.400E+02, 2.147E+02, 1.049E+00
 3.500E+02, 2.215E+02, 1.100E+00
 3.600E+02, 2.263E+02, 1.071E+00
 3.700E+02, 2.243E+02, 1.097E+00
 3.800E+02, 2.184E+02, 1.078E+00
 3.900E+02, 2.165E+02, 1.030E+00
 4.000E+02, 2.171E+02, 1.017E+00
 4.100E+02, 2.140E+02, 1.031E+00
 4.200E+02, 2.166E+02, 1.020E+00
 4.300E+02, 2.174E+02, 9.705E-01
 4.400E+02, 2.038E+02, 1.050E+00
 4.500E+02, 2.222E+02, 9.913E-01
 4.600E+02, 2.252E+02, 1.024E+00
 4.700E+02, 2.153E+02, 1.139E+00
 4.800E+02, 2.182E+02, 9.440E-01
 4.900E+02, 2.136E+02, 1.015E+00
 5.000E+02, 2.110E+02, 9.654E-01
 5.100E+02, 2.106E+02, 9.277E-01
 5.200E+02, 2.124E+02, 9.817E-01
 5.300E+02, 2.156E+02, 9.964E-01
 5.400E+02, 2.140E+02, 1.024E+00
 5.500E+02, 2.219E+02, 1.049E+00
 5.600E+02, 2.236E+02, 9.743E-01
 5.700E+02, 2.133E+02, 1.035E+00
 5.800E+02, 2.126E+02, 9.658E-01
 5.900E+02, 2.203E+02, 1.030E+00
 6.000E+02, 2.230E+02, 1.027E+00
 6.100E+02, 2.204E+02, 1.065E+00
 6.200E+02, 2.290E+02, 1.036E+00
 6.300E+02, 2.333E+02, 1.045E+00
 6.400E+02, 2.235E+02, 1.014E+00
 6.500E+02, 2.214E+02, 1.035E+00
 6.600E+02, 2.193E+02, 1.006E+00
 6.700E+02, 2.255E+02, 9.849E-01
 6.800E+02, 2.280E+02, 9.763E-01
 6.900E+02, 2.246E+02, 1.066E+00
 7.000E+02, 2.242E+02, 1.038E+00
 7.100E+02, 2.244E+02, 9.980E-01
 7.200E+02, 2.206E+02, 1.014E+00
 7.300E+02, 2.371E+02, 1.017E+00
 7.400E+02, 2.379E+02, 1.088E+00
 7.500E+02, 2.235E+02, 1.132E+00
 7.600E+02, 2.238E+02, 1.027E+00
 7.700E+02, 2.251E+02, 1.035E+00
 7.800E+02, 2.250E+02, 9.897E-01
 7.900E+02, 2.215E+02, 1.059E+00
 8.000E+02, 2.237E+02, 1.044E+00
 8.100E+02, 2.147E+02, 1.019E+00
 8.200E+02, 2.230E+02, 1.066E+00
 8.300E+02, 2.254E+02, 1.062E+00
 8.400E+02, 2.209E+02, 9.968E-01
 8.500E+02, 2.201E+02, 1.067E+00
 8.600E+02, 2.203E+02, 9.412E-01
 8.700E+02, 2.322E+02, 8.839E-01
 8.800E+02, 2.255E+02, 1.046E+00
 8.900E+02, 2.279E+02, 1.086E+00
 9.000E+02, 2.341E+02, 1.043E+00
 9.100E+02, 2.352E+02, 1.066E+00
 9.200E+02, 2.340E+02, 9.518E-01
 9.300E+02, 2.290E+02, 9.724E-01
 9.400E+02, 2.218E+02, 1.030E+00
 9.500E+02, 2.208E+02, 9.992E-01
 9.600E+02, 2.157E+02, 9.355E-01
 9.700E+02, 2.145E+02, 9.610E-01
 9.800E+02, 2.153E+02, 9.712E-01
 9.900E+02, 2.229E+02, 9.416E-01
 1.000E+03, 2.267E+02, 1.008E+00
 1.010E+03, 2.135E+02, 1.070E+00
 1.020E+03, 2.232E+02, 1.018E+00
 1.030E+03, 2.322E+02, 9.391E-01
 1.040E+03, 2.216E+02, 1.044E+00
 1.050E+03, 2.121E+02, 1.048E+00
 1.060E+03, 2.210E+02, 9.356E-01
 1.070E+03, 2.165E+02, 9.187E-01
 1.080E+03, 2.237E+02, 9.513E-01
 1.090E+03, 2.136E+02, 9.697E-01
 1.100E+03, 2.069E+02, 9.646E-01
 1.110E+03, 2.149E+02, 9.577E-01
 1.120E+03, 2.158E+02, 1.004E+00
 1.130E+03, 2.260E+02, 9.830E-01
 1.140E+03, 2.217E+02, 1.067E+00
 1.150E+03, 2.134E+02, 9.597E-01
 1.160E+03, 2.200E+02, 9.398E-01
 1.170E+03, 2.178E+02, 9.756E-01
 1.180E+03, 2.160E+02, 1.017E+00
 1.190E+03, 2.196E+02, 9.815E-01
 1.200E+03, 2.171E+02, 1.011E+00
 1.210E+03, 2.233E+02, 9.703E-01
 1.220E+03, 2.216E+02, 1.011E+00
 1.230E+03, 2.142E+02, 1.012E+00
 1.240E+03, 2.219E+02, 9.484E-01
 1.250E+03, 2.172E+02, 1.016E+00
 1.260E+03, 2.249E+02, 9.905E-01
 1.270E+03, 2.300E+02, 1.060E+00
 1.280E+03, 2.302E+02, 1.053E+00
 1.290E+03, 2.289E+02, 1.126E+00
 1.300E+03, 2.374E+02, 1.025E+00
 1.310E+03, 2.368E+02, 1.043E+00
 1.320E+03, 2.202E+02, 9.829E-01
 1.330E+03, 2.312E+02, 1.011E+00
 1.340E+03, 2.356E+02, 1.016E+00
 1.350E+03, 2.301E+02, 1.088E+00
 1.360E+03, 2.228E+02, 1.033E+00
 1.370E+03, 2.241E+02, 9.567E-01
 1.380E+03, 2.191E+02, 9.576E-01
 1.390E+03, 2.195E+02, 1.033E+00
 1.400E+03, 2.240E+02, 1.065E+00
 1.410E+03, 2.339E+02, 1.075E+00
 1.420E+03, 2.329E+02, 1.073E+00
 1.430E+03, 2.209E+02, 1.051E+00
 1.440E+03, 2.256E+02, 1.011E+00
 1.450E+03, 2.283E+02, 1.075E+00
 1.460E+03, 2.295E+02, 1.085E+00
 1.470E+03, 2.231E+02, 1.085E+00
 1.480E+03, 2.208E+02, 9.221E-01
 1.490E+03, 2.246E+02, 1.024E+00
 1.500E+03, 2.130E+02, 1.058E+00
 1.510E+03, 2.290E+02, 1.014E+00
 1.520E+03, 2.354E+02, 1.026E+00
 1.530E+03, 2.278E+02, 1.074E+00
 1.540E+03, 2.290E+02, 1.037E+00
 1.550E+03, 2.323E+02, 1.048E+00
 1.560E+03, 2.300E+02, 1.015E+00
 1.570E+03, 2.287E+02, 1.023E+00
 1.580E+03, 2.238E+02, 1.023E+00
 1.590E+03, 2.287E+02, 9.687E-01
 1.600E+03, 2.314E+02, 1.039E+00
 1.610E+03, 2.303E+02, 1.023E+00
 1.620E+03, 2.259E+02, 1.009E+00
 1.630E+03, 2.235E+02, 1.022E+00
 1.640E+03, 2.251E+02, 9.947E-01
 1.650E+03, 2.270E+02, 9.798E-01
 1.660E+03, 2.268E+02, 9.578E-01
 1.670E+03, 2.233E+02, 1.054E+00
 1.680E+03, 2.236E+02, 1.038E+00
 1.690E+03, 2.246E+02, 9.978E-01
 1.700E+03, 2.283E+02, 1.030E+00
 1.710E+03, 2.358E+02, 1.065E+00
 1.720E+03, 2.373E+02, 1.089E+00
 1.730E+03, 2.303E+02, 1.095E+00
 1.740E+03, 2.304E+02, 9.869E-01
 1.750E+03, 2.288E+02, 1.007E+00
 1.760E+03, 2.234E+02, 1.046E+00
 1.770E+03, 2.339E+02, 1.056E+00
 1.780E+03, 2.216E+02, 1.022E+00
 1.790E+03, 2.171E+02, 1.034E+00
 1.800E+03, 2.297E+02, 9.530E-01
