s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 9.000E+00, 2.130E+00
 1.004E+01, 9.000E+00, 2.130E+00
 2.003E+01, 9.015E+00, 2.130E+00
 3.004E+01, 9.030E+00, 2.130E+00
 4.005E+01, 3.157E+01, 1.790E+00
 5.004E+01, 3.658E+01, 1.282E+00
 6.003E+01, 3.762E+01, 1.268E+00
 7.001E+01, 4.762E+01, 1.340E+00
 8.003E+01, 5.373E+01, 1.143E+00
 9.000E+01, 5.955E+01, 1.117E+00
 1.000E+02, 5.944E+01, 1.216E+00
 1.100E+02, 6.270E+01, 1.226E+00
 1.200E+02, 6.544E+01, 1.104E+00
 1.300E+02, 7.218E+01, 1.178E+00
 1.400E+02, 7.584E+01, 1.203E+00
 1.500E+02, 7.311E+01, 1.105E+00
 1.600E+02, 7.701E+01, 9.984E-01
 1.700E+02, 7.447E+01, 1.045E+00
 1.800E+02, 7.458E+01, 9.132E-01
 1.900E+02, 7.725E+01, 9.159E-01
 2.000E+02, 7.923E+01, 9.249E-01
 2.100E+02, 8.048E+01, 8.972E-01
 2.200E+02, 8.291E+01, 9.141E-01
 2.300E+02, 8.527E+01, 8.746E-01
 2.400E+02, 8.794E+01, 7.847E-01
 2.500E+02, 8.927E+01, 8.487E-01
 2.600E+02, 9.288E+01, 8.530E-01
 2.700E+02, 8.722E+01, 9.087E-01
 2.800E+02, 9.244E+01, 8.694E-01
 2.900E+02, 9.194E+01, 8.479E-01
 3.000E+02, 9.339E+01, 8.469E-01
 3.100E+02, 9.975E+01, 7.488E-01
 3.200E+02, 9.870E+01, 7.673E-01
 3.300E+02, 1.083E+02, 8.391E-01
 3.400E+02, 9.753E+01, 9.977E-01
 3.500E+02, 9.862E+01, 9.639E-01
 3.600E+02, 1.016E+02, 8.532E-01
 3.700E+02, 1.034E+02, 8.133E-01
 3.800E+02, 1.046E+02, 7.477E-01
 3.900E+02, 1.114E+02, 7.905E-01
 4.000E+02, 1.081E+02, 9.200E-01
 4.100E+02, 1.158E+02, 9.211E-01
 4.200E+02, 1.110E+02, 9.228E-01
 4.300E+02, 1.053E+02, 8.821E-01
