s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 6.000E+00, 2.130E+00
 1.004E+01, 6.042E+00, 2.130E+00
 2.003E+01, 2.312E+01, 2.100E+00
 3.003E+01, 6.170E+01, 2.039E+00
 4.002E+01, 4.100E+01, 1.689E+00
 5.002E+01, 5.099E+01, 1.810E+00
 6.002E+01, 6.541E+01, 1.875E+00
 7.002E+01, 8.021E+01, 1.939E+00
 8.004E+01, 8.626E+01, 2.021E+00
 9.003E+01, 1.071E+02, 2.067E+00
 1.001E+02, 5.853E+01, 1.644E+00
 1.100E+02, 5.501E+01, 1.118E+00
 1.200E+02, 5.893E+01, 8.272E-01
 1.300E+02, 6.255E+01, 1.038E+00
 1.401E+02, 6.545E+01, 1.365E+00
 1.500E+02, 7.885E+01, 1.486E+00
 1.600E+02, 7.163E+01, 1.290E+00
 1.700E+02, 7.517E+01, 1.141E+00
 1.800E+02, 7.909E+01, 1.036E+00
 1.900E+02, 8.632E+01, 1.081E+00
 2.000E+02, 9.566E+01, 1.194E+00
 2.100E+02, 9.560E+01, 1.250E+00
 2.200E+02, 1.018E+02, 1.193E+00
 2.300E+02, 1.050E+02, 1.195E+00
 2.400E+02, 1.045E+02, 1.178E+00
 2.500E+02, 9.561E+01, 1.058E+00
 2.600E+02, 9.866E+01, 1.097E+00
 2.700E+02, 1.035E+02, 1.152E+00
 2.800E+02, 1.002E+02, 1.098E+00
 2.900E+02, 1.102E+02, 1.159E+00
 3.000E+02, 1.126E+02, 1.211E+00
 3.100E+02, 1.148E+02, 1.204E+00
 3.200E+02, 1.085E+02, 1.104E+00
 3.300E+02, 1.054E+02, 1.125E+00
 3.400E+02, 1.103E+02, 1.190E+00
 3.500E+02, 1.140E+02, 1.234E+00
 3.601E+02, 1.188E+02, 1.165E+00
 3.701E+02, 1.183E+02, 1.150E+00
 3.800E+02, 1.241E+02, 1.133E+00
 3.900E+02, 1.241E+02, 1.150E+00
 4.000E+02, 1.303E+02, 1.160E+00
 4.100E+02, 1.386E+02, 1.146E+00
 4.200E+02, 1.262E+02, 1.154E+00
 4.300E+02, 1.216E+02, 1.202E+00
 4.400E+02, 1.207E+02, 1.128E+00
 4.500E+02, 1.210E+02, 1.108E+00
 4.600E+02, 1.274E+02, 1.154E+00
 4.700E+02, 1.333E+02, 1.220E+00
 4.800E+02, 1.240E+02, 1.207E+00
 4.900E+02, 1.266E+02, 1.117E+00
 5.000E+02, 1.320E+02, 1.180E+00
 5.100E+02, 1.254E+02, 1.248E+00
 5.200E+02, 1.303E+02, 1.144E+00
 5.300E+02, 1.288E+02, 1.197E+00
 5.400E+02, 1.314E+02, 1.231E+00
 5.500E+02, 1.318E+02, 1.131E+00
 5.600E+02, 1.301E+02, 1.221E+00
 5.700E+02, 1.338E+02, 1.238E+00
 5.800E+02, 1.281E+02, 1.137E+00
 5.900E+02, 1.278E+02, 1.150E+00
 6.000E+02, 1.257E+02, 1.200E+00
 6.100E+02, 1.308E+02, 1.231E+00
 6.200E+02, 1.305E+02, 1.131E+00
 6.300E+02, 1.293E+02, 1.191E+00
 6.400E+02, 1.342E+02, 1.215E+00
 6.500E+02, 1.272E+02, 1.099E+00
 6.600E+02, 1.252E+02, 1.164E+00
 6.700E+02, 1.287E+02, 1.201E+00
 6.800E+02, 1.297E+02, 1.155E+00
 6.900E+02, 1.308E+02, 1.169E+00
 7.000E+02, 1.298E+02, 1.244E+00
 7.101E+02, 1.306E+02, 1.206E+00
 7.200E+02, 1.302E+02, 1.131E+00
 7.300E+02, 1.296E+02, 1.156E+00
 7.400E+02, 1.372E+02, 1.180E+00
 7.500E+02, 1.371E+02, 1.230E+00
 7.600E+02, 1.370E+02, 1.311E+00
 7.700E+02, 1.420E+02, 1.180E+00
 7.800E+02, 1.279E+02, 1.185E+00
 7.900E+02, 1.216E+02, 1.080E+00
 8.001E+02, 1.251E+02, 1.041E+00
 8.100E+02, 1.241E+02, 1.118E+00
 8.200E+02, 1.234E+02, 1.113E+00
 8.300E+02, 1.307E+02, 1.195E+00
 8.400E+02, 1.335E+02, 1.217E+00
 8.500E+02, 1.421E+02, 1.178E+00
 8.600E+02, 1.381E+02, 1.183E+00
 8.700E+02, 1.383E+02, 1.252E+00
 8.800E+02, 1.264E+02, 1.221E+00
 8.900E+02, 1.314E+02, 1.166E+00
 9.001E+02, 1.222E+02, 1.104E+00
 9.100E+02, 1.278E+02, 1.131E+00
 9.201E+02, 1.266E+02, 1.119E+00
 9.300E+02, 1.267E+02, 1.123E+00
 9.400E+02, 1.305E+02, 1.125E+00
 9.500E+02, 1.261E+02, 1.078E+00
 9.601E+02, 1.290E+02, 1.152E+00
 9.700E+02, 1.324E+02, 1.161E+00
 9.800E+02, 1.259E+02, 1.121E+00
 9.900E+02, 1.294E+02, 1.203E+00
 1.000E+03, 1.245E+02, 1.098E+00
 1.010E+03, 1.278E+02, 1.053E+00
 1.020E+03, 1.269E+02, 1.086E+00
 1.030E+03, 1.262E+02, 1.114E+00
 1.040E+03, 1.303E+02, 1.078E+00
 1.050E+03, 1.276E+02, 1.181E+00
 1.060E+03, 1.264E+02, 1.109E+00
 1.070E+03, 1.312E+02, 1.155E+00
 1.080E+03, 1.288E+02, 1.133E+00
 1.090E+03, 1.279E+02, 1.102E+00
 1.100E+03, 1.326E+02, 1.188E+00
 1.110E+03, 1.295E+02, 1.157E+00
 1.120E+03, 1.349E+02, 1.170E+00
 1.130E+03, 1.261E+02, 1.151E+00
 1.140E+03, 1.376E+02, 1.122E+00
 1.150E+03, 1.388E+02, 1.206E+00
 1.160E+03, 1.366E+02, 1.139E+00
 1.170E+03, 1.390E+02, 1.181E+00
 1.180E+03, 1.255E+02, 1.212E+00
 1.190E+03, 1.349E+02, 1.097E+00
 1.200E+03, 1.298E+02, 1.163E+00
 1.210E+03, 1.358E+02, 1.162E+00
 1.220E+03, 1.289E+02, 1.120E+00
 1.230E+03, 1.355E+02, 1.134E+00
 1.240E+03, 1.304E+02, 1.136E+00
 1.250E+03, 1.246E+02, 1.136E+00
 1.260E+03, 1.344E+02, 1.152E+00
 1.270E+03, 1.338E+02, 1.118E+00
 1.280E+03, 1.320E+02, 1.182E+00
 1.290E+03, 1.311E+02, 1.101E+00
 1.300E+03, 1.296E+02, 1.106E+00
 1.310E+03, 1.251E+02, 1.160E+00
 1.320E+03, 1.220E+02, 1.189E+00
 1.330E+03, 1.228E+02, 1.057E+00
 1.340E+03, 1.348E+02, 1.100E+00
 1.350E+03, 1.345E+02, 1.219E+00
 1.360E+03, 1.400E+02, 1.260E+00
 1.370E+03, 1.311E+02, 1.103E+00
 1.380E+03, 1.378E+02, 1.074E+00
 1.390E+03, 1.338E+02, 1.224E+00
 1.400E+03, 1.324E+02, 1.152E+00
 1.410E+03, 1.400E+02, 1.111E+00
 1.420E+03, 1.291E+02, 1.157E+00
