m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 1.905E+01, 2.000E-02, 8.444E+00,-6.449E-01
 6.860E-02, 1.766E+01, 6.865E-02, 7.601E+00,-6.491E-01
 1.172E-01, 1.767E+01, 1.173E-01, 7.282E+00,-6.482E-01
 1.658E-01, 1.816E+01, 1.659E-01, 7.223E+00,-6.427E-01
 2.144E-01, 1.875E+01, 2.146E-01, 7.217E+00,-6.382E-01
 2.630E-01, 1.908E+01, 2.632E-01, 7.197E+00,-6.423E-01
 3.116E-01, 1.946E+01, 3.119E-01, 7.196E+00,-6.194E-01
 3.602E-01, 1.998E+01, 3.605E-01, 7.214E+00,-6.127E-01
 4.088E-01, 2.080E+01, 4.092E-01, 7.234E+00,-6.171E-01
 4.574E-01, 2.132E+01, 4.578E-01, 7.292E+00,-5.984E-01
 5.060E-01, 2.185E+01, 5.065E-01, 7.359E+00,-5.925E-01
 5.547E-01, 2.272E+01, 5.551E-01, 7.412E+00,-5.781E-01
 6.033E-01, 2.309E+01, 6.038E-01, 7.478E+00,-5.522E-01
 6.519E-01, 2.350E+01, 6.524E-01, 7.497E+00,-5.368E-01
 7.005E-01, 2.413E+01, 7.011E-01, 7.524E+00,-5.055E-01
 7.491E-01, 2.487E+01, 7.497E-01, 7.549E+00,-4.845E-01
 7.977E-01, 2.571E+01, 7.984E-01, 7.572E+00,-4.682E-01
 8.463E-01, 2.644E+01, 8.470E-01, 7.585E+00,-4.532E-01
 8.949E-01, 2.752E+01, 8.957E-01, 7.621E+00,-4.190E-01
 9.435E-01, 2.936E+01, 9.443E-01, 7.804E+00,-3.801E-01
 9.921E-01, 3.486E+01, 9.930E-01, 9.329E+00,-3.399E-01
 1.041E+00, 4.740E+01, 1.042E+00, 1.350E+01,-2.582E-01
 1.089E+00, 7.253E+01, 1.090E+00, 2.167E+01, 1.279E-02
 1.138E+00, 1.046E+02, 1.139E+00, 3.162E+01, 2.802E-01
 1.187E+00, 1.259E+02, 1.188E+00, 4.222E+01, 4.540E-01
 1.235E+00, 1.368E+02, 1.236E+00, 5.553E+01, 5.951E-01
 1.284E+00, 1.410E+02, 1.285E+00, 7.277E+01, 7.819E-01
 1.332E+00, 1.419E+02, 1.334E+00, 9.139E+01, 9.585E-01
 1.381E+00, 1.422E+02, 1.382E+00, 1.062E+02, 1.071E+00
 1.430E+00, 1.422E+02, 1.431E+00, 1.136E+02, 1.168E+00
 1.478E+00, 1.422E+02, 1.479E+00, 1.174E+02, 1.258E+00
 1.527E+00, 1.420E+02, 1.528E+00, 1.230E+02, 1.388E+00
 1.575E+00, 1.420E+02, 1.577E+00, 1.274E+02, 1.514E+00
 1.624E+00, 1.419E+02, 1.625E+00, 1.299E+02, 1.658E+00
 1.673E+00, 1.417E+02, 1.674E+00, 1.333E+02, 1.874E+00
 1.721E+00, 1.413E+02, 1.723E+00, 1.373E+02, 2.118E+00
 1.770E+00, 1.409E+02, 1.771E+00, 1.377E+02, 1.898E+00
 1.818E+00, 1.409E+02, 1.820E+00, 1.215E+02, 1.574E-01
 1.867E+00, 1.411E+02,NaN,NaN,NaN
 1.916E+00, 1.416E+02,NaN,NaN,NaN
 1.964E+00, 1.425E+02,NaN,NaN,NaN
 2.013E+00, 1.430E+02,NaN,NaN,NaN
 2.061E+00, 1.443E+02,NaN,NaN,NaN
 2.110E+00, 1.444E+02,NaN,NaN,NaN
