s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.200E+01, 2.130E+00
 1.000E+01, 2.200E+01, 2.130E+00
 2.001E+01, 2.202E+01, 2.130E+00
 3.004E+01, 2.205E+01, 2.130E+00
 4.001E+01, 3.848E+01, 1.966E+00
 5.003E+01, 5.080E+01, 1.340E+00
 6.001E+01, 5.891E+01, 1.329E+00
 7.001E+01, 6.632E+01, 1.350E+00
 8.002E+01, 6.999E+01, 1.222E+00
 9.000E+01, 7.624E+01, 1.241E+00
 1.000E+02, 7.658E+01, 1.137E+00
 1.100E+02, 8.139E+01, 1.328E+00
 1.200E+02, 7.985E+01, 1.215E+00
 1.300E+02, 8.203E+01, 1.191E+00
 1.400E+02, 8.745E+01, 1.131E+00
 1.500E+02, 9.439E+01, 1.117E+00
 1.600E+02, 9.463E+01, 1.141E+00
 1.700E+02, 9.316E+01, 9.776E-01
 1.800E+02, 8.955E+01, 9.803E-01
 1.900E+02, 9.009E+01, 9.315E-01
 2.000E+02, 9.728E+01, 9.256E-01
 2.100E+02, 9.949E+01, 9.833E-01
 2.200E+02, 1.081E+02, 1.002E+00
 2.300E+02, 1.027E+02, 9.949E-01
 2.400E+02, 1.060E+02, 9.598E-01
 2.500E+02, 1.076E+02, 9.307E-01
 2.600E+02, 1.046E+02, 9.129E-01
 2.700E+02, 1.039E+02, 8.026E-01
 2.800E+02, 1.067E+02, 8.493E-01
 2.900E+02, 1.084E+02, 9.128E-01
 3.000E+02, 1.075E+02, 8.724E-01
 3.100E+02, 1.149E+02, 8.396E-01
 3.200E+02, 1.193E+02, 9.402E-01
 3.301E+02, 1.180E+02, 9.370E-01
 3.400E+02, 1.204E+02, 9.020E-01
 3.500E+02, 1.168E+02, 9.222E-01
 3.600E+02, 1.172E+02, 9.006E-01
 3.700E+02, 1.221E+02, 8.477E-01
 3.800E+02, 1.139E+02, 8.872E-01
 3.900E+02, 1.256E+02, 9.183E-01
 4.000E+02, 1.172E+02, 9.025E-01
 4.101E+02, 1.177E+02, 8.749E-01
 4.200E+02, 1.217E+02, 8.803E-01
 4.300E+02, 1.247E+02, 9.314E-01
 4.400E+02, 1.242E+02, 9.544E-01
 4.500E+02, 1.244E+02, 9.417E-01
 4.600E+02, 1.215E+02, 9.270E-01
 4.701E+02, 1.270E+02, 8.944E-01
 4.800E+02, 1.300E+02, 9.232E-01
 4.900E+02, 1.274E+02, 8.946E-01
 5.000E+02, 1.232E+02, 9.375E-01
 5.100E+02, 1.264E+02, 9.560E-01
 5.200E+02, 1.315E+02, 9.315E-01
 5.300E+02, 1.300E+02, 9.516E-01
 5.400E+02, 1.317E+02, 9.442E-01
 5.500E+02, 1.294E+02, 8.941E-01
 5.600E+02, 1.274E+02, 9.378E-01
 5.700E+02, 1.320E+02, 9.810E-01
 5.800E+02, 1.338E+02, 1.009E+00
 5.900E+02, 1.376E+02, 9.957E-01
 6.000E+02, 1.340E+02, 1.000E+00
 6.100E+02, 1.354E+02, 9.374E-01
 6.200E+02, 1.310E+02, 9.705E-01
 6.300E+02, 1.330E+02, 9.402E-01
 6.400E+02, 1.309E+02, 8.864E-01
 6.500E+02, 1.220E+02, 9.345E-01
 6.600E+02, 1.301E+02, 9.254E-01
 6.700E+02, 1.373E+02, 9.270E-01
 6.800E+02, 1.331E+02, 9.528E-01
 6.900E+02, 1.274E+02, 9.695E-01
 7.000E+02, 1.318E+02, 8.609E-01
 7.100E+02, 1.357E+02, 9.399E-01
 7.200E+02, 1.383E+02, 9.585E-01
 7.300E+02, 1.340E+02, 9.435E-01
 7.400E+02, 1.332E+02, 9.394E-01
 7.500E+02, 1.367E+02, 9.281E-01
 7.600E+02, 1.329E+02, 9.175E-01
 7.700E+02, 1.311E+02, 9.695E-01
 7.800E+02, 1.403E+02, 9.708E-01
 7.900E+02, 1.314E+02, 9.555E-01
 8.000E+02, 1.345E+02, 8.648E-01
 8.100E+02, 1.368E+02, 9.202E-01
 8.201E+02, 1.384E+02, 1.003E+00
 8.300E+02, 1.351E+02, 1.014E+00
 8.400E+02, 1.373E+02, 9.586E-01
 8.500E+02, 1.377E+02, 9.166E-01
 8.600E+02, 1.386E+02, 1.003E+00
 8.700E+02, 1.386E+02, 9.628E-01
 8.800E+02, 1.337E+02, 9.555E-01
 8.900E+02, 1.316E+02, 9.913E-01
 9.001E+02, 1.327E+02, 9.506E-01
 9.100E+02, 1.396E+02, 8.936E-01
 9.200E+02, 1.325E+02, 9.572E-01
 9.300E+02, 1.389E+02, 9.576E-01
 9.400E+02, 1.368E+02, 9.757E-01
 9.500E+02, 1.366E+02, 9.681E-01
 9.600E+02, 1.424E+02, 9.794E-01
 9.700E+02, 1.422E+02, 1.018E+00
 9.800E+02, 1.417E+02, 1.001E+00
 9.900E+02, 1.421E+02, 9.396E-01
 1.000E+03, 1.351E+02, 9.261E-01
 1.010E+03, 1.372E+02, 9.306E-01
 1.020E+03, 1.357E+02, 9.259E-01
 1.030E+03, 1.322E+02, 9.063E-01
 1.040E+03, 1.359E+02, 9.131E-01
 1.050E+03, 1.412E+02, 9.766E-01
 1.060E+03, 1.350E+02, 1.002E+00
 1.070E+03, 1.374E+02, 9.565E-01
 1.080E+03, 1.426E+02, 9.982E-01
 1.090E+03, 1.374E+02, 1.007E+00
 1.100E+03, 1.392E+02, 9.695E-01
 1.110E+03, 1.392E+02, 1.012E+00
 1.120E+03, 1.433E+02, 1.006E+00
 1.130E+03, 1.452E+02, 9.702E-01
 1.140E+03, 1.394E+02, 9.553E-01
 1.150E+03, 1.372E+02, 9.433E-01
 1.160E+03, 1.423E+02, 1.012E+00
 1.170E+03, 1.350E+02, 9.903E-01
 1.180E+03, 1.321E+02, 9.124E-01
 1.190E+03, 1.360E+02, 9.310E-01
 1.200E+03, 1.339E+02, 9.525E-01
 1.210E+03, 1.345E+02, 9.078E-01
 1.220E+03, 1.402E+02, 9.011E-01
 1.230E+03, 1.395E+02, 9.564E-01
 1.240E+03, 1.402E+02, 1.006E+00
 1.250E+03, 1.401E+02, 9.935E-01
 1.260E+03, 1.447E+02, 9.809E-01
 1.270E+03, 1.418E+02, 1.007E+00
 1.280E+03, 1.450E+02, 1.005E+00
 1.290E+03, 1.438E+02, 1.028E+00
 1.300E+03, 1.380E+02, 1.001E+00
 1.310E+03, 1.358E+02, 9.420E-01
 1.320E+03, 1.402E+02, 1.022E+00
 1.330E+03, 1.353E+02, 9.434E-01
 1.340E+03, 1.346E+02, 9.012E-01
 1.350E+03, 1.365E+02, 9.124E-01
 1.360E+03, 1.362E+02, 9.716E-01
 1.370E+03, 1.340E+02, 1.010E+00
 1.380E+03, 1.308E+02, 9.142E-01
 1.390E+03, 1.406E+02, 8.758E-01
 1.400E+03, 1.389E+02, 8.772E-01
 1.410E+03, 1.241E+02, 9.147E-01
 1.420E+03, 1.284E+02, 9.213E-01
 1.430E+03, 1.313E+02, 9.030E-01
 1.440E+03, 1.345E+02, 9.383E-01
 1.450E+03, 1.375E+02, 9.503E-01
 1.460E+03, 1.324E+02, 9.695E-01
 1.470E+03, 1.357E+02, 9.711E-01
 1.480E+03, 1.377E+02, 9.045E-01
 1.490E+03, 1.373E+02, 9.149E-01
 1.500E+03, 1.369E+02, 9.471E-01
 1.510E+03, 1.314E+02, 9.620E-01
 1.520E+03, 1.345E+02, 8.817E-01
 1.530E+03, 1.342E+02, 8.713E-01
 1.540E+03, 1.303E+02, 9.307E-01
 1.550E+03, 1.337E+02, 9.459E-01
 1.560E+03, 1.366E+02, 9.470E-01
 1.570E+03, 1.358E+02, 9.003E-01
 1.580E+03, 1.371E+02, 9.220E-01
