s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.000E+01, 2.130E+00
 1.005E+01, 2.000E+01, 2.130E+00
 2.002E+01, 2.002E+01, 2.130E+00
 3.002E+01, 2.358E+01, 2.114E+00
 4.001E+01, 4.270E+01, 1.822E+00
 5.004E+01, 5.156E+01, 1.234E+00
 6.001E+01, 5.388E+01, 1.029E+00
 7.003E+01, 6.339E+01, 1.239E+00
 8.006E+01, 6.728E+01, 1.186E+00
 9.002E+01, 7.346E+01, 1.194E+00
 1.000E+02, 7.240E+01, 1.209E+00
 1.101E+02, 7.663E+01, 1.122E+00
 1.200E+02, 7.440E+01, 1.140E+00
 1.300E+02, 7.877E+01, 1.215E+00
 1.400E+02, 8.519E+01, 1.171E+00
 1.500E+02, 8.583E+01, 1.091E+00
 1.600E+02, 8.756E+01, 9.306E-01
 1.700E+02, 8.718E+01, 8.879E-01
 1.800E+02, 9.110E+01, 9.181E-01
 1.900E+02, 9.353E+01, 8.725E-01
 2.000E+02, 9.358E+01, 9.262E-01
 2.100E+02, 9.775E+01, 8.713E-01
 2.200E+02, 1.052E+02, 9.365E-01
 2.300E+02, 1.073E+02, 9.300E-01
 2.400E+02, 1.090E+02, 9.135E-01
 2.500E+02, 1.001E+02, 8.755E-01
 2.600E+02, 1.041E+02, 7.769E-01
 2.700E+02, 1.086E+02, 7.664E-01
 2.800E+02, 1.101E+02, 8.568E-01
 2.901E+02, 1.165E+02, 8.453E-01
 3.000E+02, 1.129E+02, 8.590E-01
 3.100E+02, 1.107E+02, 8.620E-01
 3.200E+02, 1.155E+02, 8.287E-01
 3.300E+02, 1.216E+02, 8.360E-01
 3.400E+02, 1.204E+02, 8.799E-01
 3.500E+02, 1.187E+02, 8.690E-01
 3.600E+02, 1.214E+02, 8.379E-01
 3.700E+02, 1.233E+02, 7.766E-01
 3.800E+02, 1.253E+02, 7.937E-01
 3.900E+02, 1.225E+02, 9.016E-01
 4.000E+02, 1.246E+02, 8.992E-01
 4.100E+02, 1.282E+02, 8.457E-01
 4.200E+02, 1.311E+02, 8.070E-01
 4.300E+02, 1.250E+02, 8.404E-01
