s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 1.400E+01, 2.130E+00
 1.003E+01, 1.400E+01, 2.130E+00
 2.005E+01, 1.404E+01, 2.130E+00
 3.004E+01, 4.927E+01, 1.965E+00
 4.001E+01, 4.591E+01, 1.365E+00
 5.001E+01, 4.317E+01, 1.038E+00
 6.000E+01, 5.130E+01, 1.099E+00
 7.002E+01, 5.538E+01, 1.230E+00
 8.003E+01, 5.463E+01, 1.337E+00
 9.005E+01, 5.917E+01, 1.238E+00
 1.000E+02, 6.510E+01, 1.059E+00
 1.100E+02, 6.876E+01, 9.440E-01
 1.200E+02, 7.366E+01, 9.470E-01
 1.300E+02, 7.426E+01, 1.034E+00
 1.400E+02, 7.483E+01, 9.839E-01
 1.501E+02, 7.635E+01, 9.368E-01
 1.600E+02, 8.291E+01, 8.516E-01
 1.700E+02, 8.331E+01, 8.041E-01
 1.800E+02, 8.072E+01, 7.959E-01
 1.900E+02, 8.271E+01, 8.392E-01
 2.000E+02, 8.585E+01, 7.734E-01
 2.100E+02, 9.224E+01, 6.706E-01
 2.200E+02, 9.927E+01, 6.920E-01
 2.300E+02, 1.018E+02, 8.038E-01
 2.401E+02, 1.074E+02, 7.879E-01
 2.500E+02, 1.130E+02, 7.095E-01
 2.600E+02, 1.164E+02, 6.607E-01
 2.700E+02, 1.151E+02, 6.523E-01
 2.800E+02, 1.134E+02, 6.437E-01
 2.900E+02, 1.102E+02, 6.422E-01
 3.001E+02, 1.150E+02, 5.322E-01
 3.100E+02, 1.145E+02, 4.943E-01
 3.200E+02, 1.193E+02, 5.843E-01
 3.300E+02, 1.206E+02, 5.941E-01
 3.400E+02, 1.271E+02, 5.766E-01
 3.500E+02, 1.257E+02, 5.456E-01
 3.600E+02, 1.273E+02, 5.313E-01
 3.700E+02, 1.284E+02, 5.510E-01
 3.801E+02, 1.325E+02, 5.150E-01
 3.900E+02, 1.328E+02, 5.251E-01
 4.000E+02, 1.357E+02, 5.086E-01
 4.100E+02, 1.370E+02, 5.034E-01
 4.200E+02, 1.408E+02, 5.020E-01
 4.300E+02, 1.424E+02, 5.195E-01
 4.400E+02, 1.477E+02, 5.240E-01
 4.500E+02, 1.487E+02, 4.985E-01
 4.600E+02, 1.495E+02, 4.928E-01
 4.700E+02, 1.459E+02, 5.201E-01
 4.801E+02, 1.506E+02, 4.990E-01
 4.901E+02, 1.530E+02, 4.992E-01
 5.000E+02, 1.575E+02, 4.747E-01
 5.100E+02, 1.560E+02, 4.563E-01
 5.200E+02, 1.547E+02, 4.129E-01
 5.300E+02, 1.517E+02, 4.127E-01
 5.400E+02, 1.571E+02, 4.390E-01
 5.500E+02, 1.591E+02, 4.712E-01
 5.600E+02, 1.588E+02, 4.773E-01
 5.700E+02, 1.652E+02, 4.681E-01
 5.800E+02, 1.703E+02, 4.742E-01
 5.900E+02, 1.754E+02, 4.968E-01
 6.000E+02, 1.686E+02, 5.217E-01
 6.100E+02, 1.693E+02, 4.778E-01
 6.200E+02, 1.766E+02, 4.351E-01
 6.300E+02, 1.748E+02, 4.708E-01
 6.400E+02, 1.756E+02, 4.779E-01
 6.500E+02, 1.755E+02, 4.937E-01
 6.600E+02, 1.837E+02, 4.693E-01
 6.700E+02, 1.764E+02, 4.709E-01
 6.801E+02, 1.767E+02, 4.469E-01
 6.900E+02, 1.784E+02, 4.240E-01
 7.000E+02, 1.828E+02, 4.412E-01
 7.100E+02, 1.866E+02, 4.646E-01
 7.200E+02, 1.882E+02, 4.623E-01
 7.300E+02, 1.829E+02, 4.589E-01
 7.400E+02, 1.850E+02, 4.566E-01
 7.500E+02, 1.942E+02, 5.008E-01
 7.600E+02, 1.974E+02, 5.327E-01
 7.701E+02, 2.047E+02, 5.741E-01
 7.800E+02, 2.115E+02, 7.742E-01
 7.900E+02, 2.024E+02, 6.326E-01
 8.000E+02, 1.987E+02, 5.167E-01
 8.100E+02, 2.031E+02, 6.397E-01
 8.201E+02, 2.096E+02, 7.516E-01
 8.300E+02, 2.106E+02, 6.598E-01
 8.401E+02, 2.087E+02, 6.127E-01
 8.500E+02, 2.077E+02, 6.106E-01
 8.600E+02, 2.118E+02, 6.477E-01
 8.700E+02, 2.156E+02, 7.474E-01
 8.800E+02, 2.136E+02, 6.947E-01
 8.900E+02, 2.136E+02, 6.388E-01
 9.000E+02, 2.150E+02, 6.527E-01
 9.100E+02, 2.206E+02, 6.858E-01
 9.200E+02, 2.280E+02, 5.847E-01
 9.300E+02, 2.208E+02, 6.448E-01
 9.400E+02, 2.220E+02, 7.072E-01
 9.501E+02, 2.236E+02, 7.087E-01
 9.600E+02, 2.246E+02, 6.221E-01
 9.700E+02, 2.258E+02, 5.847E-01
 9.800E+02, 2.221E+02, 6.235E-01
 9.900E+02, 2.271E+02, 7.050E-01
 1.000E+03, 2.339E+02, 7.501E-01
 1.010E+03, 2.236E+02, 6.783E-01
 1.020E+03, 2.270E+02, 7.601E-01
 1.030E+03, 2.251E+02, 5.986E-01
 1.040E+03, 2.297E+02, 5.853E-01
 1.050E+03, 2.321E+02, 6.870E-01
 1.060E+03, 2.245E+02, 7.489E-01
 1.070E+03, 2.213E+02, 6.546E-01
 1.080E+03, 2.271E+02, 6.304E-01
 1.090E+03, 2.334E+02, 6.642E-01
 1.100E+03, 2.295E+02, 6.235E-01
 1.110E+03, 2.346E+02, 6.516E-01
 1.120E+03, 2.295E+02, 6.053E-01
 1.130E+03, 2.306E+02, 6.193E-01
 1.140E+03, 2.320E+02, 5.670E-01
 1.150E+03, 2.257E+02, 6.469E-01
 1.160E+03, 2.354E+02, 6.592E-01
 1.170E+03, 2.306E+02, 6.243E-01
 1.180E+03, 2.362E+02, 6.388E-01
 1.190E+03, 2.286E+02, 5.491E-01
 1.200E+03, 2.322E+02, 6.279E-01
 1.210E+03, 2.318E+02, 5.314E-01
 1.220E+03, 2.370E+02, 5.938E-01
 1.230E+03, 2.317E+02, 5.505E-01
 1.240E+03, 2.397E+02, 6.729E-01
 1.250E+03, 2.378E+02, 6.113E-01
 1.260E+03, 2.364E+02, 5.669E-01
 1.270E+03, 2.352E+02, 6.663E-01
 1.280E+03, 2.401E+02, 5.952E-01
 1.290E+03, 2.390E+02, 5.279E-01
 1.300E+03, 2.331E+02, 5.123E-01
 1.310E+03, 2.349E+02, 4.824E-01
 1.320E+03, 2.313E+02, 5.323E-01
 1.330E+03, 2.353E+02, 5.939E-01
 1.340E+03, 2.349E+02, 5.505E-01
 1.350E+03, 2.401E+02, 6.357E-01
 1.360E+03, 2.345E+02, 6.346E-01
 1.370E+03, 2.303E+02, 5.592E-01
 1.380E+03, 2.334E+02, 4.308E-01
 1.390E+03, 2.335E+02, 4.125E-01
 1.400E+03, 2.409E+02, 5.185E-01
 1.410E+03, 2.415E+02, 5.509E-01
 1.420E+03, 2.366E+02, 5.123E-01
 1.430E+03, 2.367E+02, 4.754E-01
 1.440E+03, 2.392E+02, 4.445E-01
 1.450E+03, 2.377E+02, 4.412E-01
 1.460E+03, 2.415E+02, 3.755E-01
 1.470E+03, 2.444E+02, 4.200E-01
 1.480E+03, 2.418E+02, 4.727E-01
 1.490E+03, 2.429E+02, 4.009E-01
 1.500E+03, 2.452E+02, 4.479E-01
 1.510E+03, 2.527E+02, 5.473E-01
 1.520E+03, 2.462E+02, 5.220E-01
 1.530E+03, 2.457E+02, 5.374E-01
 1.540E+03, 2.446E+02, 4.907E-01
 1.550E+03, 2.409E+02, 5.051E-01
 1.560E+03, 2.372E+02, 4.412E-01
 1.570E+03, 2.412E+02, 5.296E-01
 1.580E+03, 2.410E+02, 4.206E-01
 1.590E+03, 2.432E+02, 3.951E-01
 1.600E+03, 2.464E+02, 4.941E-01
 1.610E+03, 2.450E+02, 4.510E-01
 1.620E+03, 2.470E+02, 4.356E-01
 1.630E+03, 2.463E+02, 4.856E-01
 1.640E+03, 2.495E+02, 5.506E-01
 1.650E+03, 2.475E+02, 5.048E-01
 1.660E+03, 2.470E+02, 3.716E-01
 1.670E+03, 2.457E+02, 4.847E-01
 1.680E+03, 2.448E+02, 5.187E-01
 1.690E+03, 2.514E+02, 4.596E-01
 1.700E+03, 2.526E+02, 4.576E-01
 1.710E+03, 2.563E+02, 5.417E-01
 1.720E+03, 2.460E+02, 4.156E-01
 1.730E+03, 2.463E+02, 4.126E-01
 1.740E+03, 2.462E+02, 4.508E-01
 1.750E+03, 2.519E+02, 5.571E-01
 1.760E+03, 2.532E+02, 4.867E-01
 1.770E+03, 2.516E+02, 5.112E-01
 1.780E+03, 2.504E+02, 4.976E-01
 1.790E+03, 2.552E+02, 5.057E-01
 1.800E+03, 2.462E+02, 3.885E-01
