s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.100E+01, 2.130E+00
 1.001E+01, 2.100E+01, 2.130E+00
 2.004E+01, 2.101E+01, 2.130E+00
 3.002E+01, 2.104E+01, 2.130E+00
 4.001E+01, 3.427E+01, 2.019E+00
 5.004E+01, 5.560E+01, 1.230E+00
 6.000E+01, 5.894E+01, 6.960E-01
 7.004E+01, 6.497E+01, 6.316E-01
 8.005E+01, 7.007E+01, 8.645E-01
 9.004E+01, 7.940E+01, 1.012E+00
 1.000E+02, 7.925E+01, 1.257E+00
 1.100E+02, 8.521E+01, 1.291E+00
 1.200E+02, 9.381E+01, 1.232E+00
 1.300E+02, 1.068E+02, 1.174E+00
 1.400E+02, 1.092E+02, 1.172E+00
 1.500E+02, 1.109E+02, 1.197E+00
 1.600E+02, 1.105E+02, 1.207E+00
 1.700E+02, 1.147E+02, 1.216E+00
 1.800E+02, 1.166E+02, 1.122E+00
 1.900E+02, 1.193E+02, 1.025E+00
 2.000E+02, 1.209E+02, 1.113E+00
 2.100E+02, 1.279E+02, 1.136E+00
 2.200E+02, 1.224E+02, 1.103E+00
 2.300E+02, 1.216E+02, 1.059E+00
 2.400E+02, 1.245E+02, 9.961E-01
 2.500E+02, 1.285E+02, 1.054E+00
 2.600E+02, 1.311E+02, 1.086E+00
 2.700E+02, 1.364E+02, 1.088E+00
 2.800E+02, 1.368E+02, 1.082E+00
 2.900E+02, 1.409E+02, 1.081E+00
 3.000E+02, 1.448E+02, 1.077E+00
 3.100E+02, 1.429E+02, 1.047E+00
 3.200E+02, 1.411E+02, 1.176E+00
 3.300E+02, 1.471E+02, 1.113E+00
 3.400E+02, 1.498E+02, 1.076E+00
 3.500E+02, 1.489E+02, 1.063E+00
 3.600E+02, 1.505E+02, 1.031E+00
 3.700E+02, 1.449E+02, 1.154E+00
 3.800E+02, 1.507E+02, 1.059E+00
 3.900E+02, 1.508E+02, 1.072E+00
 4.000E+02, 1.542E+02, 1.148E+00
 4.100E+02, 1.585E+02, 1.116E+00
 4.200E+02, 1.576E+02, 1.077E+00
 4.300E+02, 1.519E+02, 1.087E+00
 4.400E+02, 1.531E+02, 1.135E+00
 4.500E+02, 1.556E+02, 1.106E+00
 4.600E+02, 1.596E+02, 1.127E+00
 4.700E+02, 1.599E+02, 1.100E+00
 4.800E+02, 1.631E+02, 1.095E+00
 4.900E+02, 1.600E+02, 1.045E+00
 5.000E+02, 1.575E+02, 1.078E+00
 5.100E+02, 1.552E+02, 1.103E+00
 5.200E+02, 1.508E+02, 1.113E+00
 5.300E+02, 1.508E+02, 1.063E+00
 5.400E+02, 1.572E+02, 1.035E+00
 5.500E+02, 1.589E+02, 1.066E+00
 5.600E+02, 1.583E+02, 1.089E+00
 5.700E+02, 1.589E+02, 1.187E+00
 5.800E+02, 1.592E+02, 1.078E+00
 5.900E+02, 1.563E+02, 1.072E+00
 6.000E+02, 1.593E+02, 1.036E+00
 6.100E+02, 1.613E+02, 1.043E+00
 6.200E+02, 1.641E+02, 1.137E+00
 6.300E+02, 1.672E+02, 1.110E+00
 6.400E+02, 1.623E+02, 1.094E+00
 6.500E+02, 1.594E+02, 1.035E+00
 6.600E+02, 1.609E+02, 1.057E+00
 6.700E+02, 1.596E+02, 1.086E+00
 6.800E+02, 1.598E+02, 1.035E+00
 6.900E+02, 1.598E+02, 1.045E+00
 7.000E+02, 1.613E+02, 1.052E+00
 7.100E+02, 1.600E+02, 1.064E+00
 7.200E+02, 1.592E+02, 1.041E+00
 7.300E+02, 1.564E+02, 1.082E+00
 7.400E+02, 1.538E+02, 1.044E+00
 7.500E+02, 1.611E+02, 1.080E+00
