s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 1.300E+01, 2.130E+00
 1.001E+01, 1.300E+01, 2.130E+00
 2.003E+01, 1.302E+01, 2.130E+00
 3.001E+01, 1.525E+01, 2.108E+00
 4.001E+01, 3.957E+01, 1.690E+00
 5.001E+01, 4.011E+01, 1.264E+00
 6.004E+01, 4.705E+01, 1.390E+00
 7.000E+01, 5.396E+01, 1.410E+00
 8.002E+01, 5.668E+01, 1.136E+00
 9.000E+01, 5.770E+01, 1.208E+00
 1.001E+02, 6.375E+01, 1.157E+00
 1.100E+02, 6.499E+01, 1.095E+00
 1.200E+02, 7.002E+01, 1.153E+00
 1.300E+02, 7.063E+01, 1.212E+00
 1.400E+02, 7.929E+01, 1.196E+00
 1.501E+02, 8.155E+01, 1.140E+00
 1.600E+02, 8.258E+01, 1.104E+00
 1.700E+02, 7.914E+01, 1.129E+00
 1.800E+02, 8.392E+01, 1.097E+00
 1.900E+02, 8.312E+01, 9.879E-01
 2.000E+02, 8.149E+01, 9.612E-01
 2.100E+02, 8.537E+01, 9.789E-01
 2.200E+02, 8.619E+01, 1.040E+00
 2.300E+02, 9.352E+01, 1.000E+00
 2.400E+02, 8.847E+01, 1.043E+00
 2.500E+02, 9.196E+01, 1.059E+00
 2.600E+02, 9.491E+01, 9.778E-01
 2.700E+02, 9.778E+01, 9.790E-01
 2.800E+02, 9.859E+01, 9.774E-01
 2.900E+02, 9.358E+01, 9.995E-01
 3.000E+02, 9.954E+01, 9.498E-01
 3.100E+02, 9.894E+01, 9.707E-01
 3.200E+02, 9.521E+01, 9.641E-01
 3.300E+02, 9.250E+01, 9.777E-01
 3.400E+02, 9.908E+01, 9.554E-01
 3.500E+02, 1.014E+02, 9.060E-01
 3.600E+02, 1.019E+02, 9.282E-01
 3.700E+02, 1.005E+02, 9.719E-01
 3.800E+02, 1.062E+02, 9.760E-01
 3.900E+02, 1.082E+02, 1.044E+00
 4.000E+02, 1.047E+02, 1.028E+00
 4.100E+02, 1.062E+02, 9.554E-01
 4.200E+02, 1.077E+02, 1.024E+00
 4.300E+02, 1.098E+02, 1.068E+00
 4.400E+02, 1.124E+02, 1.053E+00
 4.500E+02, 1.091E+02, 1.024E+00
 4.600E+02, 1.093E+02, 1.055E+00
 4.700E+02, 1.105E+02, 1.011E+00
 4.800E+02, 1.059E+02, 1.042E+00
 4.900E+02, 1.108E+02, 9.657E-01
 5.000E+02, 1.151E+02, 1.027E+00
 5.100E+02, 1.107E+02, 1.065E+00
 5.200E+02, 1.149E+02, 1.022E+00
 5.300E+02, 1.127E+02, 1.066E+00
 5.400E+02, 1.136E+02, 1.067E+00
 5.500E+02, 1.175E+02, 1.047E+00
 5.600E+02, 1.204E+02, 1.020E+00
 5.700E+02, 1.136E+02, 1.020E+00
 5.800E+02, 1.144E+02, 1.054E+00
 5.900E+02, 1.137E+02, 1.095E+00
 6.000E+02, 1.098E+02, 1.013E+00
 6.100E+02, 1.128E+02, 9.520E-01
 6.200E+02, 1.151E+02, 1.073E+00
 6.300E+02, 1.201E+02, 1.103E+00
 6.400E+02, 1.181E+02, 1.140E+00
 6.500E+02, 1.200E+02, 1.127E+00
 6.600E+02, 1.144E+02, 1.052E+00
 6.700E+02, 1.188E+02, 1.061E+00
 6.800E+02, 1.150E+02, 1.018E+00
 6.900E+02, 1.171E+02, 1.039E+00
 7.000E+02, 1.188E+02, 1.112E+00
 7.100E+02, 1.196E+02, 1.085E+00
 7.200E+02, 1.184E+02, 1.044E+00
 7.301E+02, 1.194E+02, 1.024E+00
 7.400E+02, 1.173E+02, 1.090E+00
 7.500E+02, 1.185E+02, 1.094E+00
 7.600E+02, 1.184E+02, 1.003E+00
 7.700E+02, 1.145E+02, 1.033E+00
 7.800E+02, 1.130E+02, 1.043E+00
 7.900E+02, 1.082E+02, 1.031E+00
 8.000E+02, 1.123E+02, 1.039E+00
 8.100E+02, 1.198E+02, 1.060E+00
 8.200E+02, 1.134E+02, 1.030E+00
 8.300E+02, 1.125E+02, 1.032E+00
 8.400E+02, 1.203E+02, 1.014E+00
 8.500E+02, 1.188E+02, 1.037E+00
 8.600E+02, 1.211E+02, 1.094E+00
 8.700E+02, 1.166E+02, 1.115E+00
 8.800E+02, 1.247E+02, 1.055E+00
 8.900E+02, 1.172E+02, 1.052E+00
 9.000E+02, 1.198E+02, 1.134E+00
 9.100E+02, 1.098E+02, 1.098E+00
 9.200E+02, 1.171E+02, 9.835E-01
 9.300E+02, 1.119E+02, 9.692E-01
 9.400E+02, 1.214E+02, 1.024E+00
 9.500E+02, 1.119E+02, 1.068E+00
 9.600E+02, 1.127E+02, 9.708E-01
 9.700E+02, 1.128E+02, 1.017E+00
 9.800E+02, 1.215E+02, 1.028E+00
 9.900E+02, 1.172E+02, 1.031E+00
 1.000E+03, 1.105E+02, 9.555E-01
 1.010E+03, 1.121E+02, 1.041E+00
 1.020E+03, 1.171E+02, 1.006E+00
 1.030E+03, 1.173E+02, 9.811E-01
 1.040E+03, 1.170E+02, 1.030E+00
 1.050E+03, 1.163E+02, 1.113E+00
 1.060E+03, 1.179E+02, 1.078E+00
 1.070E+03, 1.187E+02, 1.010E+00
 1.080E+03, 1.160E+02, 1.052E+00
 1.090E+03, 1.191E+02, 1.106E+00
 1.100E+03, 1.162E+02, 1.098E+00
 1.110E+03, 1.168E+02, 9.983E-01
 1.120E+03, 1.143E+02, 9.736E-01
 1.130E+03, 1.103E+02, 9.848E-01
 1.140E+03, 1.148E+02, 9.706E-01
 1.150E+03, 1.105E+02, 9.886E-01
 1.160E+03, 1.095E+02, 9.631E-01
 1.170E+03, 1.111E+02, 1.017E+00
 1.180E+03, 1.109E+02, 1.001E+00
 1.190E+03, 1.166E+02, 1.044E+00
 1.200E+03, 1.199E+02, 1.031E+00
 1.210E+03, 1.180E+02, 9.856E-01
 1.220E+03, 1.149E+02, 1.024E+00
 1.230E+03, 1.129E+02, 1.010E+00
 1.240E+03, 1.140E+02, 1.014E+00
 1.250E+03, 1.182E+02, 1.017E+00
 1.260E+03, 1.153E+02, 1.066E+00
 1.270E+03, 1.152E+02, 1.027E+00
 1.280E+03, 1.180E+02, 9.695E-01
 1.290E+03, 1.203E+02, 1.036E+00
 1.300E+03, 1.191E+02, 1.063E+00
 1.310E+03, 1.177E+02, 1.052E+00
 1.320E+03, 1.220E+02, 1.073E+00
 1.330E+03, 1.222E+02, 1.054E+00
 1.340E+03, 1.194E+02, 1.148E+00
 1.350E+03, 1.278E+02, 1.109E+00
 1.360E+03, 1.215E+02, 1.115E+00
 1.370E+03, 1.155E+02, 1.021E+00
 1.380E+03, 1.144E+02, 1.042E+00
 1.390E+03, 1.179E+02, 1.057E+00
 1.400E+03, 1.180E+02, 1.023E+00
 1.410E+03, 1.105E+02, 1.004E+00
 1.420E+03, 1.142E+02, 1.051E+00
 1.430E+03, 1.146E+02, 1.010E+00
 1.440E+03, 1.147E+02, 1.060E+00
 1.450E+03, 1.170E+02, 1.055E+00
 1.460E+03, 1.188E+02, 1.032E+00
 1.470E+03, 1.173E+02, 9.534E-01
 1.480E+03, 1.160E+02, 9.832E-01
 1.490E+03, 1.115E+02, 1.076E+00
