s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 1.900E+01, 2.130E+00
 1.001E+01, 1.901E+01, 2.130E+00
 2.002E+01, 1.904E+01, 2.130E+00
 3.004E+01, 5.106E+01, 1.990E+00
 4.004E+01, 5.174E+01, 1.361E+00
 5.006E+01, 5.627E+01, 9.484E-01
 6.003E+01, 5.758E+01, 9.546E-01
 7.005E+01, 5.954E+01, 1.264E+00
 8.004E+01, 6.205E+01, 1.450E+00
 9.002E+01, 6.351E+01, 1.244E+00
 1.000E+02, 7.207E+01, 1.018E+00
 1.100E+02, 7.461E+01, 9.232E-01
 1.201E+02, 7.960E+01, 9.957E-01
 1.301E+02, 8.087E+01, 1.026E+00
 1.400E+02, 8.699E+01, 1.009E+00
 1.500E+02, 9.333E+01, 9.672E-01
 1.600E+02, 9.113E+01, 8.796E-01
 1.700E+02, 8.869E+01, 7.958E-01
 1.800E+02, 9.179E+01, 7.711E-01
 1.900E+02, 9.000E+01, 8.114E-01
 2.000E+02, 8.858E+01, 8.064E-01
 2.101E+02, 8.828E+01, 7.542E-01
 2.200E+02, 8.899E+01, 7.248E-01
 2.301E+02, 9.045E+01, 7.154E-01
 2.400E+02, 9.033E+01, 7.336E-01
 2.501E+02, 9.306E+01, 6.888E-01
 2.600E+02, 9.162E+01, 6.275E-01
 2.701E+02, 9.423E+01, 5.793E-01
 2.801E+02, 9.403E+01, 5.625E-01
 2.901E+02, 9.296E+01, 5.930E-01
 3.001E+02, 9.348E+01, 5.988E-01
 3.101E+02, 9.420E+01, 5.452E-01
 3.200E+02, 9.535E+01, 4.796E-01
 3.300E+02, 9.436E+01, 4.876E-01
 3.401E+02, 9.535E+01, 4.999E-01
 3.500E+02, 9.787E+01, 4.723E-01
 3.600E+02, 1.017E+02, 4.536E-01
 3.700E+02, 1.033E+02, 4.942E-01
 3.801E+02, 1.022E+02, 5.263E-01
 3.900E+02, 1.041E+02, 5.355E-01
 4.000E+02, 1.060E+02, 5.717E-01
 4.100E+02, 1.057E+02, 6.039E-01
 4.201E+02, 1.083E+02, 4.795E-01
 4.300E+02, 1.102E+02, 4.191E-01
 4.401E+02, 1.113E+02, 4.529E-01
 4.500E+02, 1.174E+02, 5.083E-01
 4.600E+02, 1.139E+02, 5.976E-01
 4.700E+02, 1.148E+02, 5.351E-01
 4.801E+02, 1.158E+02, 6.068E-01
 4.901E+02, 1.166E+02, 5.824E-01
 5.001E+02, 1.163E+02, 5.131E-01
 5.101E+02, 1.165E+02, 4.924E-01
 5.200E+02, 1.165E+02, 4.822E-01
 5.300E+02, 1.136E+02, 4.656E-01
 5.400E+02, 1.150E+02, 5.052E-01
 5.500E+02, 1.152E+02, 5.172E-01
 5.601E+02, 1.181E+02, 4.796E-01
 5.700E+02, 1.200E+02, 4.848E-01
 5.801E+02, 1.164E+02, 5.417E-01
 5.900E+02, 1.178E+02, 5.037E-01
 6.000E+02, 1.204E+02, 4.873E-01
 6.101E+02, 1.196E+02, 4.941E-01
 6.201E+02, 1.199E+02, 4.760E-01
 6.300E+02, 1.216E+02, 5.330E-01
 6.400E+02, 1.250E+02, 4.757E-01
 6.500E+02, 1.259E+02, 4.926E-01
 6.601E+02, 1.229E+02, 5.611E-01
 6.700E+02, 1.250E+02, 5.690E-01
 6.800E+02, 1.221E+02, 5.206E-01
 6.900E+02, 1.199E+02, 4.857E-01
 7.000E+02, 1.199E+02, 4.534E-01
 7.100E+02, 1.222E+02, 5.048E-01
 7.200E+02, 1.237E+02, 4.830E-01
 7.300E+02, 1.232E+02, 4.676E-01
 7.400E+02, 1.240E+02, 4.958E-01
 7.500E+02, 1.240E+02, 4.997E-01
 7.601E+02, 1.228E+02, 4.948E-01
 7.700E+02, 1.199E+02, 4.883E-01
 7.801E+02, 1.208E+02, 4.674E-01
 7.900E+02, 1.203E+02, 4.215E-01
 8.000E+02, 1.242E+02, 3.983E-01
 8.101E+02, 1.284E+02, 4.111E-01
 8.200E+02, 1.258E+02, 4.984E-01
 8.300E+02, 1.240E+02, 5.143E-01
 8.400E+02, 1.248E+02, 4.629E-01
 8.501E+02, 1.269E+02, 4.894E-01
 8.600E+02, 1.253E+02, 4.686E-01
 8.700E+02, 1.263E+02, 4.670E-01
 8.800E+02, 1.263E+02, 5.227E-01
 8.900E+02, 1.279E+02, 5.178E-01
 9.000E+02, 1.303E+02, 5.319E-01
 9.100E+02, 1.288E+02, 5.066E-01
 9.200E+02, 1.278E+02, 4.849E-01
 9.301E+02, 1.262E+02, 5.004E-01
 9.400E+02, 1.272E+02, 4.905E-01
 9.500E+02, 1.306E+02, 5.195E-01
 9.600E+02, 1.282E+02, 5.712E-01
 9.700E+02, 1.301E+02, 5.466E-01
 9.800E+02, 1.299E+02, 5.367E-01
 9.900E+02, 1.286E+02, 5.253E-01
 1.000E+03, 1.295E+02, 5.002E-01
 1.010E+03, 1.308E+02, 4.870E-01
 1.020E+03, 1.291E+02, 4.941E-01
 1.030E+03, 1.280E+02, 5.080E-01
 1.040E+03, 1.276E+02, 4.987E-01
 1.050E+03, 1.279E+02, 4.780E-01
 1.060E+03, 1.281E+02, 4.562E-01
 1.070E+03, 1.274E+02, 4.715E-01
 1.080E+03, 1.257E+02, 5.288E-01
 1.090E+03, 1.249E+02, 5.455E-01
 1.100E+03, 1.286E+02, 4.524E-01
 1.110E+03, 1.281E+02, 4.494E-01
 1.120E+03, 1.251E+02, 4.909E-01
 1.130E+03, 1.279E+02, 5.425E-01
 1.140E+03, 1.287E+02, 5.185E-01
 1.150E+03, 1.298E+02, 4.913E-01
 1.160E+03, 1.289E+02, 5.015E-01
 1.170E+03, 1.287E+02, 5.449E-01
 1.180E+03, 1.291E+02, 5.604E-01
 1.190E+03, 1.316E+02, 5.147E-01
 1.200E+03, 1.263E+02, 5.082E-01
 1.210E+03, 1.255E+02, 5.471E-01
 1.220E+03, 1.269E+02, 4.943E-01
 1.230E+03, 1.271E+02, 4.862E-01
 1.240E+03, 1.283E+02, 5.023E-01
 1.250E+03, 1.282E+02, 5.527E-01
 1.260E+03, 1.274E+02, 5.748E-01
 1.270E+03, 1.294E+02, 5.148E-01
 1.280E+03, 1.312E+02, 4.603E-01
 1.290E+03, 1.302E+02, 5.180E-01
 1.300E+03, 1.308E+02, 6.038E-01
 1.310E+03, 1.310E+02, 5.502E-01
 1.320E+03, 1.282E+02, 4.948E-01
 1.330E+03, 1.269E+02, 4.609E-01
 1.340E+03, 1.286E+02, 4.692E-01
 1.350E+03, 1.273E+02, 6.088E-01
 1.360E+03, 1.246E+02, 5.764E-01
 1.370E+03, 1.293E+02, 4.533E-01
 1.380E+03, 1.307E+02, 4.485E-01
 1.390E+03, 1.289E+02, 4.896E-01
 1.400E+03, 1.284E+02, 4.807E-01
 1.410E+03, 1.275E+02, 5.595E-01
 1.420E+03, 1.310E+02, 5.922E-01
 1.430E+03, 1.277E+02, 4.907E-01
 1.440E+03, 1.285E+02, 4.111E-01
 1.450E+03, 1.293E+02, 4.272E-01
 1.460E+03, 1.288E+02, 4.985E-01
 1.470E+03, 1.286E+02, 5.688E-01
 1.480E+03, 1.309E+02, 5.520E-01
 1.490E+03, 1.319E+02, 5.191E-01
 1.500E+03, 1.303E+02, 4.712E-01
 1.510E+03, 1.281E+02, 5.759E-01
 1.520E+03, 1.279E+02, 5.721E-01
 1.530E+03, 1.308E+02, 4.212E-01
 1.540E+03, 1.319E+02, 3.953E-01
 1.550E+03, 1.290E+02, 5.151E-01
 1.560E+03, 1.283E+02, 5.667E-01
 1.570E+03, 1.308E+02, 5.111E-01
 1.580E+03, 1.289E+02, 4.901E-01
 1.590E+03, 1.317E+02, 5.005E-01
 1.600E+03, 1.264E+02, 4.637E-01
 1.610E+03, 1.274E+02, 4.864E-01
 1.620E+03, 1.285E+02, 5.230E-01
 1.630E+03, 1.256E+02, 5.006E-01
 1.640E+03, 1.263E+02, 4.708E-01
 1.650E+03, 1.254E+02, 4.436E-01
 1.660E+03, 1.265E+02, 3.972E-01
 1.670E+03, 1.290E+02, 4.340E-01
 1.680E+03, 1.289E+02, 4.848E-01
 1.690E+03, 1.294E+02, 5.384E-01
 1.700E+03, 1.306E+02, 5.497E-01
 1.710E+03, 1.275E+02, 5.123E-01
 1.720E+03, 1.272E+02, 5.007E-01
 1.730E+03, 1.279E+02, 4.709E-01
 1.740E+03, 1.268E+02, 4.132E-01
 1.750E+03, 1.284E+02, 4.312E-01
 1.760E+03, 1.292E+02, 4.678E-01
 1.770E+03, 1.283E+02, 5.220E-01
 1.780E+03, 1.273E+02, 5.240E-01
 1.790E+03, 1.251E+02, 4.744E-01
 1.800E+03, 1.270E+02, 4.561E-01
