m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 5.276E+01, 2.000E-02, 2.200E+01,-3.526E-06
 6.860E-02, 5.200E+01, 6.865E-02, 2.200E+01,-3.521E-06
 1.172E-01, 5.209E+01, 1.173E-01, 2.200E+01,-3.504E-06
 1.658E-01, 5.231E+01, 1.659E-01, 2.200E+01,-3.493E-06
 2.144E-01, 5.271E+01, 2.146E-01, 2.200E+01,-3.476E-06
 2.630E-01, 5.339E+01, 2.632E-01, 2.200E+01,-3.460E-06
 3.116E-01, 5.379E+01, 3.119E-01, 2.200E+01,-3.451E-06
 3.602E-01, 5.417E+01, 3.605E-01, 2.200E+01,-3.437E-06
 4.088E-01, 5.453E+01, 4.092E-01, 2.200E+01,-3.398E-06
 4.574E-01, 5.492E+01, 4.578E-01, 2.200E+01,-3.335E-06
 5.060E-01, 5.536E+01, 5.065E-01, 2.200E+01,-3.245E-06
 5.547E-01, 5.572E+01, 5.551E-01, 2.200E+01,-3.143E-06
 6.033E-01, 5.605E+01, 6.038E-01, 2.200E+01,-3.103E-06
 6.519E-01, 5.649E+01, 6.524E-01, 2.200E+01,-3.113E-06
 7.005E-01, 5.696E+01, 7.011E-01, 2.200E+01,-3.088E-06
 7.491E-01, 5.760E+01, 7.497E-01, 2.200E+01,-3.010E-06
 7.977E-01, 5.909E+01, 7.984E-01, 2.200E+01,-2.915E-06
 8.463E-01, 6.176E+01, 8.470E-01, 2.200E+01,-2.798E-06
 8.949E-01, 6.601E+01, 8.957E-01, 2.200E+01,-2.597E-06
 9.435E-01, 7.048E+01, 9.443E-01, 2.440E+01,-6.879E-01
 9.921E-01, 7.588E+01, 9.930E-01, 2.412E+01,-1.082E+00
 1.041E+00, 9.065E+01, 1.042E+00, 2.417E+01,-9.523E-01
 1.089E+00, 1.117E+02, 1.090E+00, 2.429E+01,-8.089E-01
 1.138E+00, 1.378E+02, 1.139E+00, 2.439E+01,-7.200E-01
 1.187E+00, 1.816E+02, 1.188E+00, 2.449E+01,-6.435E-01
 1.235E+00, 2.062E+02, 1.236E+00, 2.461E+01,-5.931E-01
 1.284E+00, 2.110E+02, 1.285E+00, 2.559E+01,-5.167E-01
 1.332E+00, 2.124E+02, 1.334E+00, 3.640E+01,-4.140E-01
 1.381E+00, 2.129E+02, 1.382E+00, 7.496E+01, 8.043E-02
 1.430E+00, 2.133E+02, 1.431E+00, 1.154E+02, 5.172E-01
 1.478E+00, 2.136E+02, 1.479E+00, 1.439E+02, 7.733E-01
 1.527E+00, 2.140E+02, 1.528E+00, 1.691E+02, 1.050E+00
 1.575E+00, 2.143E+02, 1.577E+00, 1.835E+02, 1.231E+00
 1.624E+00, 2.144E+02, 1.625E+00, 1.913E+02, 1.403E+00
 1.673E+00, 2.145E+02, 1.674E+00, 1.956E+02, 1.582E+00
 1.721E+00, 2.146E+02, 1.723E+00, 2.009E+02, 1.939E+00
 1.770E+00, 2.148E+02, 1.771E+00, 2.053E+02, 2.000E+00
 1.818E+00, 2.149E+02, 1.820E+00, 2.045E+02, 9.053E-01
 1.867E+00, 2.152E+02,NaN,NaN,NaN
 1.916E+00, 2.157E+02,NaN,NaN,NaN
 1.964E+00, 2.161E+02,NaN,NaN,NaN
 2.013E+00, 2.169E+02,NaN,NaN,NaN
 2.061E+00, 2.173E+02,NaN,NaN,NaN
 2.110E+00, 2.168E+02,NaN,NaN,NaN
