s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.900E+01, 2.130E+00
 1.003E+01, 2.904E+01, 2.130E+00
 2.002E+01, 4.709E+01, 2.105E+00
 3.001E+01, 8.853E+01, 1.712E+00
 4.002E+01, 8.343E+01, 1.163E+00
 5.000E+01, 8.875E+01, 1.084E+00
 6.004E+01, 9.738E+01, 1.239E+00
 7.003E+01, 9.860E+01, 1.276E+00
 8.000E+01, 1.050E+02, 1.255E+00
 9.003E+01, 1.215E+02, 1.002E+00
 1.000E+02, 1.249E+02, 1.012E+00
 1.100E+02, 1.233E+02, 9.594E-01
 1.200E+02, 1.246E+02, 8.735E-01
 1.300E+02, 1.275E+02, 8.829E-01
 1.400E+02, 1.364E+02, 9.356E-01
 1.500E+02, 1.388E+02, 8.674E-01
 1.600E+02, 1.372E+02, 8.451E-01
 1.700E+02, 1.426E+02, 7.822E-01
 1.800E+02, 1.350E+02, 8.295E-01
 1.900E+02, 1.359E+02, 7.668E-01
 2.000E+02, 1.374E+02, 7.226E-01
 2.100E+02, 1.308E+02, 7.514E-01
 2.200E+02, 1.312E+02, 6.406E-01
 2.300E+02, 1.365E+02, 6.018E-01
 2.400E+02, 1.329E+02, 5.760E-01
 2.500E+02, 1.406E+02, 6.239E-01
 2.600E+02, 1.417E+02, 6.953E-01
 2.700E+02, 1.388E+02, 6.560E-01
 2.801E+02, 1.374E+02, 5.940E-01
 2.900E+02, 1.429E+02, 5.974E-01
 3.000E+02, 1.454E+02, 5.349E-01
 3.100E+02, 1.487E+02, 5.659E-01
 3.200E+02, 1.437E+02, 6.452E-01
 3.300E+02, 1.446E+02, 5.043E-01
 3.400E+02, 1.489E+02, 4.775E-01
 3.500E+02, 1.516E+02, 5.985E-01
 3.600E+02, 1.501E+02, 6.041E-01
 3.700E+02, 1.498E+02, 5.871E-01
 3.800E+02, 1.501E+02, 5.687E-01
 3.900E+02, 1.538E+02, 5.342E-01
 4.000E+02, 1.504E+02, 5.939E-01
 4.100E+02, 1.538E+02, 5.984E-01
 4.200E+02, 1.603E+02, 5.147E-01
 4.300E+02, 1.635E+02, 5.581E-01
 4.401E+02, 1.637E+02, 6.823E-01
 4.501E+02, 1.609E+02, 7.468E-01
 4.600E+02, 1.629E+02, 6.433E-01
 4.700E+02, 1.592E+02, 5.456E-01
 4.800E+02, 1.611E+02, 5.838E-01
 4.900E+02, 1.658E+02, 6.643E-01
 5.000E+02, 1.601E+02, 6.138E-01
 5.100E+02, 1.633E+02, 5.771E-01
 5.200E+02, 1.662E+02, 5.461E-01
 5.300E+02, 1.679E+02, 6.167E-01
 5.400E+02, 1.552E+02, 6.689E-01
 5.500E+02, 1.591E+02, 6.012E-01
 5.600E+02, 1.610E+02, 4.919E-01
 5.700E+02, 1.647E+02, 5.067E-01
 5.801E+02, 1.629E+02, 5.490E-01
 5.900E+02, 1.594E+02, 6.016E-01
 6.000E+02, 1.631E+02, 5.953E-01
 6.100E+02, 1.644E+02, 5.974E-01
 6.200E+02, 1.646E+02, 5.914E-01
 6.300E+02, 1.685E+02, 5.588E-01
 6.400E+02, 1.690E+02, 5.699E-01
 6.500E+02, 1.688E+02, 5.288E-01
 6.600E+02, 1.657E+02, 5.587E-01
 6.700E+02, 1.664E+02, 5.587E-01
 6.800E+02, 1.632E+02, 5.625E-01
 6.900E+02, 1.643E+02, 6.040E-01
 7.000E+02, 1.704E+02, 5.740E-01
 7.100E+02, 1.760E+02, 5.423E-01
 7.200E+02, 1.725E+02, 5.373E-01
 7.301E+02, 1.639E+02, 6.148E-01
 7.400E+02, 1.629E+02, 6.025E-01
 7.501E+02, 1.692E+02, 5.495E-01
 7.600E+02, 1.721E+02, 5.593E-01
 7.700E+02, 1.643E+02, 5.448E-01
 7.801E+02, 1.672E+02, 5.737E-01
 7.900E+02, 1.708E+02, 6.614E-01
 8.000E+02, 1.769E+02, 7.108E-01
 8.100E+02, 1.730E+02, 6.714E-01
 8.201E+02, 1.697E+02, 6.327E-01
 8.300E+02, 1.687E+02, 5.941E-01
 8.400E+02, 1.684E+02, 5.815E-01
 8.500E+02, 1.726E+02, 5.746E-01
 8.600E+02, 1.701E+02, 6.121E-01
 8.700E+02, 1.696E+02, 6.432E-01
