s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.200E+01, 2.130E+00
 1.005E+01, 2.201E+01, 2.130E+00
 2.004E+01, 2.205E+01, 2.130E+00
 3.004E+01, 5.729E+01, 2.023E+00
 4.005E+01, 5.452E+01, 1.356E+00
 5.004E+01, 5.704E+01, 1.088E+00
 6.004E+01, 5.830E+01, 8.840E-01
 7.001E+01, 6.323E+01, 1.068E+00
 8.001E+01, 6.961E+01, 1.277E+00
 9.001E+01, 7.379E+01, 1.296E+00
 1.001E+02, 7.633E+01, 1.243E+00
 1.100E+02, 7.882E+01, 1.005E+00
 1.200E+02, 8.199E+01, 9.351E-01
 1.300E+02, 8.363E+01, 8.563E-01
 1.400E+02, 8.241E+01, 9.214E-01
 1.500E+02, 8.464E+01, 9.174E-01
 1.600E+02, 9.047E+01, 8.264E-01
 1.700E+02, 9.376E+01, 7.976E-01
 1.801E+02, 1.027E+02, 8.272E-01
 1.900E+02, 1.127E+02, 8.167E-01
 2.000E+02, 1.083E+02, 8.921E-01
 2.100E+02, 1.077E+02, 8.237E-01
 2.200E+02, 1.058E+02, 6.766E-01
 2.300E+02, 1.071E+02, 6.202E-01
 2.400E+02, 1.086E+02, 6.405E-01
 2.501E+02, 1.052E+02, 7.357E-01
 2.600E+02, 1.112E+02, 6.662E-01
 2.700E+02, 1.127E+02, 6.024E-01
 2.801E+02, 1.149E+02, 5.750E-01
 2.901E+02, 1.165E+02, 6.183E-01
 3.000E+02, 1.172E+02, 6.281E-01
 3.100E+02, 1.184E+02, 5.472E-01
 3.200E+02, 1.185E+02, 5.238E-01
 3.300E+02, 1.191E+02, 5.668E-01
 3.400E+02, 1.217E+02, 5.196E-01
 3.501E+02, 1.230E+02, 4.875E-01
 3.600E+02, 1.229E+02, 4.633E-01
 3.700E+02, 1.253E+02, 4.426E-01
 3.800E+02, 1.235E+02, 5.276E-01
 3.900E+02, 1.221E+02, 5.082E-01
 4.000E+02, 1.226E+02, 4.369E-01
 4.101E+02, 1.261E+02, 3.655E-01
 4.200E+02, 1.314E+02, 3.728E-01
 4.300E+02, 1.333E+02, 4.800E-01
 4.400E+02, 1.313E+02, 4.762E-01
 4.500E+02, 1.347E+02, 4.067E-01
 4.600E+02, 1.344E+02, 4.138E-01
 4.701E+02, 1.355E+02, 4.307E-01
 4.800E+02, 1.404E+02, 4.003E-01
 4.901E+02, 1.403E+02, 3.864E-01
 5.000E+02, 1.391E+02, 3.398E-01
 5.100E+02, 1.406E+02, 3.494E-01
 5.200E+02, 1.418E+02, 3.871E-01
 5.301E+02, 1.424E+02, 3.470E-01
 5.401E+02, 1.422E+02, 3.472E-01
 5.501E+02, 1.422E+02, 3.719E-01
 5.601E+02, 1.448E+02, 3.617E-01
 5.700E+02, 1.441E+02, 3.385E-01
 5.800E+02, 1.434E+02, 3.148E-01
 5.900E+02, 1.444E+02, 3.465E-01
 6.001E+02, 1.478E+02, 2.897E-01
 6.100E+02, 1.527E+02, 2.988E-01
 6.201E+02, 1.540E+02, 4.018E-01
 6.300E+02, 1.553E+02, 3.521E-01
 6.401E+02, 1.557E+02, 3.890E-01
 6.500E+02, 1.549E+02, 3.258E-01
 6.600E+02, 1.560E+02, 2.983E-01
 6.700E+02, 1.570E+02, 3.276E-01
 6.800E+02, 1.548E+02, 3.118E-01
 6.900E+02, 1.553E+02, 3.045E-01
 7.000E+02, 1.556E+02, 2.713E-01
 7.100E+02, 1.546E+02, 2.804E-01
 7.200E+02, 1.571E+02, 3.187E-01
 7.301E+02, 1.602E+02, 3.324E-01
 7.400E+02, 1.656E+02, 3.058E-01
 7.500E+02, 1.664E+02, 3.162E-01
 7.600E+02, 1.623E+02, 3.601E-01
 7.701E+02, 1.601E+02, 3.305E-01
 7.800E+02, 1.615E+02, 2.972E-01
 7.901E+02, 1.607E+02, 2.895E-01
 8.000E+02, 1.638E+02, 3.019E-01
 8.100E+02, 1.673E+02, 3.173E-01
 8.200E+02, 1.640E+02, 3.141E-01
 8.300E+02, 1.648E+02, 2.943E-01
 8.400E+02, 1.684E+02, 3.090E-01
 8.500E+02, 1.659E+02, 3.124E-01
 8.601E+02, 1.635E+02, 3.199E-01
 8.700E+02, 1.658E+02, 3.018E-01
 8.800E+02, 1.684E+02, 3.050E-01
 8.901E+02, 1.681E+02, 3.348E-01
 9.001E+02, 1.707E+02, 3.286E-01
 9.101E+02, 1.716E+02, 3.116E-01
 9.200E+02, 1.707E+02, 3.302E-01
 9.301E+02, 1.683E+02, 3.358E-01
 9.400E+02, 1.661E+02, 2.932E-01
 9.500E+02, 1.700E+02, 2.654E-01
 9.601E+02, 1.705E+02, 2.528E-01
 9.700E+02, 1.730E+02, 2.703E-01
 9.801E+02, 1.729E+02, 3.148E-01
 9.901E+02, 1.726E+02, 2.981E-01
 1.000E+03, 1.724E+02, 3.159E-01
 1.010E+03, 1.719E+02, 2.999E-01
 1.020E+03, 1.755E+02, 2.832E-01
 1.030E+03, 1.762E+02, 2.859E-01
 1.040E+03, 1.756E+02, 2.982E-01
 1.050E+03, 1.731E+02, 2.933E-01
 1.060E+03, 1.730E+02, 2.735E-01
 1.070E+03, 1.731E+02, 2.926E-01
 1.080E+03, 1.751E+02, 2.671E-01
 1.090E+03, 1.769E+02, 2.782E-01
 1.100E+03, 1.774E+02, 3.024E-01
 1.110E+03, 1.754E+02, 3.252E-01
 1.120E+03, 1.762E+02, 2.659E-01
 1.130E+03, 1.770E+02, 2.719E-01
 1.140E+03, 1.736E+02, 2.714E-01
 1.150E+03, 1.741E+02, 2.891E-01
 1.160E+03, 1.739E+02, 3.035E-01
 1.170E+03, 1.741E+02, 2.490E-01
 1.180E+03, 1.741E+02, 2.523E-01
 1.190E+03, 1.750E+02, 2.998E-01
 1.200E+03, 1.782E+02, 2.851E-01
 1.210E+03, 1.787E+02, 2.781E-01
 1.220E+03, 1.789E+02, 2.781E-01
 1.230E+03, 1.772E+02, 2.769E-01
 1.240E+03, 1.782E+02, 3.206E-01
 1.250E+03, 1.772E+02, 2.968E-01
 1.260E+03, 1.796E+02, 3.215E-01
 1.270E+03, 1.790E+02, 3.083E-01
 1.280E+03, 1.824E+02, 2.603E-01
 1.290E+03, 1.814E+02, 2.748E-01
 1.300E+03, 1.779E+02, 2.981E-01
 1.310E+03, 1.780E+02, 2.970E-01
 1.320E+03, 1.775E+02, 2.964E-01
 1.330E+03, 1.801E+02, 2.970E-01
 1.340E+03, 1.778E+02, 2.781E-01
 1.350E+03, 1.782E+02, 2.970E-01
 1.360E+03, 1.814E+02, 2.754E-01
 1.370E+03, 1.809E+02, 2.890E-01
 1.380E+03, 1.807E+02, 2.877E-01
 1.390E+03, 1.803E+02, 2.511E-01
 1.400E+03, 1.800E+02, 3.158E-01
 1.410E+03, 1.786E+02, 2.927E-01
 1.420E+03, 1.813E+02, 2.674E-01
 1.430E+03, 1.817E+02, 2.836E-01
 1.440E+03, 1.843E+02, 2.881E-01
 1.450E+03, 1.821E+02, 2.829E-01
 1.460E+03, 1.822E+02, 3.017E-01
 1.470E+03, 1.846E+02, 2.968E-01
 1.480E+03, 1.837E+02, 3.355E-01
 1.490E+03, 1.808E+02, 3.286E-01
 1.500E+03, 1.816E+02, 2.820E-01
 1.510E+03, 1.835E+02, 2.737E-01
 1.520E+03, 1.834E+02, 2.951E-01
 1.530E+03, 1.831E+02, 2.815E-01
 1.540E+03, 1.852E+02, 2.723E-01
 1.550E+03, 1.839E+02, 2.947E-01
 1.560E+03, 1.824E+02, 2.819E-01
 1.570E+03, 1.831E+02, 2.712E-01
 1.580E+03, 1.833E+02, 2.732E-01
