m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 4.727E+01, 2.000E-02, 3.053E+01,-8.776E-01
 6.860E-02, 4.764E+01, 6.865E-02, 3.002E+01,-8.891E-01
 1.172E-01, 4.843E+01, 1.173E-01, 2.991E+01,-8.867E-01
 1.658E-01, 4.912E+01, 1.659E-01, 2.994E+01,-8.833E-01
 2.144E-01, 4.997E+01, 2.146E-01, 3.000E+01,-8.778E-01
 2.630E-01, 5.115E+01, 2.632E-01, 3.007E+01,-8.782E-01
 3.116E-01, 5.236E+01, 3.119E-01, 3.011E+01,-8.831E-01
 3.602E-01, 5.364E+01, 3.605E-01, 3.014E+01,-8.751E-01
 4.088E-01, 5.607E+01, 4.092E-01, 3.016E+01,-8.564E-01
 4.574E-01, 5.829E+01, 4.578E-01, 3.016E+01,-8.353E-01
 5.060E-01, 6.190E+01, 5.065E-01, 3.016E+01,-8.141E-01
 5.547E-01, 6.660E+01, 5.551E-01, 3.017E+01,-7.840E-01
 6.033E-01, 7.115E+01, 6.038E-01, 3.019E+01,-7.534E-01
 6.519E-01, 7.506E+01, 6.524E-01, 3.021E+01,-7.325E-01
 7.005E-01, 7.933E+01, 7.011E-01, 3.025E+01,-6.970E-01
 7.491E-01, 8.428E+01, 7.497E-01, 3.029E+01,-6.584E-01
 7.977E-01, 9.143E+01, 7.984E-01, 3.034E+01,-6.204E-01
 8.463E-01, 9.913E+01, 8.470E-01, 3.083E+01,-5.818E-01
 8.949E-01, 1.083E+02, 8.957E-01, 3.549E+01,-5.118E-01
 9.435E-01, 1.158E+02, 9.443E-01, 5.004E+01,-2.876E-01
 9.921E-01, 1.203E+02, 9.930E-01, 6.897E+01, 1.413E-01
 1.041E+00, 1.238E+02, 1.042E+00, 8.648E+01, 4.038E-01
 1.089E+00, 1.270E+02, 1.090E+00, 1.033E+02, 6.701E-01
 1.138E+00, 1.295E+02, 1.139E+00, 1.141E+02, 8.239E-01
 1.187E+00, 1.308E+02, 1.188E+00, 1.181E+02, 9.028E-01
 1.235E+00, 1.315E+02, 1.236E+00, 1.201E+02, 9.861E-01
 1.284E+00, 1.325E+02, 1.285E+00, 1.221E+02, 1.079E+00
 1.332E+00, 1.330E+02, 1.334E+00, 1.236E+02, 1.128E+00
 1.381E+00, 1.335E+02, 1.382E+00, 1.247E+02, 1.184E+00
 1.430E+00, 1.338E+02, 1.431E+00, 1.257E+02, 1.249E+00
 1.478E+00, 1.343E+02, 1.479E+00, 1.267E+02, 1.331E+00
 1.527E+00, 1.347E+02, 1.528E+00, 1.277E+02, 1.426E+00
 1.575E+00, 1.351E+02, 1.577E+00, 1.285E+02, 1.508E+00
 1.624E+00, 1.352E+02, 1.625E+00, 1.293E+02, 1.621E+00
 1.673E+00, 1.355E+02, 1.674E+00, 1.303E+02, 1.809E+00
 1.721E+00, 1.356E+02, 1.723E+00, 1.318E+02, 2.005E+00
 1.770E+00, 1.355E+02, 1.771E+00, 1.326E+02, 1.963E+00
 1.818E+00, 1.353E+02, 1.820E+00, 1.308E+02, 7.871E-01
 1.867E+00, 1.353E+02,NaN,NaN,NaN
 1.916E+00, 1.352E+02,NaN,NaN,NaN
 1.964E+00, 1.355E+02,NaN,NaN,NaN
 2.013E+00, 1.358E+02,NaN,NaN,NaN
 2.061E+00, 1.357E+02,NaN,NaN,NaN
 2.110E+00, 1.347E+02,NaN,NaN,NaN
