s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.500E+01, 2.130E+00
 1.000E+01, 2.500E+01, 2.130E+00
 2.001E+01, 2.502E+01, 2.130E+00
 3.002E+01, 2.504E+01, 2.130E+00
 4.000E+01, 5.552E+01, 1.956E+00
 5.004E+01, 7.110E+01, 1.111E+00
 6.000E+01, 6.784E+01, 6.405E-01
 7.004E+01, 7.480E+01, 7.697E-01
 8.002E+01, 7.919E+01, 1.016E+00
 9.005E+01, 8.253E+01, 1.281E+00
 1.000E+02, 8.536E+01, 1.385E+00
 1.100E+02, 9.081E+01, 1.295E+00
 1.200E+02, 9.548E+01, 1.143E+00
 1.300E+02, 1.082E+02, 1.117E+00
 1.400E+02, 1.218E+02, 1.088E+00
 1.500E+02, 1.243E+02, 1.145E+00
 1.600E+02, 1.216E+02, 1.254E+00
 1.700E+02, 1.165E+02, 1.210E+00
 1.800E+02, 1.171E+02, 1.060E+00
 1.900E+02, 1.189E+02, 9.241E-01
 2.000E+02, 1.204E+02, 9.747E-01
 2.100E+02, 1.232E+02, 1.116E+00
 2.200E+02, 1.251E+02, 1.065E+00
 2.300E+02, 1.249E+02, 9.559E-01
 2.400E+02, 1.276E+02, 9.186E-01
 2.500E+02, 1.286E+02, 9.295E-01
 2.600E+02, 1.342E+02, 9.145E-01
 2.700E+02, 1.332E+02, 1.029E+00
 2.800E+02, 1.461E+02, 9.519E-01
 2.900E+02, 1.475E+02, 9.510E-01
 3.000E+02, 1.487E+02, 1.005E+00
 3.100E+02, 1.518E+02, 1.011E+00
 3.200E+02, 1.507E+02, 1.006E+00
 3.300E+02, 1.465E+02, 1.004E+00
 3.400E+02, 1.520E+02, 9.619E-01
 3.500E+02, 1.490E+02, 9.548E-01
 3.600E+02, 1.475E+02, 9.593E-01
 3.700E+02, 1.504E+02, 9.916E-01
 3.800E+02, 1.565E+02, 1.002E+00
 3.900E+02, 1.594E+02, 9.708E-01
 4.000E+02, 1.628E+02, 9.857E-01
 4.100E+02, 1.634E+02, 1.076E+00
 4.200E+02, 1.688E+02, 9.877E-01
 4.300E+02, 1.653E+02, 1.028E+00
 4.400E+02, 1.675E+02, 1.003E+00
 4.500E+02, 1.684E+02, 9.538E-01
 4.600E+02, 1.726E+02, 9.623E-01
 4.700E+02, 1.681E+02, 1.002E+00
 4.800E+02, 1.649E+02, 1.009E+00
 4.900E+02, 1.623E+02, 9.886E-01
 5.000E+02, 1.629E+02, 9.454E-01
 5.100E+02, 1.690E+02, 9.901E-01
 5.200E+02, 1.687E+02, 1.009E+00
 5.300E+02, 1.689E+02, 1.048E+00
 5.400E+02, 1.701E+02, 1.019E+00
 5.500E+02, 1.708E+02, 9.635E-01
 5.600E+02, 1.753E+02, 9.247E-01
 5.700E+02, 1.767E+02, 9.897E-01
 5.800E+02, 1.719E+02, 1.034E+00
 5.900E+02, 1.754E+02, 9.955E-01
 6.000E+02, 1.804E+02, 9.352E-01
 6.100E+02, 1.772E+02, 1.008E+00
 6.200E+02, 1.663E+02, 1.048E+00
 6.300E+02, 1.754E+02, 9.825E-01
 6.400E+02, 1.775E+02, 9.747E-01
 6.500E+02, 1.736E+02, 9.277E-01
 6.600E+02, 1.719E+02, 9.938E-01
 6.700E+02, 1.745E+02, 9.663E-01
 6.800E+02, 1.739E+02, 9.373E-01
 6.900E+02, 1.753E+02, 9.570E-01
 7.000E+02, 1.735E+02, 9.862E-01
 7.100E+02, 1.742E+02, 9.960E-01
 7.200E+02, 1.690E+02, 9.710E-01
 7.300E+02, 1.784E+02, 9.276E-01
 7.400E+02, 1.802E+02, 9.357E-01
 7.500E+02, 1.752E+02, 1.028E+00
 7.600E+02, 1.764E+02, 1.021E+00
 7.700E+02, 1.752E+02, 1.030E+00
 7.800E+02, 1.729E+02, 9.330E-01
 7.900E+02, 1.744E+02, 9.182E-01
 8.000E+02, 1.778E+02, 9.929E-01
 8.100E+02, 1.772E+02, 1.006E+00
 8.200E+02, 1.720E+02, 1.033E+00
 8.300E+02, 1.705E+02, 9.713E-01
 8.400E+02, 1.676E+02, 9.023E-01
 8.500E+02, 1.660E+02, 9.588E-01
 8.600E+02, 1.714E+02, 1.023E+00
 8.700E+02, 1.739E+02, 9.764E-01
 8.800E+02, 1.770E+02, 9.353E-01
 8.900E+02, 1.724E+02, 1.029E+00
 9.000E+02, 1.822E+02, 9.514E-01
 9.100E+02, 1.834E+02, 9.238E-01
 9.200E+02, 1.749E+02, 1.036E+00
 9.300E+02, 1.704E+02, 1.019E+00
 9.400E+02, 1.749E+02, 9.255E-01
 9.500E+02, 1.756E+02, 9.339E-01
 9.600E+02, 1.785E+02, 9.614E-01
 9.700E+02, 1.738E+02, 9.881E-01
 9.800E+02, 1.660E+02, 9.821E-01
 9.900E+02, 1.734E+02, 9.277E-01
 1.000E+03, 1.774E+02, 9.465E-01
 1.010E+03, 1.698E+02, 9.954E-01
 1.020E+03, 1.685E+02, 9.159E-01
 1.030E+03, 1.748E+02, 8.878E-01
 1.040E+03, 1.803E+02, 9.540E-01
 1.050E+03, 1.814E+02, 9.687E-01
 1.060E+03, 1.764E+02, 9.312E-01
 1.070E+03, 1.735E+02, 9.419E-01
 1.080E+03, 1.824E+02, 8.822E-01
 1.090E+03, 1.866E+02, 9.295E-01
 1.100E+03, 1.798E+02, 1.035E+00
 1.110E+03, 1.737E+02, 1.020E+00
 1.120E+03, 1.742E+02, 9.442E-01
 1.130E+03, 1.819E+02, 1.004E+00
 1.140E+03, 1.769E+02, 9.813E-01
 1.150E+03, 1.732E+02, 9.602E-01
 1.160E+03, 1.770E+02, 9.864E-01
 1.170E+03, 1.775E+02, 9.539E-01
 1.180E+03, 1.763E+02, 9.618E-01
 1.190E+03, 1.724E+02, 9.722E-01
 1.200E+03, 1.729E+02, 9.560E-01
 1.210E+03, 1.764E+02, 9.870E-01
 1.220E+03, 1.679E+02, 9.757E-01
 1.230E+03, 1.753E+02, 9.590E-01
 1.240E+03, 1.780E+02, 9.682E-01
 1.250E+03, 1.749E+02, 9.613E-01
 1.260E+03, 1.723E+02, 9.901E-01
 1.270E+03, 1.721E+02, 9.407E-01
 1.280E+03, 1.748E+02, 9.583E-01
 1.290E+03, 1.752E+02, 9.617E-01
 1.300E+03, 1.724E+02, 9.756E-01
 1.310E+03, 1.746E+02, 9.533E-01
 1.320E+03, 1.732E+02, 9.279E-01
 1.330E+03, 1.764E+02, 9.272E-01
 1.340E+03, 1.763E+02, 9.220E-01
 1.350E+03, 1.775E+02, 9.766E-01
 1.360E+03, 1.795E+02, 9.662E-01
 1.370E+03, 1.781E+02, 9.856E-01
 1.380E+03, 1.781E+02, 9.319E-01
 1.390E+03, 1.743E+02, 9.322E-01
 1.400E+03, 1.836E+02, 9.740E-01
 1.410E+03, 1.792E+02, 9.965E-01
 1.420E+03, 1.769E+02, 9.799E-01
 1.430E+03, 1.742E+02, 9.605E-01
 1.440E+03, 1.695E+02, 9.563E-01
 1.450E+03, 1.661E+02, 9.620E-01
 1.460E+03, 1.646E+02, 9.261E-01
 1.470E+03, 1.789E+02, 1.002E+00
 1.480E+03, 1.828E+02, 1.009E+00
 1.490E+03, 1.870E+02, 9.650E-01
 1.500E+03, 1.875E+02, 9.749E-01
 1.510E+03, 1.793E+02, 1.035E+00
 1.520E+03, 1.811E+02, 1.024E+00
 1.530E+03, 1.846E+02, 9.574E-01
 1.540E+03, 1.760E+02, 9.530E-01
 1.550E+03, 1.766E+02, 9.151E-01
 1.560E+03, 1.743E+02, 9.578E-01
 1.570E+03, 1.756E+02, 1.003E+00
 1.580E+03, 1.772E+02, 9.728E-01
 1.590E+03, 1.779E+02, 9.854E-01
 1.600E+03, 1.808E+02, 9.214E-01
 1.610E+03, 1.807E+02, 9.515E-01
 1.620E+03, 1.724E+02, 1.004E+00
 1.630E+03, 1.782E+02, 9.890E-01
 1.640E+03, 1.737E+02, 9.418E-01
 1.650E+03, 1.758E+02, 8.966E-01
 1.660E+03, 1.757E+02, 9.674E-01
 1.670E+03, 1.753E+02, 1.009E+00
 1.680E+03, 1.812E+02, 9.466E-01
 1.690E+03, 1.783E+02, 9.638E-01
 1.700E+03, 1.747E+02, 9.261E-01
 1.710E+03, 1.663E+02, 9.861E-01
 1.720E+03, 1.735E+02, 9.532E-01
 1.730E+03, 1.741E+02, 9.759E-01
 1.740E+03, 1.773E+02, 9.147E-01
 1.750E+03, 1.809E+02, 9.448E-01
 1.760E+03, 1.772E+02, 9.182E-01
 1.770E+03, 1.803E+02, 9.146E-01
 1.780E+03, 1.776E+02, 9.683E-01
 1.790E+03, 1.763E+02, 9.712E-01
 1.800E+03, 1.811E+02, 9.495E-01
