m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 3.719E+01, 2.000E-02, 2.210E+01,-8.268E-01
 6.860E-02, 3.755E+01, 6.865E-02, 2.139E+01,-8.231E-01
 1.172E-01, 3.850E+01, 1.173E-01, 2.111E+01,-8.190E-01
 1.658E-01, 3.968E+01, 1.659E-01, 2.105E+01,-8.142E-01
 2.144E-01, 4.020E+01, 2.146E-01, 2.106E+01,-8.085E-01
 2.630E-01, 4.027E+01, 2.632E-01, 2.109E+01,-7.865E-01
 3.116E-01, 4.033E+01, 3.119E-01, 2.112E+01,-7.774E-01
 3.602E-01, 4.041E+01, 3.605E-01, 2.115E+01,-7.629E-01
 4.088E-01, 4.070E+01, 4.092E-01, 2.118E+01,-7.421E-01
 4.574E-01, 4.155E+01, 4.578E-01, 2.122E+01,-7.278E-01
 5.060E-01, 4.319E+01, 5.065E-01, 2.126E+01,-7.080E-01
 5.547E-01, 4.585E+01, 5.551E-01, 2.131E+01,-6.884E-01
 6.033E-01, 4.746E+01, 6.038E-01, 2.135E+01,-6.668E-01
 6.519E-01, 4.842E+01, 6.524E-01, 2.140E+01,-6.409E-01
 7.005E-01, 4.916E+01, 7.011E-01, 2.145E+01,-6.138E-01
 7.491E-01, 4.971E+01, 7.497E-01, 2.149E+01,-5.847E-01
 7.977E-01, 5.039E+01, 7.984E-01, 2.154E+01,-5.448E-01
 8.463E-01, 5.260E+01, 8.470E-01, 2.163E+01,-5.045E-01
 8.949E-01, 5.759E+01, 8.957E-01, 2.192E+01,-4.683E-01
 9.435E-01, 6.721E+01, 9.443E-01, 2.427E+01,-4.154E-01
 9.921E-01, 8.633E+01, 9.930E-01, 3.320E+01,-2.458E-01
 1.041E+00, 1.141E+02, 1.042E+00, 5.115E+01, 1.592E-02
 1.089E+00, 1.313E+02, 1.090E+00, 7.933E+01, 5.100E-01
 1.138E+00, 1.401E+02, 1.139E+00, 1.063E+02, 8.427E-01
 1.187E+00, 1.484E+02, 1.188E+00, 1.232E+02, 1.021E+00
 1.235E+00, 1.530E+02, 1.236E+00, 1.349E+02, 1.176E+00
 1.284E+00, 1.570E+02, 1.285E+00, 1.428E+02, 1.266E+00
 1.332E+00, 1.598E+02, 1.334E+00, 1.472E+02, 1.365E+00
 1.381E+00, 1.635E+02, 1.382E+00, 1.498E+02, 1.438E+00
 1.430E+00, 1.680E+02, 1.431E+00, 1.537E+02, 1.600E+00
 1.478E+00, 1.706E+02, 1.479E+00, 1.567E+02, 1.690E+00
 1.527E+00, 1.717E+02, 1.528E+00, 1.589E+02, 1.743E+00
 1.575E+00, 1.729E+02, 1.577E+00, 1.614E+02, 1.871E+00
 1.624E+00, 1.742E+02, 1.625E+00, 1.633E+02, 1.954E+00
 1.673E+00, 1.746E+02, 1.674E+00, 1.642E+02, 2.118E+00
 1.721E+00, 1.746E+02, 1.723E+00, 1.652E+02, 2.307E+00
 1.770E+00, 1.746E+02, 1.771E+00, 1.661E+02, 2.358E+00
 1.818E+00, 1.745E+02, 1.820E+00, 1.656E+02, 1.385E+00
 1.867E+00, 1.746E+02,NaN,NaN,NaN
 1.916E+00, 1.751E+02,NaN,NaN,NaN
 1.964E+00, 1.756E+02,NaN,NaN,NaN
 2.013E+00, 1.750E+02,NaN,NaN,NaN
 2.061E+00, 1.746E+02,NaN,NaN,NaN
 2.110E+00, 1.731E+02,NaN,NaN,NaN
