s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.500E+01, 2.130E+00
 1.003E+01, 2.501E+01, 2.130E+00
 2.005E+01, 2.505E+01, 2.130E+00
 3.003E+01, 6.348E+01, 2.009E+00
 4.000E+01, 5.739E+01, 1.314E+00
 5.004E+01, 5.697E+01, 9.924E-01
 6.003E+01, 5.975E+01, 1.054E+00
 7.005E+01, 6.346E+01, 1.123E+00
 8.005E+01, 6.539E+01, 1.033E+00
 9.001E+01, 6.956E+01, 9.936E-01
 1.000E+02, 8.074E+01, 1.037E+00
 1.100E+02, 8.049E+01, 9.782E-01
 1.200E+02, 8.224E+01, 9.337E-01
 1.300E+02, 8.418E+01, 1.041E+00
 1.400E+02, 9.198E+01, 8.938E-01
 1.500E+02, 9.580E+01, 8.204E-01
 1.600E+02, 9.919E+01, 8.789E-01
 1.701E+02, 9.718E+01, 8.989E-01
 1.800E+02, 9.923E+01, 8.624E-01
 1.900E+02, 1.070E+02, 7.763E-01
 2.000E+02, 1.069E+02, 7.961E-01
 2.101E+02, 1.030E+02, 8.582E-01
 2.200E+02, 1.017E+02, 7.679E-01
 2.301E+02, 1.015E+02, 7.208E-01
 2.400E+02, 1.003E+02, 6.820E-01
 2.500E+02, 1.023E+02, 6.270E-01
 2.600E+02, 1.010E+02, 6.178E-01
 2.700E+02, 1.027E+02, 5.560E-01
 2.800E+02, 1.038E+02, 5.509E-01
 2.900E+02, 1.065E+02, 6.160E-01
 3.001E+02, 1.080E+02, 5.874E-01
 3.100E+02, 1.054E+02, 4.940E-01
 3.200E+02, 1.070E+02, 4.780E-01
 3.300E+02, 1.079E+02, 5.025E-01
 3.401E+02, 1.111E+02, 4.998E-01
 3.500E+02, 1.111E+02, 4.716E-01
 3.601E+02, 1.132E+02, 5.003E-01
 3.700E+02, 1.138E+02, 5.717E-01
 3.800E+02, 1.157E+02, 5.074E-01
 3.900E+02, 1.169E+02, 4.913E-01
 4.000E+02, 1.186E+02, 5.005E-01
 4.100E+02, 1.235E+02, 4.897E-01
 4.200E+02, 1.252E+02, 4.765E-01
 4.300E+02, 1.258E+02, 5.183E-01
 4.400E+02, 1.278E+02, 4.913E-01
 4.500E+02, 1.267E+02, 5.359E-01
 4.600E+02, 1.263E+02, 5.223E-01
 4.701E+02, 1.277E+02, 4.313E-01
 4.800E+02, 1.269E+02, 4.293E-01
 4.900E+02, 1.245E+02, 4.508E-01
 5.000E+02, 1.290E+02, 4.474E-01
 5.100E+02, 1.323E+02, 4.251E-01
 5.201E+02, 1.293E+02, 4.757E-01
 5.301E+02, 1.296E+02, 4.472E-01
 5.401E+02, 1.333E+02, 4.308E-01
 5.500E+02, 1.299E+02, 4.647E-01
 5.600E+02, 1.310E+02, 4.409E-01
 5.701E+02, 1.365E+02, 4.517E-01
 5.801E+02, 1.339E+02, 4.483E-01
 5.900E+02, 1.387E+02, 4.183E-01
 6.001E+02, 1.381E+02, 4.718E-01
 6.100E+02, 1.378E+02, 5.111E-01
 6.200E+02, 1.377E+02, 4.329E-01
 6.300E+02, 1.378E+02, 3.410E-01
 6.400E+02, 1.394E+02, 3.751E-01
 6.500E+02, 1.408E+02, 4.356E-01
 6.600E+02, 1.397E+02, 4.327E-01
 6.700E+02, 1.402E+02, 4.370E-01
 6.800E+02, 1.421E+02, 4.361E-01
 6.900E+02, 1.396E+02, 4.477E-01
 7.000E+02, 1.432E+02, 3.963E-01
 7.100E+02, 1.408E+02, 4.003E-01
 7.200E+02, 1.382E+02, 4.358E-01
 7.300E+02, 1.398E+02, 4.273E-01
 7.400E+02, 1.418E+02, 3.939E-01
 7.500E+02, 1.417E+02, 3.827E-01
 7.600E+02, 1.405E+02, 4.006E-01
 7.701E+02, 1.433E+02, 4.175E-01
 7.800E+02, 1.448E+02, 4.287E-01
 7.900E+02, 1.455E+02, 4.494E-01
 8.000E+02, 1.425E+02, 4.357E-01
 8.100E+02, 1.420E+02, 4.257E-01
 8.200E+02, 1.440E+02, 4.059E-01
 8.300E+02, 1.408E+02, 4.095E-01
 8.401E+02, 1.423E+02, 4.005E-01
 8.500E+02, 1.425E+02, 4.281E-01
 8.600E+02, 1.439E+02, 4.187E-01
 8.701E+02, 1.438E+02, 3.994E-01
 8.800E+02, 1.433E+02, 3.998E-01
 8.900E+02, 1.462E+02, 3.830E-01
 9.000E+02, 1.467E+02, 4.041E-01
 9.100E+02, 1.410E+02, 4.664E-01
 9.200E+02, 1.463E+02, 4.227E-01
 9.300E+02, 1.481E+02, 3.533E-01
 9.400E+02, 1.495E+02, 3.909E-01
 9.500E+02, 1.486E+02, 4.263E-01
 9.600E+02, 1.505E+02, 4.483E-01
 9.700E+02, 1.494E+02, 4.384E-01
 9.801E+02, 1.465E+02, 3.940E-01
 9.900E+02, 1.443E+02, 3.978E-01
 1.000E+03, 1.417E+02, 4.208E-01
 1.010E+03, 1.449E+02, 4.056E-01
 1.020E+03, 1.457E+02, 3.867E-01
 1.030E+03, 1.469E+02, 3.834E-01
 1.040E+03, 1.467E+02, 3.678E-01
 1.050E+03, 1.461E+02, 3.960E-01
 1.060E+03, 1.482E+02, 4.580E-01
 1.070E+03, 1.463E+02, 4.676E-01
 1.080E+03, 1.475E+02, 3.922E-01
 1.090E+03, 1.469E+02, 3.346E-01
 1.100E+03, 1.470E+02, 3.620E-01
 1.110E+03, 1.471E+02, 3.634E-01
 1.120E+03, 1.468E+02, 3.739E-01
 1.130E+03, 1.467E+02, 4.084E-01
 1.140E+03, 1.465E+02, 4.326E-01
 1.150E+03, 1.458E+02, 4.532E-01
 1.160E+03, 1.454E+02, 4.111E-01
 1.170E+03, 1.480E+02, 3.647E-01
 1.180E+03, 1.494E+02, 3.656E-01
 1.190E+03, 1.494E+02, 4.183E-01
 1.200E+03, 1.517E+02, 3.950E-01
 1.210E+03, 1.500E+02, 4.243E-01
 1.220E+03, 1.496E+02, 4.724E-01
 1.230E+03, 1.490E+02, 4.438E-01
 1.240E+03, 1.455E+02, 3.892E-01
 1.250E+03, 1.460E+02, 3.808E-01
 1.260E+03, 1.478E+02, 3.474E-01
 1.270E+03, 1.490E+02, 3.466E-01
 1.280E+03, 1.478E+02, 4.006E-01
 1.290E+03, 1.463E+02, 4.224E-01
 1.300E+03, 1.462E+02, 4.367E-01
 1.310E+03, 1.482E+02, 4.018E-01
 1.320E+03, 1.466E+02, 4.141E-01
 1.330E+03, 1.483E+02, 3.991E-01
 1.340E+03, 1.522E+02, 3.926E-01
 1.350E+03, 1.516E+02, 4.230E-01
 1.360E+03, 1.499E+02, 4.029E-01
 1.370E+03, 1.522E+02, 4.046E-01
 1.380E+03, 1.499E+02, 4.305E-01
 1.390E+03, 1.503E+02, 4.276E-01
 1.400E+03, 1.483E+02, 4.473E-01
 1.410E+03, 1.487E+02, 4.344E-01
 1.420E+03, 1.494E+02, 4.096E-01
 1.430E+03, 1.507E+02, 3.787E-01
 1.440E+03, 1.494E+02, 3.943E-01
 1.450E+03, 1.487E+02, 4.141E-01
 1.460E+03, 1.479E+02, 4.412E-01
 1.470E+03, 1.505E+02, 4.260E-01
 1.480E+03, 1.505E+02, 4.004E-01
 1.490E+03, 1.471E+02, 4.160E-01
 1.500E+03, 1.450E+02, 4.064E-01
 1.510E+03, 1.473E+02, 3.553E-01
 1.520E+03, 1.497E+02, 3.526E-01
 1.530E+03, 1.492E+02, 3.822E-01
 1.540E+03, 1.468E+02, 4.396E-01
 1.550E+03, 1.479E+02, 4.273E-01
 1.560E+03, 1.497E+02, 4.460E-01
 1.570E+03, 1.505E+02, 4.285E-01
 1.580E+03, 1.482E+02, 3.906E-01
 1.590E+03, 1.480E+02, 3.856E-01
 1.600E+03, 1.494E+02, 3.993E-01
 1.610E+03, 1.508E+02, 4.244E-01
 1.620E+03, 1.503E+02, 4.370E-01
 1.630E+03, 1.535E+02, 3.926E-01
 1.640E+03, 1.527E+02, 4.275E-01
 1.650E+03, 1.500E+02, 4.354E-01
 1.660E+03, 1.501E+02, 4.184E-01
 1.670E+03, 1.495E+02, 4.248E-01
 1.680E+03, 1.506E+02, 4.503E-01
 1.690E+03, 1.502E+02, 4.144E-01
 1.700E+03, 1.478E+02, 4.006E-01
 1.710E+03, 1.461E+02, 3.887E-01
 1.720E+03, 1.457E+02, 3.685E-01
 1.730E+03, 1.474E+02, 3.718E-01
 1.740E+03, 1.460E+02, 4.221E-01
 1.750E+03, 1.445E+02, 4.470E-01
 1.760E+03, 1.471E+02, 4.148E-01
 1.770E+03, 1.477E+02, 3.769E-01
 1.780E+03, 1.481E+02, 3.843E-01
 1.790E+03, 1.472E+02, 4.162E-01
 1.800E+03, 1.483E+02, 4.223E-01
