s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 6.000E+00, 2.130E+00
 1.001E+01, 6.007E+00, 2.130E+00
 2.004E+01, 6.020E+00, 2.130E+00
 3.003E+01, 1.618E+01, 2.090E+00
 4.002E+01, 3.916E+01, 1.637E+00
 5.004E+01, 3.542E+01, 1.436E+00
 6.006E+01, 4.150E+01, 1.383E+00
 7.005E+01, 5.676E+01, 1.317E+00
 8.001E+01, 5.917E+01, 1.335E+00
 9.004E+01, 6.184E+01, 1.310E+00
 1.000E+02, 6.583E+01, 1.296E+00
 1.100E+02, 7.099E+01, 1.416E+00
 1.200E+02, 7.323E+01, 1.403E+00
 1.301E+02, 7.386E+01, 1.312E+00
 1.400E+02, 7.687E+01, 1.236E+00
 1.500E+02, 7.990E+01, 1.133E+00
 1.600E+02, 7.837E+01, 1.099E+00
 1.700E+02, 7.622E+01, 1.062E+00
 1.800E+02, 7.840E+01, 1.052E+00
 1.900E+02, 7.658E+01, 1.101E+00
 2.000E+02, 8.467E+01, 1.050E+00
 2.100E+02, 9.027E+01, 9.927E-01
 2.200E+02, 9.322E+01, 1.051E+00
 2.300E+02, 9.386E+01, 1.092E+00
 2.400E+02, 1.007E+02, 1.113E+00
 2.500E+02, 1.075E+02, 1.158E+00
 2.600E+02, 1.095E+02, 1.175E+00
 2.700E+02, 1.032E+02, 1.200E+00
 2.800E+02, 1.026E+02, 1.217E+00
 2.900E+02, 1.047E+02, 1.212E+00
 3.000E+02, 1.023E+02, 1.055E+00
 3.100E+02, 1.097E+02, 1.054E+00
 3.200E+02, 1.075E+02, 1.112E+00
 3.300E+02, 1.072E+02, 1.125E+00
 3.400E+02, 1.147E+02, 1.040E+00
 3.500E+02, 1.150E+02, 1.054E+00
 3.600E+02, 1.141E+02, 1.103E+00
 3.700E+02, 1.184E+02, 1.089E+00
 3.800E+02, 1.222E+02, 1.105E+00
 3.900E+02, 1.216E+02, 1.122E+00
 4.000E+02, 1.170E+02, 1.119E+00
 4.100E+02, 1.110E+02, 1.064E+00
 4.200E+02, 1.078E+02, 9.881E-01
 4.300E+02, 1.091E+02, 9.964E-01
 4.400E+02, 1.127E+02, 1.104E+00
 4.500E+02, 1.242E+02, 1.139E+00
 4.600E+02, 1.266E+02, 1.117E+00
 4.700E+02, 1.230E+02, 1.141E+00
 4.800E+02, 1.192E+02, 1.096E+00
 4.901E+02, 1.205E+02, 1.078E+00
 5.000E+02, 1.235E+02, 1.099E+00
 5.100E+02, 1.248E+02, 1.202E+00
 5.200E+02, 1.271E+02, 1.198E+00
 5.300E+02, 1.208E+02, 1.052E+00
 5.400E+02, 1.271E+02, 1.124E+00
 5.500E+02, 1.359E+02, 1.236E+00
 5.600E+02, 1.229E+02, 1.159E+00
 5.700E+02, 1.216E+02, 1.054E+00
 5.800E+02, 1.190E+02, 1.113E+00
 5.900E+02, 1.198E+02, 1.110E+00
 6.000E+02, 1.257E+02, 1.082E+00
 6.100E+02, 1.194E+02, 1.069E+00
 6.200E+02, 1.234E+02, 1.085E+00
 6.300E+02, 1.217E+02, 1.063E+00
 6.400E+02, 1.243E+02, 1.075E+00
 6.500E+02, 1.297E+02, 1.117E+00
 6.600E+02, 1.389E+02, 1.225E+00
 6.700E+02, 1.290E+02, 1.115E+00
 6.800E+02, 1.230E+02, 1.089E+00
 6.900E+02, 1.234E+02, 1.135E+00
 7.000E+02, 1.201E+02, 1.175E+00
 7.100E+02, 1.236E+02, 1.062E+00
 7.201E+02, 1.292E+02, 1.057E+00
 7.300E+02, 1.269E+02, 1.066E+00
 7.400E+02, 1.236E+02, 1.126E+00
 7.500E+02, 1.285E+02, 1.098E+00
 7.600E+02, 1.295E+02, 1.050E+00
 7.700E+02, 1.254E+02, 1.103E+00
 7.800E+02, 1.288E+02, 1.142E+00
 7.900E+02, 1.345E+02, 1.168E+00
 8.000E+02, 1.299E+02, 1.104E+00
 8.100E+02, 1.266E+02, 1.040E+00
 8.200E+02, 1.280E+02, 1.057E+00
 8.300E+02, 1.340E+02, 1.112E+00
 8.400E+02, 1.269E+02, 1.126E+00
 8.500E+02, 1.212E+02, 1.077E+00
 8.600E+02, 1.214E+02, 1.099E+00
 8.700E+02, 1.287E+02, 1.065E+00
 8.800E+02, 1.356E+02, 1.124E+00
 8.901E+02, 1.361E+02, 1.165E+00
 9.000E+02, 1.263E+02, 1.097E+00
 9.100E+02, 1.216E+02, 1.159E+00
 9.200E+02, 1.346E+02, 1.126E+00
 9.300E+02, 1.314E+02, 1.105E+00
 9.400E+02, 1.236E+02, 1.113E+00
 9.500E+02, 1.264E+02, 1.073E+00
 9.600E+02, 1.268E+02, 1.047E+00
 9.700E+02, 1.204E+02, 1.061E+00
 9.800E+02, 1.239E+02, 1.120E+00
 9.900E+02, 1.251E+02, 1.082E+00
 1.000E+03, 1.279E+02, 1.075E+00
 1.010E+03, 1.339E+02, 1.108E+00
 1.020E+03, 1.278E+02, 1.072E+00
 1.030E+03, 1.281E+02, 1.149E+00
 1.040E+03, 1.294E+02, 1.084E+00
 1.050E+03, 1.261E+02, 1.015E+00
 1.060E+03, 1.255E+02, 1.046E+00
 1.070E+03, 1.300E+02, 1.176E+00
 1.080E+03, 1.310E+02, 1.092E+00
 1.090E+03, 1.335E+02, 1.017E+00
 1.100E+03, 1.289E+02, 1.075E+00
 1.110E+03, 1.317E+02, 1.191E+00
 1.120E+03, 1.317E+02, 1.189E+00
 1.130E+03, 1.273E+02, 1.090E+00
 1.140E+03, 1.320E+02, 1.155E+00
 1.150E+03, 1.306E+02, 1.110E+00
 1.160E+03, 1.256E+02, 1.086E+00
 1.170E+03, 1.267E+02, 1.074E+00
 1.180E+03, 1.254E+02, 1.029E+00
 1.190E+03, 1.291E+02, 1.077E+00
 1.200E+03, 1.281E+02, 1.123E+00
 1.210E+03, 1.300E+02, 1.150E+00
 1.220E+03, 1.297E+02, 1.115E+00
 1.230E+03, 1.288E+02, 1.125E+00
 1.240E+03, 1.296E+02, 1.091E+00
 1.250E+03, 1.368E+02, 1.142E+00
 1.260E+03, 1.410E+02, 1.216E+00
 1.270E+03, 1.319E+02, 1.129E+00
 1.280E+03, 1.340E+02, 1.110E+00
 1.290E+03, 1.338E+02, 1.066E+00
 1.300E+03, 1.328E+02, 1.109E+00
 1.310E+03, 1.372E+02, 1.209E+00
 1.320E+03, 1.393E+02, 1.186E+00
 1.330E+03, 1.324E+02, 1.068E+00
 1.340E+03, 1.349E+02, 1.098E+00
 1.350E+03, 1.327E+02, 1.118E+00
 1.360E+03, 1.373E+02, 1.139E+00
 1.370E+03, 1.371E+02, 1.098E+00
 1.380E+03, 1.287E+02, 1.056E+00
 1.390E+03, 1.265E+02, 1.149E+00
 1.400E+03, 1.371E+02, 1.201E+00
 1.410E+03, 1.293E+02, 1.127E+00
 1.420E+03, 1.316E+02, 1.083E+00
