s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 6.000E+00, 2.130E+00
 1.002E+01, 6.005E+00, 2.130E+00
 2.001E+01, 6.019E+00, 2.130E+00
 3.005E+01, 2.301E+01, 2.045E+00
 4.001E+01, 4.092E+01, 1.640E+00
 5.005E+01, 6.044E+01, 1.629E+00
 6.003E+01, 4.919E+01, 1.534E+00
 7.005E+01, 4.535E+01, 1.587E+00
 8.003E+01, 4.885E+01, 1.420E+00
 9.002E+01, 5.715E+01, 1.365E+00
 1.000E+02, 6.617E+01, 1.224E+00
 1.100E+02, 6.636E+01, 1.265E+00
 1.200E+02, 7.892E+01, 1.219E+00
 1.300E+02, 7.776E+01, 1.295E+00
 1.400E+02, 7.601E+01, 1.328E+00
 1.500E+02, 8.727E+01, 1.239E+00
 1.600E+02, 8.139E+01, 1.115E+00
 1.701E+02, 7.468E+01, 9.928E-01
 1.800E+02, 7.407E+01, 1.058E+00
 1.900E+02, 8.303E+01, 1.266E+00
 2.000E+02, 9.486E+01, 1.269E+00
 2.101E+02, 1.019E+02, 1.111E+00
 2.200E+02, 9.987E+01, 1.073E+00
 2.300E+02, 9.383E+01, 1.069E+00
 2.401E+02, 9.118E+01, 1.071E+00
 2.500E+02, 9.400E+01, 9.951E-01
 2.600E+02, 9.077E+01, 9.583E-01
 2.700E+02, 9.275E+01, 9.590E-01
 2.800E+02, 1.002E+02, 9.926E-01
 2.901E+02, 1.010E+02, 1.071E+00
 3.000E+02, 1.067E+02, 1.087E+00
 3.101E+02, 1.051E+02, 1.183E+00
 3.200E+02, 1.042E+02, 1.053E+00
 3.300E+02, 1.063E+02, 1.061E+00
 3.400E+02, 1.074E+02, 1.027E+00
 3.500E+02, 1.096E+02, 1.001E+00
 3.600E+02, 1.090E+02, 1.062E+00
 3.701E+02, 1.195E+02, 1.063E+00
 3.800E+02, 1.244E+02, 1.068E+00
 3.900E+02, 1.255E+02, 1.085E+00
 4.000E+02, 1.252E+02, 1.171E+00
 4.100E+02, 1.219E+02, 1.073E+00
 4.200E+02, 1.202E+02, 9.992E-01
 4.300E+02, 1.262E+02, 1.070E+00
 4.400E+02, 1.215E+02, 1.124E+00
 4.500E+02, 1.189E+02, 1.055E+00
 4.600E+02, 1.208E+02, 1.010E+00
 4.700E+02, 1.151E+02, 1.080E+00
 4.800E+02, 1.232E+02, 1.117E+00
 4.900E+02, 1.241E+02, 1.092E+00
 5.001E+02, 1.283E+02, 1.078E+00
 5.100E+02, 1.352E+02, 1.174E+00
 5.201E+02, 1.350E+02, 1.153E+00
 5.300E+02, 1.315E+02, 1.120E+00
 5.400E+02, 1.296E+02, 1.163E+00
 5.500E+02, 1.377E+02, 1.181E+00
 5.600E+02, 1.416E+02, 1.145E+00
 5.700E+02, 1.385E+02, 1.199E+00
 5.800E+02, 1.336E+02, 1.142E+00
 5.901E+02, 1.307E+02, 1.035E+00
 6.000E+02, 1.239E+02, 1.050E+00
 6.100E+02, 1.260E+02, 1.076E+00
 6.200E+02, 1.241E+02, 1.131E+00
 6.300E+02, 1.244E+02, 1.056E+00
 6.400E+02, 1.319E+02, 1.068E+00
 6.500E+02, 1.385E+02, 1.053E+00
 6.600E+02, 1.407E+02, 1.096E+00
 6.700E+02, 1.381E+02, 1.086E+00
 6.800E+02, 1.329E+02, 1.141E+00
 6.900E+02, 1.338E+02, 1.169E+00
 7.001E+02, 1.310E+02, 1.056E+00
 7.101E+02, 1.261E+02, 1.085E+00
 7.200E+02, 1.373E+02, 1.112E+00
 7.300E+02, 1.414E+02, 1.231E+00
 7.400E+02, 1.380E+02, 1.142E+00
 7.500E+02, 1.277E+02, 1.078E+00
 7.600E+02, 1.266E+02, 1.110E+00
 7.700E+02, 1.333E+02, 9.947E-01
 7.801E+02, 1.368E+02, 1.040E+00
 7.900E+02, 1.354E+02, 1.117E+00
 8.000E+02, 1.370E+02, 1.131E+00
 8.100E+02, 1.345E+02, 1.109E+00
 8.200E+02, 1.301E+02, 1.012E+00
 8.301E+02, 1.296E+02, 1.029E+00
 8.400E+02, 1.344E+02, 1.060E+00
 8.501E+02, 1.251E+02, 1.166E+00
 8.600E+02, 1.279E+02, 1.154E+00
 8.700E+02, 1.295E+02, 1.160E+00
 8.800E+02, 1.343E+02, 1.066E+00
 8.900E+02, 1.391E+02, 1.100E+00
 9.000E+02, 1.362E+02, 1.025E+00
 9.100E+02, 1.445E+02, 1.098E+00
 9.200E+02, 1.359E+02, 1.122E+00
 9.300E+02, 1.324E+02, 1.085E+00
 9.401E+02, 1.268E+02, 1.025E+00
 9.501E+02, 1.314E+02, 9.682E-01
 9.600E+02, 1.382E+02, 1.009E+00
 9.701E+02, 1.368E+02, 1.163E+00
 9.801E+02, 1.303E+02, 1.036E+00
 9.900E+02, 1.316E+02, 9.883E-01
 1.000E+03, 1.298E+02, 1.050E+00
 1.010E+03, 1.324E+02, 9.804E-01
 1.020E+03, 1.268E+02, 1.012E+00
 1.030E+03, 1.331E+02, 1.098E+00
 1.040E+03, 1.328E+02, 1.131E+00
 1.050E+03, 1.297E+02, 1.085E+00
 1.060E+03, 1.330E+02, 1.065E+00
 1.070E+03, 1.340E+02, 1.023E+00
 1.080E+03, 1.308E+02, 1.076E+00
 1.090E+03, 1.280E+02, 1.072E+00
 1.100E+03, 1.176E+02, 1.051E+00
 1.110E+03, 1.282E+02, 1.048E+00
 1.120E+03, 1.345E+02, 1.102E+00
 1.130E+03, 1.361E+02, 9.371E-01
 1.140E+03, 1.351E+02, 1.005E+00
 1.150E+03, 1.399E+02, 1.136E+00
 1.160E+03, 1.427E+02, 1.240E+00
 1.170E+03, 1.403E+02, 1.138E+00
 1.180E+03, 1.353E+02, 1.061E+00
 1.190E+03, 1.356E+02, 1.124E+00
 1.200E+03, 1.315E+02, 1.116E+00
 1.210E+03, 1.354E+02, 1.146E+00
 1.220E+03, 1.328E+02, 1.088E+00
 1.230E+03, 1.363E+02, 1.020E+00
 1.240E+03, 1.377E+02, 1.086E+00
 1.250E+03, 1.330E+02, 1.105E+00
 1.260E+03, 1.374E+02, 1.130E+00
 1.270E+03, 1.290E+02, 1.042E+00
 1.280E+03, 1.287E+02, 9.746E-01
 1.290E+03, 1.263E+02, 9.807E-01
 1.300E+03, 1.301E+02, 1.025E+00
 1.310E+03, 1.305E+02, 1.095E+00
 1.320E+03, 1.332E+02, 1.089E+00
 1.330E+03, 1.322E+02, 1.152E+00
 1.340E+03, 1.302E+02, 1.131E+00
 1.350E+03, 1.258E+02, 1.075E+00
 1.360E+03, 1.355E+02, 1.119E+00
 1.370E+03, 1.363E+02, 1.085E+00
 1.380E+03, 1.366E+02, 1.149E+00
 1.390E+03, 1.370E+02, 1.083E+00
 1.400E+03, 1.308E+02, 1.204E+00
 1.410E+03, 1.275E+02, 1.082E+00
 1.420E+03, 1.349E+02, 1.170E+00
