s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 3.000E+01, 2.130E+00
 1.000E+01, 3.000E+01, 2.130E+00
 2.001E+01, 3.002E+01, 2.130E+00
 3.003E+01, 3.004E+01, 2.130E+00
 4.003E+01, 6.285E+01, 1.874E+00
 5.002E+01, 7.687E+01, 1.292E+00
 6.003E+01, 7.455E+01, 8.104E-01
 7.002E+01, 8.362E+01, 7.722E-01
 8.004E+01, 9.264E+01, 9.867E-01
 9.002E+01, 9.383E+01, 1.198E+00
 1.000E+02, 9.879E+01, 1.340E+00
 1.100E+02, 1.068E+02, 1.389E+00
 1.200E+02, 1.057E+02, 1.369E+00
 1.300E+02, 1.152E+02, 1.206E+00
 1.400E+02, 1.260E+02, 1.121E+00
 1.500E+02, 1.246E+02, 1.160E+00
 1.600E+02, 1.232E+02, 1.232E+00
 1.700E+02, 1.219E+02, 1.207E+00
 1.801E+02, 1.245E+02, 1.083E+00
 1.900E+02, 1.282E+02, 1.142E+00
 2.000E+02, 1.278E+02, 1.186E+00
 2.100E+02, 1.328E+02, 1.055E+00
 2.200E+02, 1.342E+02, 1.018E+00
 2.300E+02, 1.339E+02, 1.069E+00
 2.400E+02, 1.351E+02, 1.108E+00
 2.500E+02, 1.395E+02, 1.091E+00
 2.600E+02, 1.385E+02, 1.124E+00
 2.700E+02, 1.433E+02, 1.095E+00
 2.800E+02, 1.482E+02, 1.037E+00
 2.900E+02, 1.499E+02, 1.029E+00
 3.000E+02, 1.478E+02, 1.112E+00
 3.100E+02, 1.485E+02, 1.111E+00
 3.200E+02, 1.512E+02, 1.018E+00
 3.300E+02, 1.508E+02, 1.061E+00
 3.400E+02, 1.522E+02, 1.095E+00
 3.500E+02, 1.562E+02, 1.043E+00
 3.600E+02, 1.566E+02, 1.121E+00
 3.700E+02, 1.587E+02, 1.121E+00
 3.800E+02, 1.612E+02, 1.117E+00
 3.900E+02, 1.608E+02, 1.045E+00
 4.000E+02, 1.627E+02, 1.017E+00
 4.100E+02, 1.648E+02, 1.100E+00
 4.200E+02, 1.686E+02, 1.163E+00
 4.300E+02, 1.723E+02, 1.127E+00
 4.400E+02, 1.700E+02, 1.059E+00
 4.500E+02, 1.682E+02, 1.085E+00
 4.600E+02, 1.715E+02, 1.088E+00
 4.700E+02, 1.715E+02, 1.162E+00
 4.800E+02, 1.624E+02, 1.143E+00
 4.900E+02, 1.608E+02, 1.110E+00
 5.001E+02, 1.634E+02, 1.054E+00
 5.100E+02, 1.679E+02, 1.096E+00
 5.200E+02, 1.617E+02, 1.179E+00
 5.300E+02, 1.645E+02, 1.121E+00
 5.400E+02, 1.612E+02, 1.094E+00
 5.500E+02, 1.676E+02, 1.082E+00
 5.600E+02, 1.701E+02, 1.108E+00
