s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 1.900E+01, 2.130E+00
 1.004E+01, 1.901E+01, 2.130E+00
 2.003E+01, 1.904E+01, 2.130E+00
 3.001E+01, 5.043E+01, 1.983E+00
 4.005E+01, 5.138E+01, 1.320E+00
 5.005E+01, 4.802E+01, 9.750E-01
 6.001E+01, 5.346E+01, 8.820E-01
 7.003E+01, 5.811E+01, 1.106E+00
 8.002E+01, 6.664E+01, 1.109E+00
 9.002E+01, 6.902E+01, 1.232E+00
 1.000E+02, 7.381E+01, 1.214E+00
 1.100E+02, 8.009E+01, 1.148E+00
 1.201E+02, 8.381E+01, 1.076E+00
 1.300E+02, 8.363E+01, 1.002E+00
 1.400E+02, 8.200E+01, 1.057E+00
 1.500E+02, 8.239E+01, 1.068E+00
 1.600E+02, 7.961E+01, 1.062E+00
 1.700E+02, 8.470E+01, 9.196E-01
 1.801E+02, 9.340E+01, 8.642E-01
 1.900E+02, 9.289E+01, 9.098E-01
 2.001E+02, 9.120E+01, 1.039E+00
 2.100E+02, 8.838E+01, 9.685E-01
 2.200E+02, 8.944E+01, 8.730E-01
 2.301E+02, 8.779E+01, 9.304E-01
 2.400E+02, 9.184E+01, 9.423E-01
 2.501E+02, 8.758E+01, 8.794E-01
 2.600E+02, 8.351E+01, 8.100E-01
 2.700E+02, 8.573E+01, 7.316E-01
 2.800E+02, 8.833E+01, 7.093E-01
 2.900E+02, 8.752E+01, 8.023E-01
 3.000E+02, 8.592E+01, 8.682E-01
 3.100E+02, 8.456E+01, 7.856E-01
 3.200E+02, 8.288E+01, 6.830E-01
 3.300E+02, 8.224E+01, 6.843E-01
 3.400E+02, 8.283E+01, 7.189E-01
 3.500E+02, 8.185E+01, 6.552E-01
 3.600E+02, 8.417E+01, 5.784E-01
 3.700E+02, 8.621E+01, 5.248E-01
 3.801E+02, 8.750E+01, 5.841E-01
 3.900E+02, 8.541E+01, 7.158E-01
 4.000E+02, 8.361E+01, 7.529E-01
 4.100E+02, 8.293E+01, 6.382E-01
 4.200E+02, 8.333E+01, 5.286E-01
 4.300E+02, 8.518E+01, 5.326E-01
 4.401E+02, 8.564E+01, 6.051E-01
 4.500E+02, 8.796E+01, 6.566E-01
 4.600E+02, 8.678E+01, 6.430E-01
 4.700E+02, 8.632E+01, 6.513E-01
 4.801E+02, 8.577E+01, 6.412E-01
 4.900E+02, 8.765E+01, 5.917E-01
 5.001E+02, 9.105E+01, 6.245E-01
 5.101E+02, 9.094E+01, 7.035E-01
 5.200E+02, 9.235E+01, 7.524E-01
 5.301E+02, 9.102E+01, 7.750E-01
 5.401E+02, 9.013E+01, 7.142E-01
 5.500E+02, 8.907E+01, 6.465E-01
 5.600E+02, 8.896E+01, 5.942E-01
 5.700E+02, 9.018E+01, 5.717E-01
 5.801E+02, 9.038E+01, 6.188E-01
 5.900E+02, 8.919E+01, 6.854E-01
 6.001E+02, 9.010E+01, 7.023E-01
 6.100E+02, 9.206E+01, 7.037E-01
 6.200E+02, 9.496E+01, 6.849E-01
 6.300E+02, 9.403E+01, 6.391E-01
 6.401E+02, 9.046E+01, 6.218E-01
 6.500E+02, 8.916E+01, 6.505E-01
 6.601E+02, 9.142E+01, 7.241E-01
 6.700E+02, 9.237E+01, 7.110E-01
 6.800E+02, 9.127E+01, 6.148E-01
 6.900E+02, 9.349E+01, 5.586E-01
 7.000E+02, 9.271E+01, 5.847E-01
 7.101E+02, 9.064E+01, 6.624E-01
 7.201E+02, 8.898E+01, 6.906E-01
 7.300E+02, 9.043E+01, 6.739E-01
 7.400E+02, 9.169E+01, 6.825E-01
 7.501E+02, 9.176E+01, 6.476E-01
 7.600E+02, 9.281E+01, 6.269E-01
 7.700E+02, 9.334E+01, 6.011E-01
 7.801E+02, 9.302E+01, 6.462E-01
 7.900E+02, 9.139E+01, 7.172E-01
 8.000E+02, 9.107E+01, 7.085E-01
 8.100E+02, 9.378E+01, 6.747E-01
 8.200E+02, 9.401E+01, 6.975E-01
 8.300E+02, 9.660E+01, 7.451E-01
 8.401E+02, 9.345E+01, 6.316E-01
 8.500E+02, 9.349E+01, 6.151E-01
 8.601E+02, 9.197E+01, 6.325E-01
 8.700E+02, 9.432E+01, 6.803E-01
 8.800E+02, 9.332E+01, 7.284E-01
 8.901E+02, 9.358E+01, 7.616E-01
 9.000E+02, 9.337E+01, 7.465E-01
 9.101E+02, 9.186E+01, 7.863E-01
 9.200E+02, 9.417E+01, 7.525E-01
 9.300E+02, 9.663E+01, 7.194E-01
 9.401E+02, 9.531E+01, 7.074E-01
 9.500E+02, 9.316E+01, 6.102E-01
 9.601E+02, 9.199E+01, 6.084E-01
 9.700E+02, 9.086E+01, 6.493E-01
 9.800E+02, 8.994E+01, 6.767E-01
 9.900E+02, 9.211E+01, 7.054E-01
 1.000E+03, 9.129E+01, 6.711E-01
 1.010E+03, 9.217E+01, 6.463E-01
 1.020E+03, 9.287E+01, 5.935E-01
 1.030E+03, 9.786E+01, 6.188E-01
 1.040E+03, 9.614E+01, 6.157E-01
 1.050E+03, 9.233E+01, 7.164E-01
 1.060E+03, 9.124E+01, 7.409E-01
 1.070E+03, 9.342E+01, 6.679E-01
 1.080E+03, 9.507E+01, 6.690E-01
 1.090E+03, 9.262E+01, 7.393E-01
 1.100E+03, 9.384E+01, 7.550E-01
 1.110E+03, 9.640E+01, 7.373E-01
 1.120E+03, 9.810E+01, 6.472E-01
 1.130E+03, 9.550E+01, 5.867E-01
 1.140E+03, 9.356E+01, 6.512E-01
 1.150E+03, 9.433E+01, 7.275E-01
 1.160E+03, 9.449E+01, 6.576E-01
 1.170E+03, 9.379E+01, 7.008E-01
 1.180E+03, 9.246E+01, 6.990E-01
 1.190E+03, 9.169E+01, 6.485E-01
 1.200E+03, 9.085E+01, 5.574E-01
 1.210E+03, 9.128E+01, 5.988E-01
 1.220E+03, 9.362E+01, 6.153E-01
 1.230E+03, 9.122E+01, 7.041E-01
 1.240E+03, 9.124E+01, 7.207E-01
 1.250E+03, 9.461E+01, 7.143E-01
 1.260E+03, 9.451E+01, 6.276E-01
 1.270E+03, 9.401E+01, 5.794E-01
 1.280E+03, 9.210E+01, 6.627E-01
 1.290E+03, 9.129E+01, 7.198E-01
 1.300E+03, 9.544E+01, 7.261E-01
 1.310E+03, 9.990E+01, 7.182E-01
 1.320E+03, 1.047E+02, 7.843E-01
 1.330E+03, 9.817E+01, 8.401E-01
 1.340E+03, 9.154E+01, 7.423E-01
 1.350E+03, 9.140E+01, 6.135E-01
 1.360E+03, 9.296E+01, 5.626E-01
 1.370E+03, 9.761E+01, 6.172E-01
 1.380E+03, 9.986E+01, 7.007E-01
 1.390E+03, 9.513E+01, 7.216E-01
 1.400E+03, 9.643E+01, 7.067E-01
 1.410E+03, 9.582E+01, 7.011E-01
 1.420E+03, 9.604E+01, 6.635E-01
 1.430E+03, 9.564E+01, 6.611E-01
 1.440E+03, 9.466E+01, 6.613E-01
 1.450E+03, 9.091E+01, 7.169E-01
 1.460E+03, 8.855E+01, 7.593E-01
 1.470E+03, 9.290E+01, 7.124E-01
 1.480E+03, 9.383E+01, 6.389E-01
 1.490E+03, 9.385E+01, 6.231E-01
 1.500E+03, 9.255E+01, 7.152E-01
 1.510E+03, 9.152E+01, 7.006E-01
 1.520E+03, 9.236E+01, 6.475E-01
 1.530E+03, 9.378E+01, 6.324E-01
 1.540E+03, 9.313E+01, 5.680E-01
 1.550E+03, 8.918E+01, 5.971E-01
 1.560E+03, 8.992E+01, 7.028E-01
 1.570E+03, 8.970E+01, 7.166E-01
 1.580E+03, 9.492E+01, 6.534E-01
 1.590E+03, 9.545E+01, 6.433E-01
 1.600E+03, 9.111E+01, 6.893E-01
 1.610E+03, 8.893E+01, 6.999E-01
 1.620E+03, 9.349E+01, 7.142E-01
 1.630E+03, 9.589E+01, 6.380E-01
 1.640E+03, 9.717E+01, 6.572E-01
 1.650E+03, 9.742E+01, 7.205E-01
 1.660E+03, 9.452E+01, 7.513E-01
 1.670E+03, 9.252E+01, 7.697E-01
 1.680E+03, 9.297E+01, 7.462E-01
 1.690E+03, 9.272E+01, 6.695E-01
 1.700E+03, 9.538E+01, 6.821E-01
 1.710E+03, 9.661E+01, 7.800E-01
 1.720E+03, 9.729E+01, 7.843E-01
 1.730E+03, 9.591E+01, 6.727E-01
 1.740E+03, 9.324E+01, 6.112E-01
 1.750E+03, 9.078E+01, 6.873E-01
 1.760E+03, 8.950E+01, 7.180E-01
 1.770E+03, 9.071E+01, 6.318E-01
 1.780E+03, 9.107E+01, 5.989E-01
 1.790E+03, 8.951E+01, 6.038E-01
 1.800E+03, 8.895E+01, 6.672E-01
