s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.600E+01, 2.130E+00
 1.002E+01, 2.601E+01, 2.130E+00
 2.000E+01, 2.606E+01, 2.130E+00
 3.000E+01, 6.393E+01, 1.988E+00
 4.000E+01, 5.847E+01, 1.385E+00
 5.001E+01, 5.940E+01, 1.053E+00
 6.002E+01, 6.704E+01, 1.031E+00
 7.004E+01, 6.857E+01, 1.076E+00
 8.005E+01, 7.306E+01, 1.188E+00
 9.004E+01, 7.771E+01, 1.223E+00
 1.000E+02, 7.859E+01, 1.133E+00
 1.100E+02, 8.402E+01, 1.038E+00
 1.200E+02, 8.269E+01, 1.015E+00
 1.300E+02, 8.359E+01, 1.019E+00
 1.400E+02, 9.075E+01, 9.178E-01
 1.501E+02, 9.349E+01, 9.085E-01
 1.600E+02, 9.315E+01, 8.894E-01
 1.700E+02, 9.424E+01, 9.047E-01
 1.800E+02, 9.986E+01, 8.421E-01
 1.900E+02, 1.010E+02, 8.680E-01
 2.000E+02, 1.043E+02, 9.254E-01
 2.100E+02, 1.029E+02, 8.954E-01
 2.201E+02, 1.092E+02, 7.604E-01
 2.301E+02, 1.104E+02, 7.308E-01
 2.401E+02, 1.109E+02, 7.730E-01
 2.500E+02, 1.082E+02, 8.390E-01
 2.600E+02, 1.076E+02, 8.192E-01
 2.700E+02, 1.072E+02, 7.338E-01
 2.800E+02, 1.063E+02, 6.215E-01
 2.900E+02, 1.047E+02, 6.013E-01
 3.000E+02, 1.045E+02, 6.318E-01
 3.100E+02, 1.040E+02, 6.318E-01
 3.200E+02, 1.040E+02, 6.491E-01
 3.300E+02, 9.999E+01, 5.899E-01
 3.400E+02, 9.996E+01, 4.647E-01
 3.500E+02, 1.017E+02, 4.131E-01
 3.600E+02, 1.048E+02, 4.596E-01
 3.700E+02, 1.126E+02, 5.457E-01
 3.800E+02, 1.140E+02, 6.021E-01
 3.900E+02, 1.155E+02, 6.868E-01
 4.001E+02, 1.124E+02, 6.358E-01
 4.100E+02, 1.116E+02, 4.678E-01
 4.200E+02, 1.170E+02, 4.375E-01
 4.300E+02, 1.145E+02, 4.572E-01
 4.400E+02, 1.204E+02, 5.054E-01
 4.500E+02, 1.189E+02, 5.457E-01
 4.600E+02, 1.165E+02, 5.369E-01
 4.700E+02, 1.180E+02, 5.129E-01
 4.800E+02, 1.216E+02, 4.477E-01
 4.900E+02, 1.242E+02, 4.397E-01
 5.000E+02, 1.257E+02, 5.382E-01
 5.101E+02, 1.260E+02, 5.263E-01
 5.200E+02, 1.249E+02, 4.668E-01
 5.300E+02, 1.255E+02, 4.441E-01
 5.401E+02, 1.219E+02, 4.684E-01
 5.500E+02, 1.265E+02, 4.225E-01
 5.600E+02, 1.260E+02, 4.153E-01
 5.700E+02, 1.280E+02, 4.775E-01
 5.800E+02, 1.292E+02, 5.765E-01
 5.900E+02, 1.276E+02, 5.983E-01
 6.000E+02, 1.291E+02, 4.453E-01
 6.101E+02, 1.324E+02, 3.713E-01
 6.201E+02, 1.302E+02, 4.906E-01
 6.300E+02, 1.331E+02, 5.514E-01
 6.401E+02, 1.328E+02, 5.460E-01
 6.501E+02, 1.303E+02, 4.937E-01
 6.600E+02, 1.326E+02, 5.219E-01
 6.701E+02, 1.316E+02, 4.748E-01
 6.801E+02, 1.289E+02, 4.955E-01
 6.901E+02, 1.312E+02, 4.793E-01
 7.000E+02, 1.319E+02, 4.406E-01
 7.100E+02, 1.339E+02, 4.789E-01
 7.200E+02, 1.350E+02, 4.872E-01
 7.300E+02, 1.390E+02, 4.402E-01
 7.400E+02, 1.344E+02, 5.083E-01
 7.501E+02, 1.344E+02, 5.009E-01
 7.601E+02, 1.336E+02, 4.956E-01
 7.700E+02, 1.321E+02, 4.250E-01
 7.800E+02, 1.351E+02, 4.323E-01
 7.901E+02, 1.370E+02, 4.886E-01
 8.000E+02, 1.356E+02, 4.880E-01
 8.101E+02, 1.355E+02, 4.510E-01
 8.200E+02, 1.390E+02, 5.062E-01
 8.301E+02, 1.392E+02, 4.688E-01
 8.401E+02, 1.372E+02, 4.781E-01
 8.500E+02, 1.380E+02, 5.094E-01
 8.601E+02, 1.364E+02, 5.243E-01
 8.700E+02, 1.356E+02, 4.407E-01
 8.800E+02, 1.353E+02, 4.085E-01
 8.901E+02, 1.386E+02, 4.713E-01
 9.000E+02, 1.356E+02, 5.659E-01
 9.100E+02, 1.368E+02, 5.374E-01
 9.201E+02, 1.384E+02, 4.208E-01
 9.300E+02, 1.355E+02, 3.935E-01
 9.400E+02, 1.369E+02, 4.832E-01
 9.500E+02, 1.384E+02, 5.084E-01
 9.601E+02, 1.377E+02, 4.452E-01
 9.700E+02, 1.388E+02, 4.723E-01
 9.800E+02, 1.394E+02, 4.743E-01
 9.900E+02, 1.400E+02, 4.762E-01
 1.000E+03, 1.381E+02, 4.874E-01
 1.010E+03, 1.404E+02, 4.304E-01
 1.020E+03, 1.414E+02, 4.253E-01
 1.030E+03, 1.373E+02, 4.969E-01
 1.040E+03, 1.366E+02, 4.410E-01
 1.050E+03, 1.383E+02, 4.342E-01
 1.060E+03, 1.347E+02, 4.555E-01
 1.070E+03, 1.330E+02, 4.118E-01
 1.080E+03, 1.367E+02, 4.029E-01
 1.090E+03, 1.338E+02, 4.773E-01
 1.100E+03, 1.370E+02, 4.182E-01
 1.110E+03, 1.398E+02, 4.533E-01
 1.120E+03, 1.391E+02, 4.859E-01
 1.130E+03, 1.412E+02, 4.713E-01
 1.140E+03, 1.390E+02, 5.157E-01
 1.150E+03, 1.410E+02, 4.984E-01
 1.160E+03, 1.404E+02, 4.658E-01
 1.170E+03, 1.445E+02, 4.355E-01
 1.180E+03, 1.433E+02, 4.721E-01
 1.190E+03, 1.432E+02, 4.868E-01
 1.200E+03, 1.400E+02, 4.538E-01
 1.210E+03, 1.387E+02, 4.930E-01
 1.220E+03, 1.430E+02, 4.970E-01
 1.230E+03, 1.449E+02, 4.969E-01
 1.240E+03, 1.413E+02, 5.507E-01
 1.250E+03, 1.367E+02, 5.026E-01
 1.260E+03, 1.383E+02, 4.790E-01
 1.270E+03, 1.395E+02, 4.576E-01
 1.280E+03, 1.418E+02, 4.423E-01
 1.290E+03, 1.388E+02, 4.986E-01
 1.300E+03, 1.375E+02, 4.635E-01
 1.310E+03, 1.414E+02, 4.407E-01
 1.320E+03, 1.465E+02, 4.801E-01
 1.330E+03, 1.446E+02, 5.455E-01
 1.340E+03, 1.402E+02, 5.673E-01
 1.350E+03, 1.385E+02, 5.296E-01
 1.360E+03, 1.431E+02, 4.689E-01
 1.370E+03, 1.428E+02, 4.798E-01
 1.380E+03, 1.419E+02, 5.342E-01
 1.390E+03, 1.395E+02, 4.845E-01
 1.400E+03, 1.406E+02, 4.945E-01
 1.410E+03, 1.383E+02, 4.566E-01
 1.420E+03, 1.452E+02, 4.500E-01
 1.430E+03, 1.409E+02, 4.702E-01
 1.440E+03, 1.405E+02, 4.655E-01
 1.450E+03, 1.447E+02, 4.829E-01
 1.460E+03, 1.455E+02, 4.699E-01
 1.470E+03, 1.407E+02, 5.344E-01
 1.480E+03, 1.417E+02, 4.945E-01
 1.490E+03, 1.432E+02, 4.897E-01
 1.500E+03, 1.429E+02, 4.214E-01
 1.510E+03, 1.370E+02, 4.344E-01
 1.520E+03, 1.405E+02, 5.072E-01
 1.530E+03, 1.399E+02, 5.474E-01
 1.540E+03, 1.364E+02, 4.794E-01
 1.550E+03, 1.449E+02, 4.182E-01
 1.560E+03, 1.420E+02, 4.893E-01
 1.570E+03, 1.447E+02, 4.731E-01
 1.580E+03, 1.388E+02, 4.381E-01
 1.590E+03, 1.368E+02, 4.812E-01
 1.600E+03, 1.391E+02, 5.179E-01
 1.610E+03, 1.450E+02, 5.136E-01
 1.620E+03, 1.432E+02, 4.640E-01
 1.630E+03, 1.424E+02, 4.879E-01
 1.640E+03, 1.452E+02, 5.208E-01
 1.650E+03, 1.425E+02, 6.146E-01
 1.660E+03, 1.436E+02, 4.775E-01
 1.670E+03, 1.459E+02, 4.870E-01
 1.680E+03, 1.466E+02, 5.299E-01
 1.690E+03, 1.496E+02, 5.003E-01
 1.700E+03, 1.414E+02, 5.081E-01
 1.710E+03, 1.456E+02, 4.791E-01
 1.720E+03, 1.446E+02, 4.494E-01
 1.730E+03, 1.412E+02, 5.073E-01
 1.740E+03, 1.468E+02, 5.717E-01
 1.750E+03, 1.473E+02, 5.362E-01
 1.760E+03, 1.438E+02, 5.038E-01
 1.770E+03, 1.368E+02, 4.919E-01
 1.780E+03, 1.398E+02, 5.082E-01
 1.790E+03, 1.396E+02, 4.804E-01
 1.800E+03, 1.457E+02, 4.772E-01
