s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 8.000E+00, 2.130E+00
 1.003E+01, 8.000E+00, 2.130E+00
 2.003E+01, 8.014E+00, 2.130E+00
 3.001E+01, 8.784E+00, 2.128E+00
 4.002E+01, 3.248E+01, 1.707E+00
 5.000E+01, 3.749E+01, 1.219E+00
 6.005E+01, 4.826E+01, 1.547E+00
 7.004E+01, 5.284E+01, 1.363E+00
 8.001E+01, 5.174E+01, 1.180E+00
 9.002E+01, 5.357E+01, 1.077E+00
 1.000E+02, 5.839E+01, 1.109E+00
 1.100E+02, 6.053E+01, 1.040E+00
 1.200E+02, 6.039E+01, 1.055E+00
 1.300E+02, 6.593E+01, 1.045E+00
 1.401E+02, 7.230E+01, 9.481E-01
 1.500E+02, 7.590E+01, 9.145E-01
 1.600E+02, 7.631E+01, 9.929E-01
 1.700E+02, 7.897E+01, 9.752E-01
 1.800E+02, 7.587E+01, 7.990E-01
 1.900E+02, 8.256E+01, 8.186E-01
 2.000E+02, 8.201E+01, 8.480E-01
 2.100E+02, 7.936E+01, 7.729E-01
 2.200E+02, 8.825E+01, 7.268E-01
 2.300E+02, 9.324E+01, 7.886E-01
 2.400E+02, 9.289E+01, 7.817E-01
 2.500E+02, 9.556E+01, 7.009E-01
 2.600E+02, 9.411E+01, 6.824E-01
 2.700E+02, 9.962E+01, 6.635E-01
 2.800E+02, 1.008E+02, 6.645E-01
 2.901E+02, 1.035E+02, 7.197E-01
 3.000E+02, 1.056E+02, 7.457E-01
 3.100E+02, 1.116E+02, 6.990E-01
 3.200E+02, 1.090E+02, 6.500E-01
 3.300E+02, 1.107E+02, 6.249E-01
 3.400E+02, 1.094E+02, 6.356E-01
 3.500E+02, 1.120E+02, 6.643E-01
 3.600E+02, 1.112E+02, 6.720E-01
 3.700E+02, 1.145E+02, 6.239E-01
 3.800E+02, 1.200E+02, 6.638E-01
 3.900E+02, 1.182E+02, 7.028E-01
 4.000E+02, 1.277E+02, 7.203E-01
 4.100E+02, 1.302E+02, 6.705E-01
 4.200E+02, 1.289E+02, 6.197E-01
 4.300E+02, 1.316E+02, 6.229E-01
 4.400E+02, 1.327E+02, 6.651E-01
 4.500E+02, 1.334E+02, 7.097E-01
 4.600E+02, 1.304E+02, 6.628E-01
 4.700E+02, 1.329E+02, 6.500E-01
 4.800E+02, 1.332E+02, 6.512E-01
 4.900E+02, 1.370E+02, 6.475E-01
 5.000E+02, 1.363E+02, 6.567E-01
 5.100E+02, 1.454E+02, 6.595E-01
 5.200E+02, 1.421E+02, 6.516E-01
 5.300E+02, 1.436E+02, 7.115E-01
 5.400E+02, 1.422E+02, 6.982E-01
 5.501E+02, 1.403E+02, 6.456E-01
 5.600E+02, 1.430E+02, 6.301E-01
 5.700E+02, 1.483E+02, 6.112E-01
 5.800E+02, 1.459E+02, 6.111E-01
 5.900E+02, 1.431E+02, 6.490E-01
 6.000E+02, 1.437E+02, 6.172E-01
 6.100E+02, 1.520E+02, 6.516E-01
 6.201E+02, 1.500E+02, 6.625E-01
 6.300E+02, 1.498E+02, 6.440E-01
 6.400E+02, 1.520E+02, 6.101E-01
 6.501E+02, 1.534E+02, 6.359E-01
 6.601E+02, 1.587E+02, 6.376E-01
 6.700E+02, 1.546E+02, 6.322E-01
 6.800E+02, 1.538E+02, 6.230E-01
 6.900E+02, 1.555E+02, 6.233E-01
 7.000E+02, 1.530E+02, 6.100E-01
 7.100E+02, 1.537E+02, 6.268E-01
 7.200E+02, 1.570E+02, 5.970E-01
 7.300E+02, 1.565E+02, 5.823E-01
 7.400E+02, 1.572E+02, 6.322E-01
 7.500E+02, 1.594E+02, 6.481E-01
 7.600E+02, 1.596E+02, 6.446E-01
 7.700E+02, 1.584E+02, 6.241E-01
 7.800E+02, 1.619E+02, 5.675E-01
 7.900E+02, 1.567E+02, 5.983E-01
 8.000E+02, 1.528E+02, 6.079E-01
 8.100E+02, 1.599E+02, 5.763E-01
 8.200E+02, 1.667E+02, 6.223E-01
 8.300E+02, 1.665E+02, 7.070E-01
 8.400E+02, 1.658E+02, 6.725E-01
 8.500E+02, 1.655E+02, 6.212E-01
 8.601E+02, 1.671E+02, 6.346E-01
 8.700E+02, 1.628E+02, 6.587E-01
 8.800E+02, 1.632E+02, 6.075E-01
 8.900E+02, 1.647E+02, 5.955E-01
 9.000E+02, 1.642E+02, 6.749E-01
 9.100E+02, 1.636E+02, 6.889E-01
 9.200E+02, 1.698E+02, 6.312E-01
 9.300E+02, 1.666E+02, 6.381E-01
 9.400E+02, 1.685E+02, 6.180E-01
 9.500E+02, 1.663E+02, 6.327E-01
 9.600E+02, 1.657E+02, 6.044E-01
 9.700E+02, 1.682E+02, 6.262E-01
 9.800E+02, 1.695E+02, 6.411E-01
 9.900E+02, 1.699E+02, 6.372E-01
 1.000E+03, 1.726E+02, 6.723E-01
 1.010E+03, 1.699E+02, 6.636E-01
 1.020E+03, 1.716E+02, 6.240E-01
 1.030E+03, 1.732E+02, 6.252E-01
 1.040E+03, 1.718E+02, 6.581E-01
 1.050E+03, 1.747E+02, 6.195E-01
 1.060E+03, 1.710E+02, 6.320E-01
 1.070E+03, 1.694E+02, 6.577E-01
 1.080E+03, 1.712E+02, 6.403E-01
 1.090E+03, 1.752E+02, 6.277E-01
 1.100E+03, 1.712E+02, 6.341E-01
 1.110E+03, 1.671E+02, 6.361E-01
 1.120E+03, 1.669E+02, 6.243E-01
 1.130E+03, 1.653E+02, 6.631E-01
 1.140E+03, 1.632E+02, 5.776E-01
 1.150E+03, 1.690E+02, 5.922E-01
 1.160E+03, 1.716E+02, 6.133E-01
 1.170E+03, 1.622E+02, 5.966E-01
 1.180E+03, 1.672E+02, 6.028E-01
 1.190E+03, 1.683E+02, 6.112E-01
 1.200E+03, 1.693E+02, 6.092E-01
 1.210E+03, 1.685E+02, 6.435E-01
 1.220E+03, 1.695E+02, 6.332E-01
 1.230E+03, 1.715E+02, 5.947E-01
 1.240E+03, 1.717E+02, 6.165E-01
 1.250E+03, 1.759E+02, 6.943E-01
 1.260E+03, 1.776E+02, 6.626E-01
 1.270E+03, 1.707E+02, 6.413E-01
 1.280E+03, 1.715E+02, 6.349E-01
 1.290E+03, 1.782E+02, 6.451E-01
 1.300E+03, 1.729E+02, 6.841E-01
 1.310E+03, 1.719E+02, 6.334E-01
 1.320E+03, 1.697E+02, 6.510E-01
 1.330E+03, 1.730E+02, 6.353E-01
 1.340E+03, 1.767E+02, 6.596E-01
 1.350E+03, 1.826E+02, 6.689E-01
 1.360E+03, 1.723E+02, 6.974E-01
 1.370E+03, 1.725E+02, 6.883E-01
 1.380E+03, 1.745E+02, 6.108E-01
 1.390E+03, 1.734E+02, 6.415E-01
 1.400E+03, 1.719E+02, 6.515E-01
 1.410E+03, 1.723E+02, 6.417E-01
 1.420E+03, 1.730E+02, 6.072E-01
 1.430E+03, 1.692E+02, 5.905E-01
 1.440E+03, 1.757E+02, 6.584E-01
 1.450E+03, 1.791E+02, 7.141E-01
 1.460E+03, 1.726E+02, 6.511E-01
 1.470E+03, 1.718E+02, 5.948E-01
 1.480E+03, 1.686E+02, 5.785E-01
 1.490E+03, 1.721E+02, 5.462E-01
 1.500E+03, 1.703E+02, 5.784E-01
 1.510E+03, 1.723E+02, 6.648E-01
 1.520E+03, 1.763E+02, 6.613E-01
 1.530E+03, 1.759E+02, 6.345E-01
 1.540E+03, 1.752E+02, 6.390E-01
 1.550E+03, 1.758E+02, 5.988E-01
 1.560E+03, 1.777E+02, 6.416E-01
 1.570E+03, 1.734E+02, 6.515E-01
 1.580E+03, 1.740E+02, 5.984E-01
 1.590E+03, 1.781E+02, 5.973E-01
 1.600E+03, 1.733E+02, 6.698E-01
 1.610E+03, 1.723E+02, 6.051E-01
 1.620E+03, 1.718E+02, 5.556E-01
 1.630E+03, 1.715E+02, 6.123E-01
 1.640E+03, 1.762E+02, 6.854E-01
 1.650E+03, 1.763E+02, 6.218E-01
 1.660E+03, 1.760E+02, 6.074E-01
 1.670E+03, 1.730E+02, 6.343E-01
 1.680E+03, 1.708E+02, 6.038E-01
 1.690E+03, 1.723E+02, 5.874E-01
 1.700E+03, 1.742E+02, 6.390E-01
 1.710E+03, 1.784E+02, 6.326E-01
 1.720E+03, 1.805E+02, 6.068E-01
 1.730E+03, 1.743E+02, 6.449E-01
 1.740E+03, 1.771E+02, 6.231E-01
 1.750E+03, 1.705E+02, 5.959E-01
 1.760E+03, 1.717E+02, 5.720E-01
 1.770E+03, 1.703E+02, 5.916E-01
 1.780E+03, 1.740E+02, 5.958E-01
 1.790E+03, 1.742E+02, 6.241E-01
 1.800E+03, 1.702E+02, 6.038E-01
