s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.700E+01, 2.130E+00
 1.003E+01, 2.700E+01, 2.130E+00
 2.002E+01, 2.702E+01, 2.130E+00
 3.001E+01, 2.705E+01, 2.130E+00
 4.004E+01, 5.157E+01, 1.948E+00
 5.002E+01, 6.966E+01, 1.243E+00
 6.000E+01, 7.543E+01, 8.072E-01
 7.001E+01, 7.588E+01, 8.471E-01
 8.003E+01, 8.299E+01, 9.702E-01
 9.003E+01, 8.502E+01, 1.174E+00
 1.000E+02, 9.126E+01, 1.280E+00
 1.100E+02, 9.680E+01, 1.228E+00
 1.200E+02, 9.743E+01, 1.271E+00
 1.300E+02, 1.036E+02, 1.287E+00
 1.400E+02, 1.134E+02, 1.117E+00
 1.500E+02, 1.195E+02, 1.098E+00
 1.600E+02, 1.238E+02, 1.147E+00
 1.700E+02, 1.271E+02, 1.126E+00
 1.800E+02, 1.248E+02, 1.126E+00
 1.900E+02, 1.215E+02, 1.169E+00
 2.000E+02, 1.244E+02, 1.170E+00
 2.100E+02, 1.268E+02, 1.098E+00
 2.200E+02, 1.261E+02, 1.017E+00
 2.300E+02, 1.231E+02, 1.019E+00
 2.400E+02, 1.291E+02, 9.969E-01
 2.500E+02, 1.352E+02, 9.435E-01
 2.600E+02, 1.371E+02, 1.004E+00
 2.700E+02, 1.368E+02, 1.128E+00
 2.800E+02, 1.446E+02, 1.057E+00
 2.900E+02, 1.496E+02, 1.007E+00
 3.000E+02, 1.480E+02, 1.053E+00
 3.100E+02, 1.478E+02, 1.126E+00
 3.200E+02, 1.470E+02, 1.106E+00
 3.300E+02, 1.538E+02, 1.051E+00
 3.400E+02, 1.568E+02, 1.075E+00
 3.500E+02, 1.614E+02, 1.083E+00
 3.600E+02, 1.584E+02, 1.066E+00
 3.700E+02, 1.627E+02, 1.157E+00
 3.800E+02, 1.666E+02, 1.168E+00
 3.900E+02, 1.640E+02, 1.113E+00
 4.000E+02, 1.644E+02, 1.095E+00
 4.100E+02, 1.667E+02, 1.044E+00
 4.200E+02, 1.702E+02, 1.070E+00
 4.300E+02, 1.661E+02, 1.174E+00
 4.400E+02, 1.696E+02, 1.074E+00
 4.500E+02, 1.660E+02, 1.131E+00
 4.600E+02, 1.642E+02, 1.089E+00
 4.700E+02, 1.621E+02, 1.075E+00
 4.800E+02, 1.628E+02, 1.045E+00
