m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 8.807E+01, 2.000E-02, 2.300E+01, 7.100E-06
 6.860E-02, 9.006E+01, 6.865E-02, 2.300E+01, 1.081E-05
 1.172E-01, 9.175E+01, 1.173E-01, 2.300E+01, 8.942E-06
 1.658E-01, 9.339E+01, 1.659E-01, 2.300E+01, 7.132E-06
 2.144E-01, 9.553E+01, 2.146E-01, 2.300E+01, 6.614E-06
 2.630E-01, 9.815E+01, 2.632E-01, 2.300E+01, 5.917E-06
 3.116E-01, 1.005E+02, 3.119E-01, 2.300E+01, 7.561E-06
 3.602E-01, 1.027E+02, 3.605E-01, 2.300E+01, 1.145E-05
 4.088E-01, 1.055E+02, 4.092E-01, 2.300E+01, 1.389E-05
 4.574E-01, 1.103E+02, 4.578E-01, 2.300E+01, 1.369E-05
 5.060E-01, 1.181E+02, 5.065E-01, 2.300E+01, 1.014E-05
 5.547E-01, 1.309E+02, 5.551E-01, 2.300E+01, 3.816E-06
 6.033E-01, 1.486E+02, 6.038E-01, 2.300E+01,-2.031E-06
 6.519E-01, 1.597E+02, 6.524E-01, 2.300E+01,-4.350E-06
 7.005E-01, 1.704E+02, 7.011E-01, 2.300E+01,-3.333E-06
 7.491E-01, 1.768E+02, 7.497E-01, 2.300E+01,-9.804E-07
 7.977E-01, 1.797E+02, 7.984E-01, 2.300E+01, 3.084E-07
 8.463E-01, 1.816E+02, 8.470E-01, 2.300E+01,-8.904E-07
 8.949E-01, 1.835E+02, 8.957E-01, 2.300E+01,-1.490E-06
 9.435E-01, 1.854E+02, 9.443E-01, 2.526E+01,-8.166E-01
 9.921E-01, 1.861E+02, 9.930E-01, 2.500E+01,-1.263E+00
 1.041E+00, 1.870E+02, 1.042E+00, 2.514E+01,-1.113E+00
 1.089E+00, 1.876E+02, 1.090E+00, 2.533E+01,-9.279E-01
 1.138E+00, 1.881E+02, 1.139E+00, 2.548E+01,-8.030E-01
 1.187E+00, 1.883E+02, 1.188E+00, 2.562E+01,-7.209E-01
 1.235E+00, 1.884E+02, 1.236E+00, 2.596E+01,-6.531E-01
 1.284E+00, 1.885E+02, 1.285E+00, 3.117E+01,-5.415E-01
 1.332E+00, 1.886E+02, 1.334E+00, 6.001E+01,-2.603E-01
 1.381E+00, 1.891E+02, 1.382E+00, 1.109E+02, 3.569E-01
 1.430E+00, 1.895E+02, 1.431E+00, 1.475E+02, 7.746E-01
 1.478E+00, 1.896E+02, 1.479E+00, 1.657E+02, 9.674E-01
 1.527E+00, 1.895E+02, 1.528E+00, 1.741E+02, 1.122E+00
 1.575E+00, 1.895E+02, 1.577E+00, 1.781E+02, 1.250E+00
 1.624E+00, 1.895E+02, 1.625E+00, 1.806E+02, 1.397E+00
 1.673E+00, 1.891E+02, 1.674E+00, 1.817E+02, 1.590E+00
 1.721E+00, 1.891E+02, 1.723E+00, 1.824E+02, 1.853E+00
 1.770E+00, 1.893E+02, 1.771E+00, 1.831E+02, 1.972E+00
 1.818E+00, 1.895E+02, 1.820E+00, 1.822E+02, 1.062E+00
 1.867E+00, 1.899E+02,NaN,NaN,NaN
 1.916E+00, 1.906E+02,NaN,NaN,NaN
 1.964E+00, 1.912E+02,NaN,NaN,NaN
 2.013E+00, 1.911E+02,NaN,NaN,NaN
 2.061E+00, 1.912E+02,NaN,NaN,NaN
 2.110E+00, 1.901E+02,NaN,NaN,NaN
