s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 3.000E+01, 2.130E+00
 1.001E+01, 3.000E+01, 2.130E+00
 2.004E+01, 3.002E+01, 2.130E+00
 3.004E+01, 3.004E+01, 2.130E+00
 4.002E+01, 5.669E+01, 2.040E+00
 5.001E+01, 7.554E+01, 1.326E+00
 6.002E+01, 7.554E+01, 6.896E-01
 7.001E+01, 8.004E+01, 6.639E-01
 8.002E+01, 7.878E+01, 9.082E-01
 9.005E+01, 9.041E+01, 1.271E+00
 1.000E+02, 9.535E+01, 1.437E+00
 1.100E+02, 9.681E+01, 1.314E+00
 1.200E+02, 1.085E+02, 1.138E+00
 1.300E+02, 1.124E+02, 1.035E+00
 1.400E+02, 1.161E+02, 1.103E+00
 1.500E+02, 1.199E+02, 1.135E+00
 1.600E+02, 1.223E+02, 1.125E+00
 1.700E+02, 1.239E+02, 1.142E+00
 1.800E+02, 1.251E+02, 1.070E+00
 1.900E+02, 1.269E+02, 1.001E+00
 2.000E+02, 1.298E+02, 9.624E-01
 2.100E+02, 1.323E+02, 1.004E+00
 2.200E+02, 1.305E+02, 1.025E+00
 2.300E+02, 1.282E+02, 9.627E-01
 2.400E+02, 1.329E+02, 8.409E-01
 2.500E+02, 1.340E+02, 8.701E-01
 2.600E+02, 1.345E+02, 9.123E-01
 2.700E+02, 1.384E+02, 9.487E-01
 2.800E+02, 1.482E+02, 9.345E-01
 2.900E+02, 1.538E+02, 9.548E-01
 3.000E+02, 1.564E+02, 9.590E-01
 3.100E+02, 1.577E+02, 9.403E-01
 3.200E+02, 1.597E+02, 9.462E-01
 3.300E+02, 1.599E+02, 8.777E-01
 3.400E+02, 1.554E+02, 9.848E-01
 3.500E+02, 1.607E+02, 9.652E-01
 3.600E+02, 1.621E+02, 9.900E-01
 3.700E+02, 1.617E+02, 9.864E-01
 3.800E+02, 1.697E+02, 8.822E-01
 3.900E+02, 1.687E+02, 9.681E-01
 4.000E+02, 1.672E+02, 9.455E-01
 4.100E+02, 1.712E+02, 9.095E-01
 4.200E+02, 1.738E+02, 9.345E-01
 4.300E+02, 1.739E+02, 9.728E-01
 4.401E+02, 1.746E+02, 9.717E-01
 4.500E+02, 1.718E+02, 9.447E-01
 4.600E+02, 1.770E+02, 8.951E-01
 4.700E+02, 1.745E+02, 9.277E-01
 4.800E+02, 1.771E+02, 9.863E-01
 4.900E+02, 1.770E+02, 9.745E-01
 5.000E+02, 1.787E+02, 9.101E-01
 5.100E+02, 1.802E+02, 8.948E-01
 5.200E+02, 1.787E+02, 9.355E-01
 5.300E+02, 1.835E+02, 9.149E-01
 5.400E+02, 1.847E+02, 9.126E-01
 5.500E+02, 1.833E+02, 9.828E-01
 5.600E+02, 1.865E+02, 9.123E-01
